predict case 0 , predict result/given label= 0.060757/1
predict case 1 , predict result/given label= 0.050022/1
predict case 2 , predict result/given label= 0.067359/1
predict case 3 , predict result/given label= 0.069999/1
predict case 4 , predict result/given label= 0.057107/1
predict case 5 , predict result/given label= 0.092024/1
predict case 6 , predict result/given label= 0.061064/1
predict case 7 , predict result/given label= 0.073634/1
predict case 8 , predict result/given label= 0.060086/1
predict case 9 , predict result/given label= 0.068490/1
predict case 10 , predict result/given label= 0.066721/1
predict case 11 , predict result/given label= 0.070353/1
predict case 12 , predict result/given label= 0.048102/1
predict case 13 , predict result/given label= 0.062120/1
predict case 14 , predict result/given label= 0.070376/1
predict case 15 , predict result/given label= 0.059149/1
predict case 16 , predict result/given label= 0.069859/1
predict case 17 , predict result/given label= 0.052875/1
predict case 18 , predict result/given label= 0.066820/1
predict case 19 , predict result/given label= 0.058692/1
predict case 20 , predict result/given label= 0.067182/1
predict case 21 , predict result/given label= 0.069785/1
predict case 22 , predict result/given label= 0.054411/1
predict case 23 , predict result/given label= 0.060501/1
predict case 24 , predict result/given label= 0.057161/1
predict case 25 , predict result/given label= 0.066174/1
predict case 26 , predict result/given label= 0.050576/1
predict case 27 , predict result/given label= 0.062985/1
predict case 28 , predict result/given label= 0.067938/1
predict case 29 , predict result/given label= 0.061059/1
predict case 30 , predict result/given label= 0.064721/1
predict case 31 , predict result/given label= 0.043345/1
predict case 32 , predict result/given label= 0.058823/1
predict case 33 , predict result/given label= 0.070795/1
predict case 34 , predict result/given label= 0.069810/1
predict case 35 , predict result/given label= 0.066843/1
predict case 36 , predict result/given label= 0.059216/1
predict case 37 , predict result/given label= 0.057721/1
predict case 38 , predict result/given label= 0.067180/1
predict case 39 , predict result/given label= 0.070408/1
predict case 40 , predict result/given label= 0.068333/1
predict case 41 , predict result/given label= 0.067358/1
predict case 42 , predict result/given label= 0.061088/1
predict case 43 , predict result/given label= 0.063006/1
predict case 44 , predict result/given label= 0.057860/1
predict case 45 , predict result/given label= 0.061097/1
predict case 46 , predict result/given label= 0.100960/1
predict case 47 , predict result/given label= 0.047208/1
predict case 48 , predict result/given label= 0.055939/1
predict case 49 , predict result/given label= 0.061106/0
predict case 50 , predict result/given label= 0.067404/0
predict case 51 , predict result/given label= 0.061107/0
predict case 52 , predict result/given label= 0.057499/0
predict case 53 , predict result/given label= 0.077856/0
predict case 54 , predict result/given label= 0.053308/0
predict case 55 , predict result/given label= 0.063755/0
predict case 56 , predict result/given label= 0.062901/0
predict case 57 , predict result/given label= 0.065884/0
predict case 58 , predict result/given label= 0.052760/0
predict case 59 , predict result/given label= 0.069275/0
predict case 60 , predict result/given label= 0.067760/0
predict case 61 , predict result/given label= 0.057612/0
predict case 62 , predict result/given label= 0.050126/0
predict case 63 , predict result/given label= 0.067578/0
predict case 64 , predict result/given label= 0.066415/0
predict case 65 , predict result/given label= 0.098395/0
predict case 66 , predict result/given label= 0.068669/0
predict case 67 , predict result/given label= 0.077881/0
predict case 68 , predict result/given label= 0.054591/0
predict case 69 , predict result/given label= 0.057946/0
predict case 70 , predict result/given label= 0.068780/0
predict case 71 , predict result/given label= 0.069854/0
predict case 72 , predict result/given label= 0.059244/0
predict case 73 , predict result/given label= 0.060719/0
predict case 74 , predict result/given label= 0.066774/0
predict case 75 , predict result/given label= 0.068889/0
predict case 76 , predict result/given label= 0.062389/0
predict case 77 , predict result/given label= 0.069720/0
predict case 78 , predict result/given label= 0.067760/0
predict case 79 , predict result/given label= 0.069311/0
predict case 80 , predict result/given label= 0.073978/0
predict case 81 , predict result/given label= 0.067739/0
predict case 82 , predict result/given label= 0.062389/0
predict case 83 , predict result/given label= 0.057754/0
predict case 84 , predict result/given label= 0.069883/0
predict case 85 , predict result/given label= 0.071764/0
predict case 86 , predict result/given label= 0.060806/0
predict case 87 , predict result/given label= 0.057709/0
predict case 88 , predict result/given label= 0.073882/0
predict case 89 , predict result/given label= 0.061180/0
predict case 90 , predict result/given label= 0.053494/0
predict case 91 , predict result/given label= 0.062723/0
predict case 92 , predict result/given label= 0.053100/0
predict case 93 , predict result/given label= 0.066150/0
predict case 94 , predict result/given label= 0.068212/0
predict case 95 , predict result/given label= 0.071609/0
predict case 96 , predict result/given label= 0.061434/0
predict case 97 , predict result/given label= 0.072254/0
