predict case 0 , predict result/given label= 0.075595/1
predict case 1 , predict result/given label= 0.718217/1
predict case 2 , predict result/given label= 0.593332/1
predict case 3 , predict result/given label= 0.071473/1
predict case 4 , predict result/given label= 0.747456/1
predict case 5 , predict result/given label= 0.398498/1
predict case 6 , predict result/given label= 0.426523/1
predict case 7 , predict result/given label= 0.558229/1
predict case 8 , predict result/given label= 0.297864/1
predict case 9 , predict result/given label= 0.894888/1
predict case 10 , predict result/given label= 0.697352/1
predict case 11 , predict result/given label= 0.062128/1
predict case 12 , predict result/given label= 0.075355/1
predict case 13 , predict result/given label= 0.427895/1
predict case 14 , predict result/given label= 0.632219/1
predict case 15 , predict result/given label= 0.749047/1
predict case 16 , predict result/given label= 0.549835/1
predict case 17 , predict result/given label= 0.131008/1
predict case 18 , predict result/given label= 0.072210/1
predict case 19 , predict result/given label= 0.429656/1
predict case 20 , predict result/given label= 0.428967/1
predict case 21 , predict result/given label= 0.117972/1
predict case 22 , predict result/given label= 0.621892/1
predict case 23 , predict result/given label= 0.651793/1
predict case 24 , predict result/given label= 0.074024/1
predict case 25 , predict result/given label= 0.292294/1
predict case 26 , predict result/given label= 0.285594/1
predict case 27 , predict result/given label= 0.615170/1
predict case 28 , predict result/given label= 0.748539/1
predict case 29 , predict result/given label= 0.372882/1
predict case 30 , predict result/given label= 0.741976/1
predict case 31 , predict result/given label= 0.539055/1
predict case 32 , predict result/given label= 0.424482/1
predict case 33 , predict result/given label= 0.176758/1
predict case 34 , predict result/given label= 0.288169/1
predict case 35 , predict result/given label= 0.568273/1
predict case 36 , predict result/given label= 0.469104/1
predict case 37 , predict result/given label= 0.747693/1
predict case 38 , predict result/given label= 0.426387/1
predict case 39 , predict result/given label= 0.580465/1
predict case 40 , predict result/given label= 0.279168/1
predict case 41 , predict result/given label= 0.619518/1
predict case 42 , predict result/given label= 0.621950/1
predict case 43 , predict result/given label= 0.628091/1
predict case 44 , predict result/given label= 0.561685/1
predict case 45 , predict result/given label= 0.646705/1
predict case 46 , predict result/given label= 0.615864/1
predict case 47 , predict result/given label= 0.729735/1
predict case 48 , predict result/given label= 0.651334/1
predict case 49 , predict result/given label= 0.838982/1
predict case 50 , predict result/given label= 0.291295/1
predict case 51 , predict result/given label= 0.344714/1
predict case 52 , predict result/given label= 0.884522/1
predict case 53 , predict result/given label= 0.718672/1
predict case 54 , predict result/given label= 0.072056/1
predict case 55 , predict result/given label= 0.064316/1
predict case 56 , predict result/given label= 0.729695/1
predict case 57 , predict result/given label= 0.285009/1
predict case 58 , predict result/given label= 0.874846/1
predict case 59 , predict result/given label= 0.885704/1
predict case 60 , predict result/given label= 0.404598/1
predict case 61 , predict result/given label= 0.418734/1
predict case 62 , predict result/given label= 0.061532/1
predict case 63 , predict result/given label= 0.075609/1
predict case 64 , predict result/given label= 0.184730/1
predict case 65 , predict result/given label= 0.617675/1
predict case 66 , predict result/given label= 0.838974/1
predict case 67 , predict result/given label= 0.614502/1
predict case 68 , predict result/given label= 0.771412/1
