predict case 0 , predict result/given label= 0.221934/1
predict case 1 , predict result/given label= 0.572046/1
predict case 2 , predict result/given label= 0.072838/1
predict case 3 , predict result/given label= 0.921971/1
predict case 4 , predict result/given label= 0.096909/1
predict case 5 , predict result/given label= 0.462637/1
predict case 6 , predict result/given label= 0.326290/1
predict case 7 , predict result/given label= 0.249738/1
predict case 8 , predict result/given label= 0.541253/1
predict case 9 , predict result/given label= 0.887222/1
predict case 10 , predict result/given label= 0.246271/1
predict case 11 , predict result/given label= 0.209826/1
predict case 12 , predict result/given label= 0.072650/1
predict case 13 , predict result/given label= 0.138475/1
predict case 14 , predict result/given label= 0.801916/1
predict case 15 , predict result/given label= 0.321552/1
predict case 16 , predict result/given label= 0.864764/1
predict case 17 , predict result/given label= 0.071039/1
predict case 18 , predict result/given label= 0.232972/1
predict case 19 , predict result/given label= 0.151422/1
predict case 20 , predict result/given label= 0.522698/1
predict case 21 , predict result/given label= 0.742776/1
predict case 22 , predict result/given label= 0.295428/1
predict case 23 , predict result/given label= 0.898607/1
predict case 24 , predict result/given label= 0.603493/1
predict case 25 , predict result/given label= 0.201883/1
predict case 26 , predict result/given label= 0.069115/1
predict case 27 , predict result/given label= 0.180993/1
predict case 28 , predict result/given label= 0.073614/1
predict case 29 , predict result/given label= 0.210877/1
predict case 30 , predict result/given label= 0.508206/1
predict case 31 , predict result/given label= 0.705308/1
predict case 32 , predict result/given label= 0.072447/1
predict case 33 , predict result/given label= 0.146636/1
predict case 34 , predict result/given label= 0.107399/1
predict case 35 , predict result/given label= 0.891469/1
predict case 36 , predict result/given label= 0.527931/1
predict case 37 , predict result/given label= 0.158299/1
predict case 38 , predict result/given label= 0.814954/1
predict case 39 , predict result/given label= 0.153593/1
predict case 40 , predict result/given label= 0.901906/1
predict case 41 , predict result/given label= 0.681821/1
predict case 42 , predict result/given label= 0.261309/1
predict case 43 , predict result/given label= 0.068770/1
predict case 44 , predict result/given label= 0.106865/1
predict case 45 , predict result/given label= 0.673140/1
predict case 46 , predict result/given label= 0.674877/1
predict case 47 , predict result/given label= 0.822257/1
predict case 48 , predict result/given label= 0.124007/1
predict case 49 , predict result/given label= 0.283486/1
predict case 50 , predict result/given label= 0.731425/1
predict case 51 , predict result/given label= 0.241650/1
predict case 52 , predict result/given label= 0.339902/1
predict case 53 , predict result/given label= 0.265796/1
predict case 54 , predict result/given label= 0.643837/1
predict case 55 , predict result/given label= 0.638773/1
predict case 56 , predict result/given label= 0.724001/1
predict case 57 , predict result/given label= 0.815281/1
predict case 58 , predict result/given label= 0.501257/1
predict case 59 , predict result/given label= 0.522599/1
predict case 60 , predict result/given label= 0.520740/1
predict case 61 , predict result/given label= 0.577270/1
predict case 62 , predict result/given label= 0.096892/1
predict case 63 , predict result/given label= 0.785160/1
predict case 64 , predict result/given label= 0.227173/1
predict case 65 , predict result/given label= 0.075788/1
predict case 66 , predict result/given label= 0.519149/1
predict case 67 , predict result/given label= 0.468002/1
predict case 68 , predict result/given label= 0.431497/1
predict case 69 , predict result/given label= 0.551449/1
predict case 70 , predict result/given label= 0.867793/1
predict case 71 , predict result/given label= 0.426694/1
predict case 72 , predict result/given label= 0.145772/1
predict case 73 , predict result/given label= 0.623938/1
predict case 74 , predict result/given label= 0.523265/1
predict case 75 , predict result/given label= 0.813566/1
predict case 76 , predict result/given label= 0.145253/1
predict case 77 , predict result/given label= 0.655905/1
predict case 78 , predict result/given label= 0.444057/1
predict case 79 , predict result/given label= 0.270858/1
predict case 80 , predict result/given label= 0.374888/1
predict case 81 , predict result/given label= 0.203950/1
predict case 82 , predict result/given label= 0.693508/1
predict case 83 , predict result/given label= 0.647166/1
predict case 84 , predict result/given label= 0.300289/1
predict case 85 , predict result/given label= 0.266876/1
predict case 86 , predict result/given label= 0.560097/1
predict case 87 , predict result/given label= 0.368773/1
