predict case 0 , predict result/given label= 0.663584/1
predict case 1 , predict result/given label= 0.665890/1
predict case 2 , predict result/given label= 0.071524/1
predict case 3 , predict result/given label= 0.603209/1
predict case 4 , predict result/given label= 0.321824/1
predict case 5 , predict result/given label= 0.537798/1
predict case 6 , predict result/given label= 0.538737/1
predict case 7 , predict result/given label= 0.715216/1
predict case 8 , predict result/given label= 0.395064/1
predict case 9 , predict result/given label= 0.581947/1
predict case 10 , predict result/given label= 0.677808/1
predict case 11 , predict result/given label= 0.522514/1
predict case 12 , predict result/given label= 0.625894/1
predict case 13 , predict result/given label= 0.084438/1
predict case 14 , predict result/given label= 0.171256/1
predict case 15 , predict result/given label= 0.327292/1
predict case 16 , predict result/given label= 0.073320/1
predict case 17 , predict result/given label= 0.518095/1
predict case 18 , predict result/given label= 0.401584/1
predict case 19 , predict result/given label= 0.353743/1
predict case 20 , predict result/given label= 0.555081/1
predict case 21 , predict result/given label= 0.412556/1
predict case 22 , predict result/given label= 0.650954/1
predict case 23 , predict result/given label= 0.415469/1
predict case 24 , predict result/given label= 0.563918/1
predict case 25 , predict result/given label= 0.130292/1
predict case 26 , predict result/given label= 0.481291/1
predict case 27 , predict result/given label= 0.433791/1
predict case 28 , predict result/given label= 0.181872/1
predict case 29 , predict result/given label= 0.348906/1
predict case 30 , predict result/given label= 0.343483/1
predict case 31 , predict result/given label= 0.200482/1
predict case 32 , predict result/given label= 0.620667/1
predict case 33 , predict result/given label= 0.074758/1
predict case 34 , predict result/given label= 0.451085/1
predict case 35 , predict result/given label= 0.540905/1
predict case 36 , predict result/given label= 0.337296/1
predict case 37 , predict result/given label= 0.679498/1
predict case 38 , predict result/given label= 0.538780/1
predict case 39 , predict result/given label= 0.236088/1
predict case 40 , predict result/given label= 0.521424/1
predict case 41 , predict result/given label= 0.546713/1
predict case 42 , predict result/given label= 0.603131/1
predict case 43 , predict result/given label= 0.448631/1
predict case 44 , predict result/given label= 0.258426/1
predict case 45 , predict result/given label= 0.193745/1
predict case 46 , predict result/given label= 0.519949/1
predict case 47 , predict result/given label= 0.125298/1
predict case 48 , predict result/given label= 0.393954/1
predict case 49 , predict result/given label= 0.716115/1
predict case 50 , predict result/given label= 0.444410/1
predict case 51 , predict result/given label= 0.705331/1
predict case 52 , predict result/given label= 0.438283/1
predict case 53 , predict result/given label= 0.321215/1
predict case 54 , predict result/given label= 0.747693/1
predict case 55 , predict result/given label= 0.572503/1
predict case 56 , predict result/given label= 0.593816/1
predict case 57 , predict result/given label= 0.424130/1
predict case 58 , predict result/given label= 0.696637/1
predict case 59 , predict result/given label= 0.490523/1
predict case 60 , predict result/given label= 0.368354/1
predict case 61 , predict result/given label= 0.449975/1
predict case 62 , predict result/given label= 0.484066/1
