predict case 0 , predict result/given label= 0.632200/1
predict case 1 , predict result/given label= 0.588671/1
predict case 2 , predict result/given label= 0.820523/1
predict case 3 , predict result/given label= 0.772958/1
predict case 4 , predict result/given label= 0.547092/1
predict case 5 , predict result/given label= 0.445619/1
predict case 6 , predict result/given label= 0.715554/1
predict case 7 , predict result/given label= 0.926139/1
predict case 8 , predict result/given label= 0.497923/1
predict case 9 , predict result/given label= 0.575904/1
predict case 10 , predict result/given label= 0.395502/1
predict case 11 , predict result/given label= 0.197814/1
predict case 12 , predict result/given label= 0.495117/1
predict case 13 , predict result/given label= 0.862487/1
predict case 14 , predict result/given label= 0.417004/1
predict case 15 , predict result/given label= 0.849535/1
predict case 16 , predict result/given label= 0.306495/1
predict case 17 , predict result/given label= 0.697758/1
predict case 18 , predict result/given label= 0.722456/1
predict case 19 , predict result/given label= 0.842883/1
predict case 20 , predict result/given label= 0.485232/1
predict case 21 , predict result/given label= 0.752710/1
predict case 22 , predict result/given label= 0.275780/1
predict case 23 , predict result/given label= 0.391729/1
predict case 24 , predict result/given label= 0.512623/1
predict case 25 , predict result/given label= 0.817847/1
predict case 26 , predict result/given label= 0.126866/1
predict case 27 , predict result/given label= 0.925575/1
predict case 28 , predict result/given label= 0.751231/1
predict case 29 , predict result/given label= 0.829650/1
predict case 30 , predict result/given label= 0.090070/1
predict case 31 , predict result/given label= 0.521881/1
predict case 32 , predict result/given label= 0.628985/1
predict case 33 , predict result/given label= 0.627913/1
predict case 34 , predict result/given label= 0.829834/1
predict case 35 , predict result/given label= 0.391932/1
predict case 36 , predict result/given label= 0.431590/1
predict case 37 , predict result/given label= 0.766463/1
predict case 38 , predict result/given label= 0.881446/1
predict case 39 , predict result/given label= 0.475898/1
predict case 40 , predict result/given label= 0.547444/1
predict case 41 , predict result/given label= 0.117656/1
predict case 42 , predict result/given label= 0.848032/1
predict case 43 , predict result/given label= 0.715718/1
predict case 44 , predict result/given label= 0.414180/1
predict case 45 , predict result/given label= 0.831589/1
predict case 46 , predict result/given label= 0.874367/1
predict case 47 , predict result/given label= 0.431525/1
predict case 48 , predict result/given label= 0.362912/1
predict case 49 , predict result/given label= 0.757720/1
predict case 50 , predict result/given label= 0.384472/1
predict case 51 , predict result/given label= 0.130473/1
predict case 52 , predict result/given label= 0.804567/1
predict case 53 , predict result/given label= 0.489180/1
predict case 54 , predict result/given label= 0.425664/1
predict case 55 , predict result/given label= 0.507249/1
predict case 56 , predict result/given label= 0.521972/1
predict case 57 , predict result/given label= 0.865902/1
predict case 58 , predict result/given label= 0.701133/1
predict case 59 , predict result/given label= 0.700559/1
predict case 60 , predict result/given label= 0.924145/1
predict case 61 , predict result/given label= 0.109618/1
predict case 62 , predict result/given label= 0.756924/1
predict case 63 , predict result/given label= 0.096518/1
predict case 64 , predict result/given label= 0.845286/1
predict case 65 , predict result/given label= 0.866315/1
predict case 66 , predict result/given label= 0.672206/1
predict case 67 , predict result/given label= 0.893066/1
predict case 68 , predict result/given label= 0.742002/1
predict case 69 , predict result/given label= 0.691390/1
predict case 70 , predict result/given label= 0.576199/1
predict case 71 , predict result/given label= 0.715233/1
predict case 72 , predict result/given label= 0.147759/1
predict case 73 , predict result/given label= 0.242177/1
predict case 74 , predict result/given label= 0.544004/1
predict case 75 , predict result/given label= 0.301700/1
predict case 76 , predict result/given label= 0.876227/1
predict case 77 , predict result/given label= 0.243686/1
predict case 78 , predict result/given label= 0.927002/1
predict case 79 , predict result/given label= 0.462045/1
predict case 80 , predict result/given label= 0.192270/1
predict case 81 , predict result/given label= 0.439299/1
predict case 82 , predict result/given label= 0.115870/1
predict case 83 , predict result/given label= 0.485518/1
predict case 84 , predict result/given label= 0.465486/1
predict case 85 , predict result/given label= 0.506015/1
predict case 86 , predict result/given label= 0.709276/1
predict case 87 , predict result/given label= 0.714260/1
predict case 88 , predict result/given label= 0.881336/1
predict case 89 , predict result/given label= 0.873874/1
predict case 90 , predict result/given label= 0.522374/1
predict case 91 , predict result/given label= 0.294361/1
predict case 92 , predict result/given label= 0.258636/1
predict case 93 , predict result/given label= 0.378215/1
predict case 94 , predict result/given label= 0.642027/1
predict case 95 , predict result/given label= 0.258225/1
predict case 96 , predict result/given label= 0.881470/1
predict case 97 , predict result/given label= 0.279975/1
predict case 98 , predict result/given label= 0.615488/1
predict case 99 , predict result/given label= 0.829764/1
predict case 100 , predict result/given label= 0.292990/1
predict case 101 , predict result/given label= 0.672721/1
predict case 102 , predict result/given label= 0.798264/1
predict case 103 , predict result/given label= 0.898272/1
predict case 104 , predict result/given label= 0.827303/1
predict case 105 , predict result/given label= 0.715472/1
predict case 106 , predict result/given label= 0.739732/1
predict case 107 , predict result/given label= 0.457317/1
predict case 108 , predict result/given label= 0.794478/1
predict case 109 , predict result/given label= 0.449001/1
predict case 110 , predict result/given label= 0.587343/1
predict case 111 , predict result/given label= 0.925290/1
predict case 112 , predict result/given label= 0.389884/1
predict case 113 , predict result/given label= 0.866193/1
predict case 114 , predict result/given label= 0.926044/1
predict case 115 , predict result/given label= 0.454968/1
predict case 116 , predict result/given label= 0.599323/1
predict case 117 , predict result/given label= 0.684060/1
predict case 118 , predict result/given label= 0.874700/1
predict case 119 , predict result/given label= 0.450864/1
predict case 120 , predict result/given label= 0.171887/1
predict case 121 , predict result/given label= 0.726802/1
predict case 122 , predict result/given label= 0.218807/1
predict case 123 , predict result/given label= 0.770513/1
predict case 124 , predict result/given label= 0.506300/1
predict case 125 , predict result/given label= 0.242300/1
predict case 126 , predict result/given label= 0.925318/1
predict case 127 , predict result/given label= 0.504574/1
predict case 128 , predict result/given label= 0.179903/1
predict case 129 , predict result/given label= 0.832748/1
predict case 130 , predict result/given label= 0.923170/1
predict case 131 , predict result/given label= 0.897380/1
predict case 132 , predict result/given label= 0.691790/1
predict case 133 , predict result/given label= 0.389210/1
predict case 134 , predict result/given label= 0.802201/1
predict case 135 , predict result/given label= 0.665966/1
predict case 136 , predict result/given label= 0.925878/1
predict case 137 , predict result/given label= 0.518053/1
predict case 138 , predict result/given label= 0.903947/1
predict case 139 , predict result/given label= 0.437334/1
predict case 140 , predict result/given label= 0.407199/1
predict case 141 , predict result/given label= 0.268116/1
predict case 142 , predict result/given label= 0.420176/1
predict case 143 , predict result/given label= 0.252365/1
predict case 144 , predict result/given label= 0.920500/1
predict case 145 , predict result/given label= 0.516092/1
predict case 146 , predict result/given label= 0.852432/1
predict case 147 , predict result/given label= 0.285865/1
predict case 148 , predict result/given label= 0.474758/1
predict case 149 , predict result/given label= 0.488951/1
predict case 150 , predict result/given label= 0.324734/1
predict case 151 , predict result/given label= 0.534402/1
predict case 152 , predict result/given label= 0.521217/1
predict case 153 , predict result/given label= 0.777178/1
predict case 154 , predict result/given label= 0.242406/1
predict case 155 , predict result/given label= 0.736109/1
predict case 156 , predict result/given label= 0.454509/1
predict case 157 , predict result/given label= 0.090548/1
predict case 158 , predict result/given label= 0.211588/1
predict case 159 , predict result/given label= 0.897444/1
