predict case 0 , predict result/given label= 0.582162/1
predict case 1 , predict result/given label= 0.846008/1
predict case 2 , predict result/given label= 0.737905/1
predict case 3 , predict result/given label= 0.304959/1
predict case 4 , predict result/given label= 0.355005/1
predict case 5 , predict result/given label= 0.836700/1
predict case 6 , predict result/given label= 0.412793/1
predict case 7 , predict result/given label= 0.339594/1
predict case 8 , predict result/given label= 0.672232/1
predict case 9 , predict result/given label= 0.365930/1
predict case 10 , predict result/given label= 0.741932/1
predict case 11 , predict result/given label= 0.737126/1
predict case 12 , predict result/given label= 0.559104/1
predict case 13 , predict result/given label= 0.858112/1
predict case 14 , predict result/given label= 0.287528/1
predict case 15 , predict result/given label= 0.903453/1
predict case 16 , predict result/given label= 0.768864/1
predict case 17 , predict result/given label= 0.747093/1
predict case 18 , predict result/given label= 0.801754/1
predict case 19 , predict result/given label= 0.575277/1
predict case 20 , predict result/given label= 0.927708/1
predict case 21 , predict result/given label= 0.764197/1
predict case 22 , predict result/given label= 0.798875/1
predict case 23 , predict result/given label= 0.778966/1
predict case 24 , predict result/given label= 0.420281/1
predict case 25 , predict result/given label= 0.815727/1
predict case 26 , predict result/given label= 0.829926/1
predict case 27 , predict result/given label= 0.603292/1
predict case 28 , predict result/given label= 0.721735/1
predict case 29 , predict result/given label= 0.755161/1
predict case 30 , predict result/given label= 0.763741/1
predict case 31 , predict result/given label= 0.778644/1
predict case 32 , predict result/given label= 0.702369/1
predict case 33 , predict result/given label= 0.924623/1
predict case 34 , predict result/given label= 0.493110/1
predict case 35 , predict result/given label= 0.784175/1
predict case 36 , predict result/given label= 0.814233/1
predict case 37 , predict result/given label= 0.800672/1
predict case 38 , predict result/given label= 0.569512/1
predict case 39 , predict result/given label= 0.361160/1
predict case 40 , predict result/given label= 0.624036/1
predict case 41 , predict result/given label= 0.280368/1
predict case 42 , predict result/given label= 0.368801/1
predict case 43 , predict result/given label= 0.402254/1
predict case 44 , predict result/given label= 0.438149/1
predict case 45 , predict result/given label= 0.696326/1
predict case 46 , predict result/given label= 0.337552/1
predict case 47 , predict result/given label= 0.561977/1
predict case 48 , predict result/given label= 0.402872/1
predict case 49 , predict result/given label= 0.794795/1
predict case 50 , predict result/given label= 0.553607/1
predict case 51 , predict result/given label= 0.713483/1
predict case 52 , predict result/given label= 0.768147/1
predict case 53 , predict result/given label= 0.556623/1
predict case 54 , predict result/given label= 0.755851/1
predict case 55 , predict result/given label= 0.846096/1
predict case 56 , predict result/given label= 0.545447/1
predict case 57 , predict result/given label= 0.670164/1
predict case 58 , predict result/given label= 0.629546/1
predict case 59 , predict result/given label= 0.898962/1
predict case 60 , predict result/given label= 0.376940/1
predict case 61 , predict result/given label= 0.820397/1
predict case 62 , predict result/given label= 0.385525/1
predict case 63 , predict result/given label= 0.706233/1
predict case 64 , predict result/given label= 0.712200/1
predict case 65 , predict result/given label= 0.705647/1
predict case 66 , predict result/given label= 0.748792/1
predict case 67 , predict result/given label= 0.476362/1
predict case 68 , predict result/given label= 0.928739/1
predict case 69 , predict result/given label= 0.629735/1
predict case 70 , predict result/given label= 0.324882/1
predict case 71 , predict result/given label= 0.927130/1
predict case 72 , predict result/given label= 0.531504/1
predict case 73 , predict result/given label= 0.318443/1
predict case 74 , predict result/given label= 0.473825/1
predict case 75 , predict result/given label= 0.435542/1
predict case 76 , predict result/given label= 0.736897/1
predict case 77 , predict result/given label= 0.754394/1
predict case 78 , predict result/given label= 0.312182/1
predict case 79 , predict result/given label= 0.715054/1
predict case 80 , predict result/given label= 0.464478/1
