predict case 0 , predict result/given label= 0.370785/1
predict case 1 , predict result/given label= 0.743617/1
predict case 2 , predict result/given label= 0.531662/1
predict case 3 , predict result/given label= 0.892476/1
predict case 4 , predict result/given label= 0.751499/1
predict case 5 , predict result/given label= 0.469397/1
predict case 6 , predict result/given label= 0.300716/1
predict case 7 , predict result/given label= 0.436374/1
predict case 8 , predict result/given label= 0.350171/1
predict case 9 , predict result/given label= 0.562103/1
predict case 10 , predict result/given label= 0.804600/1
predict case 11 , predict result/given label= 0.293088/1
predict case 12 , predict result/given label= 0.404759/1
predict case 13 , predict result/given label= 0.922252/1
predict case 14 , predict result/given label= 0.911835/1
predict case 15 , predict result/given label= 0.913997/1
predict case 16 , predict result/given label= 0.757900/1
predict case 17 , predict result/given label= 0.747238/1
predict case 18 , predict result/given label= 0.555646/1
predict case 19 , predict result/given label= 0.657473/1
predict case 20 , predict result/given label= 0.823310/1
predict case 21 , predict result/given label= 0.569140/1
predict case 22 , predict result/given label= 0.601766/1
predict case 23 , predict result/given label= 0.275933/1
predict case 24 , predict result/given label= 0.604906/1
predict case 25 , predict result/given label= 0.743745/1
predict case 26 , predict result/given label= 0.409185/1
predict case 27 , predict result/given label= 0.293480/1
predict case 28 , predict result/given label= 0.269666/1
predict case 29 , predict result/given label= 0.928060/1
predict case 30 , predict result/given label= 0.554676/1
predict case 31 , predict result/given label= 0.331543/1
predict case 32 , predict result/given label= 0.612312/1
predict case 33 , predict result/given label= 0.851312/1
predict case 34 , predict result/given label= 0.602216/1
predict case 35 , predict result/given label= 0.754136/1
predict case 36 , predict result/given label= 0.622714/1
predict case 37 , predict result/given label= 0.828477/1
predict case 38 , predict result/given label= 0.304634/1
predict case 39 , predict result/given label= 0.569505/1
predict case 40 , predict result/given label= 0.867810/1
predict case 41 , predict result/given label= 0.528918/1
predict case 42 , predict result/given label= 0.434180/1
predict case 43 , predict result/given label= 0.414497/1
predict case 44 , predict result/given label= 0.698778/1
predict case 45 , predict result/given label= 0.912461/1
predict case 46 , predict result/given label= 0.559241/1
predict case 47 , predict result/given label= 0.621257/1
predict case 48 , predict result/given label= 0.624535/1
predict case 49 , predict result/given label= 0.716604/1
predict case 50 , predict result/given label= 0.744637/1
predict case 51 , predict result/given label= 0.603078/1
predict case 52 , predict result/given label= 0.653224/1
predict case 53 , predict result/given label= 0.442286/1
predict case 54 , predict result/given label= 0.417063/1
predict case 55 , predict result/given label= 0.356790/1
predict case 56 , predict result/given label= 0.657717/1
predict case 57 , predict result/given label= 0.539198/1
predict case 58 , predict result/given label= 0.506912/1
predict case 59 , predict result/given label= 0.517523/1
predict case 60 , predict result/given label= 0.462415/1
predict case 61 , predict result/given label= 0.521070/1
predict case 62 , predict result/given label= 0.871285/1
predict case 63 , predict result/given label= 0.862873/1
predict case 64 , predict result/given label= 0.643652/1
predict case 65 , predict result/given label= 0.309695/1
predict case 66 , predict result/given label= 0.921912/1
predict case 67 , predict result/given label= 0.558104/1
predict case 68 , predict result/given label= 0.489096/1
predict case 69 , predict result/given label= 0.554368/1
predict case 70 , predict result/given label= 0.829925/1
predict case 71 , predict result/given label= 0.929155/1
predict case 72 , predict result/given label= 0.839871/1
predict case 73 , predict result/given label= 0.428461/1
predict case 74 , predict result/given label= 0.647640/1
predict case 75 , predict result/given label= 0.281095/1
predict case 76 , predict result/given label= 0.789155/1
predict case 77 , predict result/given label= 0.466756/1
predict case 78 , predict result/given label= 0.562847/1
predict case 79 , predict result/given label= 0.300007/1
predict case 80 , predict result/given label= 0.712729/1
predict case 81 , predict result/given label= 0.573398/1
predict case 82 , predict result/given label= 0.534840/1
predict case 83 , predict result/given label= 0.709469/1
predict case 84 , predict result/given label= 0.465213/1
predict case 85 , predict result/given label= 0.466951/1
predict case 86 , predict result/given label= 0.217073/1
predict case 87 , predict result/given label= 0.457231/1
predict case 88 , predict result/given label= 0.514975/1
predict case 89 , predict result/given label= 0.878933/1
predict case 90 , predict result/given label= 0.549679/1
predict case 91 , predict result/given label= 0.275741/1
predict case 92 , predict result/given label= 0.779316/1
predict case 93 , predict result/given label= 0.610803/1
predict case 94 , predict result/given label= 0.612000/1
predict case 95 , predict result/given label= 0.862292/1
predict case 96 , predict result/given label= 0.351382/1
predict case 97 , predict result/given label= 0.338586/1
predict case 98 , predict result/given label= 0.357503/1
predict case 99 , predict result/given label= 0.352052/1
predict case 100 , predict result/given label= 0.341959/1
predict case 101 , predict result/given label= 0.869524/1
predict case 102 , predict result/given label= 0.253107/1
predict case 103 , predict result/given label= 0.626441/1
predict case 104 , predict result/given label= 0.414257/1
predict case 105 , predict result/given label= 0.687843/1
predict case 106 , predict result/given label= 0.909867/1
predict case 107 , predict result/given label= 0.346738/1
predict case 108 , predict result/given label= 0.715165/1
predict case 109 , predict result/given label= 0.473506/1
predict case 110 , predict result/given label= 0.845223/1
predict case 111 , predict result/given label= 0.777211/1
predict case 112 , predict result/given label= 0.570840/1
predict case 113 , predict result/given label= 0.658251/1
predict case 114 , predict result/given label= 0.600901/1
predict case 115 , predict result/given label= 0.497548/1
predict case 116 , predict result/given label= 0.444329/1
predict case 117 , predict result/given label= 0.926891/1
predict case 118 , predict result/given label= 0.807257/1
predict case 119 , predict result/given label= 0.439361/1
predict case 120 , predict result/given label= 0.634884/1
predict case 121 , predict result/given label= 0.382950/1
predict case 122 , predict result/given label= 0.681257/1
predict case 123 , predict result/given label= 0.364999/1
predict case 124 , predict result/given label= 0.410832/1
predict case 125 , predict result/given label= 0.599411/1
predict case 126 , predict result/given label= 0.625703/1
predict case 127 , predict result/given label= 0.856254/1
predict case 128 , predict result/given label= 0.424905/1
predict case 129 , predict result/given label= 0.816038/1
predict case 130 , predict result/given label= 0.921052/1
predict case 131 , predict result/given label= 0.729446/1
predict case 132 , predict result/given label= 0.828449/1
predict case 133 , predict result/given label= 0.359254/1
predict case 134 , predict result/given label= 0.673328/1
predict case 135 , predict result/given label= 0.825485/1
predict case 136 , predict result/given label= 0.821184/1
predict case 137 , predict result/given label= 0.393598/1
predict case 138 , predict result/given label= 0.593883/1
predict case 139 , predict result/given label= 0.422431/1
predict case 140 , predict result/given label= 0.692904/1
predict case 141 , predict result/given label= 0.418600/1
predict case 142 , predict result/given label= 0.463398/1
predict case 143 , predict result/given label= 0.283065/1
predict case 144 , predict result/given label= 0.740368/1
predict case 145 , predict result/given label= 0.317837/1
predict case 146 , predict result/given label= 0.688849/1
predict case 147 , predict result/given label= 0.682342/1
predict case 148 , predict result/given label= 0.870048/1
predict case 149 , predict result/given label= 0.856006/1
predict case 150 , predict result/given label= 0.863635/1
predict case 151 , predict result/given label= 0.871879/1
predict case 152 , predict result/given label= 0.842303/1
predict case 153 , predict result/given label= 0.751961/1
predict case 154 , predict result/given label= 0.678158/1
predict case 155 , predict result/given label= 0.383137/1
predict case 156 , predict result/given label= 0.265726/1
predict case 157 , predict result/given label= 0.272857/1
predict case 158 , predict result/given label= 0.505951/1
predict case 159 , predict result/given label= 0.754590/1
predict case 160 , predict result/given label= 0.884601/1
predict case 161 , predict result/given label= 0.835296/1
