predict case 0 , predict result/given label= 0.531951/1
predict case 1 , predict result/given label= 0.819364/1
predict case 2 , predict result/given label= 0.695065/1
predict case 3 , predict result/given label= 0.328666/1
predict case 4 , predict result/given label= 0.926905/1
predict case 5 , predict result/given label= 0.300345/1
predict case 6 , predict result/given label= 0.446655/1
predict case 7 , predict result/given label= 0.502254/1
predict case 8 , predict result/given label= 0.851233/1
predict case 9 , predict result/given label= 0.360808/1
predict case 10 , predict result/given label= 0.929384/1
predict case 11 , predict result/given label= 0.785526/1
predict case 12 , predict result/given label= 0.709771/1
predict case 13 , predict result/given label= 0.802890/1
predict case 14 , predict result/given label= 0.328165/1
predict case 15 , predict result/given label= 0.367584/1
predict case 16 , predict result/given label= 0.789748/1
predict case 17 , predict result/given label= 0.546081/1
predict case 18 , predict result/given label= 0.875920/1
predict case 19 , predict result/given label= 0.784940/1
predict case 20 , predict result/given label= 0.354876/1
predict case 21 , predict result/given label= 0.401415/1
predict case 22 , predict result/given label= 0.301922/1
predict case 23 , predict result/given label= 0.694140/1
predict case 24 , predict result/given label= 0.812972/1
predict case 25 , predict result/given label= 0.434947/1
predict case 26 , predict result/given label= 0.856378/1
predict case 27 , predict result/given label= 0.606754/1
predict case 28 , predict result/given label= 0.423907/1
predict case 29 , predict result/given label= 0.228135/1
predict case 30 , predict result/given label= 0.399243/1
predict case 31 , predict result/given label= 0.172630/1
predict case 32 , predict result/given label= 0.524638/1
predict case 33 , predict result/given label= 0.889464/1
predict case 34 , predict result/given label= 0.846456/1
predict case 35 , predict result/given label= 0.430349/1
predict case 36 , predict result/given label= 0.400531/1
predict case 37 , predict result/given label= 0.719935/1
predict case 38 , predict result/given label= 0.283399/1
predict case 39 , predict result/given label= 0.548540/1
predict case 40 , predict result/given label= 0.907161/1
predict case 41 , predict result/given label= 0.397206/1
predict case 42 , predict result/given label= 0.363941/1
predict case 43 , predict result/given label= 0.414352/1
predict case 44 , predict result/given label= 0.793166/1
predict case 45 , predict result/given label= 0.251394/1
predict case 46 , predict result/given label= 0.891529/1
predict case 47 , predict result/given label= 0.438344/1
predict case 48 , predict result/given label= 0.363563/1
predict case 49 , predict result/given label= 0.656817/1
predict case 50 , predict result/given label= 0.394312/1
predict case 51 , predict result/given label= 0.544936/1
predict case 52 , predict result/given label= 0.527861/1
predict case 53 , predict result/given label= 0.773829/1
predict case 54 , predict result/given label= 0.914420/1
predict case 55 , predict result/given label= 0.380759/1
predict case 56 , predict result/given label= 0.541243/1
predict case 57 , predict result/given label= 0.846835/1
predict case 58 , predict result/given label= 0.799587/1
predict case 59 , predict result/given label= 0.549846/1
predict case 60 , predict result/given label= 0.253577/1
predict case 61 , predict result/given label= 0.926004/1
predict case 62 , predict result/given label= 0.527849/1
predict case 63 , predict result/given label= 0.604258/1
predict case 64 , predict result/given label= 0.777800/1
predict case 65 , predict result/given label= 0.465556/1
predict case 66 , predict result/given label= 0.660924/1
predict case 67 , predict result/given label= 0.883523/1
predict case 68 , predict result/given label= 0.920540/1
predict case 69 , predict result/given label= 0.469492/1
predict case 70 , predict result/given label= 0.612601/1
predict case 71 , predict result/given label= 0.341798/1
predict case 72 , predict result/given label= 0.361393/1
predict case 73 , predict result/given label= 0.883555/1
predict case 74 , predict result/given label= 0.416960/1
predict case 75 , predict result/given label= 0.540307/1
predict case 76 , predict result/given label= 0.908059/1
predict case 77 , predict result/given label= 0.366646/1
predict case 78 , predict result/given label= 0.702069/1
predict case 79 , predict result/given label= 0.924616/1
predict case 80 , predict result/given label= 0.341976/1
predict case 81 , predict result/given label= 0.706834/1
predict case 82 , predict result/given label= 0.426895/1
predict case 83 , predict result/given label= 0.387482/1
predict case 84 , predict result/given label= 0.495142/1
predict case 85 , predict result/given label= 0.414157/1
predict case 86 , predict result/given label= 0.875660/1
predict case 87 , predict result/given label= 0.555364/1
predict case 88 , predict result/given label= 0.493918/1
predict case 89 , predict result/given label= 0.587831/1
predict case 90 , predict result/given label= 0.925843/1
predict case 91 , predict result/given label= 0.382350/1
predict case 92 , predict result/given label= 0.311435/1
predict case 93 , predict result/given label= 0.816962/1
predict case 94 , predict result/given label= 0.543103/1
predict case 95 , predict result/given label= 0.886179/1
predict case 96 , predict result/given label= 0.451303/1
predict case 97 , predict result/given label= 0.870740/1
predict case 98 , predict result/given label= 0.733615/1
predict case 99 , predict result/given label= 0.846947/1
predict case 100 , predict result/given label= 0.577630/1
predict case 101 , predict result/given label= 0.817413/1
predict case 102 , predict result/given label= 0.462672/1
predict case 103 , predict result/given label= 0.879469/1
predict case 104 , predict result/given label= 0.369522/1
predict case 105 , predict result/given label= 0.331715/1
predict case 106 , predict result/given label= 0.495759/1
predict case 107 , predict result/given label= 0.449758/1
predict case 108 , predict result/given label= 0.635431/1
predict case 109 , predict result/given label= 0.766380/1
predict case 110 , predict result/given label= 0.498482/1
predict case 111 , predict result/given label= 0.368032/1
predict case 112 , predict result/given label= 0.826408/1
predict case 113 , predict result/given label= 0.742698/1
predict case 114 , predict result/given label= 0.884275/1
predict case 115 , predict result/given label= 0.417383/1
predict case 116 , predict result/given label= 0.270621/1
predict case 117 , predict result/given label= 0.524247/1
predict case 118 , predict result/given label= 0.301585/1
predict case 119 , predict result/given label= 0.261928/1
predict case 120 , predict result/given label= 0.712872/1
predict case 121 , predict result/given label= 0.654318/1
predict case 122 , predict result/given label= 0.432105/1
predict case 123 , predict result/given label= 0.566070/1
predict case 124 , predict result/given label= 0.360356/1
predict case 125 , predict result/given label= 0.416201/1
predict case 126 , predict result/given label= 0.889418/1
predict case 127 , predict result/given label= 0.778339/1
predict case 128 , predict result/given label= 0.259626/1
predict case 129 , predict result/given label= 0.607955/1
predict case 130 , predict result/given label= 0.924588/1
predict case 131 , predict result/given label= 0.804170/1
predict case 132 , predict result/given label= 0.481794/1
predict case 133 , predict result/given label= 0.310555/1
predict case 134 , predict result/given label= 0.919511/1
predict case 135 , predict result/given label= 0.819126/1
predict case 136 , predict result/given label= 0.297364/1
predict case 137 , predict result/given label= 0.660030/1
predict case 138 , predict result/given label= 0.311788/1
predict case 139 , predict result/given label= 0.881042/1
predict case 140 , predict result/given label= 0.447343/1
predict case 141 , predict result/given label= 0.336319/1
predict case 142 , predict result/given label= 0.371607/1
predict case 143 , predict result/given label= 0.856556/1
predict case 144 , predict result/given label= 0.733359/1
predict case 145 , predict result/given label= 0.810215/1
predict case 146 , predict result/given label= 0.735501/1
predict case 147 , predict result/given label= 0.397253/1
predict case 148 , predict result/given label= 0.178516/1
predict case 149 , predict result/given label= 0.775898/1
predict case 150 , predict result/given label= 0.282316/1
predict case 151 , predict result/given label= 0.605939/1
predict case 152 , predict result/given label= 0.753340/1
predict case 153 , predict result/given label= 0.583038/1
predict case 154 , predict result/given label= 0.295195/1
predict case 155 , predict result/given label= 0.413693/1
predict case 156 , predict result/given label= 0.919129/1
predict case 157 , predict result/given label= 0.762026/1
predict case 158 , predict result/given label= 0.889224/1
predict case 159 , predict result/given label= 0.603588/1
predict case 160 , predict result/given label= 0.902685/1
predict case 161 , predict result/given label= 0.412137/1
predict case 162 , predict result/given label= 0.843825/1
predict case 163 , predict result/given label= 0.825246/1
predict case 164 , predict result/given label= 0.673432/1
predict case 165 , predict result/given label= 0.756495/1
predict case 166 , predict result/given label= 0.926270/1
predict case 167 , predict result/given label= 0.863212/1
predict case 168 , predict result/given label= 0.796732/1
predict case 169 , predict result/given label= 0.566526/1
predict case 170 , predict result/given label= 0.857620/1
predict case 171 , predict result/given label= 0.235650/1
predict case 172 , predict result/given label= 0.902793/1
predict case 173 , predict result/given label= 0.424031/1
predict case 174 , predict result/given label= 0.350082/1
predict case 175 , predict result/given label= 0.302222/1
predict case 176 , predict result/given label= 0.894728/1
predict case 177 , predict result/given label= 0.388880/1
predict case 178 , predict result/given label= 0.682590/1
predict case 179 , predict result/given label= 0.546923/1
predict case 180 , predict result/given label= 0.925492/1
predict case 181 , predict result/given label= 0.513933/1
predict case 182 , predict result/given label= 0.555618/1
predict case 183 , predict result/given label= 0.404554/1
predict case 184 , predict result/given label= 0.596798/1
predict case 185 , predict result/given label= 0.662068/1
predict case 186 , predict result/given label= 0.788123/1
predict case 187 , predict result/given label= 0.902176/1
predict case 188 , predict result/given label= 0.735311/1
predict case 189 , predict result/given label= 0.444428/1
predict case 190 , predict result/given label= 0.924421/1
predict case 191 , predict result/given label= 0.592705/1
predict case 192 , predict result/given label= 0.680665/1
predict case 193 , predict result/given label= 0.266981/1
predict case 194 , predict result/given label= 0.402943/1
predict case 195 , predict result/given label= 0.539463/1
predict case 196 , predict result/given label= 0.572781/1
predict case 197 , predict result/given label= 0.528313/1
predict case 198 , predict result/given label= 0.353160/1
predict case 199 , predict result/given label= 0.261080/1
predict case 200 , predict result/given label= 0.871658/1
predict case 201 , predict result/given label= 0.728733/1
predict case 202 , predict result/given label= 0.386338/1
predict case 203 , predict result/given label= 0.365549/1
predict case 204 , predict result/given label= 0.850939/1
predict case 205 , predict result/given label= 0.830095/1
predict case 206 , predict result/given label= 0.349118/1
predict case 207 , predict result/given label= 0.610979/1
predict case 208 , predict result/given label= 0.414988/0
predict case 209 , predict result/given label= 0.370300/0
predict case 210 , predict result/given label= 0.426840/0
predict case 211 , predict result/given label= 0.395611/0
predict case 212 , predict result/given label= 0.263668/0
predict case 213 , predict result/given label= 0.365734/0
predict case 214 , predict result/given label= 0.894643/0
predict case 215 , predict result/given label= 0.173712/0
predict case 216 , predict result/given label= 0.264635/0
predict case 217 , predict result/given label= 0.355242/0
predict case 218 , predict result/given label= 0.176285/0
predict case 219 , predict result/given label= 0.346194/0
predict case 220 , predict result/given label= 0.313619/0
predict case 221 , predict result/given label= 0.279866/0
predict case 222 , predict result/given label= 0.432615/0
predict case 223 , predict result/given label= 0.397980/0
predict case 224 , predict result/given label= 0.276043/0
predict case 225 , predict result/given label= 0.400377/0
predict case 226 , predict result/given label= 0.485217/0
predict case 227 , predict result/given label= 0.263842/0
predict case 228 , predict result/given label= 0.372786/0
predict case 229 , predict result/given label= 0.207795/0
predict case 230 , predict result/given label= 0.521791/0
predict case 231 , predict result/given label= 0.329558/0
predict case 232 , predict result/given label= 0.368501/0
predict case 233 , predict result/given label= 0.403443/0
predict case 234 , predict result/given label= 0.357595/0
predict case 235 , predict result/given label= 0.391026/0
predict case 236 , predict result/given label= 0.522980/0
predict case 237 , predict result/given label= 0.472111/0
predict case 238 , predict result/given label= 0.844625/0
predict case 239 , predict result/given label= 0.524022/0
predict case 240 , predict result/given label= 0.257921/0
predict case 241 , predict result/given label= 0.343910/0
predict case 242 , predict result/given label= 0.324336/0
predict case 243 , predict result/given label= 0.173658/0
predict case 244 , predict result/given label= 0.351893/0
predict case 245 , predict result/given label= 0.540264/0
predict case 246 , predict result/given label= 0.374840/0
predict case 247 , predict result/given label= 0.277406/0
predict case 248 , predict result/given label= 0.729360/0
predict case 249 , predict result/given label= 0.517901/0
predict case 250 , predict result/given label= 0.329521/0
