predict case 0 , predict result/given label= 0.328455/1
predict case 1 , predict result/given label= 0.807594/1
predict case 2 , predict result/given label= 0.643089/1
predict case 3 , predict result/given label= 0.476487/1
predict case 4 , predict result/given label= 0.916618/1
predict case 5 , predict result/given label= 0.927378/1
predict case 6 , predict result/given label= 0.428398/1
predict case 7 , predict result/given label= 0.684528/1
predict case 8 , predict result/given label= 0.913375/1
predict case 9 , predict result/given label= 0.484130/1
predict case 10 , predict result/given label= 0.469406/1
predict case 11 , predict result/given label= 0.450708/1
predict case 12 , predict result/given label= 0.755510/1
predict case 13 , predict result/given label= 0.644620/1
predict case 14 , predict result/given label= 0.512524/1
predict case 15 , predict result/given label= 0.603956/1
predict case 16 , predict result/given label= 0.249822/1
predict case 17 , predict result/given label= 0.506386/1
predict case 18 , predict result/given label= 0.236955/1
predict case 19 , predict result/given label= 0.638356/1
predict case 20 , predict result/given label= 0.635985/1
predict case 21 , predict result/given label= 0.189312/1
predict case 22 , predict result/given label= 0.425641/1
predict case 23 , predict result/given label= 0.837983/1
predict case 24 , predict result/given label= 0.331431/1
predict case 25 , predict result/given label= 0.850839/1
predict case 26 , predict result/given label= 0.913861/1
predict case 27 , predict result/given label= 0.522740/1
predict case 28 , predict result/given label= 0.667730/1
predict case 29 , predict result/given label= 0.659679/1
predict case 30 , predict result/given label= 0.588470/1
predict case 31 , predict result/given label= 0.736919/1
predict case 32 , predict result/given label= 0.901085/1
predict case 33 , predict result/given label= 0.652440/1
predict case 34 , predict result/given label= 0.314342/1
predict case 35 , predict result/given label= 0.681566/1
predict case 36 , predict result/given label= 0.482548/1
predict case 37 , predict result/given label= 0.727985/1
predict case 38 , predict result/given label= 0.476816/1
predict case 39 , predict result/given label= 0.646788/1
predict case 40 , predict result/given label= 0.419988/1
predict case 41 , predict result/given label= 0.732440/1
predict case 42 , predict result/given label= 0.681686/1
predict case 43 , predict result/given label= 0.440366/1
predict case 44 , predict result/given label= 0.520930/1
predict case 45 , predict result/given label= 0.690090/1
predict case 46 , predict result/given label= 0.481781/1
predict case 47 , predict result/given label= 0.335952/1
predict case 48 , predict result/given label= 0.458184/1
predict case 49 , predict result/given label= 0.493747/1
predict case 50 , predict result/given label= 0.800495/1
predict case 51 , predict result/given label= 0.676681/1
predict case 52 , predict result/given label= 0.231333/1
predict case 53 , predict result/given label= 0.601922/1
predict case 54 , predict result/given label= 0.350513/1
predict case 55 , predict result/given label= 0.415286/1
predict case 56 , predict result/given label= 0.767447/1
predict case 57 , predict result/given label= 0.607430/1
predict case 58 , predict result/given label= 0.200066/1
predict case 59 , predict result/given label= 0.189035/1
predict case 60 , predict result/given label= 0.769491/1
predict case 61 , predict result/given label= 0.752134/1
predict case 62 , predict result/given label= 0.609587/1
predict case 63 , predict result/given label= 0.561539/1
predict case 64 , predict result/given label= 0.901536/1
predict case 65 , predict result/given label= 0.475879/1
predict case 66 , predict result/given label= 0.924035/1
predict case 67 , predict result/given label= 0.346355/1
predict case 68 , predict result/given label= 0.760526/1
predict case 69 , predict result/given label= 0.493015/1
predict case 70 , predict result/given label= 0.627832/1
predict case 71 , predict result/given label= 0.830159/1
predict case 72 , predict result/given label= 0.541392/1
predict case 73 , predict result/given label= 0.649387/1
predict case 74 , predict result/given label= 0.784656/1
predict case 75 , predict result/given label= 0.240991/1
predict case 76 , predict result/given label= 0.783621/1
predict case 77 , predict result/given label= 0.452304/1
predict case 78 , predict result/given label= 0.324167/1
predict case 79 , predict result/given label= 0.463215/1
predict case 80 , predict result/given label= 0.744432/1
predict case 81 , predict result/given label= 0.814389/1
predict case 82 , predict result/given label= 0.719121/1
predict case 83 , predict result/given label= 0.306861/1
predict case 84 , predict result/given label= 0.755784/1
predict case 85 , predict result/given label= 0.438847/1
predict case 86 , predict result/given label= 0.907182/1
predict case 87 , predict result/given label= 0.506733/1
predict case 88 , predict result/given label= 0.210363/1
predict case 89 , predict result/given label= 0.799961/1
predict case 90 , predict result/given label= 0.404390/1
predict case 91 , predict result/given label= 0.324964/1
predict case 92 , predict result/given label= 0.439357/1
predict case 93 , predict result/given label= 0.843790/1
predict case 94 , predict result/given label= 0.676831/1
predict case 95 , predict result/given label= 0.295193/1
predict case 96 , predict result/given label= 0.526724/1
predict case 97 , predict result/given label= 0.534430/1
predict case 98 , predict result/given label= 0.449576/1
predict case 99 , predict result/given label= 0.322610/1
predict case 100 , predict result/given label= 0.687430/1
predict case 101 , predict result/given label= 0.395284/1
predict case 102 , predict result/given label= 0.643105/1
predict case 103 , predict result/given label= 0.576479/1
predict case 104 , predict result/given label= 0.651108/1
predict case 105 , predict result/given label= 0.807302/1
predict case 106 , predict result/given label= 0.757887/1
predict case 107 , predict result/given label= 0.236535/1
predict case 108 , predict result/given label= 0.827700/1
predict case 109 , predict result/given label= 0.609389/1
predict case 110 , predict result/given label= 0.750091/1
predict case 111 , predict result/given label= 0.569023/1
predict case 112 , predict result/given label= 0.412890/1
predict case 113 , predict result/given label= 0.329100/1
