predict case 0 , predict result/given label= 0.431854/1
predict case 1 , predict result/given label= 0.493673/1
predict case 2 , predict result/given label= 0.539124/1
predict case 3 , predict result/given label= 0.891831/1
predict case 4 , predict result/given label= 0.520096/1
predict case 5 , predict result/given label= 0.627953/1
predict case 6 , predict result/given label= 0.812658/1
predict case 7 , predict result/given label= 0.244638/1
predict case 8 , predict result/given label= 0.485044/1
predict case 9 , predict result/given label= 0.470862/1
predict case 10 , predict result/given label= 0.481327/1
predict case 11 , predict result/given label= 0.367216/1
predict case 12 , predict result/given label= 0.595508/1
predict case 13 , predict result/given label= 0.925951/1
predict case 14 , predict result/given label= 0.902831/1
predict case 15 , predict result/given label= 0.340089/1
predict case 16 , predict result/given label= 0.677687/1
predict case 17 , predict result/given label= 0.914577/1
predict case 18 , predict result/given label= 0.343960/1
predict case 19 , predict result/given label= 0.707581/1
predict case 20 , predict result/given label= 0.748863/1
predict case 21 , predict result/given label= 0.631156/1
predict case 22 , predict result/given label= 0.364409/1
predict case 23 , predict result/given label= 0.249225/1
predict case 24 , predict result/given label= 0.628222/1
predict case 25 , predict result/given label= 0.884122/1
predict case 26 , predict result/given label= 0.883241/1
predict case 27 , predict result/given label= 0.637418/1
predict case 28 , predict result/given label= 0.437017/1
predict case 29 , predict result/given label= 0.848432/1
predict case 30 , predict result/given label= 0.731826/1
predict case 31 , predict result/given label= 0.760093/1
predict case 32 , predict result/given label= 0.603341/1
predict case 33 , predict result/given label= 0.825368/1
predict case 34 , predict result/given label= 0.574641/1
predict case 35 , predict result/given label= 0.469404/1
predict case 36 , predict result/given label= 0.817548/1
predict case 37 , predict result/given label= 0.628790/1
predict case 38 , predict result/given label= 0.262910/1
predict case 39 , predict result/given label= 0.482124/1
predict case 40 , predict result/given label= 0.824330/1
predict case 41 , predict result/given label= 0.352005/1
predict case 42 , predict result/given label= 0.250689/1
predict case 43 , predict result/given label= 0.737440/1
predict case 44 , predict result/given label= 0.322609/1
predict case 45 , predict result/given label= 0.584100/1
predict case 46 , predict result/given label= 0.848897/1
predict case 47 , predict result/given label= 0.355189/1
predict case 48 , predict result/given label= 0.381267/1
predict case 49 , predict result/given label= 0.607045/1
predict case 50 , predict result/given label= 0.717383/1
predict case 51 , predict result/given label= 0.873898/1
predict case 52 , predict result/given label= 0.641859/1
