predict case 0 , predict result/given label= 0.137747/1
predict case 1 , predict result/given label= 0.473565/1
predict case 2 , predict result/given label= 0.105017/1
predict case 3 , predict result/given label= 0.124640/1
predict case 4 , predict result/given label= 0.271624/1
predict case 5 , predict result/given label= 0.086599/1
predict case 6 , predict result/given label= 0.067814/1
predict case 7 , predict result/given label= 0.706059/1
predict case 8 , predict result/given label= 0.340510/1
predict case 9 , predict result/given label= 0.928750/1
predict case 10 , predict result/given label= 0.069465/1
predict case 11 , predict result/given label= 0.120909/1
predict case 12 , predict result/given label= 0.189095/1
predict case 13 , predict result/given label= 0.635884/1
predict case 14 , predict result/given label= 0.074473/1
predict case 15 , predict result/given label= 0.771832/1
predict case 16 , predict result/given label= 0.300455/1
predict case 17 , predict result/given label= 0.816503/1
predict case 18 , predict result/given label= 0.653386/1
predict case 19 , predict result/given label= 0.364384/1
predict case 20 , predict result/given label= 0.074303/1
predict case 21 , predict result/given label= 0.072564/1
predict case 22 , predict result/given label= 0.069808/1
predict case 23 , predict result/given label= 0.926441/1
predict case 24 , predict result/given label= 0.343856/1
predict case 25 , predict result/given label= 0.392954/1
predict case 26 , predict result/given label= 0.925336/1
predict case 27 , predict result/given label= 0.075473/1
predict case 28 , predict result/given label= 0.121131/1
predict case 29 , predict result/given label= 0.351707/1
predict case 30 , predict result/given label= 0.837942/1
predict case 31 , predict result/given label= 0.707301/1
predict case 32 , predict result/given label= 0.071715/1
predict case 33 , predict result/given label= 0.069317/1
predict case 34 , predict result/given label= 0.085023/1
predict case 35 , predict result/given label= 0.647221/1
predict case 36 , predict result/given label= 0.087190/1
predict case 37 , predict result/given label= 0.653773/1
predict case 38 , predict result/given label= 0.200875/1
predict case 39 , predict result/given label= 0.072545/1
predict case 40 , predict result/given label= 0.070121/1
predict case 41 , predict result/given label= 0.533835/1
predict case 42 , predict result/given label= 0.234693/1
predict case 43 , predict result/given label= 0.075786/1
predict case 44 , predict result/given label= 0.124680/1
predict case 45 , predict result/given label= 0.075148/1
predict case 46 , predict result/given label= 0.074262/1
predict case 47 , predict result/given label= 0.768363/1
predict case 48 , predict result/given label= 0.386371/1
predict case 49 , predict result/given label= 0.748044/1
predict case 50 , predict result/given label= 0.672984/1
predict case 51 , predict result/given label= 0.877444/1
predict case 52 , predict result/given label= 0.120921/1
predict case 53 , predict result/given label= 0.380800/1
predict case 54 , predict result/given label= 0.200192/1
predict case 55 , predict result/given label= 0.074274/1
predict case 56 , predict result/given label= 0.120803/1
predict case 57 , predict result/given label= 0.342660/1
predict case 58 , predict result/given label= 0.124483/1
predict case 59 , predict result/given label= 0.367449/1
predict case 60 , predict result/given label= 0.097499/1
predict case 61 , predict result/given label= 0.115031/1
predict case 62 , predict result/given label= 0.291432/1
predict case 63 , predict result/given label= 0.202125/1
predict case 64 , predict result/given label= 0.648468/1
predict case 65 , predict result/given label= 0.556114/1
predict case 66 , predict result/given label= 0.210432/1
predict case 67 , predict result/given label= 0.336301/1
predict case 68 , predict result/given label= 0.505030/1
predict case 69 , predict result/given label= 0.873984/1
predict case 70 , predict result/given label= 0.470028/1
predict case 71 , predict result/given label= 0.478672/1
predict case 72 , predict result/given label= 0.772714/1
predict case 73 , predict result/given label= 0.573382/1
predict case 74 , predict result/given label= 0.740923/1
predict case 75 , predict result/given label= 0.073277/1
predict case 76 , predict result/given label= 0.453857/1
predict case 77 , predict result/given label= 0.099353/1
predict case 78 , predict result/given label= 0.216337/1
predict case 79 , predict result/given label= 0.074488/1
predict case 80 , predict result/given label= 0.391800/1
predict case 81 , predict result/given label= 0.121104/1
predict case 82 , predict result/given label= 0.240195/1
predict case 83 , predict result/given label= 0.471329/1
predict case 84 , predict result/given label= 0.817228/1
predict case 85 , predict result/given label= 0.137748/1
predict case 86 , predict result/given label= 0.505167/1
predict case 87 , predict result/given label= 0.302194/1
predict case 88 , predict result/given label= 0.257954/1
predict case 89 , predict result/given label= 0.102948/1
predict case 90 , predict result/given label= 0.428477/1
predict case 91 , predict result/given label= 0.532128/1
predict case 92 , predict result/given label= 0.470934/1
predict case 93 , predict result/given label= 0.771629/1
predict case 94 , predict result/given label= 0.198885/1
predict case 95 , predict result/given label= 0.427041/1
predict case 96 , predict result/given label= 0.322719/1
predict case 97 , predict result/given label= 0.652358/1
predict case 98 , predict result/given label= 0.100274/1
predict case 99 , predict result/given label= 0.926987/1
predict case 100 , predict result/given label= 0.226914/1
predict case 101 , predict result/given label= 0.074367/1
predict case 102 , predict result/given label= 0.536772/1
predict case 103 , predict result/given label= 0.344097/1
predict case 104 , predict result/given label= 0.402978/1
predict case 105 , predict result/given label= 0.072537/1
predict case 106 , predict result/given label= 0.112425/1
predict case 107 , predict result/given label= 0.838976/1
predict case 108 , predict result/given label= 0.294871/1
predict case 109 , predict result/given label= 0.288401/1
predict case 110 , predict result/given label= 0.318173/1
predict case 111 , predict result/given label= 0.645966/1
predict case 112 , predict result/given label= 0.068116/1
predict case 113 , predict result/given label= 0.100189/1
predict case 114 , predict result/given label= 0.472816/1
predict case 115 , predict result/given label= 0.862873/1
predict case 116 , predict result/given label= 0.075369/1
predict case 117 , predict result/given label= 0.389374/1
predict case 118 , predict result/given label= 0.672215/1
predict case 119 , predict result/given label= 0.284536/1
predict case 120 , predict result/given label= 0.345097/1
predict case 121 , predict result/given label= 0.108128/1
predict case 122 , predict result/given label= 0.725134/1
predict case 123 , predict result/given label= 0.472829/1
predict case 124 , predict result/given label= 0.139786/1
predict case 125 , predict result/given label= 0.064593/1
predict case 126 , predict result/given label= 0.814357/1
predict case 127 , predict result/given label= 0.064425/1
predict case 128 , predict result/given label= 0.073222/1
predict case 129 , predict result/given label= 0.085220/1
predict case 130 , predict result/given label= 0.064592/1
predict case 131 , predict result/given label= 0.138151/1
predict case 132 , predict result/given label= 0.194551/1
predict case 133 , predict result/given label= 0.225449/1
predict case 134 , predict result/given label= 0.100818/1
predict case 135 , predict result/given label= 0.074340/1
predict case 136 , predict result/given label= 0.439924/1
predict case 137 , predict result/given label= 0.069241/1
predict case 138 , predict result/given label= 0.846402/1
predict case 139 , predict result/given label= 0.075136/1
predict case 140 , predict result/given label= 0.178680/1
predict case 141 , predict result/given label= 0.342937/1
predict case 142 , predict result/given label= 0.201705/1
predict case 143 , predict result/given label= 0.167986/1
predict case 144 , predict result/given label= 0.492895/1
predict case 145 , predict result/given label= 0.578756/1
predict case 146 , predict result/given label= 0.418019/1
predict case 147 , predict result/given label= 0.168076/1
predict case 148 , predict result/given label= 0.472346/1
predict case 149 , predict result/given label= 0.349762/1
predict case 150 , predict result/given label= 0.527380/1
predict case 151 , predict result/given label= 0.167062/1
predict case 152 , predict result/given label= 0.325922/1
predict case 153 , predict result/given label= 0.609626/1
predict case 154 , predict result/given label= 0.108128/1
predict case 155 , predict result/given label= 0.166809/1
predict case 156 , predict result/given label= 0.066645/1
predict case 157 , predict result/given label= 0.218495/1
predict case 158 , predict result/given label= 0.470652/1
predict case 159 , predict result/given label= 0.151714/1
predict case 160 , predict result/given label= 0.760270/1
predict case 161 , predict result/given label= 0.076286/1
predict case 162 , predict result/given label= 0.869579/1
predict case 163 , predict result/given label= 0.135573/1
predict case 164 , predict result/given label= 0.557281/1
predict case 165 , predict result/given label= 0.863321/1
predict case 166 , predict result/given label= 0.074099/1
predict case 167 , predict result/given label= 0.928330/1
predict case 168 , predict result/given label= 0.251407/1
predict case 169 , predict result/given label= 0.928411/1
predict case 170 , predict result/given label= 0.313188/1
predict case 171 , predict result/given label= 0.193369/1
predict case 172 , predict result/given label= 0.074022/1
predict case 173 , predict result/given label= 0.471332/1
predict case 174 , predict result/given label= 0.452394/1
predict case 175 , predict result/given label= 0.308985/1
predict case 176 , predict result/given label= 0.700823/1
predict case 177 , predict result/given label= 0.817450/1
predict case 178 , predict result/given label= 0.074271/1
predict case 179 , predict result/given label= 0.104475/1
predict case 180 , predict result/given label= 0.069248/1
predict case 181 , predict result/given label= 0.131465/1
predict case 182 , predict result/given label= 0.130882/1
predict case 183 , predict result/given label= 0.145381/1
predict case 184 , predict result/given label= 0.928761/1
predict case 185 , predict result/given label= 0.072977/1
predict case 186 , predict result/given label= 0.660863/1
predict case 187 , predict result/given label= 0.630403/1
predict case 188 , predict result/given label= 0.118085/1
predict case 189 , predict result/given label= 0.253634/1
predict case 190 , predict result/given label= 0.578440/1
predict case 191 , predict result/given label= 0.817451/1
predict case 192 , predict result/given label= 0.624417/1
predict case 193 , predict result/given label= 0.105731/1
predict case 194 , predict result/given label= 0.073990/1
