predict case 0 , predict result/given label= 0.543967/1
predict case 1 , predict result/given label= 0.793599/1
predict case 2 , predict result/given label= 0.264237/1
predict case 3 , predict result/given label= 0.924728/1
predict case 4 , predict result/given label= 0.558782/1
predict case 5 , predict result/given label= 0.388138/1
predict case 6 , predict result/given label= 0.313263/1
predict case 7 , predict result/given label= 0.351568/1
predict case 8 , predict result/given label= 0.307711/1
predict case 9 , predict result/given label= 0.437064/1
predict case 10 , predict result/given label= 0.582311/1
predict case 11 , predict result/given label= 0.770126/1
predict case 12 , predict result/given label= 0.820916/1
predict case 13 , predict result/given label= 0.743698/1
predict case 14 , predict result/given label= 0.860341/1
predict case 15 , predict result/given label= 0.542643/1
predict case 16 , predict result/given label= 0.371434/1
predict case 17 , predict result/given label= 0.786768/1
predict case 18 , predict result/given label= 0.848008/1
predict case 19 , predict result/given label= 0.525900/1
predict case 20 , predict result/given label= 0.402119/1
predict case 21 , predict result/given label= 0.739087/1
predict case 22 , predict result/given label= 0.784265/1
predict case 23 , predict result/given label= 0.817540/1
predict case 24 , predict result/given label= 0.309137/1
predict case 25 , predict result/given label= 0.362237/1
predict case 26 , predict result/given label= 0.874335/1
predict case 27 , predict result/given label= 0.579402/1
predict case 28 , predict result/given label= 0.452201/1
predict case 29 , predict result/given label= 0.603491/1
predict case 30 , predict result/given label= 0.475855/1
predict case 31 , predict result/given label= 0.589085/1
predict case 32 , predict result/given label= 0.681465/1
predict case 33 , predict result/given label= 0.371402/1
predict case 34 , predict result/given label= 0.539342/1
predict case 35 , predict result/given label= 0.308254/1
predict case 36 , predict result/given label= 0.448019/1
predict case 37 , predict result/given label= 0.802102/1
predict case 38 , predict result/given label= 0.521424/1
predict case 39 , predict result/given label= 0.874409/1
predict case 40 , predict result/given label= 0.771633/1
predict case 41 , predict result/given label= 0.326236/1
predict case 42 , predict result/given label= 0.688730/1
predict case 43 , predict result/given label= 0.498719/1
predict case 44 , predict result/given label= 0.391878/1
predict case 45 , predict result/given label= 0.458634/1
predict case 46 , predict result/given label= 0.664510/1
predict case 47 , predict result/given label= 0.355548/1
predict case 48 , predict result/given label= 0.894867/1
predict case 49 , predict result/given label= 0.328004/1
predict case 50 , predict result/given label= 0.746297/1
predict case 51 , predict result/given label= 0.822852/1
predict case 52 , predict result/given label= 0.394327/1
predict case 53 , predict result/given label= 0.580351/1
predict case 54 , predict result/given label= 0.788710/1
predict case 55 , predict result/given label= 0.520476/1
predict case 56 , predict result/given label= 0.412921/1
predict case 57 , predict result/given label= 0.924870/1
predict case 58 , predict result/given label= 0.257489/1
predict case 59 , predict result/given label= 0.638170/1
predict case 60 , predict result/given label= 0.489177/1
predict case 61 , predict result/given label= 0.698504/1
predict case 62 , predict result/given label= 0.380141/1
predict case 63 , predict result/given label= 0.833899/1
predict case 64 , predict result/given label= 0.347529/1
predict case 65 , predict result/given label= 0.550199/1
predict case 66 , predict result/given label= 0.417521/1
predict case 67 , predict result/given label= 0.688158/1
predict case 68 , predict result/given label= 0.574444/1
predict case 69 , predict result/given label= 0.774366/1
predict case 70 , predict result/given label= 0.650094/1
predict case 71 , predict result/given label= 0.888099/1
predict case 72 , predict result/given label= 0.925976/1
predict case 73 , predict result/given label= 0.767928/1
predict case 74 , predict result/given label= 0.495819/1
predict case 75 , predict result/given label= 0.912977/1
predict case 76 , predict result/given label= 0.330828/1
predict case 77 , predict result/given label= 0.647434/1
predict case 78 , predict result/given label= 0.494033/1
predict case 79 , predict result/given label= 0.770814/1
