predict case 0 , predict result/given label= 0.446534/1
predict case 1 , predict result/given label= 0.795818/1
predict case 2 , predict result/given label= 0.819278/1
predict case 3 , predict result/given label= 0.625998/1
predict case 4 , predict result/given label= 0.763952/1
predict case 5 , predict result/given label= 0.801865/1
predict case 6 , predict result/given label= 0.816482/1
predict case 7 , predict result/given label= 0.369211/1
predict case 8 , predict result/given label= 0.481159/1
predict case 9 , predict result/given label= 0.736683/1
predict case 10 , predict result/given label= 0.770155/1
predict case 11 , predict result/given label= 0.693807/1
predict case 12 , predict result/given label= 0.780744/1
predict case 13 , predict result/given label= 0.338179/1
predict case 14 , predict result/given label= 0.625265/1
predict case 15 , predict result/given label= 0.828836/1
predict case 16 , predict result/given label= 0.820944/1
predict case 17 , predict result/given label= 0.518341/1
predict case 18 , predict result/given label= 0.364152/1
predict case 19 , predict result/given label= 0.333139/1
predict case 20 , predict result/given label= 0.752394/1
predict case 21 , predict result/given label= 0.622922/1
predict case 22 , predict result/given label= 0.806007/1
predict case 23 , predict result/given label= 0.422638/1
predict case 24 , predict result/given label= 0.786783/1
predict case 25 , predict result/given label= 0.290288/1
predict case 26 , predict result/given label= 0.761832/1
predict case 27 , predict result/given label= 0.423423/1
predict case 28 , predict result/given label= 0.763572/1
predict case 29 , predict result/given label= 0.538160/1
predict case 30 , predict result/given label= 0.310491/1
predict case 31 , predict result/given label= 0.566646/1
predict case 32 , predict result/given label= 0.426687/1
predict case 33 , predict result/given label= 0.591882/1
predict case 34 , predict result/given label= 0.495328/1
predict case 35 , predict result/given label= 0.306382/1
predict case 36 , predict result/given label= 0.735792/1
predict case 37 , predict result/given label= 0.599711/1
predict case 38 , predict result/given label= 0.547487/1
predict case 39 , predict result/given label= 0.719749/1
predict case 40 , predict result/given label= 0.424922/1
predict case 41 , predict result/given label= 0.779883/1
predict case 42 , predict result/given label= 0.471697/1
predict case 43 , predict result/given label= 0.740676/1
predict case 44 , predict result/given label= 0.444994/1
predict case 45 , predict result/given label= 0.500432/1
predict case 46 , predict result/given label= 0.750636/1
