predict case 0 , predict result/given label= 0.665516/1
predict case 1 , predict result/given label= 0.511037/1
predict case 2 , predict result/given label= 0.712812/1
predict case 3 , predict result/given label= 0.580622/1
predict case 4 , predict result/given label= 0.633980/1
predict case 5 , predict result/given label= 0.726730/1
predict case 6 , predict result/given label= 0.290827/1
predict case 7 , predict result/given label= 0.557092/1
predict case 8 , predict result/given label= 0.747902/1
predict case 9 , predict result/given label= 0.847267/1
predict case 10 , predict result/given label= 0.461336/1
predict case 11 , predict result/given label= 0.745414/1
predict case 12 , predict result/given label= 0.710958/1
predict case 13 , predict result/given label= 0.813681/1
predict case 14 , predict result/given label= 0.380509/1
predict case 15 , predict result/given label= 0.374442/1
predict case 16 , predict result/given label= 0.711107/1
predict case 17 , predict result/given label= 0.595090/1
predict case 18 , predict result/given label= 0.406373/1
predict case 19 , predict result/given label= 0.437908/1
predict case 20 , predict result/given label= 0.431979/1
predict case 21 , predict result/given label= 0.737357/1
predict case 22 , predict result/given label= 0.452568/1
predict case 23 , predict result/given label= 0.782610/1
predict case 24 , predict result/given label= 0.919344/1
predict case 25 , predict result/given label= 0.372284/1
predict case 26 , predict result/given label= 0.687396/1
predict case 27 , predict result/given label= 0.916386/1
predict case 28 , predict result/given label= 0.786262/1
predict case 29 , predict result/given label= 0.399133/1
predict case 30 , predict result/given label= 0.412714/1
predict case 31 , predict result/given label= 0.352365/1
predict case 32 , predict result/given label= 0.797020/1
predict case 33 , predict result/given label= 0.408597/1
predict case 34 , predict result/given label= 0.279155/1
predict case 35 , predict result/given label= 0.460319/1
predict case 36 , predict result/given label= 0.717452/1
predict case 37 , predict result/given label= 0.645834/1
predict case 38 , predict result/given label= 0.411718/1
predict case 39 , predict result/given label= 0.620095/1
predict case 40 , predict result/given label= 0.448959/1
predict case 41 , predict result/given label= 0.528760/1
predict case 42 , predict result/given label= 0.728039/1
predict case 43 , predict result/given label= 0.386306/1
predict case 44 , predict result/given label= 0.626847/1
predict case 45 , predict result/given label= 0.742495/1
predict case 46 , predict result/given label= 0.340527/1
