predict case 0 , predict result/given label= 0.300076/1
predict case 1 , predict result/given label= 0.374814/1
predict case 2 , predict result/given label= 0.675706/1
predict case 3 , predict result/given label= 0.562585/1
predict case 4 , predict result/given label= 0.378259/1
predict case 5 , predict result/given label= 0.219083/1
predict case 6 , predict result/given label= 0.350632/1
predict case 7 , predict result/given label= 0.355827/1
predict case 8 , predict result/given label= 0.431776/1
predict case 9 , predict result/given label= 0.805709/1
predict case 10 , predict result/given label= 0.332994/1
predict case 11 , predict result/given label= 0.769996/1
predict case 12 , predict result/given label= 0.740507/1
predict case 13 , predict result/given label= 0.716710/1
predict case 14 , predict result/given label= 0.291265/1
predict case 15 , predict result/given label= 0.758708/1
predict case 16 , predict result/given label= 0.841758/1
predict case 17 , predict result/given label= 0.512753/1
predict case 18 , predict result/given label= 0.672354/1
predict case 19 , predict result/given label= 0.479836/1
predict case 20 , predict result/given label= 0.399932/1
predict case 21 , predict result/given label= 0.320232/1
predict case 22 , predict result/given label= 0.785063/1
predict case 23 , predict result/given label= 0.260956/1
predict case 24 , predict result/given label= 0.384348/1
predict case 25 , predict result/given label= 0.415833/1
predict case 26 , predict result/given label= 0.527629/1
predict case 27 , predict result/given label= 0.366920/1
predict case 28 , predict result/given label= 0.450327/1
predict case 29 , predict result/given label= 0.328053/1
predict case 30 , predict result/given label= 0.384852/1
predict case 31 , predict result/given label= 0.653056/1
predict case 32 , predict result/given label= 0.397446/1
predict case 33 , predict result/given label= 0.448295/1
predict case 34 , predict result/given label= 0.909418/1
predict case 35 , predict result/given label= 0.283152/1
predict case 36 , predict result/given label= 0.309374/1
predict case 37 , predict result/given label= 0.559207/1
predict case 38 , predict result/given label= 0.908602/1
predict case 39 , predict result/given label= 0.323553/1
predict case 40 , predict result/given label= 0.285408/1
predict case 41 , predict result/given label= 0.421873/1
predict case 42 , predict result/given label= 0.830811/1
predict case 43 , predict result/given label= 0.554379/1
predict case 44 , predict result/given label= 0.930413/1
predict case 45 , predict result/given label= 0.590999/1
predict case 46 , predict result/given label= 0.893082/1
predict case 47 , predict result/given label= 0.912128/1
predict case 48 , predict result/given label= 0.872117/1
predict case 49 , predict result/given label= 0.838445/1
predict case 50 , predict result/given label= 0.482139/1
predict case 51 , predict result/given label= 0.327000/1
predict case 52 , predict result/given label= 0.925365/1
predict case 53 , predict result/given label= 0.369377/1
predict case 54 , predict result/given label= 0.426695/1
predict case 55 , predict result/given label= 0.881177/1
predict case 56 , predict result/given label= 0.426610/1
predict case 57 , predict result/given label= 0.869286/1
predict case 58 , predict result/given label= 0.659732/1
predict case 59 , predict result/given label= 0.902650/1
predict case 60 , predict result/given label= 0.380346/1
predict case 61 , predict result/given label= 0.289492/1
predict case 62 , predict result/given label= 0.598233/1
predict case 63 , predict result/given label= 0.583125/1
predict case 64 , predict result/given label= 0.590023/1
predict case 65 , predict result/given label= 0.312968/1
predict case 66 , predict result/given label= 0.865335/1
predict case 67 , predict result/given label= 0.388117/1
predict case 68 , predict result/given label= 0.855330/1
predict case 69 , predict result/given label= 0.807970/1
predict case 70 , predict result/given label= 0.815711/1
predict case 71 , predict result/given label= 0.425300/1
predict case 72 , predict result/given label= 0.926322/1
predict case 73 , predict result/given label= 0.355872/1
predict case 74 , predict result/given label= 0.897050/1
predict case 75 , predict result/given label= 0.266078/1
predict case 76 , predict result/given label= 0.587344/1
predict case 77 , predict result/given label= 0.925555/1
predict case 78 , predict result/given label= 0.636532/1
predict case 79 , predict result/given label= 0.853166/1
predict case 80 , predict result/given label= 0.905839/1
predict case 81 , predict result/given label= 0.331332/1
predict case 82 , predict result/given label= 0.933729/1
predict case 83 , predict result/given label= 0.262124/1
predict case 84 , predict result/given label= 0.633229/1
predict case 85 , predict result/given label= 0.370637/1
predict case 86 , predict result/given label= 0.878986/1
predict case 87 , predict result/given label= 0.925754/1
predict case 88 , predict result/given label= 0.919410/1
predict case 89 , predict result/given label= 0.342357/1
predict case 90 , predict result/given label= 0.369611/1
predict case 91 , predict result/given label= 0.933806/1
predict case 92 , predict result/given label= 0.409834/1
predict case 93 , predict result/given label= 0.368598/1
predict case 94 , predict result/given label= 0.885748/1
predict case 95 , predict result/given label= 0.896517/1
predict case 96 , predict result/given label= 0.908418/1
predict case 97 , predict result/given label= 0.307998/1
predict case 98 , predict result/given label= 0.281443/1
predict case 99 , predict result/given label= 0.848325/1
predict case 100 , predict result/given label= 0.544648/1
predict case 101 , predict result/given label= 0.268406/1
predict case 102 , predict result/given label= 0.926244/1
predict case 103 , predict result/given label= 0.924652/1
predict case 104 , predict result/given label= 0.819483/1
predict case 105 , predict result/given label= 0.224676/1
predict case 106 , predict result/given label= 0.880658/1
predict case 107 , predict result/given label= 0.928060/1
predict case 108 , predict result/given label= 0.926503/1
predict case 109 , predict result/given label= 0.886989/1
predict case 110 , predict result/given label= 0.352624/1
predict case 111 , predict result/given label= 0.391402/1
predict case 112 , predict result/given label= 0.414841/1
predict case 113 , predict result/given label= 0.356256/1
predict case 114 , predict result/given label= 0.585047/1
predict case 115 , predict result/given label= 0.844440/1
predict case 116 , predict result/given label= 0.790746/1
predict case 117 , predict result/given label= 0.750782/1
predict case 118 , predict result/given label= 0.875388/1
