predict case 0 , predict result/given label= 0.861372/1
predict case 1 , predict result/given label= 0.324545/1
predict case 2 , predict result/given label= 0.606811/1
predict case 3 , predict result/given label= 0.420226/1
predict case 4 , predict result/given label= 0.297546/1
predict case 5 , predict result/given label= 0.788617/1
predict case 6 , predict result/given label= 0.296249/1
predict case 7 , predict result/given label= 0.883180/1
predict case 8 , predict result/given label= 0.454844/1
predict case 9 , predict result/given label= 0.436503/1
predict case 10 , predict result/given label= 0.753448/1
predict case 11 , predict result/given label= 0.795973/1
predict case 12 , predict result/given label= 0.796751/1
predict case 13 , predict result/given label= 0.740516/1
predict case 14 , predict result/given label= 0.259563/1
predict case 15 , predict result/given label= 0.535345/1
predict case 16 , predict result/given label= 0.657877/1
predict case 17 , predict result/given label= 0.856950/1
predict case 18 , predict result/given label= 0.419579/1
predict case 19 , predict result/given label= 0.394015/1
predict case 20 , predict result/given label= 0.814541/1
predict case 21 , predict result/given label= 0.263945/1
predict case 22 , predict result/given label= 0.694286/1
predict case 23 , predict result/given label= 0.781551/1
predict case 24 , predict result/given label= 0.889126/1
predict case 25 , predict result/given label= 0.662415/1
predict case 26 , predict result/given label= 0.320054/1
predict case 27 , predict result/given label= 0.919419/1
predict case 28 , predict result/given label= 0.730612/1
predict case 29 , predict result/given label= 0.561285/1
predict case 30 , predict result/given label= 0.913843/1
predict case 31 , predict result/given label= 0.335936/1
predict case 32 , predict result/given label= 0.336402/1
predict case 33 , predict result/given label= 0.560230/1
predict case 34 , predict result/given label= 0.602384/1
predict case 35 , predict result/given label= 0.616879/1
predict case 36 , predict result/given label= 0.335503/1
predict case 37 , predict result/given label= 0.851425/1
predict case 38 , predict result/given label= 0.690574/1
predict case 39 , predict result/given label= 0.629330/1
predict case 40 , predict result/given label= 0.924623/1
predict case 41 , predict result/given label= 0.800195/1
predict case 42 , predict result/given label= 0.777016/1
predict case 43 , predict result/given label= 0.347567/1
predict case 44 , predict result/given label= 0.347944/1
predict case 45 , predict result/given label= 0.374655/1
predict case 46 , predict result/given label= 0.598992/1
predict case 47 , predict result/given label= 0.725988/1
predict case 48 , predict result/given label= 0.654612/1
predict case 49 , predict result/given label= 0.640476/1
predict case 50 , predict result/given label= 0.292434/1
predict case 51 , predict result/given label= 0.461692/1
predict case 52 , predict result/given label= 0.750876/1
predict case 53 , predict result/given label= 0.349901/1
predict case 54 , predict result/given label= 0.436471/1
predict case 55 , predict result/given label= 0.350508/1
predict case 56 , predict result/given label= 0.479587/1
predict case 57 , predict result/given label= 0.866657/1
predict case 58 , predict result/given label= 0.810903/1
predict case 59 , predict result/given label= 0.380979/1
predict case 60 , predict result/given label= 0.815671/1
predict case 61 , predict result/given label= 0.511998/1
predict case 62 , predict result/given label= 0.401467/1
predict case 63 , predict result/given label= 0.327661/1
predict case 64 , predict result/given label= 0.544587/1
predict case 65 , predict result/given label= 0.327322/1
predict case 66 , predict result/given label= 0.434639/1
predict case 67 , predict result/given label= 0.728948/1
predict case 68 , predict result/given label= 0.562427/1
predict case 69 , predict result/given label= 0.482936/1
predict case 70 , predict result/given label= 0.653183/1
predict case 71 , predict result/given label= 0.519407/1
predict case 72 , predict result/given label= 0.518294/1
predict case 73 , predict result/given label= 0.333769/1
predict case 74 , predict result/given label= 0.823268/1
predict case 75 , predict result/given label= 0.431462/1
predict case 76 , predict result/given label= 0.731104/1
predict case 77 , predict result/given label= 0.303155/1
predict case 78 , predict result/given label= 0.770347/1
predict case 79 , predict result/given label= 0.400724/1
predict case 80 , predict result/given label= 0.869158/1
predict case 81 , predict result/given label= 0.303974/1
predict case 82 , predict result/given label= 0.505979/1
predict case 83 , predict result/given label= 0.603394/1
predict case 84 , predict result/given label= 0.410978/1
predict case 85 , predict result/given label= 0.364685/1
predict case 86 , predict result/given label= 0.557510/1
predict case 87 , predict result/given label= 0.710330/1
predict case 88 , predict result/given label= 0.476803/1
predict case 89 , predict result/given label= 0.665600/1
predict case 90 , predict result/given label= 0.530127/1
predict case 91 , predict result/given label= 0.283765/1
predict case 92 , predict result/given label= 0.433968/1
predict case 93 , predict result/given label= 0.867471/1
predict case 94 , predict result/given label= 0.717114/1
predict case 95 , predict result/given label= 0.252370/1
predict case 96 , predict result/given label= 0.794083/1
predict case 97 , predict result/given label= 0.637597/1
predict case 98 , predict result/given label= 0.474491/1
predict case 99 , predict result/given label= 0.321116/1
predict case 100 , predict result/given label= 0.583984/1
predict case 101 , predict result/given label= 0.848335/1
predict case 102 , predict result/given label= 0.361700/1
predict case 103 , predict result/given label= 0.631505/1
predict case 104 , predict result/given label= 0.588060/1
predict case 105 , predict result/given label= 0.757377/1
predict case 106 , predict result/given label= 0.377847/1
predict case 107 , predict result/given label= 0.639532/1
predict case 108 , predict result/given label= 0.491495/1
predict case 109 , predict result/given label= 0.333154/1
predict case 110 , predict result/given label= 0.347914/1
predict case 111 , predict result/given label= 0.298183/1
predict case 112 , predict result/given label= 0.755817/1
predict case 113 , predict result/given label= 0.752565/1
predict case 114 , predict result/given label= 0.755700/1
predict case 115 , predict result/given label= 0.221464/1
predict case 116 , predict result/given label= 0.576825/1
predict case 117 , predict result/given label= 0.535468/1
predict case 118 , predict result/given label= 0.554601/1
predict case 119 , predict result/given label= 0.415905/1
predict case 120 , predict result/given label= 0.615903/1
