predict case 0 , predict result/given label= 0.602085/1
predict case 1 , predict result/given label= 0.382293/1
predict case 2 , predict result/given label= 0.805245/1
predict case 3 , predict result/given label= 0.775018/1
predict case 4 , predict result/given label= 0.734157/1
predict case 5 , predict result/given label= 0.327027/1
predict case 6 , predict result/given label= 0.547949/1
predict case 7 , predict result/given label= 0.792923/1
predict case 8 , predict result/given label= 0.651011/1
predict case 9 , predict result/given label= 0.811740/1
predict case 10 , predict result/given label= 0.219768/1
predict case 11 , predict result/given label= 0.764422/1
predict case 12 , predict result/given label= 0.415795/1
predict case 13 , predict result/given label= 0.734495/1
predict case 14 , predict result/given label= 0.438675/1
predict case 15 , predict result/given label= 0.295113/1
predict case 16 , predict result/given label= 0.318810/1
predict case 17 , predict result/given label= 0.328421/1
predict case 18 , predict result/given label= 0.715856/1
predict case 19 , predict result/given label= 0.718716/1
predict case 20 , predict result/given label= 0.595206/1
predict case 21 , predict result/given label= 0.924661/1
predict case 22 , predict result/given label= 0.283844/1
predict case 23 , predict result/given label= 0.248449/1
predict case 24 , predict result/given label= 0.831173/1
predict case 25 , predict result/given label= 0.450432/1
predict case 26 , predict result/given label= 0.613257/1
predict case 27 , predict result/given label= 0.604446/1
predict case 28 , predict result/given label= 0.278809/1
predict case 29 , predict result/given label= 0.859289/1
predict case 30 , predict result/given label= 0.371348/1
predict case 31 , predict result/given label= 0.747280/1
predict case 32 , predict result/given label= 0.906539/1
predict case 33 , predict result/given label= 0.506290/1
predict case 34 , predict result/given label= 0.301136/1
predict case 35 , predict result/given label= 0.335176/1
predict case 36 , predict result/given label= 0.527558/1
predict case 37 , predict result/given label= 0.400601/1
predict case 38 , predict result/given label= 0.599666/1
predict case 39 , predict result/given label= 0.877412/1
predict case 40 , predict result/given label= 0.745301/1
predict case 41 , predict result/given label= 0.917924/1
predict case 42 , predict result/given label= 0.311922/1
predict case 43 , predict result/given label= 0.591646/1
predict case 44 , predict result/given label= 0.266710/1
predict case 45 , predict result/given label= 0.157046/1
predict case 46 , predict result/given label= 0.835849/1
predict case 47 , predict result/given label= 0.525643/1
predict case 48 , predict result/given label= 0.641471/1
predict case 49 , predict result/given label= 0.777902/1
predict case 50 , predict result/given label= 0.576101/1
predict case 51 , predict result/given label= 0.797667/1
predict case 52 , predict result/given label= 0.619748/1
predict case 53 , predict result/given label= 0.318140/1
predict case 54 , predict result/given label= 0.817124/1
predict case 55 , predict result/given label= 0.766859/1
predict case 56 , predict result/given label= 0.446735/1
predict case 57 , predict result/given label= 0.674456/1
predict case 58 , predict result/given label= 0.908222/1
predict case 59 , predict result/given label= 0.816371/1
predict case 60 , predict result/given label= 0.708963/1
predict case 61 , predict result/given label= 0.531752/1
predict case 62 , predict result/given label= 0.761842/1
predict case 63 , predict result/given label= 0.909626/1
predict case 64 , predict result/given label= 0.540046/1
predict case 65 , predict result/given label= 0.896844/1
predict case 66 , predict result/given label= 0.241634/1
predict case 67 , predict result/given label= 0.279942/1
predict case 68 , predict result/given label= 0.510687/1
predict case 69 , predict result/given label= 0.322806/1
predict case 70 , predict result/given label= 0.547383/1
predict case 71 , predict result/given label= 0.925315/1
predict case 72 , predict result/given label= 0.436096/1
predict case 73 , predict result/given label= 0.562624/1
predict case 74 , predict result/given label= 0.747183/1
predict case 75 , predict result/given label= 0.602806/1
predict case 76 , predict result/given label= 0.263832/1
