predict case 0 , predict result/given label= 0.254311/1
predict case 1 , predict result/given label= 0.316167/1
predict case 2 , predict result/given label= 0.889505/1
predict case 3 , predict result/given label= 0.481912/1
predict case 4 , predict result/given label= 0.529010/1
predict case 5 , predict result/given label= 0.667793/1
predict case 6 , predict result/given label= 0.542121/1
predict case 7 , predict result/given label= 0.801394/1
predict case 8 , predict result/given label= 0.446204/1
predict case 9 , predict result/given label= 0.321562/1
predict case 10 , predict result/given label= 0.401177/1
predict case 11 , predict result/given label= 0.799359/1
predict case 12 , predict result/given label= 0.391075/1
predict case 13 , predict result/given label= 0.910627/1
predict case 14 , predict result/given label= 0.367194/1
predict case 15 , predict result/given label= 0.455784/1
predict case 16 , predict result/given label= 0.877146/1
predict case 17 , predict result/given label= 0.853266/1
predict case 18 , predict result/given label= 0.595193/1
predict case 19 , predict result/given label= 0.814624/1
predict case 20 , predict result/given label= 0.616805/1
predict case 21 , predict result/given label= 0.234165/1
predict case 22 , predict result/given label= 0.747158/1
predict case 23 , predict result/given label= 0.379316/1
predict case 24 , predict result/given label= 0.907572/1
predict case 25 , predict result/given label= 0.562253/1
predict case 26 , predict result/given label= 0.440056/1
predict case 27 , predict result/given label= 0.423943/1
predict case 28 , predict result/given label= 0.431036/1
predict case 29 , predict result/given label= 0.783769/1
predict case 30 , predict result/given label= 0.829173/1
predict case 31 , predict result/given label= 0.354837/1
predict case 32 , predict result/given label= 0.765050/1
predict case 33 , predict result/given label= 0.381828/1
predict case 34 , predict result/given label= 0.374210/1
predict case 35 , predict result/given label= 0.586742/1
predict case 36 , predict result/given label= 0.422433/1
predict case 37 , predict result/given label= 0.396639/1
predict case 38 , predict result/given label= 0.286561/1
predict case 39 , predict result/given label= 0.898541/1
predict case 40 , predict result/given label= 0.696212/1
predict case 41 , predict result/given label= 0.612774/1
predict case 42 , predict result/given label= 0.817753/1
predict case 43 , predict result/given label= 0.519851/1
predict case 44 , predict result/given label= 0.688451/1
predict case 45 , predict result/given label= 0.836976/1
predict case 46 , predict result/given label= 0.273926/1
predict case 47 , predict result/given label= 0.651183/1
predict case 48 , predict result/given label= 0.908951/1
predict case 49 , predict result/given label= 0.495049/1
predict case 50 , predict result/given label= 0.807913/1
predict case 51 , predict result/given label= 0.306182/1
predict case 52 , predict result/given label= 0.864002/1
predict case 53 , predict result/given label= 0.712606/1
predict case 54 , predict result/given label= 0.885392/1
predict case 55 , predict result/given label= 0.323982/1
predict case 56 , predict result/given label= 0.826434/1
predict case 57 , predict result/given label= 0.395777/1
predict case 58 , predict result/given label= 0.413933/1
predict case 59 , predict result/given label= 0.554871/1
predict case 60 , predict result/given label= 0.473662/1
predict case 61 , predict result/given label= 0.290680/1
predict case 62 , predict result/given label= 0.326046/1
predict case 63 , predict result/given label= 0.491082/1
predict case 64 , predict result/given label= 0.806239/1
predict case 65 , predict result/given label= 0.554084/1
predict case 66 , predict result/given label= 0.693314/1
predict case 67 , predict result/given label= 0.907291/1
predict case 68 , predict result/given label= 0.776792/1
predict case 69 , predict result/given label= 0.799607/1
predict case 70 , predict result/given label= 0.880249/1
predict case 71 , predict result/given label= 0.711679/1
predict case 72 , predict result/given label= 0.310939/1
predict case 73 , predict result/given label= 0.846220/1
predict case 74 , predict result/given label= 0.237669/1
predict case 75 , predict result/given label= 0.254179/1
predict case 76 , predict result/given label= 0.555129/1
predict case 77 , predict result/given label= 0.913407/1
predict case 78 , predict result/given label= 0.709330/1
predict case 79 , predict result/given label= 0.517612/1
predict case 80 , predict result/given label= 0.487767/1
predict case 81 , predict result/given label= 0.261782/1
predict case 82 , predict result/given label= 0.717238/1
predict case 83 , predict result/given label= 0.353867/1
predict case 84 , predict result/given label= 0.484079/1
predict case 85 , predict result/given label= 0.819795/1
predict case 86 , predict result/given label= 0.229670/1
predict case 87 , predict result/given label= 0.898401/1
predict case 88 , predict result/given label= 0.854681/1
predict case 89 , predict result/given label= 0.492999/1
predict case 90 , predict result/given label= 0.532094/1
predict case 91 , predict result/given label= 0.694018/1
predict case 92 , predict result/given label= 0.710915/1
predict case 93 , predict result/given label= 0.281559/1
predict case 94 , predict result/given label= 0.344092/1
predict case 95 , predict result/given label= 0.557035/1
predict case 96 , predict result/given label= 0.798726/1
predict case 97 , predict result/given label= 0.386610/1
predict case 98 , predict result/given label= 0.928511/1
predict case 99 , predict result/given label= 0.611310/1
predict case 100 , predict result/given label= 0.502029/1
predict case 101 , predict result/given label= 0.338421/1
predict case 102 , predict result/given label= 0.709628/1
predict case 103 , predict result/given label= 0.472051/1
predict case 104 , predict result/given label= 0.407361/1
predict case 105 , predict result/given label= 0.815080/1
predict case 106 , predict result/given label= 0.761271/1
predict case 107 , predict result/given label= 0.319390/1
predict case 108 , predict result/given label= 0.716885/1
predict case 109 , predict result/given label= 0.447770/1
predict case 110 , predict result/given label= 0.400698/1
predict case 111 , predict result/given label= 0.297914/1
predict case 112 , predict result/given label= 0.208846/1
predict case 113 , predict result/given label= 0.329258/1
predict case 114 , predict result/given label= 0.496410/1
predict case 115 , predict result/given label= 0.673616/1
predict case 116 , predict result/given label= 0.446562/1
predict case 117 , predict result/given label= 0.800840/1
predict case 118 , predict result/given label= 0.806904/1
predict case 119 , predict result/given label= 0.505592/1
predict case 120 , predict result/given label= 0.616630/1
predict case 121 , predict result/given label= 0.393046/1
predict case 122 , predict result/given label= 0.609943/1
predict case 123 , predict result/given label= 0.259357/1
predict case 124 , predict result/given label= 0.779525/1
predict case 125 , predict result/given label= 0.386509/1
predict case 126 , predict result/given label= 0.783516/1
predict case 127 , predict result/given label= 0.802724/1
predict case 128 , predict result/given label= 0.429057/1
predict case 129 , predict result/given label= 0.468518/1
predict case 130 , predict result/given label= 0.892375/1
predict case 131 , predict result/given label= 0.338276/1
predict case 132 , predict result/given label= 0.750246/1
predict case 133 , predict result/given label= 0.369548/1
predict case 134 , predict result/given label= 0.750394/1
predict case 135 , predict result/given label= 0.673364/1
predict case 136 , predict result/given label= 0.905224/1
predict case 137 , predict result/given label= 0.895250/1
predict case 138 , predict result/given label= 0.323501/1
predict case 139 , predict result/given label= 0.526491/1
predict case 140 , predict result/given label= 0.671660/1
predict case 141 , predict result/given label= 0.828109/1
predict case 142 , predict result/given label= 0.618314/1
predict case 143 , predict result/given label= 0.895083/1
predict case 144 , predict result/given label= 0.534379/1
predict case 145 , predict result/given label= 0.769973/1
predict case 146 , predict result/given label= 0.537886/1
predict case 147 , predict result/given label= 0.585815/1
