predict case 0 , predict result/given label= 0.395427/1
predict case 1 , predict result/given label= 0.407257/1
predict case 2 , predict result/given label= 0.678448/1
predict case 3 , predict result/given label= 0.677964/1
predict case 4 , predict result/given label= 0.395393/1
predict case 5 , predict result/given label= 0.306920/1
predict case 6 , predict result/given label= 0.570565/1
predict case 7 , predict result/given label= 0.296845/1
predict case 8 , predict result/given label= 0.515590/1
predict case 9 , predict result/given label= 0.489082/1
predict case 10 , predict result/given label= 0.583685/1
predict case 11 , predict result/given label= 0.582063/1
predict case 12 , predict result/given label= 0.676240/1
predict case 13 , predict result/given label= 0.515684/1
predict case 14 , predict result/given label= 0.314516/1
predict case 15 , predict result/given label= 0.407300/1
predict case 16 , predict result/given label= 0.428097/1
predict case 17 , predict result/given label= 0.434549/1
predict case 18 , predict result/given label= 0.278043/1
predict case 19 , predict result/given label= 0.749870/1
predict case 20 , predict result/given label= 0.178221/1
predict case 21 , predict result/given label= 0.583788/1
predict case 22 , predict result/given label= 0.315039/1
predict case 23 , predict result/given label= 0.578727/1
predict case 24 , predict result/given label= 0.575767/1
predict case 25 , predict result/given label= 0.562602/1
predict case 26 , predict result/given label= 0.576716/1
predict case 27 , predict result/given label= 0.570566/1
predict case 28 , predict result/given label= 0.407183/1
predict case 29 , predict result/given label= 0.465599/1
predict case 30 , predict result/given label= 0.215274/1
predict case 31 , predict result/given label= 0.853803/1
predict case 32 , predict result/given label= 0.428097/1
predict case 33 , predict result/given label= 0.551987/1
predict case 34 , predict result/given label= 0.515609/1
predict case 35 , predict result/given label= 0.642412/1
predict case 36 , predict result/given label= 0.642409/1
predict case 37 , predict result/given label= 0.576456/1
predict case 38 , predict result/given label= 0.432104/1
predict case 39 , predict result/given label= 0.519935/1
predict case 40 , predict result/given label= 0.353091/1
predict case 41 , predict result/given label= 0.783215/1
predict case 42 , predict result/given label= 0.586448/1
predict case 43 , predict result/given label= 0.432074/1
predict case 44 , predict result/given label= 0.676900/1
predict case 45 , predict result/given label= 0.521132/1
predict case 46 , predict result/given label= 0.561737/1
predict case 47 , predict result/given label= 0.403155/1
predict case 48 , predict result/given label= 0.589223/1
predict case 49 , predict result/given label= 0.582058/1
predict case 50 , predict result/given label= 0.315038/1
predict case 51 , predict result/given label= 0.676570/1
predict case 52 , predict result/given label= 0.685705/1
predict case 53 , predict result/given label= 0.520010/1
predict case 54 , predict result/given label= 0.250058/1
predict case 55 , predict result/given label= 0.580960/1
predict case 56 , predict result/given label= 0.399932/1
predict case 57 , predict result/given label= 0.395315/1
predict case 58 , predict result/given label= 0.438317/1
predict case 59 , predict result/given label= 0.666153/1
predict case 60 , predict result/given label= 0.633529/1
predict case 61 , predict result/given label= 0.677964/1
predict case 62 , predict result/given label= 0.680048/1
predict case 63 , predict result/given label= 0.583453/1
predict case 64 , predict result/given label= 0.551874/1
predict case 65 , predict result/given label= 0.635146/1
predict case 66 , predict result/given label= 0.462684/1
predict case 67 , predict result/given label= 0.853676/1
predict case 68 , predict result/given label= 0.796275/1
predict case 69 , predict result/given label= 0.517265/1
predict case 70 , predict result/given label= 0.489020/1
predict case 71 , predict result/given label= 0.749867/1
predict case 72 , predict result/given label= 0.796437/1
predict case 73 , predict result/given label= 0.677738/1
predict case 74 , predict result/given label= 0.578625/1
predict case 75 , predict result/given label= 0.428103/1
predict case 76 , predict result/given label= 0.512037/1
predict case 77 , predict result/given label= 0.331064/1
predict case 78 , predict result/given label= 0.428294/1
predict case 79 , predict result/given label= 0.598809/1
predict case 80 , predict result/given label= 0.582053/1
predict case 81 , predict result/given label= 0.301820/1
predict case 82 , predict result/given label= 0.430260/1
predict case 83 , predict result/given label= 0.407185/1
predict case 84 , predict result/given label= 0.677420/1
predict case 85 , predict result/given label= 0.581277/1
predict case 86 , predict result/given label= 0.320382/1
predict case 87 , predict result/given label= 0.631771/1
predict case 88 , predict result/given label= 0.280587/1
predict case 89 , predict result/given label= 0.580043/1
predict case 90 , predict result/given label= 0.749585/1
predict case 91 , predict result/given label= 0.749731/1
predict case 92 , predict result/given label= 0.399139/1
predict case 93 , predict result/given label= 0.428094/1
predict case 94 , predict result/given label= 0.749921/1
predict case 95 , predict result/given label= 0.419641/1
predict case 96 , predict result/given label= 0.266111/1
predict case 97 , predict result/given label= 0.325557/1
predict case 98 , predict result/given label= 0.597009/1
predict case 99 , predict result/given label= 0.496012/1
predict case 100 , predict result/given label= 0.594290/1
predict case 101 , predict result/given label= 0.515605/1
predict case 102 , predict result/given label= 0.634834/1
predict case 103 , predict result/given label= 0.673601/1
predict case 104 , predict result/given label= 0.465972/1
predict case 105 , predict result/given label= 0.379161/1
predict case 106 , predict result/given label= 0.574193/1
predict case 107 , predict result/given label= 0.323697/1
predict case 108 , predict result/given label= 0.594110/1
predict case 109 , predict result/given label= 0.747611/1
predict case 110 , predict result/given label= 0.399224/1
predict case 111 , predict result/given label= 0.327984/1
predict case 112 , predict result/given label= 0.583449/1
predict case 113 , predict result/given label= 0.562798/1
predict case 114 , predict result/given label= 0.274631/1
predict case 115 , predict result/given label= 0.584293/1
predict case 116 , predict result/given label= 0.454332/1
predict case 117 , predict result/given label= 0.575808/1
predict case 118 , predict result/given label= 0.465337/1
predict case 119 , predict result/given label= 0.465626/1
predict case 120 , predict result/given label= 0.585425/1
predict case 121 , predict result/given label= 0.736104/1
predict case 122 , predict result/given label= 0.594117/1
predict case 123 , predict result/given label= 0.459923/1
predict case 124 , predict result/given label= 0.224453/1
predict case 125 , predict result/given label= 0.581094/1
predict case 126 , predict result/given label= 0.591522/1
predict case 127 , predict result/given label= 0.318876/1
predict case 128 , predict result/given label= 0.251453/1
predict case 129 , predict result/given label= 0.641669/1
predict case 130 , predict result/given label= 0.706020/1
predict case 131 , predict result/given label= 0.749847/1
predict case 132 , predict result/given label= 0.583446/1
predict case 133 , predict result/given label= 0.386769/1
predict case 134 , predict result/given label= 0.560268/1
predict case 135 , predict result/given label= 0.438313/1
predict case 136 , predict result/given label= 0.278104/1
predict case 137 , predict result/given label= 0.515617/1
predict case 138 , predict result/given label= 0.299985/1
predict case 139 , predict result/given label= 0.574129/1
predict case 140 , predict result/given label= 0.561729/1
predict case 141 , predict result/given label= 0.642387/1
predict case 142 , predict result/given label= 0.407257/1
predict case 143 , predict result/given label= 0.578675/1
predict case 144 , predict result/given label= 0.581942/1
predict case 145 , predict result/given label= 0.581526/1
predict case 146 , predict result/given label= 0.473392/1
predict case 147 , predict result/given label= 0.676240/1
predict case 148 , predict result/given label= 0.131271/1
predict case 149 , predict result/given label= 0.575845/1
predict case 150 , predict result/given label= 0.641907/1
predict case 151 , predict result/given label= 0.583704/1
predict case 152 , predict result/given label= 0.575135/1
predict case 153 , predict result/given label= 0.430260/1
predict case 154 , predict result/given label= 0.583589/1
predict case 155 , predict result/given label= 0.524689/1
predict case 156 , predict result/given label= 0.303610/1
predict case 157 , predict result/given label= 0.470421/1
predict case 158 , predict result/given label= 0.796319/1
predict case 159 , predict result/given label= 0.662284/1
predict case 160 , predict result/given label= 0.428156/1
predict case 161 , predict result/given label= 0.749730/1
predict case 162 , predict result/given label= 0.512474/1
predict case 163 , predict result/given label= 0.443870/1
predict case 164 , predict result/given label= 0.340524/1
predict case 165 , predict result/given label= 0.706076/1
predict case 166 , predict result/given label= 0.312676/1
predict case 167 , predict result/given label= 0.521137/1
predict case 168 , predict result/given label= 0.579384/1
predict case 169 , predict result/given label= 0.458387/1
predict case 170 , predict result/given label= 0.455512/1
predict case 171 , predict result/given label= 0.796074/1
predict case 172 , predict result/given label= 0.515613/1
predict case 173 , predict result/given label= 0.500209/1
predict case 174 , predict result/given label= 0.402907/1
predict case 175 , predict result/given label= 0.238820/1
predict case 176 , predict result/given label= 0.520256/1
predict case 177 , predict result/given label= 0.348679/0
predict case 178 , predict result/given label= 0.321340/0
predict case 179 , predict result/given label= 0.585426/0
predict case 180 , predict result/given label= 0.340421/0
predict case 181 , predict result/given label= 0.425405/0
predict case 182 , predict result/given label= 0.407257/0
predict case 183 , predict result/given label= 0.350213/0
predict case 184 , predict result/given label= 0.304674/0
predict case 185 , predict result/given label= 0.392716/0
predict case 186 , predict result/given label= 0.428095/0
predict case 187 , predict result/given label= 0.641877/0
predict case 188 , predict result/given label= 0.428236/0
predict case 189 , predict result/given label= 0.344296/0
predict case 190 , predict result/given label= 0.407257/0
predict case 191 , predict result/given label= 0.516492/0
predict case 192 , predict result/given label= 0.583703/0
predict case 193 , predict result/given label= 0.515679/0
predict case 194 , predict result/given label= 0.466848/0
predict case 195 , predict result/given label= 0.520049/0
predict case 196 , predict result/given label= 0.340444/0
predict case 197 , predict result/given label= 0.580826/0
predict case 198 , predict result/given label= 0.427554/0
predict case 199 , predict result/given label= 0.399569/0
predict case 200 , predict result/given label= 0.427570/0
predict case 201 , predict result/given label= 0.306694/0
predict case 202 , predict result/given label= 0.312675/0
predict case 203 , predict result/given label= 0.304616/0
predict case 204 , predict result/given label= 0.392774/0
predict case 205 , predict result/given label= 0.425408/0
predict case 206 , predict result/given label= 0.430264/0
predict case 207 , predict result/given label= 0.575627/0
predict case 208 , predict result/given label= 0.303610/0
predict case 209 , predict result/given label= 0.520046/0
predict case 210 , predict result/given label= 0.303610/0
predict case 211 , predict result/given label= 0.303610/0
predict case 212 , predict result/given label= 0.412143/0
predict case 213 , predict result/given label= 0.395419/0
predict case 214 , predict result/given label= 0.430190/0
predict case 215 , predict result/given label= 0.430190/0
predict case 216 , predict result/given label= 0.399644/0
predict case 217 , predict result/given label= 0.520034/0
predict case 218 , predict result/given label= 0.407184/0
predict case 219 , predict result/given label= 0.294654/0
predict case 220 , predict result/given label= 0.675852/0
predict case 221 , predict result/given label= 0.520126/0
predict case 222 , predict result/given label= 0.296052/0
predict case 223 , predict result/given label= 0.520010/0
predict case 224 , predict result/given label= 0.580047/0
predict case 225 , predict result/given label= 0.344324/0
predict case 226 , predict result/given label= 0.853550/0
predict case 227 , predict result/given label= 0.519961/0
predict case 228 , predict result/given label= 0.428095/0
predict case 229 , predict result/given label= 0.580043/0
predict case 230 , predict result/given label= 0.520051/0
predict case 231 , predict result/given label= 0.407257/0
predict case 232 , predict result/given label= 0.248008/0
predict case 233 , predict result/given label= 0.251491/0
predict case 234 , predict result/given label= 0.460319/0
predict case 235 , predict result/given label= 0.342120/0
predict case 236 , predict result/given label= 0.303512/0
predict case 237 , predict result/given label= 0.583585/0
predict case 238 , predict result/given label= 0.438300/0
predict case 239 , predict result/given label= 0.520049/0
predict case 240 , predict result/given label= 0.428091/0
predict case 241 , predict result/given label= 0.634781/0
predict case 242 , predict result/given label= 0.404959/0
predict case 243 , predict result/given label= 0.401204/0
predict case 244 , predict result/given label= 0.641679/0
predict case 245 , predict result/given label= 0.574915/0
predict case 246 , predict result/given label= 0.519084/0
predict case 247 , predict result/given label= 0.583556/0
predict case 248 , predict result/given label= 0.313643/0
predict case 249 , predict result/given label= 0.451380/0
predict case 250 , predict result/given label= 0.322113/0
predict case 251 , predict result/given label= 0.346700/0
predict case 252 , predict result/given label= 0.516376/0
predict case 253 , predict result/given label= 0.397009/0
predict case 254 , predict result/given label= 0.303507/0
predict case 255 , predict result/given label= 0.397116/0
predict case 256 , predict result/given label= 0.316788/0
predict case 257 , predict result/given label= 0.580043/0
predict case 258 , predict result/given label= 0.511881/0
predict case 259 , predict result/given label= 0.303607/0
predict case 260 , predict result/given label= 0.424558/0
predict case 261 , predict result/given label= 0.212865/0
predict case 262 , predict result/given label= 0.399464/0
predict case 263 , predict result/given label= 0.375611/0
predict case 264 , predict result/given label= 0.328292/0
predict case 265 , predict result/given label= 0.246685/0
predict case 266 , predict result/given label= 0.517385/0
predict case 267 , predict result/given label= 0.427983/0
predict case 268 , predict result/given label= 0.451380/0
predict case 269 , predict result/given label= 0.425408/0
predict case 270 , predict result/given label= 0.430264/0
predict case 271 , predict result/given label= 0.520119/0
predict case 272 , predict result/given label= 0.581269/0
predict case 273 , predict result/given label= 0.432184/0
predict case 274 , predict result/given label= 0.580302/0
predict case 275 , predict result/given label= 0.581094/0
predict case 276 , predict result/given label= 0.515356/0
predict case 277 , predict result/given label= 0.392800/0
predict case 278 , predict result/given label= 0.583585/0
predict case 279 , predict result/given label= 0.581117/0
predict case 280 , predict result/given label= 0.315042/0
predict case 281 , predict result/given label= 0.428095/0
predict case 282 , predict result/given label= 0.296054/0
predict case 283 , predict result/given label= 0.736783/0
predict case 284 , predict result/given label= 0.711874/0
predict case 285 , predict result/given label= 0.515609/0
predict case 286 , predict result/given label= 0.294654/0
predict case 287 , predict result/given label= 0.486268/0
predict case 288 , predict result/given label= 0.346755/0
