predict case 0 , predict result/given label= 0.539737/1
predict case 1 , predict result/given label= 0.646200/1
predict case 2 , predict result/given label= 0.594930/1
predict case 3 , predict result/given label= 0.757631/1
predict case 4 , predict result/given label= 0.798936/1
predict case 5 , predict result/given label= 0.600320/1
predict case 6 , predict result/given label= 0.411759/1
predict case 7 , predict result/given label= 0.467515/1
predict case 8 , predict result/given label= 0.703997/1
predict case 9 , predict result/given label= 0.469538/1
predict case 10 , predict result/given label= 0.808264/1
predict case 11 , predict result/given label= 0.562467/1
predict case 12 , predict result/given label= 0.473748/1
predict case 13 , predict result/given label= 0.556881/1
predict case 14 , predict result/given label= 0.726556/1
predict case 15 , predict result/given label= 0.598327/1
predict case 16 , predict result/given label= 0.689650/1
predict case 17 , predict result/given label= 0.469565/1
predict case 18 , predict result/given label= 0.476756/1
predict case 19 , predict result/given label= 0.753342/1
predict case 20 , predict result/given label= 0.391355/1
predict case 21 , predict result/given label= 0.382793/1
predict case 22 , predict result/given label= 0.331875/1
predict case 23 , predict result/given label= 0.424776/1
predict case 24 , predict result/given label= 0.554266/1
predict case 25 , predict result/given label= 0.564667/1
predict case 26 , predict result/given label= 0.352327/1
predict case 27 , predict result/given label= 0.487011/1
predict case 28 , predict result/given label= 0.660625/1
predict case 29 , predict result/given label= 0.400481/1
predict case 30 , predict result/given label= 0.721499/1
predict case 31 , predict result/given label= 0.730078/1
predict case 32 , predict result/given label= 0.728850/1
predict case 33 , predict result/given label= 0.303797/1
predict case 34 , predict result/given label= 0.686681/1
predict case 35 , predict result/given label= 0.494579/1
predict case 36 , predict result/given label= 0.366280/1
predict case 37 , predict result/given label= 0.361435/1
predict case 38 , predict result/given label= 0.526282/1
predict case 39 , predict result/given label= 0.304202/1
predict case 40 , predict result/given label= 0.427300/1
predict case 41 , predict result/given label= 0.364909/1
predict case 42 , predict result/given label= 0.599039/1
predict case 43 , predict result/given label= 0.386587/1
predict case 44 , predict result/given label= 0.606772/1
predict case 45 , predict result/given label= 0.416058/1
predict case 46 , predict result/given label= 0.487794/1
predict case 47 , predict result/given label= 0.676256/1
predict case 48 , predict result/given label= 0.808867/1
predict case 49 , predict result/given label= 0.139555/1
predict case 50 , predict result/given label= 0.757460/1
predict case 51 , predict result/given label= 0.737076/1
predict case 52 , predict result/given label= 0.409034/1
predict case 53 , predict result/given label= 0.579382/1
predict case 54 , predict result/given label= 0.719695/1
predict case 55 , predict result/given label= 0.752115/1
predict case 56 , predict result/given label= 0.526817/1
