predict case 0 , predict result/given label= 0.191518/1
predict case 1 , predict result/given label= 0.772200/1
predict case 2 , predict result/given label= 0.916735/1
predict case 3 , predict result/given label= 0.648500/1
predict case 4 , predict result/given label= 0.217913/1
predict case 5 , predict result/given label= 0.804438/1
predict case 6 , predict result/given label= 0.926699/1
predict case 7 , predict result/given label= 0.302457/1
predict case 8 , predict result/given label= 0.564445/1
predict case 9 , predict result/given label= 0.924256/1
predict case 10 , predict result/given label= 0.833024/1
predict case 11 , predict result/given label= 0.907329/1
predict case 12 , predict result/given label= 0.510934/1
predict case 13 , predict result/given label= 0.880584/1
predict case 14 , predict result/given label= 0.752745/1
predict case 15 , predict result/given label= 0.282310/1
predict case 16 , predict result/given label= 0.888127/1
predict case 17 , predict result/given label= 0.734789/1
predict case 18 , predict result/given label= 0.427886/1
predict case 19 , predict result/given label= 0.925989/1
predict case 20 , predict result/given label= 0.407794/1
predict case 21 , predict result/given label= 0.886092/1
predict case 22 , predict result/given label= 0.438878/1
predict case 23 , predict result/given label= 0.225983/1
predict case 24 , predict result/given label= 0.450550/1
predict case 25 , predict result/given label= 0.349174/1
predict case 26 , predict result/given label= 0.611626/1
predict case 27 , predict result/given label= 0.346492/1
predict case 28 , predict result/given label= 0.281343/1
predict case 29 , predict result/given label= 0.450749/1
predict case 30 , predict result/given label= 0.918361/1
predict case 31 , predict result/given label= 0.526509/1
predict case 32 , predict result/given label= 0.312448/1
predict case 33 , predict result/given label= 0.404183/1
predict case 34 , predict result/given label= 0.405654/1
predict case 35 , predict result/given label= 0.446926/1
predict case 36 , predict result/given label= 0.301386/1
predict case 37 , predict result/given label= 0.295050/1
predict case 38 , predict result/given label= 0.844822/1
predict case 39 , predict result/given label= 0.845693/1
predict case 40 , predict result/given label= 0.812162/1
predict case 41 , predict result/given label= 0.925126/1
predict case 42 , predict result/given label= 0.332082/1
predict case 43 , predict result/given label= 0.241973/1
predict case 44 , predict result/given label= 0.790257/1
predict case 45 , predict result/given label= 0.284220/1
predict case 46 , predict result/given label= 0.209394/1
predict case 47 , predict result/given label= 0.384853/1
predict case 48 , predict result/given label= 0.614260/1
predict case 49 , predict result/given label= 0.611105/1
predict case 50 , predict result/given label= 0.852638/1
predict case 51 , predict result/given label= 0.857871/1
predict case 52 , predict result/given label= 0.781991/1
predict case 53 , predict result/given label= 0.643194/1
predict case 54 , predict result/given label= 0.615345/1
predict case 55 , predict result/given label= 0.724317/1
predict case 56 , predict result/given label= 0.299396/1
predict case 57 , predict result/given label= 0.250644/1
predict case 58 , predict result/given label= 0.725482/1
predict case 59 , predict result/given label= 0.769199/1
predict case 60 , predict result/given label= 0.884131/1
predict case 61 , predict result/given label= 0.278530/1
predict case 62 , predict result/given label= 0.734367/1
predict case 63 , predict result/given label= 0.798172/1
predict case 64 , predict result/given label= 0.630793/1
predict case 65 , predict result/given label= 0.871182/1
predict case 66 , predict result/given label= 0.697221/1
predict case 67 , predict result/given label= 0.469625/1
predict case 68 , predict result/given label= 0.339287/1
predict case 69 , predict result/given label= 0.925203/1
predict case 70 , predict result/given label= 0.816896/1
predict case 71 , predict result/given label= 0.926822/1
predict case 72 , predict result/given label= 0.613087/1
predict case 73 , predict result/given label= 0.552275/1
predict case 74 , predict result/given label= 0.576318/1
predict case 75 , predict result/given label= 0.872782/1
predict case 76 , predict result/given label= 0.522293/1
predict case 77 , predict result/given label= 0.583640/1
predict case 78 , predict result/given label= 0.682651/1
predict case 79 , predict result/given label= 0.902843/1
predict case 80 , predict result/given label= 0.329552/1
predict case 81 , predict result/given label= 0.559832/1
predict case 82 , predict result/given label= 0.460211/1
predict case 83 , predict result/given label= 0.338160/1
predict case 84 , predict result/given label= 0.582719/1
predict case 85 , predict result/given label= 0.380835/1
predict case 86 , predict result/given label= 0.649528/1
predict case 87 , predict result/given label= 0.888004/1
predict case 88 , predict result/given label= 0.284453/1
predict case 89 , predict result/given label= 0.930983/1
predict case 90 , predict result/given label= 0.589732/1
predict case 91 , predict result/given label= 0.911512/1
predict case 92 , predict result/given label= 0.768527/1
predict case 93 , predict result/given label= 0.484974/1
predict case 94 , predict result/given label= 0.272729/1
predict case 95 , predict result/given label= 0.381156/1
predict case 96 , predict result/given label= 0.414456/1
predict case 97 , predict result/given label= 0.478960/1
predict case 98 , predict result/given label= 0.321291/1
predict case 99 , predict result/given label= 0.770439/1
predict case 100 , predict result/given label= 0.853445/1
predict case 101 , predict result/given label= 0.485871/1
predict case 102 , predict result/given label= 0.806411/1
predict case 103 , predict result/given label= 0.634932/1
predict case 104 , predict result/given label= 0.341521/1
predict case 105 , predict result/given label= 0.749324/1
predict case 106 , predict result/given label= 0.387385/1
predict case 107 , predict result/given label= 0.928353/1
predict case 108 , predict result/given label= 0.857916/1
predict case 109 , predict result/given label= 0.877671/1
predict case 110 , predict result/given label= 0.529699/1
predict case 111 , predict result/given label= 0.927545/1
predict case 112 , predict result/given label= 0.782927/1
predict case 113 , predict result/given label= 0.693736/1
predict case 114 , predict result/given label= 0.310569/1
predict case 115 , predict result/given label= 0.237493/1
predict case 116 , predict result/given label= 0.558114/1
predict case 117 , predict result/given label= 0.845039/1
predict case 118 , predict result/given label= 0.663962/1
predict case 119 , predict result/given label= 0.515192/1
predict case 120 , predict result/given label= 0.832494/1
predict case 121 , predict result/given label= 0.268470/1
predict case 122 , predict result/given label= 0.535707/1
predict case 123 , predict result/given label= 0.323603/1
predict case 124 , predict result/given label= 0.884608/1
predict case 125 , predict result/given label= 0.361267/1
predict case 126 , predict result/given label= 0.495529/1
predict case 127 , predict result/given label= 0.571081/1
predict case 128 , predict result/given label= 0.454951/1
predict case 129 , predict result/given label= 0.434442/1
predict case 130 , predict result/given label= 0.622053/1
predict case 131 , predict result/given label= 0.863319/1
predict case 132 , predict result/given label= 0.382105/1
predict case 133 , predict result/given label= 0.421947/1
