predict case 0 , predict result/given label= 0.891571/1
predict case 1 , predict result/given label= 0.321767/1
predict case 2 , predict result/given label= 0.623649/1
predict case 3 , predict result/given label= 0.929088/1
predict case 4 , predict result/given label= 0.591115/1
predict case 5 , predict result/given label= 0.789057/1
predict case 6 , predict result/given label= 0.370123/1
predict case 7 , predict result/given label= 0.926493/1
predict case 8 , predict result/given label= 0.350919/1
predict case 9 , predict result/given label= 0.925603/1
predict case 10 , predict result/given label= 0.848032/1
predict case 11 , predict result/given label= 0.848960/1
predict case 12 , predict result/given label= 0.404425/1
predict case 13 , predict result/given label= 0.639699/1
predict case 14 , predict result/given label= 0.689455/1
predict case 15 , predict result/given label= 0.620134/1
predict case 16 , predict result/given label= 0.924684/1
predict case 17 , predict result/given label= 0.585627/1
predict case 18 , predict result/given label= 0.832967/1
predict case 19 , predict result/given label= 0.231839/1
predict case 20 , predict result/given label= 0.278823/1
predict case 21 , predict result/given label= 0.933796/1
predict case 22 , predict result/given label= 0.883797/1
predict case 23 , predict result/given label= 0.260954/1
predict case 24 , predict result/given label= 0.621576/1
predict case 25 , predict result/given label= 0.395136/1
predict case 26 , predict result/given label= 0.834557/1
predict case 27 , predict result/given label= 0.594512/1
predict case 28 , predict result/given label= 0.564162/1
predict case 29 , predict result/given label= 0.397727/1
predict case 30 , predict result/given label= 0.886658/1
predict case 31 , predict result/given label= 0.662327/1
predict case 32 , predict result/given label= 0.613760/1
predict case 33 , predict result/given label= 0.451262/1
predict case 34 , predict result/given label= 0.905958/1
predict case 35 , predict result/given label= 0.781190/1
predict case 36 , predict result/given label= 0.931700/1
predict case 37 , predict result/given label= 0.913915/1
predict case 38 , predict result/given label= 0.246856/1
predict case 39 , predict result/given label= 0.821105/1
predict case 40 , predict result/given label= 0.928365/1
predict case 41 , predict result/given label= 0.889231/1
predict case 42 , predict result/given label= 0.893821/1
predict case 43 , predict result/given label= 0.227806/1
predict case 44 , predict result/given label= 0.720570/1
predict case 45 , predict result/given label= 0.798249/1
predict case 46 , predict result/given label= 0.887988/1
predict case 47 , predict result/given label= 0.347299/1
predict case 48 , predict result/given label= 0.509631/1
predict case 49 , predict result/given label= 0.835342/1
predict case 50 , predict result/given label= 0.720552/1
predict case 51 , predict result/given label= 0.228363/1
predict case 52 , predict result/given label= 0.897600/1
predict case 53 , predict result/given label= 0.570080/1
predict case 54 , predict result/given label= 0.886296/1
predict case 55 , predict result/given label= 0.413262/1
predict case 56 , predict result/given label= 0.927123/1
predict case 57 , predict result/given label= 0.923577/1
predict case 58 , predict result/given label= 0.287134/1
predict case 59 , predict result/given label= 0.499639/1
predict case 60 , predict result/given label= 0.243384/1
predict case 61 , predict result/given label= 0.893813/1
predict case 62 , predict result/given label= 0.907613/1
predict case 63 , predict result/given label= 0.916773/1
predict case 64 , predict result/given label= 0.855559/1
predict case 65 , predict result/given label= 0.731892/1
predict case 66 , predict result/given label= 0.445929/1
predict case 67 , predict result/given label= 0.893898/1
predict case 68 , predict result/given label= 0.849212/1
predict case 69 , predict result/given label= 0.607170/1
predict case 70 , predict result/given label= 0.911911/1
predict case 71 , predict result/given label= 0.823404/1
predict case 72 , predict result/given label= 0.901714/1
predict case 73 , predict result/given label= 0.429326/1
predict case 74 , predict result/given label= 0.341366/1
predict case 75 , predict result/given label= 0.837199/1
predict case 76 , predict result/given label= 0.909914/1
predict case 77 , predict result/given label= 0.925552/1
predict case 78 , predict result/given label= 0.322060/1
predict case 79 , predict result/given label= 0.421622/1
predict case 80 , predict result/given label= 0.931257/1
predict case 81 , predict result/given label= 0.931799/1
predict case 82 , predict result/given label= 0.693066/1
predict case 83 , predict result/given label= 0.367075/1
predict case 84 , predict result/given label= 0.361582/1
predict case 85 , predict result/given label= 0.872875/1
predict case 86 , predict result/given label= 0.779634/1
predict case 87 , predict result/given label= 0.484180/1
predict case 88 , predict result/given label= 0.526008/1
predict case 89 , predict result/given label= 0.846084/1
predict case 90 , predict result/given label= 0.930141/1
predict case 91 , predict result/given label= 0.406492/1
predict case 92 , predict result/given label= 0.893495/1
predict case 93 , predict result/given label= 0.910191/1
predict case 94 , predict result/given label= 0.892098/1
predict case 95 , predict result/given label= 0.381636/1
predict case 96 , predict result/given label= 0.633641/1
predict case 97 , predict result/given label= 0.826619/1
predict case 98 , predict result/given label= 0.775896/1
predict case 99 , predict result/given label= 0.373544/1
predict case 100 , predict result/given label= 0.317802/1
predict case 101 , predict result/given label= 0.687460/1
predict case 102 , predict result/given label= 0.738039/1
predict case 103 , predict result/given label= 0.746772/1
predict case 104 , predict result/given label= 0.926198/1
predict case 105 , predict result/given label= 0.870612/1
predict case 106 , predict result/given label= 0.643121/1
predict case 107 , predict result/given label= 0.802381/1
predict case 108 , predict result/given label= 0.356060/1
predict case 109 , predict result/given label= 0.838340/1
predict case 110 , predict result/given label= 0.444627/1
predict case 111 , predict result/given label= 0.429289/1
predict case 112 , predict result/given label= 0.887741/1
predict case 113 , predict result/given label= 0.931685/1
predict case 114 , predict result/given label= 0.870280/1
predict case 115 , predict result/given label= 0.775049/1
predict case 116 , predict result/given label= 0.618139/1
predict case 117 , predict result/given label= 0.228384/1
predict case 118 , predict result/given label= 0.929100/1
predict case 119 , predict result/given label= 0.748701/1
predict case 120 , predict result/given label= 0.708824/1
predict case 121 , predict result/given label= 0.376516/1
predict case 122 , predict result/given label= 0.366791/1
predict case 123 , predict result/given label= 0.325458/1
predict case 124 , predict result/given label= 0.470332/1
predict case 125 , predict result/given label= 0.867727/1
predict case 126 , predict result/given label= 0.396234/1
predict case 127 , predict result/given label= 0.925534/1
predict case 128 , predict result/given label= 0.265038/1
predict case 129 , predict result/given label= 0.362536/1
predict case 130 , predict result/given label= 0.363708/1
predict case 131 , predict result/given label= 0.763215/1
predict case 132 , predict result/given label= 0.863537/1
predict case 133 , predict result/given label= 0.635388/1
predict case 134 , predict result/given label= 0.771641/1
predict case 135 , predict result/given label= 0.299391/1
predict case 136 , predict result/given label= 0.340161/1
predict case 137 , predict result/given label= 0.925023/1
predict case 138 , predict result/given label= 0.893832/1
predict case 139 , predict result/given label= 0.529489/1
predict case 140 , predict result/given label= 0.852405/1
predict case 141 , predict result/given label= 0.291286/1
predict case 142 , predict result/given label= 0.383762/1
predict case 143 , predict result/given label= 0.324952/1
predict case 144 , predict result/given label= 0.728942/1
predict case 145 , predict result/given label= 0.587224/1
predict case 146 , predict result/given label= 0.718916/1
predict case 147 , predict result/given label= 0.766458/1
predict case 148 , predict result/given label= 0.436870/1
predict case 149 , predict result/given label= 0.253436/1
predict case 150 , predict result/given label= 0.361705/1
predict case 151 , predict result/given label= 0.895232/1
predict case 152 , predict result/given label= 0.927111/1
predict case 153 , predict result/given label= 0.916250/1
predict case 154 , predict result/given label= 0.855542/1
predict case 155 , predict result/given label= 0.374592/1
predict case 156 , predict result/given label= 0.690278/1
predict case 157 , predict result/given label= 0.282395/1
predict case 158 , predict result/given label= 0.862392/1
predict case 159 , predict result/given label= 0.667554/1
predict case 160 , predict result/given label= 0.487336/1
predict case 161 , predict result/given label= 0.512725/1
predict case 162 , predict result/given label= 0.324391/1
predict case 163 , predict result/given label= 0.866930/1
predict case 164 , predict result/given label= 0.251174/1
predict case 165 , predict result/given label= 0.905040/1
predict case 166 , predict result/given label= 0.580759/1
predict case 167 , predict result/given label= 0.799705/1
predict case 168 , predict result/given label= 0.924923/1
predict case 169 , predict result/given label= 0.843023/1
predict case 170 , predict result/given label= 0.759186/1
predict case 171 , predict result/given label= 0.847021/1
predict case 172 , predict result/given label= 0.206166/1
predict case 173 , predict result/given label= 0.683791/1
predict case 174 , predict result/given label= 0.803124/1
predict case 175 , predict result/given label= 0.483212/1
predict case 176 , predict result/given label= 0.644509/1
predict case 177 , predict result/given label= 0.708918/1
predict case 178 , predict result/given label= 0.421470/1
predict case 179 , predict result/given label= 0.809831/1
predict case 180 , predict result/given label= 0.928923/1
predict case 181 , predict result/given label= 0.896254/1
predict case 182 , predict result/given label= 0.229375/1
predict case 183 , predict result/given label= 0.800025/1
predict case 184 , predict result/given label= 0.327224/1
predict case 185 , predict result/given label= 0.555331/1
predict case 186 , predict result/given label= 0.817582/1
predict case 187 , predict result/given label= 0.524482/1
predict case 188 , predict result/given label= 0.905442/1
predict case 189 , predict result/given label= 0.237347/1
predict case 190 , predict result/given label= 0.487834/1
predict case 191 , predict result/given label= 0.262094/1
predict case 192 , predict result/given label= 0.582843/1
predict case 193 , predict result/given label= 0.438444/1
predict case 194 , predict result/given label= 0.916214/1
predict case 195 , predict result/given label= 0.873213/1
predict case 196 , predict result/given label= 0.855159/1
predict case 197 , predict result/given label= 0.423737/1
predict case 198 , predict result/given label= 0.714792/1
predict case 199 , predict result/given label= 0.296742/1
predict case 200 , predict result/given label= 0.644821/1
predict case 201 , predict result/given label= 0.806689/1
predict case 202 , predict result/given label= 0.585398/1
predict case 203 , predict result/given label= 0.591537/1
predict case 204 , predict result/given label= 0.902357/1
predict case 205 , predict result/given label= 0.861199/1
predict case 206 , predict result/given label= 0.598463/1
predict case 207 , predict result/given label= 0.219529/1
predict case 208 , predict result/given label= 0.634438/1
predict case 209 , predict result/given label= 0.544172/1
predict case 210 , predict result/given label= 0.374507/1
predict case 211 , predict result/given label= 0.513278/1
predict case 212 , predict result/given label= 0.391861/1
predict case 213 , predict result/given label= 0.388239/1
predict case 214 , predict result/given label= 0.282170/1
predict case 215 , predict result/given label= 0.577251/1
predict case 216 , predict result/given label= 0.276573/1
predict case 217 , predict result/given label= 0.575233/1
predict case 218 , predict result/given label= 0.290670/1
predict case 219 , predict result/given label= 0.931598/1
predict case 220 , predict result/given label= 0.830170/1
predict case 221 , predict result/given label= 0.615627/1
predict case 222 , predict result/given label= 0.876823/1
predict case 223 , predict result/given label= 0.911867/1
predict case 224 , predict result/given label= 0.538707/1
predict case 225 , predict result/given label= 0.272843/1
predict case 226 , predict result/given label= 0.655489/1
predict case 227 , predict result/given label= 0.774535/1
predict case 228 , predict result/given label= 0.631861/1
predict case 229 , predict result/given label= 0.445352/1
predict case 230 , predict result/given label= 0.805157/1
predict case 231 , predict result/given label= 0.663729/1
predict case 232 , predict result/given label= 0.486988/1
predict case 233 , predict result/given label= 0.497059/1
predict case 234 , predict result/given label= 0.491180/1
predict case 235 , predict result/given label= 0.343015/1
predict case 236 , predict result/given label= 0.546378/1
predict case 237 , predict result/given label= 0.478647/1
predict case 238 , predict result/given label= 0.415439/1
predict case 239 , predict result/given label= 0.313963/1
predict case 240 , predict result/given label= 0.739946/1
predict case 241 , predict result/given label= 0.837223/1
predict case 242 , predict result/given label= 0.916994/1
predict case 243 , predict result/given label= 0.757704/1
predict case 244 , predict result/given label= 0.488638/1
predict case 245 , predict result/given label= 0.866460/1
predict case 246 , predict result/given label= 0.917699/1
predict case 247 , predict result/given label= 0.309714/1
predict case 248 , predict result/given label= 0.496368/1
predict case 249 , predict result/given label= 0.603398/1
predict case 250 , predict result/given label= 0.778288/1
