predict case 0 , predict result/given label= 0.408945/1
predict case 1 , predict result/given label= 0.859945/1
predict case 2 , predict result/given label= 0.652223/1
predict case 3 , predict result/given label= 0.527605/1
predict case 4 , predict result/given label= 0.829303/1
predict case 5 , predict result/given label= 0.524321/1
predict case 6 , predict result/given label= 0.798604/1
predict case 7 , predict result/given label= 0.450143/1
predict case 8 , predict result/given label= 0.587820/1
predict case 9 , predict result/given label= 0.556102/1
predict case 10 , predict result/given label= 0.470978/1
predict case 11 , predict result/given label= 0.502787/1
predict case 12 , predict result/given label= 0.758340/1
predict case 13 , predict result/given label= 0.459729/1
predict case 14 , predict result/given label= 0.400672/1
predict case 15 , predict result/given label= 0.391776/1
predict case 16 , predict result/given label= 0.239957/1
predict case 17 , predict result/given label= 0.318847/1
predict case 18 , predict result/given label= 0.307927/1
predict case 19 , predict result/given label= 0.372883/1
predict case 20 , predict result/given label= 0.720301/1
predict case 21 , predict result/given label= 0.693369/1
predict case 22 , predict result/given label= 0.656403/1
predict case 23 , predict result/given label= 0.598411/1
predict case 24 , predict result/given label= 0.423139/1
predict case 25 , predict result/given label= 0.523923/1
predict case 26 , predict result/given label= 0.549769/1
predict case 27 , predict result/given label= 0.812143/1
predict case 28 , predict result/given label= 0.756017/1
predict case 29 , predict result/given label= 0.464907/1
predict case 30 , predict result/given label= 0.888908/1
predict case 31 , predict result/given label= 0.818651/1
predict case 32 , predict result/given label= 0.440060/1
predict case 33 , predict result/given label= 0.512587/1
predict case 34 , predict result/given label= 0.608580/1
predict case 35 , predict result/given label= 0.493173/1
predict case 36 , predict result/given label= 0.539635/1
predict case 37 , predict result/given label= 0.784135/1
predict case 38 , predict result/given label= 0.699735/1
predict case 39 , predict result/given label= 0.436057/1
predict case 40 , predict result/given label= 0.804775/1
predict case 41 , predict result/given label= 0.488874/1
predict case 42 , predict result/given label= 0.814037/1
predict case 43 , predict result/given label= 0.582487/1
predict case 44 , predict result/given label= 0.733881/1
predict case 45 , predict result/given label= 0.340185/1
predict case 46 , predict result/given label= 0.630663/1
predict case 47 , predict result/given label= 0.560314/1
predict case 48 , predict result/given label= 0.654690/1
predict case 49 , predict result/given label= 0.538437/1
predict case 50 , predict result/given label= 0.537580/1
predict case 51 , predict result/given label= 0.610235/1
predict case 52 , predict result/given label= 0.364885/1
predict case 53 , predict result/given label= 0.517705/1
predict case 54 , predict result/given label= 0.763731/1
predict case 55 , predict result/given label= 0.173700/1
predict case 56 , predict result/given label= 0.206830/1
predict case 57 , predict result/given label= 0.494768/1
predict case 58 , predict result/given label= 0.665357/1
predict case 59 , predict result/given label= 0.429760/1
predict case 60 , predict result/given label= 0.710461/1
predict case 61 , predict result/given label= 0.503669/1
predict case 62 , predict result/given label= 0.237344/1
predict case 63 , predict result/given label= 0.439261/1
predict case 64 , predict result/given label= 0.589219/1
predict case 65 , predict result/given label= 0.514345/1
predict case 66 , predict result/given label= 0.598529/1
predict case 67 , predict result/given label= 0.470919/1
predict case 68 , predict result/given label= 0.474834/1
predict case 69 , predict result/given label= 0.853740/1
predict case 70 , predict result/given label= 0.541956/1
predict case 71 , predict result/given label= 0.786185/1
predict case 72 , predict result/given label= 0.689020/1
predict case 73 , predict result/given label= 0.434384/1
predict case 74 , predict result/given label= 0.561929/1
predict case 75 , predict result/given label= 0.771839/1
predict case 76 , predict result/given label= 0.611337/1
predict case 77 , predict result/given label= 0.628399/1
predict case 78 , predict result/given label= 0.600086/1
predict case 79 , predict result/given label= 0.742588/1
predict case 80 , predict result/given label= 0.183450/1
predict case 81 , predict result/given label= 0.585456/1
predict case 82 , predict result/given label= 0.910054/1
predict case 83 , predict result/given label= 0.758919/1
predict case 84 , predict result/given label= 0.618841/1
predict case 85 , predict result/given label= 0.659827/1
predict case 86 , predict result/given label= 0.456496/1
predict case 87 , predict result/given label= 0.732661/1
predict case 88 , predict result/given label= 0.411932/1
predict case 89 , predict result/given label= 0.616542/1
predict case 90 , predict result/given label= 0.773637/1
predict case 91 , predict result/given label= 0.436004/1
predict case 92 , predict result/given label= 0.616941/1
predict case 93 , predict result/given label= 0.364882/1
predict case 94 , predict result/given label= 0.544082/1
predict case 95 , predict result/given label= 0.649524/1
predict case 96 , predict result/given label= 0.612614/1
predict case 97 , predict result/given label= 0.542759/1
predict case 98 , predict result/given label= 0.269613/1
predict case 99 , predict result/given label= 0.592369/1
predict case 100 , predict result/given label= 0.560220/1
predict case 101 , predict result/given label= 0.227849/1
predict case 102 , predict result/given label= 0.516774/1
predict case 103 , predict result/given label= 0.336769/1
predict case 104 , predict result/given label= 0.468179/1
predict case 105 , predict result/given label= 0.565742/1
predict case 106 , predict result/given label= 0.527673/1
predict case 107 , predict result/given label= 0.435549/0
predict case 108 , predict result/given label= 0.332434/0
predict case 109 , predict result/given label= 0.564843/0
predict case 110 , predict result/given label= 0.597879/0
predict case 111 , predict result/given label= 0.835011/0
predict case 112 , predict result/given label= 0.459460/0
predict case 113 , predict result/given label= 0.339495/0
predict case 114 , predict result/given label= 0.384866/0
predict case 115 , predict result/given label= 0.272921/0
predict case 116 , predict result/given label= 0.627511/0
predict case 117 , predict result/given label= 0.246176/0
predict case 118 , predict result/given label= 0.472701/0
predict case 119 , predict result/given label= 0.249592/0
predict case 120 , predict result/given label= 0.355367/0
predict case 121 , predict result/given label= 0.470357/0
predict case 122 , predict result/given label= 0.411795/0
predict case 123 , predict result/given label= 0.682875/0
predict case 124 , predict result/given label= 0.582284/0
predict case 125 , predict result/given label= 0.722793/0
predict case 126 , predict result/given label= 0.170088/0
predict case 127 , predict result/given label= 0.533530/0
predict case 128 , predict result/given label= 0.622299/0
predict case 129 , predict result/given label= 0.382285/0
predict case 130 , predict result/given label= 0.375658/0
predict case 131 , predict result/given label= 0.325918/0
predict case 132 , predict result/given label= 0.668003/0
predict case 133 , predict result/given label= 0.093368/0
predict case 134 , predict result/given label= 0.352086/0
predict case 135 , predict result/given label= 0.366483/0
predict case 136 , predict result/given label= 0.486340/0
predict case 137 , predict result/given label= 0.303027/0
predict case 138 , predict result/given label= 0.363694/0
predict case 139 , predict result/given label= 0.508316/0
predict case 140 , predict result/given label= 0.300884/0
predict case 141 , predict result/given label= 0.146521/0
predict case 142 , predict result/given label= 0.522337/0
predict case 143 , predict result/given label= 0.337586/0
predict case 144 , predict result/given label= 0.737807/0
predict case 145 , predict result/given label= 0.256864/0
predict case 146 , predict result/given label= 0.565346/0
predict case 147 , predict result/given label= 0.575564/0
predict case 148 , predict result/given label= 0.667139/0
predict case 149 , predict result/given label= 0.226842/0
predict case 150 , predict result/given label= 0.353400/0
predict case 151 , predict result/given label= 0.599023/0
predict case 152 , predict result/given label= 0.553527/0
predict case 153 , predict result/given label= 0.259021/0
predict case 154 , predict result/given label= 0.448644/0
predict case 155 , predict result/given label= 0.586558/0
predict case 156 , predict result/given label= 0.456773/0
predict case 157 , predict result/given label= 0.519121/0
predict case 158 , predict result/given label= 0.583806/0
predict case 159 , predict result/given label= 0.458287/0
predict case 160 , predict result/given label= 0.684745/0
predict case 161 , predict result/given label= 0.123583/0
predict case 162 , predict result/given label= 0.251126/0
predict case 163 , predict result/given label= 0.663141/0
predict case 164 , predict result/given label= 0.514992/0
predict case 165 , predict result/given label= 0.279223/0
predict case 166 , predict result/given label= 0.527332/0
predict case 167 , predict result/given label= 0.585080/0
predict case 168 , predict result/given label= 0.396249/0
predict case 169 , predict result/given label= 0.317812/0
predict case 170 , predict result/given label= 0.506490/0
predict case 171 , predict result/given label= 0.535211/0
predict case 172 , predict result/given label= 0.288014/0
predict case 173 , predict result/given label= 0.598530/0
predict case 174 , predict result/given label= 0.510976/0
predict case 175 , predict result/given label= 0.335125/0
predict case 176 , predict result/given label= 0.446893/0
predict case 177 , predict result/given label= 0.540223/0
predict case 178 , predict result/given label= 0.921223/0
predict case 179 , predict result/given label= 0.606629/0
predict case 180 , predict result/given label= 0.275124/0
predict case 181 , predict result/given label= 0.322011/0
predict case 182 , predict result/given label= 0.290747/0
predict case 183 , predict result/given label= 0.237309/0
predict case 184 , predict result/given label= 0.568231/0
predict case 185 , predict result/given label= 0.472019/0
predict case 186 , predict result/given label= 0.338365/0
predict case 187 , predict result/given label= 0.247629/0
predict case 188 , predict result/given label= 0.544916/0
predict case 189 , predict result/given label= 0.290031/0
predict case 190 , predict result/given label= 0.570216/0
predict case 191 , predict result/given label= 0.408151/0
predict case 192 , predict result/given label= 0.392076/0
predict case 193 , predict result/given label= 0.376342/0
predict case 194 , predict result/given label= 0.562063/0
predict case 195 , predict result/given label= 0.654662/0
predict case 196 , predict result/given label= 0.428114/0
predict case 197 , predict result/given label= 0.325853/0
predict case 198 , predict result/given label= 0.229027/0
predict case 199 , predict result/given label= 0.587001/0
predict case 200 , predict result/given label= 0.275029/0
predict case 201 , predict result/given label= 0.370384/0
predict case 202 , predict result/given label= 0.238290/0
predict case 203 , predict result/given label= 0.266315/0
predict case 204 , predict result/given label= 0.660438/0
predict case 205 , predict result/given label= 0.176603/0
predict case 206 , predict result/given label= 0.534313/0
predict case 207 , predict result/given label= 0.655764/0
predict case 208 , predict result/given label= 0.317440/0
predict case 209 , predict result/given label= 0.553085/0
predict case 210 , predict result/given label= 0.498491/0
predict case 211 , predict result/given label= 0.343445/0
predict case 212 , predict result/given label= 0.372025/0
predict case 213 , predict result/given label= 0.262184/0
