predict case 0 , predict result/given label= 0.180519/1
predict case 1 , predict result/given label= 0.656593/1
predict case 2 , predict result/given label= 0.424072/1
predict case 3 , predict result/given label= 0.108094/1
predict case 4 , predict result/given label= 0.719715/1
predict case 5 , predict result/given label= 0.192181/1
predict case 6 , predict result/given label= 0.597263/1
predict case 7 , predict result/given label= 0.588184/1
predict case 8 , predict result/given label= 0.788767/1
predict case 9 , predict result/given label= 0.100233/1
predict case 10 , predict result/given label= 0.223918/1
predict case 11 , predict result/given label= 0.355707/1
predict case 12 , predict result/given label= 0.404445/1
predict case 13 , predict result/given label= 0.233382/1
predict case 14 , predict result/given label= 0.450906/1
predict case 15 , predict result/given label= 0.293877/1
predict case 16 , predict result/given label= 0.640784/1
predict case 17 , predict result/given label= 0.731698/1
predict case 18 , predict result/given label= 0.803073/1
predict case 19 , predict result/given label= 0.886802/1
predict case 20 , predict result/given label= 0.587850/1
predict case 21 , predict result/given label= 0.486529/1
predict case 22 , predict result/given label= 0.119769/1
predict case 23 , predict result/given label= 0.756834/1
predict case 24 , predict result/given label= 0.817447/1
predict case 25 , predict result/given label= 0.739160/1
predict case 26 , predict result/given label= 0.572720/1
predict case 27 , predict result/given label= 0.546911/1
predict case 28 , predict result/given label= 0.709628/1
predict case 29 , predict result/given label= 0.506616/1
predict case 30 , predict result/given label= 0.320640/1
predict case 31 , predict result/given label= 0.844306/1
predict case 32 , predict result/given label= 0.854488/1
predict case 33 , predict result/given label= 0.314772/1
predict case 34 , predict result/given label= 0.222282/1
predict case 35 , predict result/given label= 0.239578/1
predict case 36 , predict result/given label= 0.386188/1
predict case 37 , predict result/given label= 0.745139/1
predict case 38 , predict result/given label= 0.259551/1
predict case 39 , predict result/given label= 0.197350/1
predict case 40 , predict result/given label= 0.683780/1
predict case 41 , predict result/given label= 0.496921/1
predict case 42 , predict result/given label= 0.774344/1
predict case 43 , predict result/given label= 0.735222/1
predict case 44 , predict result/given label= 0.521197/1
predict case 45 , predict result/given label= 0.927043/1
predict case 46 , predict result/given label= 0.469521/1
predict case 47 , predict result/given label= 0.712879/1
predict case 48 , predict result/given label= 0.478860/1
predict case 49 , predict result/given label= 0.554666/1
predict case 50 , predict result/given label= 0.759154/1
predict case 51 , predict result/given label= 0.845040/1
predict case 52 , predict result/given label= 0.671802/1
predict case 53 , predict result/given label= 0.453507/1
predict case 54 , predict result/given label= 0.111088/1
predict case 55 , predict result/given label= 0.636792/1
predict case 56 , predict result/given label= 0.804347/1
predict case 57 , predict result/given label= 0.698151/1
predict case 58 , predict result/given label= 0.264405/1
predict case 59 , predict result/given label= 0.605354/1
predict case 60 , predict result/given label= 0.323979/1
predict case 61 , predict result/given label= 0.597501/1
predict case 62 , predict result/given label= 0.450907/1
predict case 63 , predict result/given label= 0.748953/1
predict case 64 , predict result/given label= 0.384040/1
predict case 65 , predict result/given label= 0.092547/1
predict case 66 , predict result/given label= 0.738941/1
predict case 67 , predict result/given label= 0.652401/1
predict case 68 , predict result/given label= 0.208084/1
predict case 69 , predict result/given label= 0.822661/1
predict case 70 , predict result/given label= 0.211681/1
predict case 71 , predict result/given label= 0.355854/1
predict case 72 , predict result/given label= 0.259720/1
predict case 73 , predict result/given label= 0.641633/1
predict case 74 , predict result/given label= 0.863743/1
predict case 75 , predict result/given label= 0.771165/1
predict case 76 , predict result/given label= 0.491728/1
predict case 77 , predict result/given label= 0.817390/1
predict case 78 , predict result/given label= 0.805563/1
predict case 79 , predict result/given label= 0.185506/1
predict case 80 , predict result/given label= 0.495630/1
predict case 81 , predict result/given label= 0.928050/1
predict case 82 , predict result/given label= 0.442515/1
predict case 83 , predict result/given label= 0.226134/1
predict case 84 , predict result/given label= 0.100494/1
predict case 85 , predict result/given label= 0.187496/1
predict case 86 , predict result/given label= 0.779316/1
predict case 87 , predict result/given label= 0.820848/1
predict case 88 , predict result/given label= 0.712065/1
predict case 89 , predict result/given label= 0.780604/1
predict case 90 , predict result/given label= 0.366659/1
predict case 91 , predict result/given label= 0.575829/1
predict case 92 , predict result/given label= 0.407771/1
predict case 93 , predict result/given label= 0.925583/1
predict case 94 , predict result/given label= 0.407929/1
predict case 95 , predict result/given label= 0.176565/1
predict case 96 , predict result/given label= 0.222092/1
predict case 97 , predict result/given label= 0.581057/1
predict case 98 , predict result/given label= 0.537047/1
predict case 99 , predict result/given label= 0.705168/1
predict case 100 , predict result/given label= 0.200872/1
predict case 101 , predict result/given label= 0.098561/1
predict case 102 , predict result/given label= 0.468534/1
predict case 103 , predict result/given label= 0.105366/1
predict case 104 , predict result/given label= 0.620889/1
predict case 105 , predict result/given label= 0.395746/1
predict case 106 , predict result/given label= 0.638102/1
predict case 107 , predict result/given label= 0.141574/0
predict case 108 , predict result/given label= 0.697717/0
predict case 109 , predict result/given label= 0.588258/0
predict case 110 , predict result/given label= 0.092400/0
predict case 111 , predict result/given label= 0.570515/0
predict case 112 , predict result/given label= 0.119765/0
predict case 113 , predict result/given label= 0.099262/0
predict case 114 , predict result/given label= 0.180302/0
predict case 115 , predict result/given label= 0.082234/0
predict case 116 , predict result/given label= 0.190341/0
predict case 117 , predict result/given label= 0.138933/0
predict case 118 , predict result/given label= 0.628659/0
predict case 119 , predict result/given label= 0.097817/0
predict case 120 , predict result/given label= 0.441690/0
predict case 121 , predict result/given label= 0.694156/0
predict case 122 , predict result/given label= 0.658918/0
predict case 123 , predict result/given label= 0.579168/0
predict case 124 , predict result/given label= 0.214037/0
predict case 125 , predict result/given label= 0.407773/0
predict case 126 , predict result/given label= 0.624144/0
predict case 127 , predict result/given label= 0.090887/0
predict case 128 , predict result/given label= 0.383908/0
predict case 129 , predict result/given label= 0.404443/0
predict case 130 , predict result/given label= 0.139834/0
predict case 131 , predict result/given label= 0.078862/0
predict case 132 , predict result/given label= 0.220381/0
predict case 133 , predict result/given label= 0.363409/0
predict case 134 , predict result/given label= 0.735265/0
predict case 135 , predict result/given label= 0.394814/0
predict case 136 , predict result/given label= 0.829946/0
predict case 137 , predict result/given label= 0.803955/0
predict case 138 , predict result/given label= 0.585758/0
predict case 139 , predict result/given label= 0.472790/0
predict case 140 , predict result/given label= 0.221070/0
predict case 141 , predict result/given label= 0.617470/0
predict case 142 , predict result/given label= 0.640678/0
predict case 143 , predict result/given label= 0.380338/0
predict case 144 , predict result/given label= 0.098561/0
predict case 145 , predict result/given label= 0.125960/0
predict case 146 , predict result/given label= 0.497747/0
