predict case 0 , predict result/given label= 0.516885/1
predict case 1 , predict result/given label= 0.906750/1
predict case 2 , predict result/given label= 0.321196/1
predict case 3 , predict result/given label= 0.174897/1
predict case 4 , predict result/given label= 0.634807/1
predict case 5 , predict result/given label= 0.741774/1
predict case 6 , predict result/given label= 0.791308/1
predict case 7 , predict result/given label= 0.672684/1
predict case 8 , predict result/given label= 0.580170/1
predict case 9 , predict result/given label= 0.651317/1
predict case 10 , predict result/given label= 0.816425/1
predict case 11 , predict result/given label= 0.601520/1
predict case 12 , predict result/given label= 0.500461/1
predict case 13 , predict result/given label= 0.929726/1
predict case 14 , predict result/given label= 0.910818/1
predict case 15 , predict result/given label= 0.931737/1
predict case 16 , predict result/given label= 0.294745/1
predict case 17 , predict result/given label= 0.732517/1
predict case 18 , predict result/given label= 0.749886/1
predict case 19 , predict result/given label= 0.852049/1
predict case 20 , predict result/given label= 0.362444/1
predict case 21 , predict result/given label= 0.172029/1
predict case 22 , predict result/given label= 0.771841/1
predict case 23 , predict result/given label= 0.921930/1
predict case 24 , predict result/given label= 0.777576/1
predict case 25 , predict result/given label= 0.457965/1
predict case 26 , predict result/given label= 0.305748/1
predict case 27 , predict result/given label= 0.880190/1
predict case 28 , predict result/given label= 0.435465/1
predict case 29 , predict result/given label= 0.660344/1
predict case 30 , predict result/given label= 0.325047/1
predict case 31 , predict result/given label= 0.677167/1
predict case 32 , predict result/given label= 0.510759/1
predict case 33 , predict result/given label= 0.837869/1
predict case 34 , predict result/given label= 0.559862/1
predict case 35 , predict result/given label= 0.669725/1
predict case 36 , predict result/given label= 0.531062/1
predict case 37 , predict result/given label= 0.353064/1
predict case 38 , predict result/given label= 0.272250/1
predict case 39 , predict result/given label= 0.845377/1
predict case 40 , predict result/given label= 0.175461/1
predict case 41 , predict result/given label= 0.677143/1
predict case 42 , predict result/given label= 0.712821/1
predict case 43 , predict result/given label= 0.596954/1
predict case 44 , predict result/given label= 0.816073/1
predict case 45 , predict result/given label= 0.833394/1
predict case 46 , predict result/given label= 0.201788/1
predict case 47 , predict result/given label= 0.898773/1
predict case 48 , predict result/given label= 0.374809/1
predict case 49 , predict result/given label= 0.172058/1
predict case 50 , predict result/given label= 0.787574/1
predict case 51 , predict result/given label= 0.619114/1
predict case 52 , predict result/given label= 0.521582/1
predict case 53 , predict result/given label= 0.796495/1
predict case 54 , predict result/given label= 0.325226/1
predict case 55 , predict result/given label= 0.338145/1
predict case 56 , predict result/given label= 0.616949/1
predict case 57 , predict result/given label= 0.347568/1
predict case 58 , predict result/given label= 0.172363/1
predict case 59 , predict result/given label= 0.600072/1
predict case 60 , predict result/given label= 0.606181/1
predict case 61 , predict result/given label= 0.773865/1
predict case 62 , predict result/given label= 0.772430/1
predict case 63 , predict result/given label= 0.565742/1
predict case 64 , predict result/given label= 0.914607/1
predict case 65 , predict result/given label= 0.384316/1
predict case 66 , predict result/given label= 0.684742/1
predict case 67 , predict result/given label= 0.567927/1
predict case 68 , predict result/given label= 0.581282/1
predict case 69 , predict result/given label= 0.358115/1
predict case 70 , predict result/given label= 0.555755/1
predict case 71 , predict result/given label= 0.868603/1
predict case 72 , predict result/given label= 0.793848/1
predict case 73 , predict result/given label= 0.900516/1
predict case 74 , predict result/given label= 0.345516/1
predict case 75 , predict result/given label= 0.308571/1
predict case 76 , predict result/given label= 0.924914/1
predict case 77 , predict result/given label= 0.378719/1
predict case 78 , predict result/given label= 0.227504/1
predict case 79 , predict result/given label= 0.545589/1
predict case 80 , predict result/given label= 0.177869/1
predict case 81 , predict result/given label= 0.352589/1
predict case 82 , predict result/given label= 0.736168/1
predict case 83 , predict result/given label= 0.801344/1
predict case 84 , predict result/given label= 0.719917/1
predict case 85 , predict result/given label= 0.343412/1
predict case 86 , predict result/given label= 0.223593/1
predict case 87 , predict result/given label= 0.267725/1
predict case 88 , predict result/given label= 0.310831/1
predict case 89 , predict result/given label= 0.650983/1
predict case 90 , predict result/given label= 0.354855/1
predict case 91 , predict result/given label= 0.521585/1
predict case 92 , predict result/given label= 0.286893/1
predict case 93 , predict result/given label= 0.522973/1
predict case 94 , predict result/given label= 0.660311/1
predict case 95 , predict result/given label= 0.752038/1
predict case 96 , predict result/given label= 0.830096/1
predict case 97 , predict result/given label= 0.428219/1
predict case 98 , predict result/given label= 0.572920/1
predict case 99 , predict result/given label= 0.379221/1
predict case 100 , predict result/given label= 0.599646/1
predict case 101 , predict result/given label= 0.886887/1
predict case 102 , predict result/given label= 0.494406/1
predict case 103 , predict result/given label= 0.207367/1
predict case 104 , predict result/given label= 0.539998/1
predict case 105 , predict result/given label= 0.277180/1
predict case 106 , predict result/given label= 0.578295/1
predict case 107 , predict result/given label= 0.930729/0
predict case 108 , predict result/given label= 0.632452/0
predict case 109 , predict result/given label= 0.309207/0
predict case 110 , predict result/given label= 0.339425/0
predict case 111 , predict result/given label= 0.348085/0
predict case 112 , predict result/given label= 0.352767/0
predict case 113 , predict result/given label= 0.207728/0
predict case 114 , predict result/given label= 0.300949/0
predict case 115 , predict result/given label= 0.195708/0
predict case 116 , predict result/given label= 0.518952/0
predict case 117 , predict result/given label= 0.195235/0
predict case 118 , predict result/given label= 0.384476/0
predict case 119 , predict result/given label= 0.224458/0
predict case 120 , predict result/given label= 0.383999/0
predict case 121 , predict result/given label= 0.285672/0
predict case 122 , predict result/given label= 0.488840/0
predict case 123 , predict result/given label= 0.542978/0
predict case 124 , predict result/given label= 0.456047/0
predict case 125 , predict result/given label= 0.195281/0
predict case 126 , predict result/given label= 0.309072/0
predict case 127 , predict result/given label= 0.310827/0
predict case 128 , predict result/given label= 0.276254/0
predict case 129 , predict result/given label= 0.372244/0
predict case 130 , predict result/given label= 0.428063/0
predict case 131 , predict result/given label= 0.709231/0
predict case 132 , predict result/given label= 0.850219/0
predict case 133 , predict result/given label= 0.572312/0
predict case 134 , predict result/given label= 0.337803/0
predict case 135 , predict result/given label= 0.321036/0
predict case 136 , predict result/given label= 0.290340/0
predict case 137 , predict result/given label= 0.694966/0
predict case 138 , predict result/given label= 0.337919/0
predict case 139 , predict result/given label= 0.175558/0
predict case 140 , predict result/given label= 0.177193/0
predict case 141 , predict result/given label= 0.295824/0
predict case 142 , predict result/given label= 0.456714/0
predict case 143 , predict result/given label= 0.599204/0
predict case 144 , predict result/given label= 0.276801/0
predict case 145 , predict result/given label= 0.455851/0
predict case 146 , predict result/given label= 0.171597/0
predict case 147 , predict result/given label= 0.555242/0
predict case 148 , predict result/given label= 0.302266/0
predict case 149 , predict result/given label= 0.490327/0
predict case 150 , predict result/given label= 0.925073/0
predict case 151 , predict result/given label= 0.578898/0
predict case 152 , predict result/given label= 0.378715/0
predict case 153 , predict result/given label= 0.316316/0
predict case 154 , predict result/given label= 0.440701/0
predict case 155 , predict result/given label= 0.388255/0
predict case 156 , predict result/given label= 0.599181/0
predict case 157 , predict result/given label= 0.565333/0
predict case 158 , predict result/given label= 0.779261/0
predict case 159 , predict result/given label= 0.309049/0
predict case 160 , predict result/given label= 0.281786/0
predict case 161 , predict result/given label= 0.176738/0
predict case 162 , predict result/given label= 0.199346/0
predict case 163 , predict result/given label= 0.457882/0
predict case 164 , predict result/given label= 0.223523/0
predict case 165 , predict result/given label= 0.599116/0
predict case 166 , predict result/given label= 0.696854/0
predict case 167 , predict result/given label= 0.416534/0
predict case 168 , predict result/given label= 0.522941/0
predict case 169 , predict result/given label= 0.355409/0
predict case 170 , predict result/given label= 0.537594/0
predict case 171 , predict result/given label= 0.446263/0
predict case 172 , predict result/given label= 0.272408/0
predict case 173 , predict result/given label= 0.311466/0
predict case 174 , predict result/given label= 0.348732/0
predict case 175 , predict result/given label= 0.490232/0
predict case 176 , predict result/given label= 0.687661/0
predict case 177 , predict result/given label= 0.247018/0
predict case 178 , predict result/given label= 0.701964/0
predict case 179 , predict result/given label= 0.346481/0
predict case 180 , predict result/given label= 0.377919/0
predict case 181 , predict result/given label= 0.299430/0
predict case 182 , predict result/given label= 0.925141/0
predict case 183 , predict result/given label= 0.600773/0
predict case 184 , predict result/given label= 0.309464/0
predict case 185 , predict result/given label= 0.362400/0
predict case 186 , predict result/given label= 0.310643/0
predict case 187 , predict result/given label= 0.272157/0
predict case 188 , predict result/given label= 0.528093/0
predict case 189 , predict result/given label= 0.565325/0
predict case 190 , predict result/given label= 0.357313/0
predict case 191 , predict result/given label= 0.283260/0
predict case 192 , predict result/given label= 0.277012/0
predict case 193 , predict result/given label= 0.242580/0
predict case 194 , predict result/given label= 0.277110/0
predict case 195 , predict result/given label= 0.535113/0
predict case 196 , predict result/given label= 0.567668/0
predict case 197 , predict result/given label= 0.174899/0
predict case 198 , predict result/given label= 0.461818/0
predict case 199 , predict result/given label= 0.324968/0
predict case 200 , predict result/given label= 0.456540/0
predict case 201 , predict result/given label= 0.615716/0
predict case 202 , predict result/given label= 0.308764/0
predict case 203 , predict result/given label= 0.379219/0
predict case 204 , predict result/given label= 0.599693/0
predict case 205 , predict result/given label= 0.567101/0
predict case 206 , predict result/given label= 0.383178/0
predict case 207 , predict result/given label= 0.355415/0
predict case 208 , predict result/given label= 0.223470/0
predict case 209 , predict result/given label= 0.348285/0
predict case 210 , predict result/given label= 0.533761/0
predict case 211 , predict result/given label= 0.309938/0
