predict case 0 , predict result/given label= 0.524755/1
predict case 1 , predict result/given label= 0.726832/1
predict case 2 , predict result/given label= 0.281953/1
predict case 3 , predict result/given label= 0.645558/1
predict case 4 , predict result/given label= 0.754466/1
predict case 5 , predict result/given label= 0.481596/1
predict case 6 , predict result/given label= 0.774519/1
predict case 7 , predict result/given label= 0.508826/1
predict case 8 , predict result/given label= 0.323258/1
predict case 9 , predict result/given label= 0.432484/1
predict case 10 , predict result/given label= 0.869191/1
predict case 11 , predict result/given label= 0.812856/1
predict case 12 , predict result/given label= 0.646852/1
predict case 13 , predict result/given label= 0.395188/1
predict case 14 , predict result/given label= 0.319933/1
predict case 15 , predict result/given label= 0.459687/1
predict case 16 , predict result/given label= 0.701554/1
predict case 17 , predict result/given label= 0.732461/1
predict case 18 , predict result/given label= 0.705341/1
predict case 19 , predict result/given label= 0.346230/1
predict case 20 , predict result/given label= 0.914423/1
predict case 21 , predict result/given label= 0.333751/1
predict case 22 , predict result/given label= 0.473569/1
predict case 23 , predict result/given label= 0.889185/1
predict case 24 , predict result/given label= 0.477678/1
predict case 25 , predict result/given label= 0.930441/1
predict case 26 , predict result/given label= 0.350613/1
predict case 27 , predict result/given label= 0.615936/1
predict case 28 , predict result/given label= 0.707301/1
predict case 29 , predict result/given label= 0.680948/1
predict case 30 , predict result/given label= 0.708119/1
predict case 31 , predict result/given label= 0.735844/1
predict case 32 , predict result/given label= 0.568970/1
predict case 33 , predict result/given label= 0.409062/1
predict case 34 , predict result/given label= 0.909702/1
predict case 35 , predict result/given label= 0.808257/1
predict case 36 , predict result/given label= 0.802034/1
predict case 37 , predict result/given label= 0.692549/1
predict case 38 , predict result/given label= 0.764914/1
predict case 39 , predict result/given label= 0.929149/1
predict case 40 , predict result/given label= 0.848361/1
predict case 41 , predict result/given label= 0.930437/1
predict case 42 , predict result/given label= 0.433931/1
predict case 43 , predict result/given label= 0.928442/1
predict case 44 , predict result/given label= 0.805283/1
predict case 45 , predict result/given label= 0.437072/1
predict case 46 , predict result/given label= 0.914000/1
predict case 47 , predict result/given label= 0.515017/1
predict case 48 , predict result/given label= 0.916475/1
predict case 49 , predict result/given label= 0.191296/1
predict case 50 , predict result/given label= 0.457534/1
predict case 51 , predict result/given label= 0.309225/1
predict case 52 , predict result/given label= 0.927144/1
predict case 53 , predict result/given label= 0.426340/1
predict case 54 , predict result/given label= 0.673085/1
predict case 55 , predict result/given label= 0.790694/1
predict case 56 , predict result/given label= 0.912516/1
predict case 57 , predict result/given label= 0.365703/1
predict case 58 , predict result/given label= 0.191566/1
predict case 59 , predict result/given label= 0.907892/1
predict case 60 , predict result/given label= 0.392789/1
predict case 61 , predict result/given label= 0.546488/1
predict case 62 , predict result/given label= 0.906309/1
predict case 63 , predict result/given label= 0.928662/1
predict case 64 , predict result/given label= 0.681730/1
predict case 65 , predict result/given label= 0.647860/1
predict case 66 , predict result/given label= 0.582908/1
predict case 67 , predict result/given label= 0.336951/1
predict case 68 , predict result/given label= 0.320096/1
predict case 69 , predict result/given label= 0.926551/1
predict case 70 , predict result/given label= 0.553286/1
predict case 71 , predict result/given label= 0.556052/1
predict case 72 , predict result/given label= 0.715804/1
predict case 73 , predict result/given label= 0.483204/1
predict case 74 , predict result/given label= 0.628262/1
predict case 75 , predict result/given label= 0.750444/1
predict case 76 , predict result/given label= 0.319269/1
predict case 77 , predict result/given label= 0.858198/1
predict case 78 , predict result/given label= 0.785940/1
predict case 79 , predict result/given label= 0.424632/1
predict case 80 , predict result/given label= 0.886262/1
predict case 81 , predict result/given label= 0.442003/1
predict case 82 , predict result/given label= 0.502340/1
