predict case 0 , predict result/given label= 0.273062/1
predict case 1 , predict result/given label= 0.441682/1
predict case 2 , predict result/given label= 0.473421/1
predict case 3 , predict result/given label= 0.347614/1
predict case 4 , predict result/given label= 0.209243/1
predict case 5 , predict result/given label= 0.280645/1
predict case 6 , predict result/given label= 0.550340/1
predict case 7 , predict result/given label= 0.695128/1
predict case 8 , predict result/given label= 0.398565/1
predict case 9 , predict result/given label= 0.815138/1
predict case 10 , predict result/given label= 0.434936/1
predict case 11 , predict result/given label= 0.928193/1
predict case 12 , predict result/given label= 0.283938/1
predict case 13 , predict result/given label= 0.491576/1
predict case 14 , predict result/given label= 0.846984/1
predict case 15 , predict result/given label= 0.651923/1
predict case 16 , predict result/given label= 0.383375/1
predict case 17 , predict result/given label= 0.668826/1
predict case 18 , predict result/given label= 0.761512/1
predict case 19 , predict result/given label= 0.928652/1
predict case 20 , predict result/given label= 0.668282/1
predict case 21 , predict result/given label= 0.486737/1
predict case 22 , predict result/given label= 0.556588/1
predict case 23 , predict result/given label= 0.336612/1
predict case 24 , predict result/given label= 0.417855/1
predict case 25 , predict result/given label= 0.895318/1
predict case 26 , predict result/given label= 0.512104/1
predict case 27 , predict result/given label= 0.928101/1
predict case 28 , predict result/given label= 0.527795/1
predict case 29 , predict result/given label= 0.540659/1
predict case 30 , predict result/given label= 0.904008/1
predict case 31 , predict result/given label= 0.674077/1
predict case 32 , predict result/given label= 0.813414/1
predict case 33 , predict result/given label= 0.838560/1
predict case 34 , predict result/given label= 0.693731/1
predict case 35 , predict result/given label= 0.546692/1
predict case 36 , predict result/given label= 0.733941/1
predict case 37 , predict result/given label= 0.376375/1
predict case 38 , predict result/given label= 0.869819/1
predict case 39 , predict result/given label= 0.607560/1
predict case 40 , predict result/given label= 0.330926/1
predict case 41 , predict result/given label= 0.829383/1
predict case 42 , predict result/given label= 0.527001/1
predict case 43 , predict result/given label= 0.506812/1
predict case 44 , predict result/given label= 0.488846/1
predict case 45 , predict result/given label= 0.343363/1
predict case 46 , predict result/given label= 0.925129/1
predict case 47 , predict result/given label= 0.928520/1
predict case 48 , predict result/given label= 0.417037/1
predict case 49 , predict result/given label= 0.580356/1
predict case 50 , predict result/given label= 0.548679/1
predict case 51 , predict result/given label= 0.608661/1
predict case 52 , predict result/given label= 0.930358/1
predict case 53 , predict result/given label= 0.861836/1
predict case 54 , predict result/given label= 0.311131/1
predict case 55 , predict result/given label= 0.396061/1
predict case 56 , predict result/given label= 0.813710/1
predict case 57 , predict result/given label= 0.926641/1
