predict case 0 , predict result/given label= 0.429522/1
predict case 1 , predict result/given label= 0.822552/1
predict case 2 , predict result/given label= 0.620974/1
predict case 3 , predict result/given label= 0.905842/1
predict case 4 , predict result/given label= 0.667981/1
predict case 5 , predict result/given label= 0.688599/1
predict case 6 , predict result/given label= 0.848708/1
predict case 7 , predict result/given label= 0.225899/1
predict case 8 , predict result/given label= 0.638949/1
predict case 9 , predict result/given label= 0.547183/1
predict case 10 , predict result/given label= 0.180201/1
predict case 11 , predict result/given label= 0.887990/1
predict case 12 , predict result/given label= 0.807455/1
predict case 13 , predict result/given label= 0.314216/1
predict case 14 , predict result/given label= 0.457940/1
predict case 15 , predict result/given label= 0.530240/1
predict case 16 , predict result/given label= 0.928358/1
predict case 17 , predict result/given label= 0.884002/1
predict case 18 , predict result/given label= 0.483875/1
predict case 19 , predict result/given label= 0.521244/1
predict case 20 , predict result/given label= 0.660281/1
predict case 21 , predict result/given label= 0.384713/1
predict case 22 , predict result/given label= 0.212506/1
predict case 23 , predict result/given label= 0.306779/1
predict case 24 , predict result/given label= 0.304408/1
predict case 25 , predict result/given label= 0.622986/1
predict case 26 , predict result/given label= 0.714992/1
predict case 27 , predict result/given label= 0.273251/1
predict case 28 , predict result/given label= 0.796874/1
predict case 29 , predict result/given label= 0.764954/1
predict case 30 , predict result/given label= 0.438841/1
predict case 31 , predict result/given label= 0.246276/1
predict case 32 , predict result/given label= 0.617179/1
predict case 33 , predict result/given label= 0.929634/1
predict case 34 , predict result/given label= 0.651768/1
predict case 35 , predict result/given label= 0.806727/1
predict case 36 , predict result/given label= 0.632149/1
predict case 37 , predict result/given label= 0.437960/1
predict case 38 , predict result/given label= 0.599586/1
predict case 39 , predict result/given label= 0.605093/1
predict case 40 , predict result/given label= 0.323347/1
predict case 41 , predict result/given label= 0.415851/1
predict case 42 , predict result/given label= 0.401556/1
predict case 43 , predict result/given label= 0.644540/1
predict case 44 , predict result/given label= 0.810512/1
predict case 45 , predict result/given label= 0.868386/1
predict case 46 , predict result/given label= 0.610912/1
predict case 47 , predict result/given label= 0.477066/1
predict case 48 , predict result/given label= 0.245783/1
predict case 49 , predict result/given label= 0.294622/1
predict case 50 , predict result/given label= 0.852445/1
predict case 51 , predict result/given label= 0.441304/1
predict case 52 , predict result/given label= 0.609901/1
predict case 53 , predict result/given label= 0.653152/1
predict case 54 , predict result/given label= 0.721390/1
