predict case 0 , predict result/given label= 0.692651/1
predict case 1 , predict result/given label= 0.345143/1
predict case 2 , predict result/given label= 0.932778/1
predict case 3 , predict result/given label= 0.927103/1
predict case 4 , predict result/given label= 0.265160/1
predict case 5 , predict result/given label= 0.638868/1
predict case 6 , predict result/given label= 0.293184/1
predict case 7 , predict result/given label= 0.910203/1
predict case 8 , predict result/given label= 0.879396/1
predict case 9 , predict result/given label= 0.698147/1
predict case 10 , predict result/given label= 0.590923/1
predict case 11 , predict result/given label= 0.352595/1
predict case 12 , predict result/given label= 0.612275/1
predict case 13 , predict result/given label= 0.815813/1
predict case 14 , predict result/given label= 0.848848/1
predict case 15 , predict result/given label= 0.467286/1
predict case 16 , predict result/given label= 0.271335/1
predict case 17 , predict result/given label= 0.496912/1
predict case 18 , predict result/given label= 0.389302/1
predict case 19 , predict result/given label= 0.816844/1
predict case 20 , predict result/given label= 0.934290/1
predict case 21 , predict result/given label= 0.354481/1
predict case 22 , predict result/given label= 0.324230/1
predict case 23 , predict result/given label= 0.441096/1
predict case 24 , predict result/given label= 0.850669/1
predict case 25 , predict result/given label= 0.924287/1
predict case 26 , predict result/given label= 0.759114/1
predict case 27 , predict result/given label= 0.677329/1
predict case 28 , predict result/given label= 0.933159/1
predict case 29 , predict result/given label= 0.806307/1
predict case 30 , predict result/given label= 0.719097/1
predict case 31 , predict result/given label= 0.263957/1
predict case 32 , predict result/given label= 0.678365/1
predict case 33 , predict result/given label= 0.906615/1
predict case 34 , predict result/given label= 0.790271/1
predict case 35 , predict result/given label= 0.639261/1
predict case 36 , predict result/given label= 0.881439/1
predict case 37 , predict result/given label= 0.326230/1
predict case 38 , predict result/given label= 0.538191/1
predict case 39 , predict result/given label= 0.396731/1
predict case 40 , predict result/given label= 0.382922/1
predict case 41 , predict result/given label= 0.228827/1
predict case 42 , predict result/given label= 0.765415/1
predict case 43 , predict result/given label= 0.254167/1
predict case 44 , predict result/given label= 0.281153/1
predict case 45 , predict result/given label= 0.711011/1
predict case 46 , predict result/given label= 0.296777/1
predict case 47 , predict result/given label= 0.934150/1
predict case 48 , predict result/given label= 0.794145/1
predict case 49 , predict result/given label= 0.885672/1
predict case 50 , predict result/given label= 0.785993/1
predict case 51 , predict result/given label= 0.467838/1
predict case 52 , predict result/given label= 0.876603/1
predict case 53 , predict result/given label= 0.931337/1
predict case 54 , predict result/given label= 0.731388/1
predict case 55 , predict result/given label= 0.262320/1
predict case 56 , predict result/given label= 0.230740/1
predict case 57 , predict result/given label= 0.480746/1
predict case 58 , predict result/given label= 0.927460/1
predict case 59 , predict result/given label= 0.254907/1
predict case 60 , predict result/given label= 0.353071/1
predict case 61 , predict result/given label= 0.815094/1
predict case 62 , predict result/given label= 0.924477/1
predict case 63 , predict result/given label= 0.287082/1
predict case 64 , predict result/given label= 0.480532/1
predict case 65 , predict result/given label= 0.444200/1
predict case 66 , predict result/given label= 0.928776/1
predict case 67 , predict result/given label= 0.431179/1
predict case 68 , predict result/given label= 0.344280/1
predict case 69 , predict result/given label= 0.882120/1
predict case 70 , predict result/given label= 0.480833/1
predict case 71 , predict result/given label= 0.766215/1
predict case 72 , predict result/given label= 0.894081/1
predict case 73 , predict result/given label= 0.462735/1
predict case 74 , predict result/given label= 0.925455/1
predict case 75 , predict result/given label= 0.935869/1
predict case 76 , predict result/given label= 0.879339/1
predict case 77 , predict result/given label= 0.243559/1
predict case 78 , predict result/given label= 0.385879/1
predict case 79 , predict result/given label= 0.352821/1
predict case 80 , predict result/given label= 0.927377/1
predict case 81 , predict result/given label= 0.892543/1
predict case 82 , predict result/given label= 0.537666/1
predict case 83 , predict result/given label= 0.904820/1
predict case 84 , predict result/given label= 0.491364/1
predict case 85 , predict result/given label= 0.893038/1
predict case 86 , predict result/given label= 0.792547/1
predict case 87 , predict result/given label= 0.398652/1
predict case 88 , predict result/given label= 0.883356/1
predict case 89 , predict result/given label= 0.875266/1
predict case 90 , predict result/given label= 0.758699/1
predict case 91 , predict result/given label= 0.514943/1
predict case 92 , predict result/given label= 0.930937/1
predict case 93 , predict result/given label= 0.331758/1
predict case 94 , predict result/given label= 0.889943/1
predict case 95 , predict result/given label= 0.924835/1
predict case 96 , predict result/given label= 0.862802/1
predict case 97 , predict result/given label= 0.474651/1
predict case 98 , predict result/given label= 0.850669/1
predict case 99 , predict result/given label= 0.850669/1
predict case 100 , predict result/given label= 0.927717/1
predict case 101 , predict result/given label= 0.265908/1
predict case 102 , predict result/given label= 0.302058/1
predict case 103 , predict result/given label= 0.836041/1
predict case 104 , predict result/given label= 0.856072/1
predict case 105 , predict result/given label= 0.383508/1
predict case 106 , predict result/given label= 0.558255/1
predict case 107 , predict result/given label= 0.387262/1
predict case 108 , predict result/given label= 0.246593/1
predict case 109 , predict result/given label= 0.278241/1
