predict case 0 , predict result/given label= 0.247488/1
predict case 1 , predict result/given label= 0.465680/1
predict case 2 , predict result/given label= 0.845782/1
predict case 3 , predict result/given label= 0.764561/1
predict case 4 , predict result/given label= 0.316234/1
predict case 5 , predict result/given label= 0.842554/1
predict case 6 , predict result/given label= 0.317222/1
predict case 7 , predict result/given label= 0.303190/1
predict case 8 , predict result/given label= 0.865242/1
predict case 9 , predict result/given label= 0.241661/1
predict case 10 , predict result/given label= 0.302462/1
predict case 11 , predict result/given label= 0.445185/1
predict case 12 , predict result/given label= 0.654549/1
predict case 13 , predict result/given label= 0.317740/1
predict case 14 , predict result/given label= 0.926326/1
predict case 15 , predict result/given label= 0.433871/1
predict case 16 , predict result/given label= 0.766176/1
predict case 17 , predict result/given label= 0.751808/1
predict case 18 , predict result/given label= 0.889933/1
predict case 19 , predict result/given label= 0.926904/1
predict case 20 , predict result/given label= 0.543441/1
predict case 21 , predict result/given label= 0.328569/1
predict case 22 , predict result/given label= 0.202659/1
predict case 23 , predict result/given label= 0.924717/1
predict case 24 , predict result/given label= 0.305427/1
predict case 25 , predict result/given label= 0.473804/1
predict case 26 , predict result/given label= 0.416882/1
predict case 27 , predict result/given label= 0.931952/1
predict case 28 , predict result/given label= 0.426190/1
predict case 29 , predict result/given label= 0.857837/1
predict case 30 , predict result/given label= 0.310399/1
predict case 31 , predict result/given label= 0.825662/1
predict case 32 , predict result/given label= 0.924932/1
predict case 33 , predict result/given label= 0.606670/1
predict case 34 , predict result/given label= 0.517283/1
predict case 35 , predict result/given label= 0.926005/1
predict case 36 , predict result/given label= 0.848377/1
predict case 37 , predict result/given label= 0.488847/1
predict case 38 , predict result/given label= 0.423707/1
predict case 39 , predict result/given label= 0.680692/1
predict case 40 , predict result/given label= 0.316435/1
predict case 41 , predict result/given label= 0.886402/1
predict case 42 , predict result/given label= 0.739730/1
predict case 43 , predict result/given label= 0.926550/1
predict case 44 , predict result/given label= 0.479086/1
predict case 45 , predict result/given label= 0.528050/1
predict case 46 , predict result/given label= 0.316149/1
predict case 47 , predict result/given label= 0.925023/1
predict case 48 , predict result/given label= 0.282837/1
predict case 49 , predict result/given label= 0.432893/1
predict case 50 , predict result/given label= 0.932949/1
predict case 51 , predict result/given label= 0.483941/1
predict case 52 , predict result/given label= 0.404841/1
predict case 53 , predict result/given label= 0.437961/1
predict case 54 , predict result/given label= 0.371486/1
predict case 55 , predict result/given label= 0.353913/1
predict case 56 , predict result/given label= 0.911513/1
predict case 57 , predict result/given label= 0.881982/1
predict case 58 , predict result/given label= 0.841988/1
predict case 59 , predict result/given label= 0.831346/1
predict case 60 , predict result/given label= 0.503905/1
predict case 61 , predict result/given label= 0.910228/1
predict case 62 , predict result/given label= 0.860020/1
predict case 63 , predict result/given label= 0.225508/1
predict case 64 , predict result/given label= 0.867264/1
predict case 65 , predict result/given label= 0.396342/1
predict case 66 , predict result/given label= 0.864717/1
predict case 67 , predict result/given label= 0.326992/1
predict case 68 , predict result/given label= 0.868634/1
predict case 69 , predict result/given label= 0.772835/1
predict case 70 , predict result/given label= 0.869592/1
predict case 71 , predict result/given label= 0.760179/1
predict case 72 , predict result/given label= 0.299506/1
predict case 73 , predict result/given label= 0.926415/1
predict case 74 , predict result/given label= 0.285883/1
predict case 75 , predict result/given label= 0.898467/1
predict case 76 , predict result/given label= 0.904631/1
predict case 77 , predict result/given label= 0.895754/1
predict case 78 , predict result/given label= 0.863769/1
predict case 79 , predict result/given label= 0.890581/1
predict case 80 , predict result/given label= 0.385222/1
predict case 81 , predict result/given label= 0.507522/1
predict case 82 , predict result/given label= 0.760179/1
predict case 83 , predict result/given label= 0.395111/1
predict case 84 , predict result/given label= 0.661961/1
predict case 85 , predict result/given label= 0.924843/1
