predict case 0 , predict result/given label= 0.924889/1
predict case 1 , predict result/given label= 0.845990/1
predict case 2 , predict result/given label= 0.413489/1
predict case 3 , predict result/given label= 0.850653/1
predict case 4 , predict result/given label= 0.355431/1
predict case 5 , predict result/given label= 0.670631/1
predict case 6 , predict result/given label= 0.862503/1
predict case 7 , predict result/given label= 0.899716/1
predict case 8 , predict result/given label= 0.793326/1
predict case 9 , predict result/given label= 0.590126/1
predict case 10 , predict result/given label= 0.904882/1
predict case 11 , predict result/given label= 0.724089/1
predict case 12 , predict result/given label= 0.277042/1
predict case 13 , predict result/given label= 0.741772/1
predict case 14 , predict result/given label= 0.262902/1
predict case 15 , predict result/given label= 0.372072/1
predict case 16 , predict result/given label= 0.466974/1
predict case 17 , predict result/given label= 0.833525/1
predict case 18 , predict result/given label= 0.768887/1
predict case 19 , predict result/given label= 0.617243/1
predict case 20 , predict result/given label= 0.319659/1
predict case 21 , predict result/given label= 0.435144/1
predict case 22 , predict result/given label= 0.500732/1
predict case 23 , predict result/given label= 0.833107/1
predict case 24 , predict result/given label= 0.813392/1
predict case 25 , predict result/given label= 0.927178/1
predict case 26 , predict result/given label= 0.512061/1
predict case 27 , predict result/given label= 0.710611/1
predict case 28 , predict result/given label= 0.900926/1
predict case 29 , predict result/given label= 0.597731/1
predict case 30 , predict result/given label= 0.865055/1
predict case 31 , predict result/given label= 0.212320/1
predict case 32 , predict result/given label= 0.675868/1
predict case 33 , predict result/given label= 0.766159/1
predict case 34 , predict result/given label= 0.661747/1
predict case 35 , predict result/given label= 0.313955/1
predict case 36 , predict result/given label= 0.888058/1
predict case 37 , predict result/given label= 0.665026/1
predict case 38 , predict result/given label= 0.913986/1
predict case 39 , predict result/given label= 0.900353/1
predict case 40 , predict result/given label= 0.332592/1
predict case 41 , predict result/given label= 0.840490/1
predict case 42 , predict result/given label= 0.775649/1
predict case 43 , predict result/given label= 0.675308/1
predict case 44 , predict result/given label= 0.361121/1
predict case 45 , predict result/given label= 0.826286/1
predict case 46 , predict result/given label= 0.753513/1
predict case 47 , predict result/given label= 0.764676/1
predict case 48 , predict result/given label= 0.464253/1
predict case 49 , predict result/given label= 0.789288/1
predict case 50 , predict result/given label= 0.792427/1
predict case 51 , predict result/given label= 0.927092/1
predict case 52 , predict result/given label= 0.931118/1
predict case 53 , predict result/given label= 0.609958/1
predict case 54 , predict result/given label= 0.747041/1
predict case 55 , predict result/given label= 0.332742/1
predict case 56 , predict result/given label= 0.473821/1
predict case 57 , predict result/given label= 0.458353/1
predict case 58 , predict result/given label= 0.888058/1
predict case 59 , predict result/given label= 0.839694/1
predict case 60 , predict result/given label= 0.340601/1
predict case 61 , predict result/given label= 0.925674/1
predict case 62 , predict result/given label= 0.385109/1
predict case 63 , predict result/given label= 0.302022/1
predict case 64 , predict result/given label= 0.806634/1
predict case 65 , predict result/given label= 0.597678/1
predict case 66 , predict result/given label= 0.395959/1
predict case 67 , predict result/given label= 0.325005/1
predict case 68 , predict result/given label= 0.849912/1
predict case 69 , predict result/given label= 0.829229/1
predict case 70 , predict result/given label= 0.931227/1
predict case 71 , predict result/given label= 0.830556/1
predict case 72 , predict result/given label= 0.263632/1
predict case 73 , predict result/given label= 0.189999/1
predict case 74 , predict result/given label= 0.388215/1
predict case 75 , predict result/given label= 0.498169/1
predict case 76 , predict result/given label= 0.233448/1
predict case 77 , predict result/given label= 0.389206/1
predict case 78 , predict result/given label= 0.828327/1
predict case 79 , predict result/given label= 0.373277/1
predict case 80 , predict result/given label= 0.921793/1
predict case 81 , predict result/given label= 0.203665/1
predict case 82 , predict result/given label= 0.837077/1
predict case 83 , predict result/given label= 0.814526/1
predict case 84 , predict result/given label= 0.829749/1
predict case 85 , predict result/given label= 0.270885/1
predict case 86 , predict result/given label= 0.400371/1
predict case 87 , predict result/given label= 0.389464/1
predict case 88 , predict result/given label= 0.878810/1
predict case 89 , predict result/given label= 0.649861/1
predict case 90 , predict result/given label= 0.338304/1
predict case 91 , predict result/given label= 0.855949/1
predict case 92 , predict result/given label= 0.547054/1
predict case 93 , predict result/given label= 0.924494/1
predict case 94 , predict result/given label= 0.578494/1
predict case 95 , predict result/given label= 0.533654/1
predict case 96 , predict result/given label= 0.817149/1
predict case 97 , predict result/given label= 0.666595/1
predict case 98 , predict result/given label= 0.337469/1
predict case 99 , predict result/given label= 0.916754/1
predict case 100 , predict result/given label= 0.925815/1
predict case 101 , predict result/given label= 0.902944/1
predict case 102 , predict result/given label= 0.924611/1
predict case 103 , predict result/given label= 0.303493/1
predict case 104 , predict result/given label= 0.854436/1
predict case 105 , predict result/given label= 0.266061/1
predict case 106 , predict result/given label= 0.373605/1
predict case 107 , predict result/given label= 0.703816/1
predict case 108 , predict result/given label= 0.326494/1
predict case 109 , predict result/given label= 0.424198/1
predict case 110 , predict result/given label= 0.295014/1
predict case 111 , predict result/given label= 0.512187/1
predict case 112 , predict result/given label= 0.930570/1
predict case 113 , predict result/given label= 0.839029/1
predict case 114 , predict result/given label= 0.799555/1
predict case 115 , predict result/given label= 0.928918/1
predict case 116 , predict result/given label= 0.927018/1
predict case 117 , predict result/given label= 0.438775/1
predict case 118 , predict result/given label= 0.441934/1
predict case 119 , predict result/given label= 0.429344/1
predict case 120 , predict result/given label= 0.897786/1
predict case 121 , predict result/given label= 0.883255/1
predict case 122 , predict result/given label= 0.847242/1
predict case 123 , predict result/given label= 0.828260/1
predict case 124 , predict result/given label= 0.919821/1
predict case 125 , predict result/given label= 0.506879/1
predict case 126 , predict result/given label= 0.706670/1
predict case 127 , predict result/given label= 0.811997/1
predict case 128 , predict result/given label= 0.688178/1
predict case 129 , predict result/given label= 0.858324/1
predict case 130 , predict result/given label= 0.294893/1
predict case 131 , predict result/given label= 0.883871/1
predict case 132 , predict result/given label= 0.509724/1
predict case 133 , predict result/given label= 0.558767/1
predict case 134 , predict result/given label= 0.930868/1
predict case 135 , predict result/given label= 0.748017/1
predict case 136 , predict result/given label= 0.495420/1
predict case 137 , predict result/given label= 0.840939/1
predict case 138 , predict result/given label= 0.486540/1
predict case 139 , predict result/given label= 0.676653/1
predict case 140 , predict result/given label= 0.924678/1
predict case 141 , predict result/given label= 0.926726/1
predict case 142 , predict result/given label= 0.925307/1
predict case 143 , predict result/given label= 0.478598/1
predict case 144 , predict result/given label= 0.568192/1
predict case 145 , predict result/given label= 0.873353/1
predict case 146 , predict result/given label= 0.686158/1
predict case 147 , predict result/given label= 0.907625/1
predict case 148 , predict result/given label= 0.524806/1
predict case 149 , predict result/given label= 0.706135/1
predict case 150 , predict result/given label= 0.649261/1
predict case 151 , predict result/given label= 0.457779/1
predict case 152 , predict result/given label= 0.416514/1
predict case 153 , predict result/given label= 0.241124/1
predict case 154 , predict result/given label= 0.566912/1
predict case 155 , predict result/given label= 0.381067/1
predict case 156 , predict result/given label= 0.413539/1
predict case 157 , predict result/given label= 0.847208/1
predict case 158 , predict result/given label= 0.626680/1
predict case 159 , predict result/given label= 0.835139/1
predict case 160 , predict result/given label= 0.929293/1
predict case 161 , predict result/given label= 0.288697/1
predict case 162 , predict result/given label= 0.924617/1
predict case 163 , predict result/given label= 0.345930/1
predict case 164 , predict result/given label= 0.655648/1
predict case 165 , predict result/given label= 0.900524/1
predict case 166 , predict result/given label= 0.567169/1
predict case 167 , predict result/given label= 0.867610/1
predict case 168 , predict result/given label= 0.654639/1
predict case 169 , predict result/given label= 0.414562/1
predict case 170 , predict result/given label= 0.925555/1
predict case 171 , predict result/given label= 0.809175/1
predict case 172 , predict result/given label= 0.398621/1
predict case 173 , predict result/given label= 0.389207/1
predict case 174 , predict result/given label= 0.759913/1
predict case 175 , predict result/given label= 0.800902/1
predict case 176 , predict result/given label= 0.316919/1
predict case 177 , predict result/given label= 0.564185/1
predict case 178 , predict result/given label= 0.817640/1
predict case 179 , predict result/given label= 0.260715/1
predict case 180 , predict result/given label= 0.234511/1
predict case 181 , predict result/given label= 0.679060/1
predict case 182 , predict result/given label= 0.893976/1
predict case 183 , predict result/given label= 0.397406/1
predict case 184 , predict result/given label= 0.364579/1
predict case 185 , predict result/given label= 0.689259/1
predict case 186 , predict result/given label= 0.360111/1
predict case 187 , predict result/given label= 0.563959/1
predict case 188 , predict result/given label= 0.402424/1
predict case 189 , predict result/given label= 0.589549/1
predict case 190 , predict result/given label= 0.722225/1
predict case 191 , predict result/given label= 0.687327/1
predict case 192 , predict result/given label= 0.924262/1
predict case 193 , predict result/given label= 0.392327/1
predict case 194 , predict result/given label= 0.777721/1
predict case 195 , predict result/given label= 0.498165/1
predict case 196 , predict result/given label= 0.317674/1
predict case 197 , predict result/given label= 0.879905/1
predict case 198 , predict result/given label= 0.510660/1
predict case 199 , predict result/given label= 0.926083/1
predict case 200 , predict result/given label= 0.441652/1
predict case 201 , predict result/given label= 0.553311/1
predict case 202 , predict result/given label= 0.537566/1
predict case 203 , predict result/given label= 0.867195/1
predict case 204 , predict result/given label= 0.292959/1
predict case 205 , predict result/given label= 0.395144/1
predict case 206 , predict result/given label= 0.930106/1
predict case 207 , predict result/given label= 0.360111/1
predict case 208 , predict result/given label= 0.870930/1
predict case 209 , predict result/given label= 0.639232/1
predict case 210 , predict result/given label= 0.487911/1
predict case 211 , predict result/given label= 0.753989/1
predict case 212 , predict result/given label= 0.928148/1
predict case 213 , predict result/given label= 0.504959/1
predict case 214 , predict result/given label= 0.884578/1
predict case 215 , predict result/given label= 0.778330/1
predict case 216 , predict result/given label= 0.666595/1
predict case 217 , predict result/given label= 0.379570/1
predict case 218 , predict result/given label= 0.496930/1
predict case 219 , predict result/given label= 0.813079/1
predict case 220 , predict result/given label= 0.502750/1
predict case 221 , predict result/given label= 0.311810/1
predict case 222 , predict result/given label= 0.405930/1
predict case 223 , predict result/given label= 0.548386/1
predict case 224 , predict result/given label= 0.291458/1
predict case 225 , predict result/given label= 0.299678/1
predict case 226 , predict result/given label= 0.519892/1
predict case 227 , predict result/given label= 0.907180/1
predict case 228 , predict result/given label= 0.407675/1
predict case 229 , predict result/given label= 0.391166/1
predict case 230 , predict result/given label= 0.827045/1
predict case 231 , predict result/given label= 0.383478/1
predict case 232 , predict result/given label= 0.850283/1
predict case 233 , predict result/given label= 0.880906/1
predict case 234 , predict result/given label= 0.595909/1
predict case 235 , predict result/given label= 0.929205/1
predict case 236 , predict result/given label= 0.816605/1
predict case 237 , predict result/given label= 0.850310/1
predict case 238 , predict result/given label= 0.736255/1
predict case 239 , predict result/given label= 0.924577/1
predict case 240 , predict result/given label= 0.289472/1
predict case 241 , predict result/given label= 0.806166/1
predict case 242 , predict result/given label= 0.337165/1
predict case 243 , predict result/given label= 0.667154/1
predict case 244 , predict result/given label= 0.266989/1
predict case 245 , predict result/given label= 0.871636/1
predict case 246 , predict result/given label= 0.338017/1
predict case 247 , predict result/given label= 0.817570/1
predict case 248 , predict result/given label= 0.927228/1
predict case 249 , predict result/given label= 0.787944/1
predict case 250 , predict result/given label= 0.807785/1
predict case 251 , predict result/given label= 0.929098/1
predict case 252 , predict result/given label= 0.298921/1
predict case 253 , predict result/given label= 0.631404/1
predict case 254 , predict result/given label= 0.494939/1
predict case 255 , predict result/given label= 0.872082/1
predict case 256 , predict result/given label= 0.736352/1
predict case 257 , predict result/given label= 0.798753/1
predict case 258 , predict result/given label= 0.926841/1
predict case 259 , predict result/given label= 0.433691/1
predict case 260 , predict result/given label= 0.317725/1
predict case 261 , predict result/given label= 0.409750/1
predict case 262 , predict result/given label= 0.806439/1
predict case 263 , predict result/given label= 0.501786/1
predict case 264 , predict result/given label= 0.408572/1
predict case 265 , predict result/given label= 0.522796/1
predict case 266 , predict result/given label= 0.423397/1
predict case 267 , predict result/given label= 0.917700/1
predict case 268 , predict result/given label= 0.927550/1
predict case 269 , predict result/given label= 0.927745/1
predict case 270 , predict result/given label= 0.708217/1
predict case 271 , predict result/given label= 0.879926/1
predict case 272 , predict result/given label= 0.887780/1
predict case 273 , predict result/given label= 0.456462/1
predict case 274 , predict result/given label= 0.369246/1
predict case 275 , predict result/given label= 0.630687/1
predict case 276 , predict result/given label= 0.301969/1
predict case 277 , predict result/given label= 0.634843/1
predict case 278 , predict result/given label= 0.369107/1
predict case 279 , predict result/given label= 0.720398/1
predict case 280 , predict result/given label= 0.768887/1
predict case 281 , predict result/given label= 0.879886/1
predict case 282 , predict result/given label= 0.344354/1
predict case 283 , predict result/given label= 0.621997/1
predict case 284 , predict result/given label= 0.723555/1
predict case 285 , predict result/given label= 0.811648/1
predict case 286 , predict result/given label= 0.458760/1
predict case 287 , predict result/given label= 0.473010/1
predict case 288 , predict result/given label= 0.688153/1
predict case 289 , predict result/given label= 0.802850/1
predict case 290 , predict result/given label= 0.451318/1
predict case 291 , predict result/given label= 0.391897/1
predict case 292 , predict result/given label= 0.929395/1
predict case 293 , predict result/given label= 0.919845/1
predict case 294 , predict result/given label= 0.351149/1
predict case 295 , predict result/given label= 0.843156/1
predict case 296 , predict result/given label= 0.311716/1
predict case 297 , predict result/given label= 0.709163/1
predict case 298 , predict result/given label= 0.801046/1
predict case 299 , predict result/given label= 0.928158/1
predict case 300 , predict result/given label= 0.665985/1
predict case 301 , predict result/given label= 0.289472/1
