predict case 0 , predict result/given label= 0.635174/1
predict case 1 , predict result/given label= 0.689543/1
predict case 2 , predict result/given label= 0.926366/1
predict case 3 , predict result/given label= 0.905085/1
predict case 4 , predict result/given label= 0.662082/1
predict case 5 , predict result/given label= 0.069041/1
predict case 6 , predict result/given label= 0.845863/1
predict case 7 , predict result/given label= 0.850169/1
predict case 8 , predict result/given label= 0.318107/1
predict case 9 , predict result/given label= 0.690808/1
predict case 10 , predict result/given label= 0.232551/1
predict case 11 , predict result/given label= 0.331112/1
predict case 12 , predict result/given label= 0.364391/1
predict case 13 , predict result/given label= 0.741470/1
predict case 14 , predict result/given label= 0.608626/1
predict case 15 , predict result/given label= 0.481589/1
predict case 16 , predict result/given label= 0.136692/1
predict case 17 , predict result/given label= 0.623834/1
predict case 18 , predict result/given label= 0.764668/1
predict case 19 , predict result/given label= 0.815164/1
predict case 20 , predict result/given label= 0.546964/1
predict case 21 , predict result/given label= 0.852420/1
predict case 22 , predict result/given label= 0.924926/1
predict case 23 , predict result/given label= 0.703490/1
predict case 24 , predict result/given label= 0.925357/1
predict case 25 , predict result/given label= 0.525084/1
predict case 26 , predict result/given label= 0.809480/1
predict case 27 , predict result/given label= 0.849301/1
predict case 28 , predict result/given label= 0.322190/1
predict case 29 , predict result/given label= 0.351431/1
predict case 30 , predict result/given label= 0.353755/1
predict case 31 , predict result/given label= 0.399576/1
predict case 32 , predict result/given label= 0.769321/1
predict case 33 , predict result/given label= 0.656736/1
predict case 34 , predict result/given label= 0.492063/1
predict case 35 , predict result/given label= 0.494834/1
predict case 36 , predict result/given label= 0.506112/1
predict case 37 , predict result/given label= 0.912319/1
predict case 38 , predict result/given label= 0.686652/1
predict case 39 , predict result/given label= 0.803031/1
predict case 40 , predict result/given label= 0.368634/1
predict case 41 , predict result/given label= 0.928156/1
predict case 42 , predict result/given label= 0.731544/1
predict case 43 , predict result/given label= 0.764098/1
predict case 44 , predict result/given label= 0.307767/1
predict case 45 , predict result/given label= 0.579269/1
predict case 46 , predict result/given label= 0.907300/1
predict case 47 , predict result/given label= 0.582409/1
predict case 48 , predict result/given label= 0.367093/1
predict case 49 , predict result/given label= 0.930678/1
predict case 50 , predict result/given label= 0.883915/1
predict case 51 , predict result/given label= 0.375435/1
predict case 52 , predict result/given label= 0.722771/1
predict case 53 , predict result/given label= 0.801047/1
predict case 54 , predict result/given label= 0.613231/1
predict case 55 , predict result/given label= 0.900522/1
predict case 56 , predict result/given label= 0.866393/1
predict case 57 , predict result/given label= 0.538053/1
predict case 58 , predict result/given label= 0.183321/1
predict case 59 , predict result/given label= 0.932555/1
predict case 60 , predict result/given label= 0.167120/1
predict case 61 , predict result/given label= 0.479520/1
predict case 62 , predict result/given label= 0.686726/1
predict case 63 , predict result/given label= 0.926633/1
predict case 64 , predict result/given label= 0.075570/1
predict case 65 , predict result/given label= 0.079611/1
predict case 66 , predict result/given label= 0.914541/1
predict case 67 , predict result/given label= 0.397764/1
predict case 68 , predict result/given label= 0.739359/1
predict case 69 , predict result/given label= 0.185134/1
predict case 70 , predict result/given label= 0.469100/1
predict case 71 , predict result/given label= 0.759318/1
predict case 72 , predict result/given label= 0.730189/1
predict case 73 , predict result/given label= 0.709068/1
predict case 74 , predict result/given label= 0.734496/1
predict case 75 , predict result/given label= 0.229991/1
predict case 76 , predict result/given label= 0.704473/1
predict case 77 , predict result/given label= 0.924077/1
predict case 78 , predict result/given label= 0.604467/1
predict case 79 , predict result/given label= 0.716823/1
predict case 80 , predict result/given label= 0.806428/1
predict case 81 , predict result/given label= 0.560809/1
predict case 82 , predict result/given label= 0.502487/1
predict case 83 , predict result/given label= 0.695302/1
predict case 84 , predict result/given label= 0.750213/1
predict case 85 , predict result/given label= 0.654437/1
predict case 86 , predict result/given label= 0.543197/1
predict case 87 , predict result/given label= 0.456696/1
predict case 88 , predict result/given label= 0.699297/1
predict case 89 , predict result/given label= 0.883236/1
predict case 90 , predict result/given label= 0.837404/1
predict case 91 , predict result/given label= 0.867978/1
predict case 92 , predict result/given label= 0.658617/1
predict case 93 , predict result/given label= 0.381001/1
predict case 94 , predict result/given label= 0.854954/1
predict case 95 , predict result/given label= 0.544451/1
predict case 96 , predict result/given label= 0.748671/1
predict case 97 , predict result/given label= 0.566568/1
predict case 98 , predict result/given label= 0.720377/1
predict case 99 , predict result/given label= 0.925500/1
predict case 100 , predict result/given label= 0.418324/1
predict case 101 , predict result/given label= 0.782693/1
predict case 102 , predict result/given label= 0.897326/1
predict case 103 , predict result/given label= 0.803497/1
predict case 104 , predict result/given label= 0.239928/1
predict case 105 , predict result/given label= 0.837299/1
predict case 106 , predict result/given label= 0.518354/1
predict case 107 , predict result/given label= 0.402432/1
predict case 108 , predict result/given label= 0.882121/1
predict case 109 , predict result/given label= 0.633581/1
predict case 110 , predict result/given label= 0.789194/1
predict case 111 , predict result/given label= 0.285121/1
predict case 112 , predict result/given label= 0.894489/1
predict case 113 , predict result/given label= 0.502838/1
predict case 114 , predict result/given label= 0.595008/1
predict case 115 , predict result/given label= 0.824645/1
predict case 116 , predict result/given label= 0.233435/1
predict case 117 , predict result/given label= 0.707603/1
predict case 118 , predict result/given label= 0.357186/1
predict case 119 , predict result/given label= 0.460114/1
predict case 120 , predict result/given label= 0.667926/1
predict case 121 , predict result/given label= 0.663763/1
predict case 122 , predict result/given label= 0.756818/1
predict case 123 , predict result/given label= 0.888857/1
predict case 124 , predict result/given label= 0.713333/1
predict case 125 , predict result/given label= 0.575247/1
predict case 126 , predict result/given label= 0.272071/1
predict case 127 , predict result/given label= 0.731130/1
predict case 128 , predict result/given label= 0.293270/1
predict case 129 , predict result/given label= 0.766664/1
predict case 130 , predict result/given label= 0.440031/1
predict case 131 , predict result/given label= 0.853998/1
predict case 132 , predict result/given label= 0.838813/1
predict case 133 , predict result/given label= 0.448647/1
predict case 134 , predict result/given label= 0.924586/1
predict case 135 , predict result/given label= 0.579099/1
predict case 136 , predict result/given label= 0.932099/1
predict case 137 , predict result/given label= 0.847235/1
predict case 138 , predict result/given label= 0.797681/1
predict case 139 , predict result/given label= 0.281429/1
predict case 140 , predict result/given label= 0.231624/1
predict case 141 , predict result/given label= 0.540280/1
predict case 142 , predict result/given label= 0.262890/1
predict case 143 , predict result/given label= 0.583438/1
predict case 144 , predict result/given label= 0.183316/1
predict case 145 , predict result/given label= 0.709011/1
predict case 146 , predict result/given label= 0.500320/1
predict case 147 , predict result/given label= 0.841633/1
predict case 148 , predict result/given label= 0.499964/1
predict case 149 , predict result/given label= 0.332784/1
predict case 150 , predict result/given label= 0.304623/1
predict case 151 , predict result/given label= 0.220117/1
predict case 152 , predict result/given label= 0.796925/1
predict case 153 , predict result/given label= 0.449505/1
predict case 154 , predict result/given label= 0.584111/1
predict case 155 , predict result/given label= 0.808747/1
predict case 156 , predict result/given label= 0.716656/1
predict case 157 , predict result/given label= 0.685997/1
predict case 158 , predict result/given label= 0.561538/1
predict case 159 , predict result/given label= 0.796659/1
predict case 160 , predict result/given label= 0.524105/1
predict case 161 , predict result/given label= 0.400431/1
predict case 162 , predict result/given label= 0.226516/1
predict case 163 , predict result/given label= 0.856807/1
predict case 164 , predict result/given label= 0.701114/1
predict case 165 , predict result/given label= 0.740631/1
predict case 166 , predict result/given label= 0.845274/1
predict case 167 , predict result/given label= 0.264304/1
predict case 168 , predict result/given label= 0.716213/1
predict case 169 , predict result/given label= 0.929814/1
predict case 170 , predict result/given label= 0.739632/1
predict case 171 , predict result/given label= 0.799231/1
predict case 172 , predict result/given label= 0.644952/1
predict case 173 , predict result/given label= 0.584862/1
predict case 174 , predict result/given label= 0.835397/1
predict case 175 , predict result/given label= 0.196704/1
predict case 176 , predict result/given label= 0.822795/1
predict case 177 , predict result/given label= 0.575585/1
predict case 178 , predict result/given label= 0.636259/1
predict case 179 , predict result/given label= 0.587889/1
predict case 180 , predict result/given label= 0.925144/1
predict case 181 , predict result/given label= 0.883311/1
predict case 182 , predict result/given label= 0.576861/1
predict case 183 , predict result/given label= 0.287493/1
predict case 184 , predict result/given label= 0.385937/1
predict case 185 , predict result/given label= 0.736943/1
predict case 186 , predict result/given label= 0.589299/1
predict case 187 , predict result/given label= 0.517182/1
predict case 188 , predict result/given label= 0.709815/1
predict case 189 , predict result/given label= 0.771629/1
predict case 190 , predict result/given label= 0.729360/1
predict case 191 , predict result/given label= 0.422684/1
predict case 192 , predict result/given label= 0.684075/1
predict case 193 , predict result/given label= 0.740618/1
predict case 194 , predict result/given label= 0.925235/1
predict case 195 , predict result/given label= 0.283188/1
predict case 196 , predict result/given label= 0.239130/1
predict case 197 , predict result/given label= 0.385821/1
predict case 198 , predict result/given label= 0.905766/1
predict case 199 , predict result/given label= 0.765843/1
predict case 200 , predict result/given label= 0.373064/1
predict case 201 , predict result/given label= 0.883035/1
predict case 202 , predict result/given label= 0.745332/1
predict case 203 , predict result/given label= 0.751487/1
predict case 204 , predict result/given label= 0.889220/1
predict case 205 , predict result/given label= 0.422968/1
predict case 206 , predict result/given label= 0.843096/1
predict case 207 , predict result/given label= 0.906808/1
predict case 208 , predict result/given label= 0.805405/1
predict case 209 , predict result/given label= 0.074003/1
predict case 210 , predict result/given label= 0.538544/1
predict case 211 , predict result/given label= 0.718160/1
predict case 212 , predict result/given label= 0.353374/1
predict case 213 , predict result/given label= 0.752156/1
predict case 214 , predict result/given label= 0.854129/1
predict case 215 , predict result/given label= 0.515985/1
predict case 216 , predict result/given label= 0.799891/1
predict case 217 , predict result/given label= 0.387964/1
predict case 218 , predict result/given label= 0.697727/1
predict case 219 , predict result/given label= 0.925743/1
predict case 220 , predict result/given label= 0.788715/1
predict case 221 , predict result/given label= 0.742525/1
predict case 222 , predict result/given label= 0.815619/1
predict case 223 , predict result/given label= 0.263952/1
predict case 224 , predict result/given label= 0.675508/1
predict case 225 , predict result/given label= 0.781653/1
predict case 226 , predict result/given label= 0.614854/1
predict case 227 , predict result/given label= 0.450022/1
predict case 228 , predict result/given label= 0.713278/1
predict case 229 , predict result/given label= 0.729078/1
predict case 230 , predict result/given label= 0.669226/1
predict case 231 , predict result/given label= 0.477568/1
predict case 232 , predict result/given label= 0.144926/0
predict case 233 , predict result/given label= 0.074405/0
predict case 234 , predict result/given label= 0.077693/0
predict case 235 , predict result/given label= 0.117777/0
predict case 236 , predict result/given label= 0.398829/0
predict case 237 , predict result/given label= 0.496801/0
predict case 238 , predict result/given label= 0.392162/0
predict case 239 , predict result/given label= 0.427253/0
predict case 240 , predict result/given label= 0.184714/0
predict case 241 , predict result/given label= 0.801101/0
predict case 242 , predict result/given label= 0.352923/0
predict case 243 , predict result/given label= 0.075692/0
predict case 244 , predict result/given label= 0.127655/0
predict case 245 , predict result/given label= 0.503269/0
predict case 246 , predict result/given label= 0.171315/0
predict case 247 , predict result/given label= 0.427279/0
predict case 248 , predict result/given label= 0.076124/0
predict case 249 , predict result/given label= 0.407260/0
predict case 250 , predict result/given label= 0.306980/0
predict case 251 , predict result/given label= 0.716593/0
predict case 252 , predict result/given label= 0.075134/0
predict case 253 , predict result/given label= 0.157639/0
predict case 254 , predict result/given label= 0.260517/0
predict case 255 , predict result/given label= 0.298093/0
predict case 256 , predict result/given label= 0.442164/0
predict case 257 , predict result/given label= 0.276711/0
predict case 258 , predict result/given label= 0.294548/0
predict case 259 , predict result/given label= 0.075762/0
predict case 260 , predict result/given label= 0.074913/0
predict case 261 , predict result/given label= 0.371165/0
predict case 262 , predict result/given label= 0.155806/0
predict case 263 , predict result/given label= 0.257769/0
predict case 264 , predict result/given label= 0.165050/0
predict case 265 , predict result/given label= 0.313139/0
predict case 266 , predict result/given label= 0.321680/0
predict case 267 , predict result/given label= 0.216796/0
predict case 268 , predict result/given label= 0.659255/0
predict case 269 , predict result/given label= 0.569292/0
predict case 270 , predict result/given label= 0.391673/0
predict case 271 , predict result/given label= 0.282599/0
predict case 272 , predict result/given label= 0.145038/0
predict case 273 , predict result/given label= 0.490601/0
predict case 274 , predict result/given label= 0.657091/0
predict case 275 , predict result/given label= 0.545375/0
predict case 276 , predict result/given label= 0.275405/0
predict case 277 , predict result/given label= 0.649104/0
predict case 278 , predict result/given label= 0.790427/0
predict case 279 , predict result/given label= 0.602431/0
predict case 280 , predict result/given label= 0.296410/0
predict case 281 , predict result/given label= 0.432444/0
predict case 282 , predict result/given label= 0.257808/0
predict case 283 , predict result/given label= 0.323457/0
predict case 284 , predict result/given label= 0.199304/0
predict case 285 , predict result/given label= 0.529595/0
predict case 286 , predict result/given label= 0.117299/0
predict case 287 , predict result/given label= 0.544819/0
predict case 288 , predict result/given label= 0.674592/0
predict case 289 , predict result/given label= 0.486154/0
predict case 290 , predict result/given label= 0.854947/0
predict case 291 , predict result/given label= 0.405021/0
predict case 292 , predict result/given label= 0.595367/0
predict case 293 , predict result/given label= 0.780796/0
predict case 294 , predict result/given label= 0.140254/0
predict case 295 , predict result/given label= 0.072839/0
predict case 296 , predict result/given label= 0.112945/0
predict case 297 , predict result/given label= 0.317485/0
predict case 298 , predict result/given label= 0.346125/0
predict case 299 , predict result/given label= 0.288006/0
predict case 300 , predict result/given label= 0.092523/0
predict case 301 , predict result/given label= 0.150147/0
predict case 302 , predict result/given label= 0.293693/0
predict case 303 , predict result/given label= 0.095286/0
predict case 304 , predict result/given label= 0.855132/0
predict case 305 , predict result/given label= 0.708496/0
predict case 306 , predict result/given label= 0.389115/0
predict case 307 , predict result/given label= 0.092114/0
predict case 308 , predict result/given label= 0.419230/0
predict case 309 , predict result/given label= 0.378707/0
predict case 310 , predict result/given label= 0.073845/0
predict case 311 , predict result/given label= 0.159722/0
predict case 312 , predict result/given label= 0.813904/0
predict case 313 , predict result/given label= 0.287327/0
predict case 314 , predict result/given label= 0.313326/0
predict case 315 , predict result/given label= 0.147837/0
predict case 316 , predict result/given label= 0.166222/0
predict case 317 , predict result/given label= 0.688106/0
predict case 318 , predict result/given label= 0.616499/0
predict case 319 , predict result/given label= 0.130124/0
predict case 320 , predict result/given label= 0.336257/0
predict case 321 , predict result/given label= 0.697000/0
predict case 322 , predict result/given label= 0.374456/0
predict case 323 , predict result/given label= 0.374999/0
predict case 324 , predict result/given label= 0.405606/0
predict case 325 , predict result/given label= 0.253629/0
predict case 326 , predict result/given label= 0.075767/0
predict case 327 , predict result/given label= 0.353976/0
predict case 328 , predict result/given label= 0.230512/0
predict case 329 , predict result/given label= 0.473291/0
predict case 330 , predict result/given label= 0.537109/0
predict case 331 , predict result/given label= 0.115154/0
predict case 332 , predict result/given label= 0.102674/0
predict case 333 , predict result/given label= 0.131127/0
predict case 334 , predict result/given label= 0.219417/0
predict case 335 , predict result/given label= 0.109077/0
predict case 336 , predict result/given label= 0.214909/0
predict case 337 , predict result/given label= 0.603202/0
predict case 338 , predict result/given label= 0.537804/0
predict case 339 , predict result/given label= 0.183879/0
predict case 340 , predict result/given label= 0.535922/0
predict case 341 , predict result/given label= 0.568541/0
predict case 342 , predict result/given label= 0.367734/0
predict case 343 , predict result/given label= 0.270282/0
predict case 344 , predict result/given label= 0.258491/0
predict case 345 , predict result/given label= 0.263949/0
predict case 346 , predict result/given label= 0.298967/0
predict case 347 , predict result/given label= 0.581407/0
predict case 348 , predict result/given label= 0.200939/0
predict case 349 , predict result/given label= 0.244756/0
predict case 350 , predict result/given label= 0.345691/0
predict case 351 , predict result/given label= 0.167963/0
predict case 352 , predict result/given label= 0.265423/0
predict case 353 , predict result/given label= 0.305471/0
predict case 354 , predict result/given label= 0.667037/0
predict case 355 , predict result/given label= 0.247613/0
predict case 356 , predict result/given label= 0.170548/0
predict case 357 , predict result/given label= 0.402975/0
predict case 358 , predict result/given label= 0.119201/0
predict case 359 , predict result/given label= 0.324892/0
predict case 360 , predict result/given label= 0.664529/0
predict case 361 , predict result/given label= 0.478368/0
predict case 362 , predict result/given label= 0.293373/0
predict case 363 , predict result/given label= 0.261293/0
predict case 364 , predict result/given label= 0.389727/0
predict case 365 , predict result/given label= 0.280317/0
predict case 366 , predict result/given label= 0.554836/0
predict case 367 , predict result/given label= 0.642634/0
predict case 368 , predict result/given label= 0.178687/0
predict case 369 , predict result/given label= 0.293492/0
predict case 370 , predict result/given label= 0.353049/0
predict case 371 , predict result/given label= 0.697290/0
predict case 372 , predict result/given label= 0.511193/0
predict case 373 , predict result/given label= 0.425238/0
predict case 374 , predict result/given label= 0.758981/0
predict case 375 , predict result/given label= 0.520577/0
