predict case 0 , predict result/given label= 0.917059/1
predict case 1 , predict result/given label= 0.265766/1
predict case 2 , predict result/given label= 0.815747/1
predict case 3 , predict result/given label= 0.711543/1
predict case 4 , predict result/given label= 0.392943/1
predict case 5 , predict result/given label= 0.818617/1
predict case 6 , predict result/given label= 0.929688/1
predict case 7 , predict result/given label= 0.926929/1
predict case 8 , predict result/given label= 0.410412/1
predict case 9 , predict result/given label= 0.930762/1
predict case 10 , predict result/given label= 0.169626/1
predict case 11 , predict result/given label= 0.925530/1
predict case 12 , predict result/given label= 0.601712/1
predict case 13 , predict result/given label= 0.105170/1
predict case 14 , predict result/given label= 0.126804/1
predict case 15 , predict result/given label= 0.354104/1
predict case 16 , predict result/given label= 0.918072/1
predict case 17 , predict result/given label= 0.075593/1
predict case 18 , predict result/given label= 0.877178/1
predict case 19 , predict result/given label= 0.873794/1
predict case 20 , predict result/given label= 0.901767/1
predict case 21 , predict result/given label= 0.250478/1
predict case 22 , predict result/given label= 0.594153/1
predict case 23 , predict result/given label= 0.155873/1
predict case 24 , predict result/given label= 0.751351/1
predict case 25 , predict result/given label= 0.581602/1
predict case 26 , predict result/given label= 0.650615/1
predict case 27 , predict result/given label= 0.830506/1
predict case 28 , predict result/given label= 0.522937/1
predict case 29 , predict result/given label= 0.232870/1
predict case 30 , predict result/given label= 0.139732/1
predict case 31 , predict result/given label= 0.931701/1
predict case 32 , predict result/given label= 0.507375/1
predict case 33 , predict result/given label= 0.217182/1
predict case 34 , predict result/given label= 0.930206/1
predict case 35 , predict result/given label= 0.919495/1
predict case 36 , predict result/given label= 0.201858/1
predict case 37 , predict result/given label= 0.764131/1
predict case 38 , predict result/given label= 0.573991/1
predict case 39 , predict result/given label= 0.425082/1
predict case 40 , predict result/given label= 0.690602/1
predict case 41 , predict result/given label= 0.827479/1
predict case 42 , predict result/given label= 0.396800/1
predict case 43 , predict result/given label= 0.570558/1
predict case 44 , predict result/given label= 0.701839/1
predict case 45 , predict result/given label= 0.879182/1
predict case 46 , predict result/given label= 0.308452/1
predict case 47 , predict result/given label= 0.881743/1
predict case 48 , predict result/given label= 0.882254/1
predict case 49 , predict result/given label= 0.364047/1
predict case 50 , predict result/given label= 0.425740/1
predict case 51 , predict result/given label= 0.440084/1
predict case 52 , predict result/given label= 0.321830/1
predict case 53 , predict result/given label= 0.230796/1
predict case 54 , predict result/given label= 0.742526/1
predict case 55 , predict result/given label= 0.334166/1
predict case 56 , predict result/given label= 0.601729/1
predict case 57 , predict result/given label= 0.164150/1
predict case 58 , predict result/given label= 0.202361/1
predict case 59 , predict result/given label= 0.538556/1
predict case 60 , predict result/given label= 0.708343/1
predict case 61 , predict result/given label= 0.585802/1
predict case 62 , predict result/given label= 0.928944/1
predict case 63 , predict result/given label= 0.690958/1
predict case 64 , predict result/given label= 0.918287/1
predict case 65 , predict result/given label= 0.467488/1
predict case 66 , predict result/given label= 0.843091/1
predict case 67 , predict result/given label= 0.867080/1
predict case 68 , predict result/given label= 0.532088/1
predict case 69 , predict result/given label= 0.073393/1
predict case 70 , predict result/given label= 0.312034/1
predict case 71 , predict result/given label= 0.576630/1
predict case 72 , predict result/given label= 0.654599/1
predict case 73 , predict result/given label= 0.372185/1
predict case 74 , predict result/given label= 0.843955/1
predict case 75 , predict result/given label= 0.262331/1
predict case 76 , predict result/given label= 0.395892/1
predict case 77 , predict result/given label= 0.286906/1
predict case 78 , predict result/given label= 0.492902/1
predict case 79 , predict result/given label= 0.926298/1
predict case 80 , predict result/given label= 0.310719/1
predict case 81 , predict result/given label= 0.221326/1
predict case 82 , predict result/given label= 0.893261/1
predict case 83 , predict result/given label= 0.926482/1
predict case 84 , predict result/given label= 0.514708/1
predict case 85 , predict result/given label= 0.697147/1
predict case 86 , predict result/given label= 0.674959/1
predict case 87 , predict result/given label= 0.157955/1
predict case 88 , predict result/given label= 0.925270/1
predict case 89 , predict result/given label= 0.715672/1
predict case 90 , predict result/given label= 0.324457/1
predict case 91 , predict result/given label= 0.333509/1
predict case 92 , predict result/given label= 0.782372/1
predict case 93 , predict result/given label= 0.295265/1
predict case 94 , predict result/given label= 0.883894/1
predict case 95 , predict result/given label= 0.499505/1
predict case 96 , predict result/given label= 0.115489/1
predict case 97 , predict result/given label= 0.672555/1
predict case 98 , predict result/given label= 0.926378/1
predict case 99 , predict result/given label= 0.386431/1
predict case 100 , predict result/given label= 0.888119/1
predict case 101 , predict result/given label= 0.541597/1
predict case 102 , predict result/given label= 0.271560/1
predict case 103 , predict result/given label= 0.108043/1
predict case 104 , predict result/given label= 0.384159/1
predict case 105 , predict result/given label= 0.924252/1
predict case 106 , predict result/given label= 0.614279/1
predict case 107 , predict result/given label= 0.357162/1
predict case 108 , predict result/given label= 0.759286/1
predict case 109 , predict result/given label= 0.808773/1
predict case 110 , predict result/given label= 0.331984/1
predict case 111 , predict result/given label= 0.924739/1
predict case 112 , predict result/given label= 0.709102/1
predict case 113 , predict result/given label= 0.909567/1
predict case 114 , predict result/given label= 0.346805/1
predict case 115 , predict result/given label= 0.314585/1
predict case 116 , predict result/given label= 0.685076/1
predict case 117 , predict result/given label= 0.868011/1
predict case 118 , predict result/given label= 0.700463/1
predict case 119 , predict result/given label= 0.408256/1
predict case 120 , predict result/given label= 0.290606/1
predict case 121 , predict result/given label= 0.726950/1
predict case 122 , predict result/given label= 0.529733/1
predict case 123 , predict result/given label= 0.130707/1
predict case 124 , predict result/given label= 0.361440/1
predict case 125 , predict result/given label= 0.335014/1
predict case 126 , predict result/given label= 0.681656/1
predict case 127 , predict result/given label= 0.846644/1
predict case 128 , predict result/given label= 0.178186/1
predict case 129 , predict result/given label= 0.440536/1
predict case 130 , predict result/given label= 0.768020/1
predict case 131 , predict result/given label= 0.461297/1
predict case 132 , predict result/given label= 0.639100/1
predict case 133 , predict result/given label= 0.924411/1
predict case 134 , predict result/given label= 0.124986/1
predict case 135 , predict result/given label= 0.073028/1
predict case 136 , predict result/given label= 0.872833/1
predict case 137 , predict result/given label= 0.240008/1
predict case 138 , predict result/given label= 0.916095/1
predict case 139 , predict result/given label= 0.208393/1
predict case 140 , predict result/given label= 0.619050/1
predict case 141 , predict result/given label= 0.924892/1
predict case 142 , predict result/given label= 0.567520/1
predict case 143 , predict result/given label= 0.213506/1
predict case 144 , predict result/given label= 0.202620/1
predict case 145 , predict result/given label= 0.199546/1
predict case 146 , predict result/given label= 0.404290/1
predict case 147 , predict result/given label= 0.797678/1
predict case 148 , predict result/given label= 0.930243/1
predict case 149 , predict result/given label= 0.770907/1
predict case 150 , predict result/given label= 0.248350/1
predict case 151 , predict result/given label= 0.911441/1
predict case 152 , predict result/given label= 0.458070/1
predict case 153 , predict result/given label= 0.569801/1
predict case 154 , predict result/given label= 0.459839/1
predict case 155 , predict result/given label= 0.624461/1
predict case 156 , predict result/given label= 0.107477/1
predict case 157 , predict result/given label= 0.689513/1
predict case 158 , predict result/given label= 0.077603/1
predict case 159 , predict result/given label= 0.329381/1
predict case 160 , predict result/given label= 0.775961/1
predict case 161 , predict result/given label= 0.913297/1
predict case 162 , predict result/given label= 0.791057/1
predict case 163 , predict result/given label= 0.856216/1
predict case 164 , predict result/given label= 0.689273/1
predict case 165 , predict result/given label= 0.354716/1
predict case 166 , predict result/given label= 0.926504/1
predict case 167 , predict result/given label= 0.692514/1
predict case 168 , predict result/given label= 0.617290/1
predict case 169 , predict result/given label= 0.569530/1
predict case 170 , predict result/given label= 0.691078/1
predict case 171 , predict result/given label= 0.936151/1
predict case 172 , predict result/given label= 0.472734/1
predict case 173 , predict result/given label= 0.879662/1
predict case 174 , predict result/given label= 0.140944/1
predict case 175 , predict result/given label= 0.561499/1
predict case 176 , predict result/given label= 0.893965/1
predict case 177 , predict result/given label= 0.926259/1
predict case 178 , predict result/given label= 0.666272/1
predict case 179 , predict result/given label= 0.333955/1
predict case 180 , predict result/given label= 0.592278/1
predict case 181 , predict result/given label= 0.133197/1
predict case 182 , predict result/given label= 0.792262/1
predict case 183 , predict result/given label= 0.921100/1
predict case 184 , predict result/given label= 0.591787/1
predict case 185 , predict result/given label= 0.784314/1
predict case 186 , predict result/given label= 0.533229/1
predict case 187 , predict result/given label= 0.605762/1
