predict case 0 , predict result/given label= 0.404320/1
predict case 1 , predict result/given label= 0.647818/1
predict case 2 , predict result/given label= 0.698246/1
predict case 3 , predict result/given label= 0.373722/1
predict case 4 , predict result/given label= 0.095561/1
predict case 5 , predict result/given label= 0.412596/1
predict case 6 , predict result/given label= 0.670643/1
predict case 7 , predict result/given label= 0.559289/1
predict case 8 , predict result/given label= 0.429652/1
predict case 9 , predict result/given label= 0.405323/1
predict case 10 , predict result/given label= 0.132039/1
predict case 11 , predict result/given label= 0.681459/1
predict case 12 , predict result/given label= 0.101950/1
predict case 13 , predict result/given label= 0.581888/1
predict case 14 , predict result/given label= 0.334094/1
predict case 15 , predict result/given label= 0.766162/1
predict case 16 , predict result/given label= 0.908839/1
predict case 17 , predict result/given label= 0.729766/1
predict case 18 , predict result/given label= 0.657592/1
predict case 19 , predict result/given label= 0.883679/1
predict case 20 , predict result/given label= 0.568601/1
predict case 21 , predict result/given label= 0.661278/1
predict case 22 , predict result/given label= 0.717511/1
predict case 23 , predict result/given label= 0.130524/1
predict case 24 , predict result/given label= 0.757097/1
predict case 25 , predict result/given label= 0.192098/1
predict case 26 , predict result/given label= 0.630932/1
predict case 27 , predict result/given label= 0.470295/1
predict case 28 , predict result/given label= 0.621577/1
predict case 29 , predict result/given label= 0.880728/1
predict case 30 , predict result/given label= 0.397492/1
predict case 31 , predict result/given label= 0.662005/1
predict case 32 , predict result/given label= 0.550066/1
predict case 33 , predict result/given label= 0.462494/1
predict case 34 , predict result/given label= 0.252754/1
predict case 35 , predict result/given label= 0.354203/1
predict case 36 , predict result/given label= 0.336487/1
predict case 37 , predict result/given label= 0.661722/1
predict case 38 , predict result/given label= 0.074645/1
predict case 39 , predict result/given label= 0.269805/1
predict case 40 , predict result/given label= 0.773354/1
predict case 41 , predict result/given label= 0.780593/1
predict case 42 , predict result/given label= 0.696258/1
predict case 43 , predict result/given label= 0.711308/1
predict case 44 , predict result/given label= 0.695089/1
predict case 45 , predict result/given label= 0.255212/1
predict case 46 , predict result/given label= 0.075066/1
predict case 47 , predict result/given label= 0.488018/1
predict case 48 , predict result/given label= 0.600779/1
predict case 49 , predict result/given label= 0.926066/1
predict case 50 , predict result/given label= 0.751212/1
predict case 51 , predict result/given label= 0.565524/1
predict case 52 , predict result/given label= 0.875225/1
predict case 53 , predict result/given label= 0.431764/1
predict case 54 , predict result/given label= 0.542102/1
predict case 55 , predict result/given label= 0.631477/1
predict case 56 , predict result/given label= 0.523125/1
predict case 57 , predict result/given label= 0.516115/1
predict case 58 , predict result/given label= 0.221614/1
predict case 59 , predict result/given label= 0.833594/1
predict case 60 , predict result/given label= 0.392462/1
predict case 61 , predict result/given label= 0.605112/1
predict case 62 , predict result/given label= 0.106396/1
predict case 63 , predict result/given label= 0.488390/1
predict case 64 , predict result/given label= 0.911422/1
predict case 65 , predict result/given label= 0.106198/1
predict case 66 , predict result/given label= 0.418112/1
predict case 67 , predict result/given label= 0.368579/1
predict case 68 , predict result/given label= 0.557954/1
predict case 69 , predict result/given label= 0.895976/1
predict case 70 , predict result/given label= 0.525921/1
predict case 71 , predict result/given label= 0.550703/1
predict case 72 , predict result/given label= 0.757317/1
predict case 73 , predict result/given label= 0.540443/1
predict case 74 , predict result/given label= 0.072059/1
predict case 75 , predict result/given label= 0.749549/1
predict case 76 , predict result/given label= 0.413899/1
predict case 77 , predict result/given label= 0.075528/1
predict case 78 , predict result/given label= 0.753857/1
predict case 79 , predict result/given label= 0.482454/1
predict case 80 , predict result/given label= 0.336598/1
predict case 81 , predict result/given label= 0.562030/1
predict case 82 , predict result/given label= 0.317790/1
predict case 83 , predict result/given label= 0.381481/1
predict case 84 , predict result/given label= 0.422953/1
predict case 85 , predict result/given label= 0.451626/1
predict case 86 , predict result/given label= 0.455766/1
predict case 87 , predict result/given label= 0.380730/1
predict case 88 , predict result/given label= 0.761953/1
predict case 89 , predict result/given label= 0.694710/1
predict case 90 , predict result/given label= 0.216892/1
predict case 91 , predict result/given label= 0.112369/1
predict case 92 , predict result/given label= 0.071480/1
predict case 93 , predict result/given label= 0.694396/1
predict case 94 , predict result/given label= 0.247879/1
predict case 95 , predict result/given label= 0.757806/1
predict case 96 , predict result/given label= 0.743871/1
predict case 97 , predict result/given label= 0.175704/1
predict case 98 , predict result/given label= 0.276267/1
predict case 99 , predict result/given label= 0.094341/1
predict case 100 , predict result/given label= 0.815754/1
predict case 101 , predict result/given label= 0.460869/1
predict case 102 , predict result/given label= 0.072295/1
predict case 103 , predict result/given label= 0.516126/1
predict case 104 , predict result/given label= 0.560847/1
predict case 105 , predict result/given label= 0.399855/1
predict case 106 , predict result/given label= 0.698717/1
predict case 107 , predict result/given label= 0.815171/1
predict case 108 , predict result/given label= 0.343111/1
predict case 109 , predict result/given label= 0.071150/1
predict case 110 , predict result/given label= 0.122226/1
predict case 111 , predict result/given label= 0.338450/1
predict case 112 , predict result/given label= 0.448951/1
predict case 113 , predict result/given label= 0.673949/1
predict case 114 , predict result/given label= 0.837010/1
predict case 115 , predict result/given label= 0.287231/1
predict case 116 , predict result/given label= 0.444145/1
predict case 117 , predict result/given label= 0.218351/1
predict case 118 , predict result/given label= 0.863619/1
predict case 119 , predict result/given label= 0.545256/1
predict case 120 , predict result/given label= 0.436208/1
predict case 121 , predict result/given label= 0.849403/1
predict case 122 , predict result/given label= 0.448520/1
predict case 123 , predict result/given label= 0.329338/1
predict case 124 , predict result/given label= 0.659129/1
predict case 125 , predict result/given label= 0.895332/1
predict case 126 , predict result/given label= 0.851361/1
predict case 127 , predict result/given label= 0.298691/1
predict case 128 , predict result/given label= 0.437176/1
predict case 129 , predict result/given label= 0.793455/1
predict case 130 , predict result/given label= 0.571843/1
predict case 131 , predict result/given label= 0.182538/1
predict case 132 , predict result/given label= 0.463944/1
predict case 133 , predict result/given label= 0.552846/1
predict case 134 , predict result/given label= 0.142717/1
predict case 135 , predict result/given label= 0.441305/1
predict case 136 , predict result/given label= 0.394390/1
predict case 137 , predict result/given label= 0.105114/1
predict case 138 , predict result/given label= 0.554313/1
predict case 139 , predict result/given label= 0.591634/1
predict case 140 , predict result/given label= 0.425869/1
predict case 141 , predict result/given label= 0.544221/1
predict case 142 , predict result/given label= 0.442422/1
predict case 143 , predict result/given label= 0.496907/1
predict case 144 , predict result/given label= 0.483492/1
predict case 145 , predict result/given label= 0.467902/1
predict case 146 , predict result/given label= 0.451558/1
predict case 147 , predict result/given label= 0.911421/1
predict case 148 , predict result/given label= 0.120188/1
predict case 149 , predict result/given label= 0.489894/1
predict case 150 , predict result/given label= 0.075186/1
predict case 151 , predict result/given label= 0.074558/1
predict case 152 , predict result/given label= 0.564820/1
predict case 153 , predict result/given label= 0.369966/1
predict case 154 , predict result/given label= 0.786301/1
predict case 155 , predict result/given label= 0.711645/1
predict case 156 , predict result/given label= 0.138744/1
predict case 157 , predict result/given label= 0.075818/1
predict case 158 , predict result/given label= 0.695461/1
predict case 159 , predict result/given label= 0.778133/1
predict case 160 , predict result/given label= 0.414690/1
predict case 161 , predict result/given label= 0.476858/1
predict case 162 , predict result/given label= 0.560147/1
predict case 163 , predict result/given label= 0.285099/1
predict case 164 , predict result/given label= 0.696970/1
predict case 165 , predict result/given label= 0.244080/1
predict case 166 , predict result/given label= 0.070989/1
predict case 167 , predict result/given label= 0.804599/1
predict case 168 , predict result/given label= 0.120302/1
predict case 169 , predict result/given label= 0.070797/1
predict case 170 , predict result/given label= 0.758252/1
predict case 171 , predict result/given label= 0.814172/1
predict case 172 , predict result/given label= 0.164849/1
predict case 173 , predict result/given label= 0.344222/1
predict case 174 , predict result/given label= 0.311452/1
predict case 175 , predict result/given label= 0.534128/1
