predict case 0 , predict result/given label= 0.573203/1
predict case 1 , predict result/given label= 0.417386/1
predict case 2 , predict result/given label= 0.892792/1
predict case 3 , predict result/given label= 0.890860/1
predict case 4 , predict result/given label= 0.367927/1
predict case 5 , predict result/given label= 0.936360/1
predict case 6 , predict result/given label= 0.834368/1
predict case 7 , predict result/given label= 0.903640/1
predict case 8 , predict result/given label= 0.284632/1
predict case 9 , predict result/given label= 0.853975/1
predict case 10 , predict result/given label= 0.835221/1
predict case 11 , predict result/given label= 0.859129/1
predict case 12 , predict result/given label= 0.463200/1
predict case 13 , predict result/given label= 0.792473/1
predict case 14 , predict result/given label= 0.800059/1
predict case 15 , predict result/given label= 0.930954/1
predict case 16 , predict result/given label= 0.888710/1
predict case 17 , predict result/given label= 0.708616/1
predict case 18 , predict result/given label= 0.852939/1
predict case 19 , predict result/given label= 0.515777/1
predict case 20 , predict result/given label= 0.745466/1
predict case 21 , predict result/given label= 0.322130/1
predict case 22 , predict result/given label= 0.934827/1
predict case 23 , predict result/given label= 0.287595/1
predict case 24 , predict result/given label= 0.926873/1
predict case 25 , predict result/given label= 0.356090/1
predict case 26 , predict result/given label= 0.745466/1
predict case 27 , predict result/given label= 0.360858/1
predict case 28 , predict result/given label= 0.326674/1
predict case 29 , predict result/given label= 0.848047/1
predict case 30 , predict result/given label= 0.464970/1
predict case 31 , predict result/given label= 0.910946/1
predict case 32 , predict result/given label= 0.671549/1
predict case 33 , predict result/given label= 0.924894/1
predict case 34 , predict result/given label= 0.312944/1
predict case 35 , predict result/given label= 0.268457/1
predict case 36 , predict result/given label= 0.527746/1
predict case 37 , predict result/given label= 0.552873/1
predict case 38 , predict result/given label= 0.419102/1
predict case 39 , predict result/given label= 0.914886/1
predict case 40 , predict result/given label= 0.240058/1
predict case 41 , predict result/given label= 0.931791/1
predict case 42 , predict result/given label= 0.405204/1
predict case 43 , predict result/given label= 0.491556/1
predict case 44 , predict result/given label= 0.772650/1
predict case 45 , predict result/given label= 0.820459/1
predict case 46 , predict result/given label= 0.705122/1
predict case 47 , predict result/given label= 0.410876/1
predict case 48 , predict result/given label= 0.718196/1
predict case 49 , predict result/given label= 0.924689/1
predict case 50 , predict result/given label= 0.304599/1
predict case 51 , predict result/given label= 0.293164/1
predict case 52 , predict result/given label= 0.809321/1
predict case 53 , predict result/given label= 0.925162/1
predict case 54 , predict result/given label= 0.844791/1
predict case 55 , predict result/given label= 0.864030/1
predict case 56 , predict result/given label= 0.525293/1
predict case 57 , predict result/given label= 0.602125/1
predict case 58 , predict result/given label= 0.492395/1
predict case 59 , predict result/given label= 0.287595/1
predict case 60 , predict result/given label= 0.268124/1
predict case 61 , predict result/given label= 0.227052/1
predict case 62 , predict result/given label= 0.932160/1
predict case 63 , predict result/given label= 0.229755/1
predict case 64 , predict result/given label= 0.812430/1
predict case 65 , predict result/given label= 0.911704/1
predict case 66 , predict result/given label= 0.825042/1
predict case 67 , predict result/given label= 0.776055/1
predict case 68 , predict result/given label= 0.925634/1
predict case 69 , predict result/given label= 0.938297/1
predict case 70 , predict result/given label= 0.852956/1
predict case 71 , predict result/given label= 0.868980/1
predict case 72 , predict result/given label= 0.884018/1
predict case 73 , predict result/given label= 0.922186/1
predict case 74 , predict result/given label= 0.500832/1
predict case 75 , predict result/given label= 0.423630/1
predict case 76 , predict result/given label= 0.275334/1
predict case 77 , predict result/given label= 0.181573/1
predict case 78 , predict result/given label= 0.742786/1
predict case 79 , predict result/given label= 0.268457/1
predict case 80 , predict result/given label= 0.326957/1
predict case 81 , predict result/given label= 0.260271/1
predict case 82 , predict result/given label= 0.320600/1
predict case 83 , predict result/given label= 0.229750/1
predict case 84 , predict result/given label= 0.924815/1
predict case 85 , predict result/given label= 0.855707/1
predict case 86 , predict result/given label= 0.924636/1
predict case 87 , predict result/given label= 0.338743/1
predict case 88 , predict result/given label= 0.800059/1
predict case 89 , predict result/given label= 0.395875/1
predict case 90 , predict result/given label= 0.336651/1
predict case 91 , predict result/given label= 0.894215/1
predict case 92 , predict result/given label= 0.316135/1
predict case 93 , predict result/given label= 0.479557/1
predict case 94 , predict result/given label= 0.923020/1
predict case 95 , predict result/given label= 0.644149/1
predict case 96 , predict result/given label= 0.526433/1
predict case 97 , predict result/given label= 0.489708/1
predict case 98 , predict result/given label= 0.680447/1
predict case 99 , predict result/given label= 0.284703/1
predict case 100 , predict result/given label= 0.891412/1
predict case 101 , predict result/given label= 0.403180/1
predict case 102 , predict result/given label= 0.409016/1
predict case 103 , predict result/given label= 0.333429/1
predict case 104 , predict result/given label= 0.680447/1
predict case 105 , predict result/given label= 0.352263/1
predict case 106 , predict result/given label= 0.334494/1
predict case 107 , predict result/given label= 0.680447/1
predict case 108 , predict result/given label= 0.774365/1
predict case 109 , predict result/given label= 0.392235/1
predict case 110 , predict result/given label= 0.925580/1
predict case 111 , predict result/given label= 0.745560/1
predict case 112 , predict result/given label= 0.292459/1
predict case 113 , predict result/given label= 0.836200/1
predict case 114 , predict result/given label= 0.710047/1
predict case 115 , predict result/given label= 0.316135/1
predict case 116 , predict result/given label= 0.861674/1
predict case 117 , predict result/given label= 0.907913/1
predict case 118 , predict result/given label= 0.837834/1
predict case 119 , predict result/given label= 0.246052/1
predict case 120 , predict result/given label= 0.330714/1
predict case 121 , predict result/given label= 0.570996/1
predict case 122 , predict result/given label= 0.274352/1
predict case 123 , predict result/given label= 0.535594/1
predict case 124 , predict result/given label= 0.539520/1
predict case 125 , predict result/given label= 0.657320/1
predict case 126 , predict result/given label= 0.905397/1
predict case 127 , predict result/given label= 0.934572/1
predict case 128 , predict result/given label= 0.934247/1
predict case 129 , predict result/given label= 0.306963/1
predict case 130 , predict result/given label= 0.685194/1
predict case 131 , predict result/given label= 0.886446/1
predict case 132 , predict result/given label= 0.907499/1
predict case 133 , predict result/given label= 0.278230/1
predict case 134 , predict result/given label= 0.893621/1
predict case 135 , predict result/given label= 0.583062/1
predict case 136 , predict result/given label= 0.800059/1
predict case 137 , predict result/given label= 0.879406/1
predict case 138 , predict result/given label= 0.878433/1
predict case 139 , predict result/given label= 0.294237/1
predict case 140 , predict result/given label= 0.284578/1
predict case 141 , predict result/given label= 0.315380/1
predict case 142 , predict result/given label= 0.581313/1
predict case 143 , predict result/given label= 0.689531/1
predict case 144 , predict result/given label= 0.307115/1
predict case 145 , predict result/given label= 0.470314/1
predict case 146 , predict result/given label= 0.898933/1
predict case 147 , predict result/given label= 0.357160/1
predict case 148 , predict result/given label= 0.924506/1
predict case 149 , predict result/given label= 0.723235/1
predict case 150 , predict result/given label= 0.866607/1
predict case 151 , predict result/given label= 0.925233/1
predict case 152 , predict result/given label= 0.898005/1
predict case 153 , predict result/given label= 0.560822/1
predict case 154 , predict result/given label= 0.845668/1
predict case 155 , predict result/given label= 0.926509/1
predict case 156 , predict result/given label= 0.597275/1
predict case 157 , predict result/given label= 0.922604/1
predict case 158 , predict result/given label= 0.831650/1
predict case 159 , predict result/given label= 0.258506/1
predict case 160 , predict result/given label= 0.269854/1
predict case 161 , predict result/given label= 0.780543/1
predict case 162 , predict result/given label= 0.274313/1
predict case 163 , predict result/given label= 0.326114/1
predict case 164 , predict result/given label= 0.597069/1
predict case 165 , predict result/given label= 0.827550/1
predict case 166 , predict result/given label= 0.914964/1
predict case 167 , predict result/given label= 0.511208/1
predict case 168 , predict result/given label= 0.313866/1
predict case 169 , predict result/given label= 0.680447/1
predict case 170 , predict result/given label= 0.784811/1
predict case 171 , predict result/given label= 0.326114/1
predict case 172 , predict result/given label= 0.863382/1
predict case 173 , predict result/given label= 0.883625/1
predict case 174 , predict result/given label= 0.301608/1
predict case 175 , predict result/given label= 0.685468/1
predict case 176 , predict result/given label= 0.412267/1
predict case 177 , predict result/given label= 0.893658/1
predict case 178 , predict result/given label= 0.273113/1
predict case 179 , predict result/given label= 0.412256/1
predict case 180 , predict result/given label= 0.842637/1
predict case 181 , predict result/given label= 0.386483/1
predict case 182 , predict result/given label= 0.885016/1
predict case 183 , predict result/given label= 0.502411/1
predict case 184 , predict result/given label= 0.417693/1
predict case 185 , predict result/given label= 0.938154/1
predict case 186 , predict result/given label= 0.316135/1
predict case 187 , predict result/given label= 0.435970/1
predict case 188 , predict result/given label= 0.883258/1
predict case 189 , predict result/given label= 0.924582/1
predict case 190 , predict result/given label= 0.529937/1
predict case 191 , predict result/given label= 0.731962/1
predict case 192 , predict result/given label= 0.784545/1
predict case 193 , predict result/given label= 0.279701/1
predict case 194 , predict result/given label= 0.774612/1
predict case 195 , predict result/given label= 0.768757/1
predict case 196 , predict result/given label= 0.241551/1
predict case 197 , predict result/given label= 0.913557/1
predict case 198 , predict result/given label= 0.575570/1
predict case 199 , predict result/given label= 0.385379/1
predict case 200 , predict result/given label= 0.316135/1
predict case 201 , predict result/given label= 0.907537/1
predict case 202 , predict result/given label= 0.251294/1
predict case 203 , predict result/given label= 0.903525/1
predict case 204 , predict result/given label= 0.900447/1
predict case 205 , predict result/given label= 0.914194/1
predict case 206 , predict result/given label= 0.890068/1
predict case 207 , predict result/given label= 0.468397/1
predict case 208 , predict result/given label= 0.685642/1
predict case 209 , predict result/given label= 0.933286/1
predict case 210 , predict result/given label= 0.806068/1
predict case 211 , predict result/given label= 0.509866/1
predict case 212 , predict result/given label= 0.924764/1
predict case 213 , predict result/given label= 0.930417/1
predict case 214 , predict result/given label= 0.903990/1
predict case 215 , predict result/given label= 0.771041/1
predict case 216 , predict result/given label= 0.530838/1
predict case 217 , predict result/given label= 0.693346/1
predict case 218 , predict result/given label= 0.938151/1
predict case 219 , predict result/given label= 0.340081/1
predict case 220 , predict result/given label= 0.701745/1
predict case 221 , predict result/given label= 0.470445/1
predict case 222 , predict result/given label= 0.899630/1
predict case 223 , predict result/given label= 0.899145/1
predict case 224 , predict result/given label= 0.924287/1
predict case 225 , predict result/given label= 0.333789/1
predict case 226 , predict result/given label= 0.775724/1
predict case 227 , predict result/given label= 0.912183/1
predict case 228 , predict result/given label= 0.904837/1
predict case 229 , predict result/given label= 0.852216/1
predict case 230 , predict result/given label= 0.486923/1
predict case 231 , predict result/given label= 0.924577/1
predict case 232 , predict result/given label= 0.895142/1
predict case 233 , predict result/given label= 0.353250/1
predict case 234 , predict result/given label= 0.528867/1
predict case 235 , predict result/given label= 0.447388/1
predict case 236 , predict result/given label= 0.784968/1
predict case 237 , predict result/given label= 0.924373/1
predict case 238 , predict result/given label= 0.937589/1
predict case 239 , predict result/given label= 0.926198/1
predict case 240 , predict result/given label= 0.671414/1
predict case 241 , predict result/given label= 0.929617/1
predict case 242 , predict result/given label= 0.505494/1
predict case 243 , predict result/given label= 0.800021/1
predict case 244 , predict result/given label= 0.929480/1
predict case 245 , predict result/given label= 0.486794/1
predict case 246 , predict result/given label= 0.913316/1
predict case 247 , predict result/given label= 0.924680/1
predict case 248 , predict result/given label= 0.291698/1
predict case 249 , predict result/given label= 0.269098/1
predict case 250 , predict result/given label= 0.873413/1
predict case 251 , predict result/given label= 0.875227/1
predict case 252 , predict result/given label= 0.649905/1
predict case 253 , predict result/given label= 0.492690/1
predict case 254 , predict result/given label= 0.492321/1
predict case 255 , predict result/given label= 0.789695/1
predict case 256 , predict result/given label= 0.254621/1
predict case 257 , predict result/given label= 0.889918/1
predict case 258 , predict result/given label= 0.264608/1
predict case 259 , predict result/given label= 0.653633/1
predict case 260 , predict result/given label= 0.931913/1
predict case 261 , predict result/given label= 0.463200/1
predict case 262 , predict result/given label= 0.326222/1
predict case 263 , predict result/given label= 0.331446/1
predict case 264 , predict result/given label= 0.467321/1
predict case 265 , predict result/given label= 0.312011/1
predict case 266 , predict result/given label= 0.926262/1
predict case 267 , predict result/given label= 0.840051/1
predict case 268 , predict result/given label= 0.680447/1
predict case 269 , predict result/given label= 0.511294/1
predict case 270 , predict result/given label= 0.326114/1
predict case 271 , predict result/given label= 0.492011/1
predict case 272 , predict result/given label= 0.839885/1
predict case 273 , predict result/given label= 0.932464/1
predict case 274 , predict result/given label= 0.387337/1
predict case 275 , predict result/given label= 0.929963/1
predict case 276 , predict result/given label= 0.930555/1
predict case 277 , predict result/given label= 0.909504/1
predict case 278 , predict result/given label= 0.845674/1
predict case 279 , predict result/given label= 0.916964/1
predict case 280 , predict result/given label= 0.887206/1
predict case 281 , predict result/given label= 0.411317/1
predict case 282 , predict result/given label= 0.727628/1
predict case 283 , predict result/given label= 0.932939/1
predict case 284 , predict result/given label= 0.609707/1
predict case 285 , predict result/given label= 0.650852/1
predict case 286 , predict result/given label= 0.912463/1
predict case 287 , predict result/given label= 0.930476/1
predict case 288 , predict result/given label= 0.846795/1
predict case 289 , predict result/given label= 0.344597/1
predict case 290 , predict result/given label= 0.388114/1
predict case 291 , predict result/given label= 0.916582/1
predict case 292 , predict result/given label= 0.930578/1
predict case 293 , predict result/given label= 0.393759/1
predict case 294 , predict result/given label= 0.510788/1
predict case 295 , predict result/given label= 0.924622/1
predict case 296 , predict result/given label= 0.517144/1
predict case 297 , predict result/given label= 0.913136/1
predict case 298 , predict result/given label= 0.817742/1
predict case 299 , predict result/given label= 0.558683/1
predict case 300 , predict result/given label= 0.339758/1
predict case 301 , predict result/given label= 0.926407/1
predict case 302 , predict result/given label= 0.822574/1
predict case 303 , predict result/given label= 0.891205/1
predict case 304 , predict result/given label= 0.447916/1
predict case 305 , predict result/given label= 0.680447/1
predict case 306 , predict result/given label= 0.680447/1
predict case 307 , predict result/given label= 0.416809/1
predict case 308 , predict result/given label= 0.872600/1
predict case 309 , predict result/given label= 0.465031/1
predict case 310 , predict result/given label= 0.908095/1
predict case 311 , predict result/given label= 0.340698/1
predict case 312 , predict result/given label= 0.850027/1
predict case 313 , predict result/given label= 0.334585/1
predict case 314 , predict result/given label= 0.795445/1
predict case 315 , predict result/given label= 0.404616/1
predict case 316 , predict result/given label= 0.720231/1
predict case 317 , predict result/given label= 0.895136/1
predict case 318 , predict result/given label= 0.745568/1
predict case 319 , predict result/given label= 0.603686/1
predict case 320 , predict result/given label= 0.925332/1
predict case 321 , predict result/given label= 0.864186/1
predict case 322 , predict result/given label= 0.883829/1
predict case 323 , predict result/given label= 0.357428/1
predict case 324 , predict result/given label= 0.745466/1
predict case 325 , predict result/given label= 0.902677/1
predict case 326 , predict result/given label= 0.358053/1
predict case 327 , predict result/given label= 0.260271/1
predict case 328 , predict result/given label= 0.260271/1
predict case 329 , predict result/given label= 0.287302/1
predict case 330 , predict result/given label= 0.830945/1
predict case 331 , predict result/given label= 0.376272/1
predict case 332 , predict result/given label= 0.433437/1
predict case 333 , predict result/given label= 0.519759/1
predict case 334 , predict result/given label= 0.884626/1
predict case 335 , predict result/given label= 0.530777/1
predict case 336 , predict result/given label= 0.326616/1
predict case 337 , predict result/given label= 0.814384/1
predict case 338 , predict result/given label= 0.910686/1
predict case 339 , predict result/given label= 0.785011/1
predict case 340 , predict result/given label= 0.294279/1
predict case 341 , predict result/given label= 0.919540/1
predict case 342 , predict result/given label= 0.661217/1
