predict case 0 , predict result/given label= 0.072424/1
predict case 1 , predict result/given label= 0.093587/1
predict case 2 , predict result/given label= 0.699291/1
predict case 3 , predict result/given label= 0.065613/1
predict case 4 , predict result/given label= 0.274425/1
predict case 5 , predict result/given label= 0.364997/1
predict case 6 , predict result/given label= 0.072684/1
predict case 7 , predict result/given label= 0.104780/1
predict case 8 , predict result/given label= 0.167404/1
predict case 9 , predict result/given label= 0.127744/1
predict case 10 , predict result/given label= 0.067775/1
predict case 11 , predict result/given label= 0.129154/1
predict case 12 , predict result/given label= 0.072070/1
predict case 13 , predict result/given label= 0.484841/1
predict case 14 , predict result/given label= 0.073208/1
predict case 15 , predict result/given label= 0.159783/1
predict case 16 , predict result/given label= 0.623015/1
predict case 17 , predict result/given label= 0.223933/1
predict case 18 , predict result/given label= 0.160350/1
predict case 19 , predict result/given label= 0.062386/1
predict case 20 , predict result/given label= 0.067937/1
predict case 21 , predict result/given label= 0.085412/1
predict case 22 , predict result/given label= 0.071855/1
predict case 23 , predict result/given label= 0.475839/1
predict case 24 , predict result/given label= 0.331256/1
predict case 25 , predict result/given label= 0.067502/1
predict case 26 , predict result/given label= 0.642876/1
predict case 27 , predict result/given label= 0.558400/1
predict case 28 , predict result/given label= 0.122025/1
predict case 29 , predict result/given label= 0.212294/1
predict case 30 , predict result/given label= 0.563571/1
predict case 31 , predict result/given label= 0.289904/1
predict case 32 , predict result/given label= 0.433397/1
predict case 33 , predict result/given label= 0.145644/1
predict case 34 , predict result/given label= 0.061008/1
predict case 35 , predict result/given label= 0.069601/1
predict case 36 , predict result/given label= 0.171659/1
predict case 37 , predict result/given label= 0.252612/1
predict case 38 , predict result/given label= 0.608168/1
predict case 39 , predict result/given label= 0.142072/1
predict case 40 , predict result/given label= 0.726085/1
predict case 41 , predict result/given label= 0.526498/1
predict case 42 , predict result/given label= 0.519820/1
predict case 43 , predict result/given label= 0.472956/1
predict case 44 , predict result/given label= 0.514880/1
predict case 45 , predict result/given label= 0.730712/1
predict case 46 , predict result/given label= 0.070222/0
predict case 47 , predict result/given label= 0.626909/0
predict case 48 , predict result/given label= 0.574082/0
predict case 49 , predict result/given label= 0.103260/0
predict case 50 , predict result/given label= 0.062900/0
predict case 51 , predict result/given label= 0.169982/0
predict case 52 , predict result/given label= 0.062392/0
predict case 53 , predict result/given label= 0.351005/0
predict case 54 , predict result/given label= 0.160708/0
predict case 55 , predict result/given label= 0.071768/0
predict case 56 , predict result/given label= 0.772310/0
predict case 57 , predict result/given label= 0.068899/0
predict case 58 , predict result/given label= 0.275171/0
predict case 59 , predict result/given label= 0.111157/0
predict case 60 , predict result/given label= 0.072368/0
predict case 61 , predict result/given label= 0.115036/0
predict case 62 , predict result/given label= 0.101629/0
predict case 63 , predict result/given label= 0.275285/0
predict case 64 , predict result/given label= 0.202823/0
predict case 65 , predict result/given label= 0.102035/0
predict case 66 , predict result/given label= 0.062532/0
predict case 67 , predict result/given label= 0.499995/0
predict case 68 , predict result/given label= 0.071127/0
predict case 69 , predict result/given label= 0.074564/0
predict case 70 , predict result/given label= 0.125052/0
predict case 71 , predict result/given label= 0.095651/0
predict case 72 , predict result/given label= 0.241560/0
predict case 73 , predict result/given label= 0.569155/0
predict case 74 , predict result/given label= 0.061028/0
predict case 75 , predict result/given label= 0.438813/0
predict case 76 , predict result/given label= 0.329453/0
predict case 77 , predict result/given label= 0.744981/0
predict case 78 , predict result/given label= 0.070409/0
predict case 79 , predict result/given label= 0.155272/0
predict case 80 , predict result/given label= 0.750685/0
predict case 81 , predict result/given label= 0.145179/0
predict case 82 , predict result/given label= 0.065414/0
predict case 83 , predict result/given label= 0.625091/0
predict case 84 , predict result/given label= 0.370191/0
predict case 85 , predict result/given label= 0.075646/0
predict case 86 , predict result/given label= 0.235361/0
predict case 87 , predict result/given label= 0.072748/0
predict case 88 , predict result/given label= 0.237685/0
predict case 89 , predict result/given label= 0.499682/0
predict case 90 , predict result/given label= 0.180006/0
predict case 91 , predict result/given label= 0.199131/0
