predict case 0 , predict result/given label= 0.638174/1
predict case 1 , predict result/given label= 0.446785/1
predict case 2 , predict result/given label= 0.222244/1
predict case 3 , predict result/given label= 0.452037/1
predict case 4 , predict result/given label= 0.549117/1
predict case 5 , predict result/given label= 0.280101/1
predict case 6 , predict result/given label= 0.120339/1
predict case 7 , predict result/given label= 0.407840/1
predict case 8 , predict result/given label= 0.145987/1
predict case 9 , predict result/given label= 0.061949/1
predict case 10 , predict result/given label= 0.722500/1
predict case 11 , predict result/given label= 0.325624/1
predict case 12 , predict result/given label= 0.372173/1
predict case 13 , predict result/given label= 0.066430/1
predict case 14 , predict result/given label= 0.210647/1
predict case 15 , predict result/given label= 0.555817/1
predict case 16 , predict result/given label= 0.271620/1
predict case 17 , predict result/given label= 0.646963/1
predict case 18 , predict result/given label= 0.371577/1
predict case 19 , predict result/given label= 0.520803/1
predict case 20 , predict result/given label= 0.420864/1
predict case 21 , predict result/given label= 0.720902/1
predict case 22 , predict result/given label= 0.302636/1
predict case 23 , predict result/given label= 0.667878/1
predict case 24 , predict result/given label= 0.169585/1
predict case 25 , predict result/given label= 0.292903/1
predict case 26 , predict result/given label= 0.130295/1
predict case 27 , predict result/given label= 0.196470/1
predict case 28 , predict result/given label= 0.567095/1
predict case 29 , predict result/given label= 0.236307/1
predict case 30 , predict result/given label= 0.372031/1
predict case 31 , predict result/given label= 0.404809/1
predict case 32 , predict result/given label= 0.383963/1
predict case 33 , predict result/given label= 0.854404/1
predict case 34 , predict result/given label= 0.272495/1
predict case 35 , predict result/given label= 0.391673/1
predict case 36 , predict result/given label= 0.067930/1
predict case 37 , predict result/given label= 0.227686/1
predict case 38 , predict result/given label= 0.745204/1
predict case 39 , predict result/given label= 0.680178/1
predict case 40 , predict result/given label= 0.302182/1
predict case 41 , predict result/given label= 0.466073/1
predict case 42 , predict result/given label= 0.259202/1
predict case 43 , predict result/given label= 0.599362/1
predict case 44 , predict result/given label= 0.167743/1
predict case 45 , predict result/given label= 0.462420/1
predict case 46 , predict result/given label= 0.275065/0
predict case 47 , predict result/given label= 0.469283/0
predict case 48 , predict result/given label= 0.196415/0
predict case 49 , predict result/given label= 0.542956/0
predict case 50 , predict result/given label= 0.229614/0
predict case 51 , predict result/given label= 0.461604/0
predict case 52 , predict result/given label= 0.310412/0
predict case 53 , predict result/given label= 0.168788/0
predict case 54 , predict result/given label= 0.611051/0
predict case 55 , predict result/given label= 0.792374/0
predict case 56 , predict result/given label= 0.589888/0
predict case 57 , predict result/given label= 0.124830/0
predict case 58 , predict result/given label= 0.119987/0
predict case 59 , predict result/given label= 0.710077/0
predict case 60 , predict result/given label= 0.129164/0
predict case 61 , predict result/given label= 0.243793/0
predict case 62 , predict result/given label= 0.513100/0
predict case 63 , predict result/given label= 0.540710/0
predict case 64 , predict result/given label= 0.732838/0
predict case 65 , predict result/given label= 0.170672/0
predict case 66 , predict result/given label= 0.120516/0
predict case 67 , predict result/given label= 0.382700/0
predict case 68 , predict result/given label= 0.381903/0
predict case 69 , predict result/given label= 0.571725/0
predict case 70 , predict result/given label= 0.316182/0
predict case 71 , predict result/given label= 0.815916/0
predict case 72 , predict result/given label= 0.675636/0
predict case 73 , predict result/given label= 0.439549/0
predict case 74 , predict result/given label= 0.528703/0
predict case 75 , predict result/given label= 0.305208/0
predict case 76 , predict result/given label= 0.601171/0
predict case 77 , predict result/given label= 0.696484/0
predict case 78 , predict result/given label= 0.383013/0
predict case 79 , predict result/given label= 0.128462/0
predict case 80 , predict result/given label= 0.466669/0
predict case 81 , predict result/given label= 0.075278/0
predict case 82 , predict result/given label= 0.105002/0
predict case 83 , predict result/given label= 0.579365/0
predict case 84 , predict result/given label= 0.618627/0
predict case 85 , predict result/given label= 0.289854/0
predict case 86 , predict result/given label= 0.349354/0
predict case 87 , predict result/given label= 0.381484/0
predict case 88 , predict result/given label= 0.229390/0
predict case 89 , predict result/given label= 0.316136/0
predict case 90 , predict result/given label= 0.225139/0
predict case 91 , predict result/given label= 0.575101/0
