predict case 0 , predict result/given label= 0.525346/1
predict case 1 , predict result/given label= 0.094579/1
predict case 2 , predict result/given label= 0.345158/1
predict case 3 , predict result/given label= 0.061119/1
predict case 4 , predict result/given label= 0.101595/1
predict case 5 , predict result/given label= 0.075410/1
predict case 6 , predict result/given label= 0.139396/1
predict case 7 , predict result/given label= 0.210240/1
predict case 8 , predict result/given label= 0.331780/1
predict case 9 , predict result/given label= 0.193467/1
predict case 10 , predict result/given label= 0.368093/1
predict case 11 , predict result/given label= 0.075273/1
predict case 12 , predict result/given label= 0.070071/1
predict case 13 , predict result/given label= 0.075337/1
predict case 14 , predict result/given label= 0.078258/1
predict case 15 , predict result/given label= 0.399063/1
predict case 16 , predict result/given label= 0.061704/1
predict case 17 , predict result/given label= 0.075231/1
predict case 18 , predict result/given label= 0.066872/1
predict case 19 , predict result/given label= 0.145981/1
predict case 20 , predict result/given label= 0.290457/1
predict case 21 , predict result/given label= 0.051885/1
predict case 22 , predict result/given label= 0.067588/1
predict case 23 , predict result/given label= 0.061586/1
predict case 24 , predict result/given label= 0.070139/1
predict case 25 , predict result/given label= 0.501374/1
predict case 26 , predict result/given label= 0.293867/1
predict case 27 , predict result/given label= 0.072793/1
predict case 28 , predict result/given label= 0.074519/1
predict case 29 , predict result/given label= 0.059403/1
predict case 30 , predict result/given label= 0.064146/1
predict case 31 , predict result/given label= 0.121273/1
predict case 32 , predict result/given label= 0.069781/1
predict case 33 , predict result/given label= 0.236818/1
predict case 34 , predict result/given label= 0.148292/1
predict case 35 , predict result/given label= 0.071837/1
predict case 36 , predict result/given label= 0.060383/1
predict case 37 , predict result/given label= 0.578114/1
predict case 38 , predict result/given label= 0.075792/1
predict case 39 , predict result/given label= 0.205684/1
predict case 40 , predict result/given label= 0.444353/1
predict case 41 , predict result/given label= 0.072651/1
predict case 42 , predict result/given label= 0.060269/1
predict case 43 , predict result/given label= 0.069087/1
predict case 44 , predict result/given label= 0.147534/1
predict case 45 , predict result/given label= 0.071841/1
predict case 46 , predict result/given label= 0.066920/0
predict case 47 , predict result/given label= 0.292071/0
predict case 48 , predict result/given label= 0.197508/0
predict case 49 , predict result/given label= 0.324024/0
predict case 50 , predict result/given label= 0.387263/0
predict case 51 , predict result/given label= 0.074560/0
predict case 52 , predict result/given label= 0.148557/0
predict case 53 , predict result/given label= 0.394196/0
predict case 54 , predict result/given label= 0.072694/0
predict case 55 , predict result/given label= 0.107304/0
predict case 56 , predict result/given label= 0.364936/0
predict case 57 , predict result/given label= 0.081879/0
predict case 58 , predict result/given label= 0.078438/0
predict case 59 , predict result/given label= 0.384787/0
predict case 60 , predict result/given label= 0.077162/0
predict case 61 , predict result/given label= 0.527540/0
predict case 62 , predict result/given label= 0.071830/0
predict case 63 , predict result/given label= 0.075570/0
predict case 64 , predict result/given label= 0.075293/0
predict case 65 , predict result/given label= 0.068274/0
predict case 66 , predict result/given label= 0.362098/0
predict case 67 , predict result/given label= 0.074861/0
predict case 68 , predict result/given label= 0.595581/0
predict case 69 , predict result/given label= 0.371845/0
predict case 70 , predict result/given label= 0.387438/0
predict case 71 , predict result/given label= 0.072432/0
predict case 72 , predict result/given label= 0.365652/0
predict case 73 , predict result/given label= 0.380437/0
predict case 74 , predict result/given label= 0.115708/0
predict case 75 , predict result/given label= 0.388130/0
predict case 76 , predict result/given label= 0.119127/0
predict case 77 , predict result/given label= 0.072355/0
predict case 78 , predict result/given label= 0.242322/0
predict case 79 , predict result/given label= 0.116178/0
predict case 80 , predict result/given label= 0.068873/0
predict case 81 , predict result/given label= 0.140445/0
predict case 82 , predict result/given label= 0.072864/0
predict case 83 , predict result/given label= 0.403082/0
predict case 84 , predict result/given label= 0.531724/0
predict case 85 , predict result/given label= 0.525516/0
predict case 86 , predict result/given label= 0.074800/0
predict case 87 , predict result/given label= 0.068861/0
predict case 88 , predict result/given label= 0.077048/0
predict case 89 , predict result/given label= 0.382581/0
predict case 90 , predict result/given label= 0.248461/0
predict case 91 , predict result/given label= 0.528356/0
