predict case 0 , predict result/given label= 0.501508/1
predict case 1 , predict result/given label= 0.064750/1
predict case 2 , predict result/given label= 0.601525/1
predict case 3 , predict result/given label= 0.691779/1
predict case 4 , predict result/given label= 0.067990/1
predict case 5 , predict result/given label= 0.652725/1
predict case 6 , predict result/given label= 0.073019/1
predict case 7 , predict result/given label= 0.360766/1
predict case 8 , predict result/given label= 0.512583/1
predict case 9 , predict result/given label= 0.322324/1
predict case 10 , predict result/given label= 0.073851/1
predict case 11 , predict result/given label= 0.773960/1
predict case 12 , predict result/given label= 0.149739/1
predict case 13 , predict result/given label= 0.203074/1
predict case 14 , predict result/given label= 0.198398/1
predict case 15 , predict result/given label= 0.166800/1
predict case 16 , predict result/given label= 0.339847/1
predict case 17 , predict result/given label= 0.716422/1
predict case 18 , predict result/given label= 0.346952/1
predict case 19 , predict result/given label= 0.232357/1
predict case 20 , predict result/given label= 0.484000/1
predict case 21 , predict result/given label= 0.075483/1
predict case 22 , predict result/given label= 0.126133/1
predict case 23 , predict result/given label= 0.085943/1
predict case 24 , predict result/given label= 0.069098/1
predict case 25 , predict result/given label= 0.150074/1
predict case 26 , predict result/given label= 0.132394/1
predict case 27 , predict result/given label= 0.145148/1
predict case 28 , predict result/given label= 0.330928/1
predict case 29 , predict result/given label= 0.155697/1
predict case 30 , predict result/given label= 0.087853/1
predict case 31 , predict result/given label= 0.069037/1
predict case 32 , predict result/given label= 0.415368/1
predict case 33 , predict result/given label= 0.344201/1
predict case 34 , predict result/given label= 0.787816/1
predict case 35 , predict result/given label= 0.507251/1
predict case 36 , predict result/given label= 0.517781/1
predict case 37 , predict result/given label= 0.336674/1
predict case 38 , predict result/given label= 0.121838/1
predict case 39 , predict result/given label= 0.088875/1
predict case 40 , predict result/given label= 0.109984/1
predict case 41 , predict result/given label= 0.779760/1
predict case 42 , predict result/given label= 0.249737/1
predict case 43 , predict result/given label= 0.111913/1
predict case 44 , predict result/given label= 0.231447/1
predict case 45 , predict result/given label= 0.074303/1
predict case 46 , predict result/given label= 0.221657/0
predict case 47 , predict result/given label= 0.492343/0
predict case 48 , predict result/given label= 0.339518/0
predict case 49 , predict result/given label= 0.232171/0
predict case 50 , predict result/given label= 0.490590/0
predict case 51 , predict result/given label= 0.307433/0
predict case 52 , predict result/given label= 0.142504/0
predict case 53 , predict result/given label= 0.522042/0
predict case 54 , predict result/given label= 0.305083/0
predict case 55 , predict result/given label= 0.234952/0
predict case 56 , predict result/given label= 0.160871/0
predict case 57 , predict result/given label= 0.191390/0
predict case 58 , predict result/given label= 0.218065/0
predict case 59 , predict result/given label= 0.080346/0
predict case 60 , predict result/given label= 0.500708/0
predict case 61 , predict result/given label= 0.546421/0
predict case 62 , predict result/given label= 0.764441/0
predict case 63 , predict result/given label= 0.677112/0
predict case 64 , predict result/given label= 0.324255/0
predict case 65 , predict result/given label= 0.204315/0
predict case 66 , predict result/given label= 0.147418/0
predict case 67 , predict result/given label= 0.232190/0
predict case 68 , predict result/given label= 0.130385/0
predict case 69 , predict result/given label= 0.526845/0
predict case 70 , predict result/given label= 0.200540/0
predict case 71 , predict result/given label= 0.204523/0
predict case 72 , predict result/given label= 0.428494/0
predict case 73 , predict result/given label= 0.829047/0
predict case 74 , predict result/given label= 0.236734/0
predict case 75 , predict result/given label= 0.829053/0
predict case 76 , predict result/given label= 0.202015/0
predict case 77 , predict result/given label= 0.392499/0
predict case 78 , predict result/given label= 0.485406/0
predict case 79 , predict result/given label= 0.073328/0
predict case 80 , predict result/given label= 0.275801/0
predict case 81 , predict result/given label= 0.666825/0
predict case 82 , predict result/given label= 0.106344/0
predict case 83 , predict result/given label= 0.277431/0
predict case 84 , predict result/given label= 0.113990/0
predict case 85 , predict result/given label= 0.160450/0
predict case 86 , predict result/given label= 0.184968/0
predict case 87 , predict result/given label= 0.119268/0
predict case 88 , predict result/given label= 0.215031/0
predict case 89 , predict result/given label= 0.305982/0
predict case 90 , predict result/given label= 0.490423/0
predict case 91 , predict result/given label= 0.232200/0
