predict case 0 , predict result/given label= 0.200124/1
predict case 1 , predict result/given label= 0.597881/1
predict case 2 , predict result/given label= 0.111525/1
predict case 3 , predict result/given label= 0.255759/1
predict case 4 , predict result/given label= 0.702733/1
predict case 5 , predict result/given label= 0.229221/1
predict case 6 , predict result/given label= 0.071483/1
predict case 7 , predict result/given label= 0.310540/1
predict case 8 , predict result/given label= 0.126688/1
predict case 9 , predict result/given label= 0.401498/1
predict case 10 , predict result/given label= 0.307440/1
predict case 11 , predict result/given label= 0.089618/1
predict case 12 , predict result/given label= 0.184940/1
predict case 13 , predict result/given label= 0.354882/1
predict case 14 , predict result/given label= 0.063523/1
predict case 15 , predict result/given label= 0.153252/1
predict case 16 , predict result/given label= 0.488007/1
predict case 17 , predict result/given label= 0.271541/1
predict case 18 , predict result/given label= 0.655386/1
predict case 19 , predict result/given label= 0.406828/1
predict case 20 , predict result/given label= 0.203763/1
predict case 21 , predict result/given label= 0.071001/1
predict case 22 , predict result/given label= 0.271549/1
predict case 23 , predict result/given label= 0.073178/1
predict case 24 , predict result/given label= 0.111529/1
predict case 25 , predict result/given label= 0.602481/1
predict case 26 , predict result/given label= 0.071207/1
predict case 27 , predict result/given label= 0.073866/1
predict case 28 , predict result/given label= 0.088005/1
predict case 29 , predict result/given label= 0.096222/1
predict case 30 , predict result/given label= 0.350639/1
predict case 31 , predict result/given label= 0.070836/1
predict case 32 , predict result/given label= 0.070470/1
predict case 33 , predict result/given label= 0.098594/1
predict case 34 , predict result/given label= 0.126325/1
predict case 35 , predict result/given label= 0.329735/1
predict case 36 , predict result/given label= 0.107094/1
predict case 37 , predict result/given label= 0.090238/1
predict case 38 , predict result/given label= 0.076803/1
predict case 39 , predict result/given label= 0.167844/1
predict case 40 , predict result/given label= 0.221016/1
predict case 41 , predict result/given label= 0.294395/1
predict case 42 , predict result/given label= 0.221119/1
predict case 43 , predict result/given label= 0.080310/0
predict case 44 , predict result/given label= 0.368535/0
predict case 45 , predict result/given label= 0.387554/0
predict case 46 , predict result/given label= 0.455564/0
predict case 47 , predict result/given label= 0.244691/0
predict case 48 , predict result/given label= 0.080316/0
predict case 49 , predict result/given label= 0.088008/0
predict case 50 , predict result/given label= 0.067389/0
predict case 51 , predict result/given label= 0.073085/0
predict case 52 , predict result/given label= 0.261046/0
predict case 53 , predict result/given label= 0.199334/0
predict case 54 , predict result/given label= 0.073331/0
predict case 55 , predict result/given label= 0.075062/0
predict case 56 , predict result/given label= 0.213552/0
predict case 57 , predict result/given label= 0.083544/0
predict case 58 , predict result/given label= 0.092232/0
predict case 59 , predict result/given label= 0.374267/0
predict case 60 , predict result/given label= 0.127942/0
predict case 61 , predict result/given label= 0.240580/0
predict case 62 , predict result/given label= 0.340534/0
predict case 63 , predict result/given label= 0.102009/0
predict case 64 , predict result/given label= 0.566560/0
predict case 65 , predict result/given label= 0.203767/0
predict case 66 , predict result/given label= 0.117270/0
predict case 67 , predict result/given label= 0.083540/0
predict case 68 , predict result/given label= 0.397874/0
predict case 69 , predict result/given label= 0.226913/0
predict case 70 , predict result/given label= 0.373518/0
predict case 71 , predict result/given label= 0.254799/0
predict case 72 , predict result/given label= 0.391473/0
predict case 73 , predict result/given label= 0.146189/0
predict case 74 , predict result/given label= 0.427200/0
predict case 75 , predict result/given label= 0.183124/0
predict case 76 , predict result/given label= 0.109631/0
predict case 77 , predict result/given label= 0.185760/0
predict case 78 , predict result/given label= 0.431463/0
predict case 79 , predict result/given label= 0.295883/0
predict case 80 , predict result/given label= 0.277400/0
predict case 81 , predict result/given label= 0.237593/0
predict case 82 , predict result/given label= 0.402897/0
predict case 83 , predict result/given label= 0.202740/0
predict case 84 , predict result/given label= 0.368178/0
predict case 85 , predict result/given label= 0.284850/0
