predict case 0 , predict result/given label= 0.275670/1
predict case 1 , predict result/given label= 0.079792/1
predict case 2 , predict result/given label= 0.464086/1
predict case 3 , predict result/given label= 0.470125/1
predict case 4 , predict result/given label= 0.099698/1
predict case 5 , predict result/given label= 0.384917/1
predict case 6 , predict result/given label= 0.074633/1
predict case 7 , predict result/given label= 0.195791/1
predict case 8 , predict result/given label= 0.599010/1
predict case 9 , predict result/given label= 0.419739/1
predict case 10 , predict result/given label= 0.671824/1
predict case 11 , predict result/given label= 0.264010/1
predict case 12 , predict result/given label= 0.280665/1
predict case 13 , predict result/given label= 0.303914/1
predict case 14 , predict result/given label= 0.128606/1
predict case 15 , predict result/given label= 0.163377/1
predict case 16 , predict result/given label= 0.083138/1
predict case 17 , predict result/given label= 0.353372/1
predict case 18 , predict result/given label= 0.242589/1
predict case 19 , predict result/given label= 0.242561/1
predict case 20 , predict result/given label= 0.853204/1
predict case 21 , predict result/given label= 0.150347/1
predict case 22 , predict result/given label= 0.857129/1
predict case 23 , predict result/given label= 0.204961/1
predict case 24 , predict result/given label= 0.432844/1
predict case 25 , predict result/given label= 0.082507/1
predict case 26 , predict result/given label= 0.069021/1
predict case 27 , predict result/given label= 0.221492/1
predict case 28 , predict result/given label= 0.233351/1
predict case 29 , predict result/given label= 0.099191/1
predict case 30 , predict result/given label= 0.090858/1
predict case 31 , predict result/given label= 0.273224/1
predict case 32 , predict result/given label= 0.691389/1
predict case 33 , predict result/given label= 0.491022/1
predict case 34 , predict result/given label= 0.277584/1
predict case 35 , predict result/given label= 0.248782/1
predict case 36 , predict result/given label= 0.700073/1
predict case 37 , predict result/given label= 0.384930/1
predict case 38 , predict result/given label= 0.207786/1
predict case 39 , predict result/given label= 0.857940/1
predict case 40 , predict result/given label= 0.087696/1
predict case 41 , predict result/given label= 0.594828/1
predict case 42 , predict result/given label= 0.277114/1
predict case 43 , predict result/given label= 0.399850/0
predict case 44 , predict result/given label= 0.070013/0
predict case 45 , predict result/given label= 0.074970/0
predict case 46 , predict result/given label= 0.105618/0
predict case 47 , predict result/given label= 0.075603/0
predict case 48 , predict result/given label= 0.131213/0
predict case 49 , predict result/given label= 0.208839/0
predict case 50 , predict result/given label= 0.824668/0
predict case 51 , predict result/given label= 0.593038/0
predict case 52 , predict result/given label= 0.077103/0
predict case 53 , predict result/given label= 0.518088/0
predict case 54 , predict result/given label= 0.202391/0
predict case 55 , predict result/given label= 0.076879/0
predict case 56 , predict result/given label= 0.275356/0
predict case 57 , predict result/given label= 0.074971/0
predict case 58 , predict result/given label= 0.487295/0
predict case 59 , predict result/given label= 0.575000/0
predict case 60 , predict result/given label= 0.074996/0
predict case 61 , predict result/given label= 0.085351/0
predict case 62 , predict result/given label= 0.069741/0
predict case 63 , predict result/given label= 0.074499/0
predict case 64 , predict result/given label= 0.075547/0
predict case 65 , predict result/given label= 0.206144/0
predict case 66 , predict result/given label= 0.256626/0
predict case 67 , predict result/given label= 0.221709/0
predict case 68 , predict result/given label= 0.075520/0
predict case 69 , predict result/given label= 0.394108/0
predict case 70 , predict result/given label= 0.673604/0
predict case 71 , predict result/given label= 0.292388/0
predict case 72 , predict result/given label= 0.329799/0
predict case 73 , predict result/given label= 0.355068/0
predict case 74 , predict result/given label= 0.632583/0
predict case 75 , predict result/given label= 0.216780/0
predict case 76 , predict result/given label= 0.633275/0
predict case 77 , predict result/given label= 0.201879/0
predict case 78 , predict result/given label= 0.073271/0
predict case 79 , predict result/given label= 0.089800/0
predict case 80 , predict result/given label= 0.246441/0
predict case 81 , predict result/given label= 0.550795/0
predict case 82 , predict result/given label= 0.274203/0
predict case 83 , predict result/given label= 0.163560/0
predict case 84 , predict result/given label= 0.116291/0
predict case 85 , predict result/given label= 0.068875/0
