predict case 0 , predict result/given label= 0.097850/1
predict case 1 , predict result/given label= 0.806516/1
predict case 2 , predict result/given label= 0.090238/1
predict case 3 , predict result/given label= 0.366851/1
predict case 4 , predict result/given label= 0.364057/1
predict case 5 , predict result/given label= 0.072536/1
predict case 6 , predict result/given label= 0.536500/1
predict case 7 , predict result/given label= 0.908516/1
predict case 8 , predict result/given label= 0.806462/1
predict case 9 , predict result/given label= 0.413912/1
predict case 10 , predict result/given label= 0.069273/1
predict case 11 , predict result/given label= 0.205124/1
predict case 12 , predict result/given label= 0.825563/1
predict case 13 , predict result/given label= 0.067123/1
predict case 14 , predict result/given label= 0.435009/1
predict case 15 , predict result/given label= 0.182233/1
predict case 16 , predict result/given label= 0.740593/1
predict case 17 , predict result/given label= 0.862145/1
predict case 18 , predict result/given label= 0.093271/1
predict case 19 , predict result/given label= 0.248543/1
predict case 20 , predict result/given label= 0.283196/1
predict case 21 , predict result/given label= 0.283400/1
predict case 22 , predict result/given label= 0.774271/1
predict case 23 , predict result/given label= 0.852194/1
predict case 24 , predict result/given label= 0.326464/1
predict case 25 , predict result/given label= 0.388998/1
predict case 26 , predict result/given label= 0.072362/1
predict case 27 , predict result/given label= 0.748608/1
predict case 28 , predict result/given label= 0.071341/1
predict case 29 , predict result/given label= 0.105520/1
predict case 30 , predict result/given label= 0.097561/1
predict case 31 , predict result/given label= 0.133533/1
predict case 32 , predict result/given label= 0.859397/1
predict case 33 , predict result/given label= 0.809545/1
predict case 34 , predict result/given label= 0.074759/1
predict case 35 , predict result/given label= 0.466334/1
predict case 36 , predict result/given label= 0.357819/1
predict case 37 , predict result/given label= 0.337204/1
predict case 38 , predict result/given label= 0.786832/1
predict case 39 , predict result/given label= 0.338925/1
predict case 40 , predict result/given label= 0.323685/1
predict case 41 , predict result/given label= 0.781413/1
predict case 42 , predict result/given label= 0.250468/1
predict case 43 , predict result/given label= 0.649020/1
predict case 44 , predict result/given label= 0.808697/1
predict case 45 , predict result/given label= 0.189068/1
predict case 46 , predict result/given label= 0.260690/0
predict case 47 , predict result/given label= 0.684055/0
predict case 48 , predict result/given label= 0.641864/0
predict case 49 , predict result/given label= 0.372444/0
predict case 50 , predict result/given label= 0.166457/0
predict case 51 , predict result/given label= 0.260300/0
predict case 52 , predict result/given label= 0.109615/0
predict case 53 , predict result/given label= 0.180437/0
predict case 54 , predict result/given label= 0.708126/0
predict case 55 , predict result/given label= 0.696475/0
predict case 56 , predict result/given label= 0.079546/0
predict case 57 , predict result/given label= 0.239922/0
predict case 58 , predict result/given label= 0.302348/0
predict case 59 , predict result/given label= 0.344398/0
predict case 60 , predict result/given label= 0.374588/0
predict case 61 , predict result/given label= 0.265929/0
predict case 62 , predict result/given label= 0.651289/0
predict case 63 , predict result/given label= 0.075429/0
predict case 64 , predict result/given label= 0.108965/0
predict case 65 , predict result/given label= 0.268736/0
predict case 66 , predict result/given label= 0.072331/0
predict case 67 , predict result/given label= 0.073947/0
predict case 68 , predict result/given label= 0.074945/0
predict case 69 , predict result/given label= 0.518258/0
predict case 70 , predict result/given label= 0.178185/0
predict case 71 , predict result/given label= 0.302195/0
predict case 72 , predict result/given label= 0.086812/0
predict case 73 , predict result/given label= 0.721714/0
predict case 74 , predict result/given label= 0.518324/0
predict case 75 , predict result/given label= 0.119642/0
predict case 76 , predict result/given label= 0.374333/0
predict case 77 , predict result/given label= 0.306212/0
predict case 78 , predict result/given label= 0.748835/0
predict case 79 , predict result/given label= 0.299669/0
predict case 80 , predict result/given label= 0.086435/0
predict case 81 , predict result/given label= 0.774409/0
predict case 82 , predict result/given label= 0.297740/0
predict case 83 , predict result/given label= 0.643338/0
predict case 84 , predict result/given label= 0.149510/0
predict case 85 , predict result/given label= 0.127893/0
predict case 86 , predict result/given label= 0.258366/0
predict case 87 , predict result/given label= 0.171218/0
predict case 88 , predict result/given label= 0.332577/0
predict case 89 , predict result/given label= 0.074760/0
predict case 90 , predict result/given label= 0.261048/0
predict case 91 , predict result/given label= 0.367155/0
