predict case 0 , predict result/given label= 0.088949/1
predict case 1 , predict result/given label= 0.074516/1
predict case 2 , predict result/given label= 0.533071/1
predict case 3 , predict result/given label= 0.371576/1
predict case 4 , predict result/given label= 0.406457/1
predict case 5 , predict result/given label= 0.126667/1
predict case 6 , predict result/given label= 0.256952/1
predict case 7 , predict result/given label= 0.462307/1
predict case 8 , predict result/given label= 0.075033/1
predict case 9 , predict result/given label= 0.244213/1
predict case 10 , predict result/given label= 0.073754/1
predict case 11 , predict result/given label= 0.213715/1
predict case 12 , predict result/given label= 0.794076/1
predict case 13 , predict result/given label= 0.661371/1
predict case 14 , predict result/given label= 0.228141/1
predict case 15 , predict result/given label= 0.073603/1
predict case 16 , predict result/given label= 0.463324/1
predict case 17 , predict result/given label= 0.538620/1
predict case 18 , predict result/given label= 0.236293/1
predict case 19 , predict result/given label= 0.806297/1
predict case 20 , predict result/given label= 0.233110/1
predict case 21 , predict result/given label= 0.084114/1
predict case 22 , predict result/given label= 0.066721/1
predict case 23 , predict result/given label= 0.792915/1
predict case 24 , predict result/given label= 0.213848/1
predict case 25 , predict result/given label= 0.180431/1
predict case 26 , predict result/given label= 0.188971/1
predict case 27 , predict result/given label= 0.557427/1
predict case 28 , predict result/given label= 0.409168/1
predict case 29 , predict result/given label= 0.077808/1
predict case 30 , predict result/given label= 0.381187/1
predict case 31 , predict result/given label= 0.216366/1
predict case 32 , predict result/given label= 0.926060/1
predict case 33 , predict result/given label= 0.435641/1
predict case 34 , predict result/given label= 0.084870/1
predict case 35 , predict result/given label= 0.727812/1
predict case 36 , predict result/given label= 0.500047/1
predict case 37 , predict result/given label= 0.444343/1
predict case 38 , predict result/given label= 0.874443/1
predict case 39 , predict result/given label= 0.336617/1
predict case 40 , predict result/given label= 0.255341/1
predict case 41 , predict result/given label= 0.911135/1
predict case 42 , predict result/given label= 0.757332/1
predict case 43 , predict result/given label= 0.147954/1
predict case 44 , predict result/given label= 0.157038/1
predict case 45 , predict result/given label= 0.194130/1
predict case 46 , predict result/given label= 0.137861/0
predict case 47 , predict result/given label= 0.436005/0
predict case 48 , predict result/given label= 0.433095/0
predict case 49 , predict result/given label= 0.071974/0
predict case 50 , predict result/given label= 0.085548/0
predict case 51 , predict result/given label= 0.159701/0
predict case 52 , predict result/given label= 0.075819/0
predict case 53 , predict result/given label= 0.389629/0
predict case 54 , predict result/given label= 0.283479/0
predict case 55 , predict result/given label= 0.807779/0
predict case 56 , predict result/given label= 0.065249/0
predict case 57 , predict result/given label= 0.275707/0
predict case 58 , predict result/given label= 0.385260/0
predict case 59 , predict result/given label= 0.214739/0
predict case 60 , predict result/given label= 0.812246/0
predict case 61 , predict result/given label= 0.395912/0
predict case 62 , predict result/given label= 0.278995/0
predict case 63 , predict result/given label= 0.514146/0
predict case 64 , predict result/given label= 0.105785/0
predict case 65 , predict result/given label= 0.746055/0
predict case 66 , predict result/given label= 0.163333/0
predict case 67 , predict result/given label= 0.529078/0
predict case 68 , predict result/given label= 0.643554/0
predict case 69 , predict result/given label= 0.112328/0
predict case 70 , predict result/given label= 0.340852/0
predict case 71 , predict result/given label= 0.067957/0
predict case 72 , predict result/given label= 0.525407/0
predict case 73 , predict result/given label= 0.184998/0
predict case 74 , predict result/given label= 0.124127/0
predict case 75 , predict result/given label= 0.390104/0
predict case 76 , predict result/given label= 0.280496/0
predict case 77 , predict result/given label= 0.297504/0
predict case 78 , predict result/given label= 0.256946/0
predict case 79 , predict result/given label= 0.605015/0
predict case 80 , predict result/given label= 0.245447/0
predict case 81 , predict result/given label= 0.395346/0
predict case 82 , predict result/given label= 0.368806/0
predict case 83 , predict result/given label= 0.500016/0
predict case 84 , predict result/given label= 0.267859/0
predict case 85 , predict result/given label= 0.373189/0
predict case 86 , predict result/given label= 0.243867/0
predict case 87 , predict result/given label= 0.211296/0
predict case 88 , predict result/given label= 0.343442/0
predict case 89 , predict result/given label= 0.638856/0
predict case 90 , predict result/given label= 0.101941/0
predict case 91 , predict result/given label= 0.271314/0
