predict case 0 , predict result/given label= 0.070735/1
predict case 1 , predict result/given label= 0.073426/1
predict case 2 , predict result/given label= 0.074984/1
predict case 3 , predict result/given label= 0.073618/1
predict case 4 , predict result/given label= 0.059995/1
predict case 5 , predict result/given label= 0.074793/1
predict case 6 , predict result/given label= 0.068133/1
predict case 7 , predict result/given label= 0.067385/1
predict case 8 , predict result/given label= 0.096577/1
predict case 9 , predict result/given label= 0.426977/1
predict case 10 , predict result/given label= 0.073540/1
predict case 11 , predict result/given label= 0.068548/1
predict case 12 , predict result/given label= 0.136404/1
predict case 13 , predict result/given label= 0.259776/1
predict case 14 , predict result/given label= 0.568469/1
predict case 15 , predict result/given label= 0.160704/1
predict case 16 , predict result/given label= 0.068461/1
predict case 17 , predict result/given label= 0.534911/1
predict case 18 , predict result/given label= 0.068090/1
predict case 19 , predict result/given label= 0.353270/1
predict case 20 , predict result/given label= 0.103254/1
predict case 21 , predict result/given label= 0.292896/1
predict case 22 , predict result/given label= 0.075712/1
predict case 23 , predict result/given label= 0.263128/1
predict case 24 , predict result/given label= 0.125985/1
predict case 25 , predict result/given label= 0.094308/1
predict case 26 , predict result/given label= 0.137600/1
predict case 27 , predict result/given label= 0.098333/1
predict case 28 , predict result/given label= 0.063059/1
predict case 29 , predict result/given label= 0.075180/1
predict case 30 , predict result/given label= 0.087768/1
predict case 31 , predict result/given label= 0.082656/1
predict case 32 , predict result/given label= 0.084126/1
predict case 33 , predict result/given label= 0.068646/1
predict case 34 , predict result/given label= 0.223704/1
predict case 35 , predict result/given label= 0.196656/1
predict case 36 , predict result/given label= 0.246313/1
predict case 37 , predict result/given label= 0.288060/1
predict case 38 , predict result/given label= 0.075827/1
predict case 39 , predict result/given label= 0.384400/1
predict case 40 , predict result/given label= 0.117714/1
predict case 41 , predict result/given label= 0.073911/0
predict case 42 , predict result/given label= 0.070775/0
predict case 43 , predict result/given label= 0.066905/0
predict case 44 , predict result/given label= 0.070404/0
predict case 45 , predict result/given label= 0.221763/0
predict case 46 , predict result/given label= 0.084441/0
predict case 47 , predict result/given label= 0.111182/0
predict case 48 , predict result/given label= 0.095509/0
predict case 49 , predict result/given label= 0.405476/0
predict case 50 , predict result/given label= 0.137256/0
predict case 51 , predict result/given label= 0.106553/0
predict case 52 , predict result/given label= 0.112871/0
predict case 53 , predict result/given label= 0.074532/0
predict case 54 , predict result/given label= 0.073005/0
predict case 55 , predict result/given label= 0.248465/0
predict case 56 , predict result/given label= 0.070404/0
predict case 57 , predict result/given label= 0.167720/0
predict case 58 , predict result/given label= 0.202476/0
predict case 59 , predict result/given label= 0.118321/0
predict case 60 , predict result/given label= 0.121324/0
predict case 61 , predict result/given label= 0.075769/0
predict case 62 , predict result/given label= 0.124937/0
predict case 63 , predict result/given label= 0.073476/0
predict case 64 , predict result/given label= 0.125216/0
predict case 65 , predict result/given label= 0.069416/0
predict case 66 , predict result/given label= 0.072015/0
predict case 67 , predict result/given label= 0.071477/0
predict case 68 , predict result/given label= 0.079629/0
predict case 69 , predict result/given label= 0.072278/0
predict case 70 , predict result/given label= 0.262312/0
predict case 71 , predict result/given label= 0.111486/0
predict case 72 , predict result/given label= 0.074644/0
predict case 73 , predict result/given label= 0.171097/0
predict case 74 , predict result/given label= 0.138729/0
predict case 75 , predict result/given label= 0.074452/0
predict case 76 , predict result/given label= 0.142524/0
predict case 77 , predict result/given label= 0.073239/0
predict case 78 , predict result/given label= 0.074391/0
predict case 79 , predict result/given label= 0.177476/0
predict case 80 , predict result/given label= 0.139252/0
predict case 81 , predict result/given label= 0.071485/0
