predict case 0 , predict result/given label= 0.849875/1
predict case 1 , predict result/given label= 0.859983/1
predict case 2 , predict result/given label= 0.695148/1
predict case 3 , predict result/given label= 0.611290/1
predict case 4 , predict result/given label= 0.906383/1
predict case 5 , predict result/given label= 0.173972/1
predict case 6 , predict result/given label= 0.824038/1
predict case 7 , predict result/given label= 0.344771/1
predict case 8 , predict result/given label= 0.588306/1
predict case 9 , predict result/given label= 0.724067/1
predict case 10 , predict result/given label= 0.491322/1
predict case 11 , predict result/given label= 0.558362/1
predict case 12 , predict result/given label= 0.782306/1
predict case 13 , predict result/given label= 0.825170/1
predict case 14 , predict result/given label= 0.850647/1
predict case 15 , predict result/given label= 0.848236/1
predict case 16 , predict result/given label= 0.342784/1
predict case 17 , predict result/given label= 0.663529/1
predict case 18 , predict result/given label= 0.434710/1
predict case 19 , predict result/given label= 0.648096/1
predict case 20 , predict result/given label= 0.814871/1
predict case 21 , predict result/given label= 0.884131/1
predict case 22 , predict result/given label= 0.404220/1
predict case 23 , predict result/given label= 0.491813/1
predict case 24 , predict result/given label= 0.400139/1
predict case 25 , predict result/given label= 0.834805/1
predict case 26 , predict result/given label= 0.703716/1
predict case 27 , predict result/given label= 0.626453/1
predict case 28 , predict result/given label= 0.847328/1
predict case 29 , predict result/given label= 0.323937/1
predict case 30 , predict result/given label= 0.388858/1
predict case 31 , predict result/given label= 0.451714/1
predict case 32 , predict result/given label= 0.478352/1
predict case 33 , predict result/given label= 0.814381/1
predict case 34 , predict result/given label= 0.659780/1
predict case 35 , predict result/given label= 0.465094/1
predict case 36 , predict result/given label= 0.740671/1
predict case 37 , predict result/given label= 0.746039/1
predict case 38 , predict result/given label= 0.763201/1
predict case 39 , predict result/given label= 0.907005/1
predict case 40 , predict result/given label= 0.704055/1
predict case 41 , predict result/given label= 0.819787/1
predict case 42 , predict result/given label= 0.072130/1
predict case 43 , predict result/given label= 0.638402/1
predict case 44 , predict result/given label= 0.754272/1
predict case 45 , predict result/given label= 0.827644/1
predict case 46 , predict result/given label= 0.805620/1
predict case 47 , predict result/given label= 0.634127/1
predict case 48 , predict result/given label= 0.589678/1
predict case 49 , predict result/given label= 0.464846/1
predict case 50 , predict result/given label= 0.416771/1
predict case 51 , predict result/given label= 0.658065/1
predict case 52 , predict result/given label= 0.506798/1
predict case 53 , predict result/given label= 0.839247/1
predict case 54 , predict result/given label= 0.810412/1
predict case 55 , predict result/given label= 0.853889/1
predict case 56 , predict result/given label= 0.427657/1
predict case 57 , predict result/given label= 0.274991/1
predict case 58 , predict result/given label= 0.684755/1
predict case 59 , predict result/given label= 0.505394/1
predict case 60 , predict result/given label= 0.659373/1
predict case 61 , predict result/given label= 0.548928/1
predict case 62 , predict result/given label= 0.479996/1
predict case 63 , predict result/given label= 0.725574/1
predict case 64 , predict result/given label= 0.844934/1
