predict case 0 , predict result/given label= 0.618750/1
predict case 1 , predict result/given label= 0.924353/1
predict case 2 , predict result/given label= 0.555673/1
predict case 3 , predict result/given label= 0.615987/1
predict case 4 , predict result/given label= 0.878177/1
predict case 5 , predict result/given label= 0.926094/1
predict case 6 , predict result/given label= 0.349036/1
predict case 7 , predict result/given label= 0.607707/1
predict case 8 , predict result/given label= 0.352357/1
predict case 9 , predict result/given label= 0.855430/1
predict case 10 , predict result/given label= 0.617108/1
predict case 11 , predict result/given label= 0.827908/1
predict case 12 , predict result/given label= 0.538475/1
predict case 13 , predict result/given label= 0.634772/1
predict case 14 , predict result/given label= 0.776562/1
predict case 15 , predict result/given label= 0.583828/1
predict case 16 , predict result/given label= 0.631862/1
predict case 17 , predict result/given label= 0.483843/1
predict case 18 , predict result/given label= 0.074286/1
predict case 19 , predict result/given label= 0.924463/1
predict case 20 , predict result/given label= 0.359216/1
predict case 21 , predict result/given label= 0.671376/1
predict case 22 , predict result/given label= 0.480023/1
predict case 23 , predict result/given label= 0.928690/1
predict case 24 , predict result/given label= 0.616713/1
predict case 25 , predict result/given label= 0.922593/1
predict case 26 , predict result/given label= 0.909386/1
predict case 27 , predict result/given label= 0.909901/1
predict case 28 , predict result/given label= 0.512888/1
predict case 29 , predict result/given label= 0.924206/1
predict case 30 , predict result/given label= 0.670748/1
predict case 31 , predict result/given label= 0.242149/1
predict case 32 , predict result/given label= 0.705022/1
predict case 33 , predict result/given label= 0.340890/1
predict case 34 , predict result/given label= 0.388550/1
predict case 35 , predict result/given label= 0.616949/1
predict case 36 , predict result/given label= 0.403482/1
predict case 37 , predict result/given label= 0.861932/1
predict case 38 , predict result/given label= 0.928277/1
predict case 39 , predict result/given label= 0.345734/1
predict case 40 , predict result/given label= 0.718768/1
predict case 41 , predict result/given label= 0.618136/1
predict case 42 , predict result/given label= 0.817217/1
predict case 43 , predict result/given label= 0.348291/1
predict case 44 , predict result/given label= 0.561652/1
predict case 45 , predict result/given label= 0.616492/1
predict case 46 , predict result/given label= 0.705229/1
predict case 47 , predict result/given label= 0.727517/1
predict case 48 , predict result/given label= 0.928283/1
predict case 49 , predict result/given label= 0.727480/1
predict case 50 , predict result/given label= 0.166080/1
predict case 51 , predict result/given label= 0.275724/1
predict case 52 , predict result/given label= 0.370283/1
predict case 53 , predict result/given label= 0.508471/1
predict case 54 , predict result/given label= 0.476221/1
predict case 55 , predict result/given label= 0.663467/1
predict case 56 , predict result/given label= 0.071298/1
predict case 57 , predict result/given label= 0.107960/1
predict case 58 , predict result/given label= 0.900158/1
predict case 59 , predict result/given label= 0.555736/1
predict case 60 , predict result/given label= 0.472106/1
predict case 61 , predict result/given label= 0.352796/1
predict case 62 , predict result/given label= 0.837943/1
predict case 63 , predict result/given label= 0.381727/1
predict case 64 , predict result/given label= 0.848182/1
predict case 65 , predict result/given label= 0.503567/1
predict case 66 , predict result/given label= 0.704384/1
predict case 67 , predict result/given label= 0.839894/1
predict case 68 , predict result/given label= 0.861392/1
predict case 69 , predict result/given label= 0.381715/1
