predict case 0 , predict result/given label= 0.880448/1
predict case 1 , predict result/given label= 0.442448/1
predict case 2 , predict result/given label= 0.925299/1
predict case 3 , predict result/given label= 0.861209/1
predict case 4 , predict result/given label= 0.893521/1
predict case 5 , predict result/given label= 0.096624/1
predict case 6 , predict result/given label= 0.928948/1
predict case 7 , predict result/given label= 0.164795/1
predict case 8 , predict result/given label= 0.602914/1
predict case 9 , predict result/given label= 0.764260/1
predict case 10 , predict result/given label= 0.099004/1
predict case 11 , predict result/given label= 0.895527/1
predict case 12 , predict result/given label= 0.098932/1
predict case 13 , predict result/given label= 0.142667/1
predict case 14 , predict result/given label= 0.196400/1
predict case 15 , predict result/given label= 0.197187/1
predict case 16 , predict result/given label= 0.264280/1
predict case 17 , predict result/given label= 0.150005/1
predict case 18 , predict result/given label= 0.530416/1
predict case 19 , predict result/given label= 0.116355/1
predict case 20 , predict result/given label= 0.181855/1
predict case 21 , predict result/given label= 0.879956/1
predict case 22 , predict result/given label= 0.798456/1
predict case 23 , predict result/given label= 0.262149/1
predict case 24 , predict result/given label= 0.803564/1
predict case 25 , predict result/given label= 0.115683/1
predict case 26 , predict result/given label= 0.263612/1
predict case 27 , predict result/given label= 0.172004/1
predict case 28 , predict result/given label= 0.512184/1
predict case 29 , predict result/given label= 0.250141/1
predict case 30 , predict result/given label= 0.764180/1
predict case 31 , predict result/given label= 0.785910/1
predict case 32 , predict result/given label= 0.889845/1
predict case 33 , predict result/given label= 0.419785/1
predict case 34 , predict result/given label= 0.747643/1
predict case 35 , predict result/given label= 0.908894/1
predict case 36 , predict result/given label= 0.264112/1
predict case 37 , predict result/given label= 0.912225/1
predict case 38 , predict result/given label= 0.691630/1
predict case 39 , predict result/given label= 0.475033/1
predict case 40 , predict result/given label= 0.925291/1
predict case 41 , predict result/given label= 0.836273/1
predict case 42 , predict result/given label= 0.881897/1
predict case 43 , predict result/given label= 0.823767/1
predict case 44 , predict result/given label= 0.359430/1
predict case 45 , predict result/given label= 0.745945/1
predict case 46 , predict result/given label= 0.553804/1
predict case 47 , predict result/given label= 0.154508/1
predict case 48 , predict result/given label= 0.349470/1
predict case 49 , predict result/given label= 0.894098/1
predict case 50 , predict result/given label= 0.912182/1
predict case 51 , predict result/given label= 0.177361/1
predict case 52 , predict result/given label= 0.891286/1
predict case 53 , predict result/given label= 0.867890/1
predict case 54 , predict result/given label= 0.579488/1
predict case 55 , predict result/given label= 0.688988/1
predict case 56 , predict result/given label= 0.593929/1
predict case 57 , predict result/given label= 0.807473/1
predict case 58 , predict result/given label= 0.446084/1
predict case 59 , predict result/given label= 0.402706/1
predict case 60 , predict result/given label= 0.249294/1
predict case 61 , predict result/given label= 0.092912/1
predict case 62 , predict result/given label= 0.224786/1
predict case 63 , predict result/given label= 0.864682/1
predict case 64 , predict result/given label= 0.134309/1
predict case 65 , predict result/given label= 0.773977/1
predict case 66 , predict result/given label= 0.180800/1
predict case 67 , predict result/given label= 0.333273/1
predict case 68 , predict result/given label= 0.777361/1
predict case 69 , predict result/given label= 0.170278/1
predict case 70 , predict result/given label= 0.893484/1
predict case 71 , predict result/given label= 0.924155/1
predict case 72 , predict result/given label= 0.345846/1
predict case 73 , predict result/given label= 0.149888/1
predict case 74 , predict result/given label= 0.168148/1
predict case 75 , predict result/given label= 0.106320/1
predict case 76 , predict result/given label= 0.264083/1
predict case 77 , predict result/given label= 0.109514/1
predict case 78 , predict result/given label= 0.319283/1
predict case 79 , predict result/given label= 0.605102/1
predict case 80 , predict result/given label= 0.098095/1
predict case 81 , predict result/given label= 0.786110/1
predict case 82 , predict result/given label= 0.898233/1
predict case 83 , predict result/given label= 0.645102/1
predict case 84 , predict result/given label= 0.135532/1
predict case 85 , predict result/given label= 0.441372/1
predict case 86 , predict result/given label= 0.434092/1
predict case 87 , predict result/given label= 0.188330/1
predict case 88 , predict result/given label= 0.197072/1
predict case 89 , predict result/given label= 0.889841/1
predict case 90 , predict result/given label= 0.350323/1
predict case 91 , predict result/given label= 0.767498/1
predict case 92 , predict result/given label= 0.809334/1
predict case 93 , predict result/given label= 0.777841/1
predict case 94 , predict result/given label= 0.872519/1
predict case 95 , predict result/given label= 0.925296/1
predict case 96 , predict result/given label= 0.864525/1
predict case 97 , predict result/given label= 0.276565/1
predict case 98 , predict result/given label= 0.268326/1
predict case 99 , predict result/given label= 0.819169/1
predict case 100 , predict result/given label= 0.290550/1
predict case 101 , predict result/given label= 0.593659/1
predict case 102 , predict result/given label= 0.318790/1
predict case 103 , predict result/given label= 0.605222/1
predict case 104 , predict result/given label= 0.159610/1
predict case 105 , predict result/given label= 0.636426/1
predict case 106 , predict result/given label= 0.885559/1
predict case 107 , predict result/given label= 0.627594/1
predict case 108 , predict result/given label= 0.221334/1
predict case 109 , predict result/given label= 0.925282/1
predict case 110 , predict result/given label= 0.491327/1
predict case 111 , predict result/given label= 0.882071/1
predict case 112 , predict result/given label= 0.262562/1
predict case 113 , predict result/given label= 0.361188/1
predict case 114 , predict result/given label= 0.723097/1
predict case 115 , predict result/given label= 0.819221/1
predict case 116 , predict result/given label= 0.107110/1
predict case 117 , predict result/given label= 0.891242/1
predict case 118 , predict result/given label= 0.175256/1
predict case 119 , predict result/given label= 0.258049/1
predict case 120 , predict result/given label= 0.899844/1
predict case 121 , predict result/given label= 0.790681/1
predict case 122 , predict result/given label= 0.332767/1
predict case 123 , predict result/given label= 0.893529/1
predict case 124 , predict result/given label= 0.831321/1
predict case 125 , predict result/given label= 0.264227/1
predict case 126 , predict result/given label= 0.889703/1
predict case 127 , predict result/given label= 0.646162/1
predict case 128 , predict result/given label= 0.431184/1
predict case 129 , predict result/given label= 0.804776/1
predict case 130 , predict result/given label= 0.805508/1
predict case 131 , predict result/given label= 0.202272/1
predict case 132 , predict result/given label= 0.925764/1
predict case 133 , predict result/given label= 0.339154/1
predict case 134 , predict result/given label= 0.683328/1
predict case 135 , predict result/given label= 0.925048/1
predict case 136 , predict result/given label= 0.162643/1
predict case 137 , predict result/given label= 0.720522/1
predict case 138 , predict result/given label= 0.611324/1
predict case 139 , predict result/given label= 0.066972/0
predict case 140 , predict result/given label= 0.366391/0
predict case 141 , predict result/given label= 0.433587/0
predict case 142 , predict result/given label= 0.474492/0
predict case 143 , predict result/given label= 0.864539/0
predict case 144 , predict result/given label= 0.094219/0
predict case 145 , predict result/given label= 0.602133/0
predict case 146 , predict result/given label= 0.217432/0
predict case 147 , predict result/given label= 0.075201/0
predict case 148 , predict result/given label= 0.536125/0
predict case 149 , predict result/given label= 0.074914/0
predict case 150 , predict result/given label= 0.213669/0
predict case 151 , predict result/given label= 0.357649/0
predict case 152 , predict result/given label= 0.247473/0
predict case 153 , predict result/given label= 0.522055/0
predict case 154 , predict result/given label= 0.190724/0
predict case 155 , predict result/given label= 0.867339/0
predict case 156 , predict result/given label= 0.181443/0
predict case 157 , predict result/given label= 0.147908/0
predict case 158 , predict result/given label= 0.244116/0
