predict case 0 , predict result/given label= 0.744430/1
predict case 1 , predict result/given label= 0.075688/1
predict case 2 , predict result/given label= 0.663325/1
predict case 3 , predict result/given label= 0.667967/1
predict case 4 , predict result/given label= 0.525339/1
predict case 5 , predict result/given label= 0.068355/1
predict case 6 , predict result/given label= 0.682177/1
predict case 7 , predict result/given label= 0.649931/1
predict case 8 , predict result/given label= 0.621800/1
predict case 9 , predict result/given label= 0.475727/1
predict case 10 , predict result/given label= 0.669886/1
predict case 11 , predict result/given label= 0.652390/1
predict case 12 , predict result/given label= 0.643571/1
predict case 13 , predict result/given label= 0.600861/1
predict case 14 , predict result/given label= 0.669758/1
predict case 15 , predict result/given label= 0.143707/1
predict case 16 , predict result/given label= 0.084639/1
predict case 17 , predict result/given label= 0.519636/1
predict case 18 , predict result/given label= 0.075454/1
predict case 19 , predict result/given label= 0.635367/1
predict case 20 , predict result/given label= 0.674102/1
predict case 21 , predict result/given label= 0.504916/1
predict case 22 , predict result/given label= 0.652811/1
predict case 23 , predict result/given label= 0.604386/1
predict case 24 , predict result/given label= 0.619602/1
predict case 25 , predict result/given label= 0.520040/1
predict case 26 , predict result/given label= 0.671601/1
predict case 27 , predict result/given label= 0.641667/1
predict case 28 , predict result/given label= 0.525560/1
predict case 29 , predict result/given label= 0.504448/1
predict case 30 , predict result/given label= 0.662269/1
predict case 31 , predict result/given label= 0.606016/1
predict case 32 , predict result/given label= 0.618997/1
predict case 33 , predict result/given label= 0.682904/1
predict case 34 , predict result/given label= 0.699769/1
predict case 35 , predict result/given label= 0.537275/1
predict case 36 , predict result/given label= 0.083762/1
predict case 37 , predict result/given label= 0.578938/1
predict case 38 , predict result/given label= 0.669422/1
predict case 39 , predict result/given label= 0.686609/1
predict case 40 , predict result/given label= 0.651206/1
predict case 41 , predict result/given label= 0.611462/1
predict case 42 , predict result/given label= 0.085230/1
predict case 43 , predict result/given label= 0.667946/1
predict case 44 , predict result/given label= 0.559041/1
predict case 45 , predict result/given label= 0.725530/1
predict case 46 , predict result/given label= 0.074451/1
predict case 47 , predict result/given label= 0.625707/1
predict case 48 , predict result/given label= 0.547980/1
predict case 49 , predict result/given label= 0.738917/1
predict case 50 , predict result/given label= 0.546747/1
predict case 51 , predict result/given label= 0.557595/1
predict case 52 , predict result/given label= 0.466066/1
predict case 53 , predict result/given label= 0.625030/1
predict case 54 , predict result/given label= 0.623885/1
predict case 55 , predict result/given label= 0.703753/1
predict case 56 , predict result/given label= 0.651029/1
predict case 57 , predict result/given label= 0.651030/1
predict case 58 , predict result/given label= 0.539171/1
predict case 59 , predict result/given label= 0.147814/1
predict case 60 , predict result/given label= 0.590050/1
predict case 61 , predict result/given label= 0.618459/1
predict case 62 , predict result/given label= 0.500374/1
predict case 63 , predict result/given label= 0.654293/1
predict case 64 , predict result/given label= 0.717872/1
predict case 65 , predict result/given label= 0.686610/1
predict case 66 , predict result/given label= 0.653245/1
predict case 67 , predict result/given label= 0.629155/1
predict case 68 , predict result/given label= 0.606017/1
predict case 69 , predict result/given label= 0.094974/1
predict case 70 , predict result/given label= 0.638173/1
predict case 71 , predict result/given label= 0.669497/1
predict case 72 , predict result/given label= 0.686536/1
predict case 73 , predict result/given label= 0.598526/1
predict case 74 , predict result/given label= 0.640922/1
predict case 75 , predict result/given label= 0.673071/1
predict case 76 , predict result/given label= 0.659688/1
predict case 77 , predict result/given label= 0.687195/1
predict case 78 , predict result/given label= 0.597608/1
predict case 79 , predict result/given label= 0.667194/1
predict case 80 , predict result/given label= 0.075081/1
predict case 81 , predict result/given label= 0.660936/1
predict case 82 , predict result/given label= 0.110165/1
predict case 83 , predict result/given label= 0.691694/1
predict case 84 , predict result/given label= 0.669625/1
predict case 85 , predict result/given label= 0.608295/1
predict case 86 , predict result/given label= 0.074506/1
predict case 87 , predict result/given label= 0.613026/1
predict case 88 , predict result/given label= 0.719810/1
predict case 89 , predict result/given label= 0.639221/1
predict case 90 , predict result/given label= 0.073964/1
predict case 91 , predict result/given label= 0.670875/1
predict case 92 , predict result/given label= 0.584691/1
predict case 93 , predict result/given label= 0.085560/1
predict case 94 , predict result/given label= 0.076442/1
predict case 95 , predict result/given label= 0.635446/1
predict case 96 , predict result/given label= 0.653690/1
predict case 97 , predict result/given label= 0.607178/1
predict case 98 , predict result/given label= 0.119090/1
predict case 99 , predict result/given label= 0.075178/1
predict case 100 , predict result/given label= 0.702077/1
predict case 101 , predict result/given label= 0.650495/1
predict case 102 , predict result/given label= 0.542257/1
predict case 103 , predict result/given label= 0.079190/1
predict case 104 , predict result/given label= 0.519473/1
predict case 105 , predict result/given label= 0.583207/1
predict case 106 , predict result/given label= 0.530511/1
predict case 107 , predict result/given label= 0.590839/1
predict case 108 , predict result/given label= 0.629197/1
predict case 109 , predict result/given label= 0.635641/1
predict case 110 , predict result/given label= 0.553063/1
predict case 111 , predict result/given label= 0.518643/1
predict case 112 , predict result/given label= 0.672677/1
predict case 113 , predict result/given label= 0.724070/1
predict case 114 , predict result/given label= 0.568430/1
predict case 115 , predict result/given label= 0.611256/1
predict case 116 , predict result/given label= 0.593705/1
predict case 117 , predict result/given label= 0.101269/1
predict case 118 , predict result/given label= 0.093834/1
predict case 119 , predict result/given label= 0.682840/1
predict case 120 , predict result/given label= 0.109684/1
predict case 121 , predict result/given label= 0.075521/1
predict case 122 , predict result/given label= 0.519406/1
predict case 123 , predict result/given label= 0.622078/1
predict case 124 , predict result/given label= 0.597987/1
predict case 125 , predict result/given label= 0.670124/1
predict case 126 , predict result/given label= 0.735712/1
predict case 127 , predict result/given label= 0.660731/1
predict case 128 , predict result/given label= 0.544270/1
predict case 129 , predict result/given label= 0.584865/1
predict case 130 , predict result/given label= 0.500176/1
predict case 131 , predict result/given label= 0.533435/1
predict case 132 , predict result/given label= 0.488498/1
predict case 133 , predict result/given label= 0.720052/1
predict case 134 , predict result/given label= 0.663659/1
predict case 135 , predict result/given label= 0.085328/1
predict case 136 , predict result/given label= 0.590131/1
predict case 137 , predict result/given label= 0.645318/1
predict case 138 , predict result/given label= 0.512402/1
predict case 139 , predict result/given label= 0.742358/0
predict case 140 , predict result/given label= 0.512821/0
predict case 141 , predict result/given label= 0.071159/0
predict case 142 , predict result/given label= 0.302561/0
predict case 143 , predict result/given label= 0.411311/0
predict case 144 , predict result/given label= 0.343981/0
predict case 145 , predict result/given label= 0.075350/0
predict case 146 , predict result/given label= 0.657985/0
predict case 147 , predict result/given label= 0.248620/0
predict case 148 , predict result/given label= 0.390298/0
