predict case 0 , predict result/given label= 0.467828/1
predict case 1 , predict result/given label= 0.432408/1
predict case 2 , predict result/given label= 0.872202/1
predict case 3 , predict result/given label= 0.888882/1
predict case 4 , predict result/given label= 0.843121/1
predict case 5 , predict result/given label= 0.680472/1
predict case 6 , predict result/given label= 0.809968/1
predict case 7 , predict result/given label= 0.347076/1
predict case 8 , predict result/given label= 0.775388/1
predict case 9 , predict result/given label= 0.902914/1
predict case 10 , predict result/given label= 0.449384/1
predict case 11 , predict result/given label= 0.302551/1
predict case 12 , predict result/given label= 0.662863/1
predict case 13 , predict result/given label= 0.418466/1
predict case 14 , predict result/given label= 0.862138/1
predict case 15 , predict result/given label= 0.755481/1
predict case 16 , predict result/given label= 0.747612/1
predict case 17 , predict result/given label= 0.378406/1
predict case 18 , predict result/given label= 0.837841/1
predict case 19 , predict result/given label= 0.347909/1
predict case 20 , predict result/given label= 0.739176/1
predict case 21 , predict result/given label= 0.851179/1
predict case 22 , predict result/given label= 0.831723/1
predict case 23 , predict result/given label= 0.778764/1
predict case 24 , predict result/given label= 0.088160/1
predict case 25 , predict result/given label= 0.926227/1
predict case 26 , predict result/given label= 0.834491/1
predict case 27 , predict result/given label= 0.860060/1
predict case 28 , predict result/given label= 0.392801/1
predict case 29 , predict result/given label= 0.814530/1
predict case 30 , predict result/given label= 0.376165/1
predict case 31 , predict result/given label= 0.928964/1
predict case 32 , predict result/given label= 0.929258/1
predict case 33 , predict result/given label= 0.574675/1
predict case 34 , predict result/given label= 0.926904/1
predict case 35 , predict result/given label= 0.127766/1
predict case 36 , predict result/given label= 0.584578/1
predict case 37 , predict result/given label= 0.679048/1
predict case 38 , predict result/given label= 0.258383/1
predict case 39 , predict result/given label= 0.852674/1
predict case 40 , predict result/given label= 0.624433/1
predict case 41 , predict result/given label= 0.856356/1
predict case 42 , predict result/given label= 0.820664/1
predict case 43 , predict result/given label= 0.600962/1
predict case 44 , predict result/given label= 0.791685/1
predict case 45 , predict result/given label= 0.928536/1
predict case 46 , predict result/given label= 0.928388/1
predict case 47 , predict result/given label= 0.719019/1
predict case 48 , predict result/given label= 0.865301/1
predict case 49 , predict result/given label= 0.929465/1
predict case 50 , predict result/given label= 0.345442/1
predict case 51 , predict result/given label= 0.386948/1
predict case 52 , predict result/given label= 0.911020/1
predict case 53 , predict result/given label= 0.471204/1
predict case 54 , predict result/given label= 0.492298/1
predict case 55 , predict result/given label= 0.925283/1
predict case 56 , predict result/given label= 0.744555/1
predict case 57 , predict result/given label= 0.432668/1
predict case 58 , predict result/given label= 0.926357/1
predict case 59 , predict result/given label= 0.134787/1
predict case 60 , predict result/given label= 0.929674/1
predict case 61 , predict result/given label= 0.422334/1
predict case 62 , predict result/given label= 0.767844/1
predict case 63 , predict result/given label= 0.538234/1
predict case 64 , predict result/given label= 0.859113/1
predict case 65 , predict result/given label= 0.436121/1
predict case 66 , predict result/given label= 0.141792/1
predict case 67 , predict result/given label= 0.710067/1
predict case 68 , predict result/given label= 0.842216/1
predict case 69 , predict result/given label= 0.836416/1
predict case 70 , predict result/given label= 0.434389/1
predict case 71 , predict result/given label= 0.379598/1
predict case 72 , predict result/given label= 0.487851/1
predict case 73 , predict result/given label= 0.429339/1
predict case 74 , predict result/given label= 0.887589/1
predict case 75 , predict result/given label= 0.926563/1
predict case 76 , predict result/given label= 0.349462/1
predict case 77 , predict result/given label= 0.544798/1
predict case 78 , predict result/given label= 0.258383/1
predict case 79 , predict result/given label= 0.109993/1
predict case 80 , predict result/given label= 0.526760/1
predict case 81 , predict result/given label= 0.894423/1
predict case 82 , predict result/given label= 0.731384/1
predict case 83 , predict result/given label= 0.837263/1
predict case 84 , predict result/given label= 0.773761/1
predict case 85 , predict result/given label= 0.338958/1
predict case 86 , predict result/given label= 0.816907/1
predict case 87 , predict result/given label= 0.852973/1
predict case 88 , predict result/given label= 0.842065/1
predict case 89 , predict result/given label= 0.551957/1
predict case 90 , predict result/given label= 0.293923/1
predict case 91 , predict result/given label= 0.348799/1
predict case 92 , predict result/given label= 0.354036/1
predict case 93 , predict result/given label= 0.867251/1
predict case 94 , predict result/given label= 0.359098/1
predict case 95 , predict result/given label= 0.925339/1
predict case 96 , predict result/given label= 0.463088/1
predict case 97 , predict result/given label= 0.641214/1
predict case 98 , predict result/given label= 0.855017/1
predict case 99 , predict result/given label= 0.819457/1
predict case 100 , predict result/given label= 0.090793/1
predict case 101 , predict result/given label= 0.123399/1
predict case 102 , predict result/given label= 0.806320/1
predict case 103 , predict result/given label= 0.733071/1
predict case 104 , predict result/given label= 0.373914/1
predict case 105 , predict result/given label= 0.299754/1
predict case 106 , predict result/given label= 0.346192/1
predict case 107 , predict result/given label= 0.481820/1
predict case 108 , predict result/given label= 0.356072/1
predict case 109 , predict result/given label= 0.895553/1
predict case 110 , predict result/given label= 0.900395/1
predict case 111 , predict result/given label= 0.299045/1
predict case 112 , predict result/given label= 0.929212/1
predict case 113 , predict result/given label= 0.930510/1
predict case 114 , predict result/given label= 0.803135/1
predict case 115 , predict result/given label= 0.545673/1
predict case 116 , predict result/given label= 0.718893/1
predict case 117 , predict result/given label= 0.462539/1
predict case 118 , predict result/given label= 0.896546/1
predict case 119 , predict result/given label= 0.857027/1
predict case 120 , predict result/given label= 0.313905/1
predict case 121 , predict result/given label= 0.361034/1
predict case 122 , predict result/given label= 0.599591/1
predict case 123 , predict result/given label= 0.877900/1
predict case 124 , predict result/given label= 0.801791/1
predict case 125 , predict result/given label= 0.510605/1
predict case 126 , predict result/given label= 0.906230/1
predict case 127 , predict result/given label= 0.255491/1
predict case 128 , predict result/given label= 0.546924/1
predict case 129 , predict result/given label= 0.321294/1
predict case 130 , predict result/given label= 0.613077/1
predict case 131 , predict result/given label= 0.543501/1
predict case 132 , predict result/given label= 0.854384/1
predict case 133 , predict result/given label= 0.651244/1
predict case 134 , predict result/given label= 0.460532/1
predict case 135 , predict result/given label= 0.862175/1
predict case 136 , predict result/given label= 0.912700/1
predict case 137 , predict result/given label= 0.875661/1
predict case 138 , predict result/given label= 0.615738/1
predict case 139 , predict result/given label= 0.408507/1
predict case 140 , predict result/given label= 0.495262/1
predict case 141 , predict result/given label= 0.347399/1
predict case 142 , predict result/given label= 0.737082/1
predict case 143 , predict result/given label= 0.891014/1
predict case 144 , predict result/given label= 0.786036/1
predict case 145 , predict result/given label= 0.298207/1
predict case 146 , predict result/given label= 0.622065/1
predict case 147 , predict result/given label= 0.830762/1
predict case 148 , predict result/given label= 0.818522/1
predict case 149 , predict result/given label= 0.455830/1
predict case 150 , predict result/given label= 0.768700/1
predict case 151 , predict result/given label= 0.481956/1
predict case 152 , predict result/given label= 0.783888/1
predict case 153 , predict result/given label= 0.193292/1
predict case 154 , predict result/given label= 0.434579/1
predict case 155 , predict result/given label= 0.541903/1
predict case 156 , predict result/given label= 0.433319/1
predict case 157 , predict result/given label= 0.833006/1
predict case 158 , predict result/given label= 0.924410/1
predict case 159 , predict result/given label= 0.599111/1
predict case 160 , predict result/given label= 0.826622/1
predict case 161 , predict result/given label= 0.928395/1
predict case 162 , predict result/given label= 0.790448/1
predict case 163 , predict result/given label= 0.928371/1
predict case 164 , predict result/given label= 0.834939/1
predict case 165 , predict result/given label= 0.609878/1
predict case 166 , predict result/given label= 0.518687/1
predict case 167 , predict result/given label= 0.114708/1
predict case 168 , predict result/given label= 0.680798/1
predict case 169 , predict result/given label= 0.739745/1
predict case 170 , predict result/given label= 0.817767/1
predict case 171 , predict result/given label= 0.857664/1
predict case 172 , predict result/given label= 0.329977/1
predict case 173 , predict result/given label= 0.427495/1
predict case 174 , predict result/given label= 0.757055/1
predict case 175 , predict result/given label= 0.443049/1
predict case 176 , predict result/given label= 0.882286/1
predict case 177 , predict result/given label= 0.831618/1
predict case 178 , predict result/given label= 0.891486/1
predict case 179 , predict result/given label= 0.421068/1
predict case 180 , predict result/given label= 0.814021/1
predict case 181 , predict result/given label= 0.684738/1
predict case 182 , predict result/given label= 0.924539/1
predict case 183 , predict result/given label= 0.676030/1
predict case 184 , predict result/given label= 0.555354/1
predict case 185 , predict result/given label= 0.853891/1
predict case 186 , predict result/given label= 0.355046/1
predict case 187 , predict result/given label= 0.928377/1
predict case 188 , predict result/given label= 0.850913/1
predict case 189 , predict result/given label= 0.577307/1
predict case 190 , predict result/given label= 0.832276/1
predict case 191 , predict result/given label= 0.552798/1
predict case 192 , predict result/given label= 0.339273/1
predict case 193 , predict result/given label= 0.629297/1
predict case 194 , predict result/given label= 0.699307/1
predict case 195 , predict result/given label= 0.875430/1
predict case 196 , predict result/given label= 0.483866/1
predict case 197 , predict result/given label= 0.376224/1
predict case 198 , predict result/given label= 0.819371/1
predict case 199 , predict result/given label= 0.913355/1
predict case 200 , predict result/given label= 0.809492/1
