predict case 0 , predict result/given label= 0.555289/1
predict case 1 , predict result/given label= 0.801168/1
predict case 2 , predict result/given label= 0.515543/1
predict case 3 , predict result/given label= 0.802796/1
predict case 4 , predict result/given label= 0.336378/1
predict case 5 , predict result/given label= 0.856478/1
predict case 6 , predict result/given label= 0.709211/1
predict case 7 , predict result/given label= 0.489620/1
predict case 8 , predict result/given label= 0.748190/1
predict case 9 , predict result/given label= 0.776472/1
predict case 10 , predict result/given label= 0.554256/1
predict case 11 , predict result/given label= 0.253467/1
predict case 12 , predict result/given label= 0.390388/1
predict case 13 , predict result/given label= 0.296497/1
predict case 14 , predict result/given label= 0.348927/1
predict case 15 , predict result/given label= 0.821113/1
predict case 16 , predict result/given label= 0.733996/1
predict case 17 , predict result/given label= 0.250960/1
predict case 18 , predict result/given label= 0.438055/1
predict case 19 , predict result/given label= 0.810332/1
predict case 20 , predict result/given label= 0.926356/1
predict case 21 , predict result/given label= 0.593122/1
predict case 22 , predict result/given label= 0.474121/1
predict case 23 , predict result/given label= 0.918439/1
predict case 24 , predict result/given label= 0.439763/1
predict case 25 , predict result/given label= 0.392528/1
predict case 26 , predict result/given label= 0.841567/1
predict case 27 , predict result/given label= 0.511676/1
predict case 28 , predict result/given label= 0.792225/1
predict case 29 , predict result/given label= 0.532050/1
predict case 30 , predict result/given label= 0.413682/1
predict case 31 , predict result/given label= 0.399092/1
predict case 32 , predict result/given label= 0.859318/1
predict case 33 , predict result/given label= 0.925476/1
predict case 34 , predict result/given label= 0.687836/1
predict case 35 , predict result/given label= 0.291045/1
predict case 36 , predict result/given label= 0.797224/1
predict case 37 , predict result/given label= 0.820809/1
predict case 38 , predict result/given label= 0.710734/1
predict case 39 , predict result/given label= 0.809626/1
predict case 40 , predict result/given label= 0.860542/1
predict case 41 , predict result/given label= 0.444591/1
predict case 42 , predict result/given label= 0.842908/1
predict case 43 , predict result/given label= 0.728793/1
predict case 44 , predict result/given label= 0.807922/1
predict case 45 , predict result/given label= 0.425682/1
predict case 46 , predict result/given label= 0.843643/1
predict case 47 , predict result/given label= 0.923395/1
predict case 48 , predict result/given label= 0.508242/1
predict case 49 , predict result/given label= 0.285293/1
predict case 50 , predict result/given label= 0.348483/1
