predict case 0 , predict result/given label= 0.377229/1
predict case 1 , predict result/given label= 0.931853/1
predict case 2 , predict result/given label= 0.284473/1
predict case 3 , predict result/given label= 0.603137/1
predict case 4 , predict result/given label= 0.830410/1
predict case 5 , predict result/given label= 0.282514/1
predict case 6 , predict result/given label= 0.322339/1
predict case 7 , predict result/given label= 0.715080/1
predict case 8 , predict result/given label= 0.929612/1
predict case 9 , predict result/given label= 0.633328/1
predict case 10 , predict result/given label= 0.291630/1
predict case 11 , predict result/given label= 0.836938/1
predict case 12 , predict result/given label= 0.830181/1
predict case 13 , predict result/given label= 0.332466/1
predict case 14 , predict result/given label= 0.658500/1
predict case 15 , predict result/given label= 0.924686/1
predict case 16 , predict result/given label= 0.406723/1
predict case 17 , predict result/given label= 0.478366/1
predict case 18 , predict result/given label= 0.315437/1
predict case 19 , predict result/given label= 0.911441/1
predict case 20 , predict result/given label= 0.775275/1
predict case 21 , predict result/given label= 0.851865/1
predict case 22 , predict result/given label= 0.891169/1
predict case 23 , predict result/given label= 0.884423/1
predict case 24 , predict result/given label= 0.339840/1
predict case 25 , predict result/given label= 0.927629/1
predict case 26 , predict result/given label= 0.837762/1
predict case 27 , predict result/given label= 0.882540/1
predict case 28 , predict result/given label= 0.924713/1
predict case 29 , predict result/given label= 0.823597/1
predict case 30 , predict result/given label= 0.814302/1
predict case 31 , predict result/given label= 0.791448/1
predict case 32 , predict result/given label= 0.417758/1
predict case 33 , predict result/given label= 0.450025/1
predict case 34 , predict result/given label= 0.397376/1
predict case 35 , predict result/given label= 0.437274/1
predict case 36 , predict result/given label= 0.901876/1
predict case 37 , predict result/given label= 0.482105/1
predict case 38 , predict result/given label= 0.929804/1
predict case 39 , predict result/given label= 0.792373/1
predict case 40 , predict result/given label= 0.854340/1
predict case 41 , predict result/given label= 0.838620/1
predict case 42 , predict result/given label= 0.364130/1
predict case 43 , predict result/given label= 0.729298/1
predict case 44 , predict result/given label= 0.847410/1
predict case 45 , predict result/given label= 0.761756/1
predict case 46 , predict result/given label= 0.353799/1
predict case 47 , predict result/given label= 0.317960/1
predict case 48 , predict result/given label= 0.896548/1
predict case 49 , predict result/given label= 0.538657/1
predict case 50 , predict result/given label= 0.805552/1
predict case 51 , predict result/given label= 0.703252/1
predict case 52 , predict result/given label= 0.925175/1
predict case 53 , predict result/given label= 0.562671/1
predict case 54 , predict result/given label= 0.804247/1
predict case 55 , predict result/given label= 0.418582/1
predict case 56 , predict result/given label= 0.293169/1
predict case 57 , predict result/given label= 0.547957/1
predict case 58 , predict result/given label= 0.925659/1
predict case 59 , predict result/given label= 0.270354/1
predict case 60 , predict result/given label= 0.373996/1
predict case 61 , predict result/given label= 0.935676/1
predict case 62 , predict result/given label= 0.278183/1
predict case 63 , predict result/given label= 0.624128/1
predict case 64 , predict result/given label= 0.817740/1
predict case 65 , predict result/given label= 0.252974/1
predict case 66 , predict result/given label= 0.454981/1
predict case 67 , predict result/given label= 0.273591/1
predict case 68 , predict result/given label= 0.935606/1
predict case 69 , predict result/given label= 0.253227/1
predict case 70 , predict result/given label= 0.927899/1
predict case 71 , predict result/given label= 0.544073/1
predict case 72 , predict result/given label= 0.895912/1
predict case 73 , predict result/given label= 0.673326/1
predict case 74 , predict result/given label= 0.894947/1
predict case 75 , predict result/given label= 0.846624/1
predict case 76 , predict result/given label= 0.883067/1
predict case 77 , predict result/given label= 0.350041/1
predict case 78 , predict result/given label= 0.428584/1
predict case 79 , predict result/given label= 0.916442/1
predict case 80 , predict result/given label= 0.397680/1
predict case 81 , predict result/given label= 0.526339/1
predict case 82 , predict result/given label= 0.878538/1
predict case 83 , predict result/given label= 0.842520/1
predict case 84 , predict result/given label= 0.321244/1
predict case 85 , predict result/given label= 0.308132/1
predict case 86 , predict result/given label= 0.804677/1
predict case 87 , predict result/given label= 0.490926/1
predict case 88 , predict result/given label= 0.425169/1
predict case 89 , predict result/given label= 0.924901/1
predict case 90 , predict result/given label= 0.899618/1
