predict case 0 , predict result/given label= 0.926395/1
predict case 1 , predict result/given label= 0.778508/1
predict case 2 , predict result/given label= 0.499186/1
predict case 3 , predict result/given label= 0.809590/1
predict case 4 , predict result/given label= 0.488976/1
predict case 5 , predict result/given label= 0.392616/1
predict case 6 , predict result/given label= 0.893459/1
predict case 7 , predict result/given label= 0.426551/1
predict case 8 , predict result/given label= 0.901372/1
predict case 9 , predict result/given label= 0.415555/1
predict case 10 , predict result/given label= 0.264008/1
predict case 11 , predict result/given label= 0.896792/1
predict case 12 , predict result/given label= 0.559547/1
predict case 13 , predict result/given label= 0.420608/1
predict case 14 , predict result/given label= 0.419740/1
predict case 15 , predict result/given label= 0.928710/1
predict case 16 , predict result/given label= 0.460983/1
predict case 17 , predict result/given label= 0.551916/1
predict case 18 , predict result/given label= 0.928291/1
predict case 19 , predict result/given label= 0.375803/1
predict case 20 , predict result/given label= 0.851963/1
predict case 21 , predict result/given label= 0.922897/1
predict case 22 , predict result/given label= 0.345508/1
predict case 23 , predict result/given label= 0.891451/1
predict case 24 , predict result/given label= 0.824864/1
predict case 25 , predict result/given label= 0.925733/1
predict case 26 , predict result/given label= 0.931449/1
predict case 27 , predict result/given label= 0.385218/1
predict case 28 , predict result/given label= 0.931307/1
predict case 29 , predict result/given label= 0.925428/1
predict case 30 , predict result/given label= 0.930524/1
predict case 31 , predict result/given label= 0.737552/1
predict case 32 , predict result/given label= 0.385475/1
predict case 33 , predict result/given label= 0.925399/1
predict case 34 , predict result/given label= 0.923736/1
predict case 35 , predict result/given label= 0.860691/1
predict case 36 , predict result/given label= 0.389879/1
predict case 37 , predict result/given label= 0.364167/1
predict case 38 , predict result/given label= 0.496027/1
predict case 39 , predict result/given label= 0.925549/1
predict case 40 , predict result/given label= 0.391705/1
predict case 41 , predict result/given label= 0.906280/1
predict case 42 , predict result/given label= 0.863048/1
predict case 43 , predict result/given label= 0.357612/1
predict case 44 , predict result/given label= 0.611216/1
predict case 45 , predict result/given label= 0.889114/1
predict case 46 , predict result/given label= 0.918006/1
predict case 47 , predict result/given label= 0.920351/1
predict case 48 , predict result/given label= 0.567159/1
predict case 49 , predict result/given label= 0.308214/1
predict case 50 , predict result/given label= 0.681019/1
predict case 51 , predict result/given label= 0.910697/1
predict case 52 , predict result/given label= 0.450107/1
predict case 53 , predict result/given label= 0.916759/1
predict case 54 , predict result/given label= 0.887520/1
predict case 55 , predict result/given label= 0.365531/1
predict case 56 , predict result/given label= 0.574363/1
predict case 57 , predict result/given label= 0.286335/1
predict case 58 , predict result/given label= 0.700499/1
predict case 59 , predict result/given label= 0.849237/1
predict case 60 , predict result/given label= 0.437205/1
predict case 61 , predict result/given label= 0.392545/1
predict case 62 , predict result/given label= 0.858333/1
predict case 63 , predict result/given label= 0.929497/1
predict case 64 , predict result/given label= 0.541335/1
predict case 65 , predict result/given label= 0.436997/1
predict case 66 , predict result/given label= 0.442447/1
predict case 67 , predict result/given label= 0.485861/1
predict case 68 , predict result/given label= 0.624987/1
predict case 69 , predict result/given label= 0.856314/1
predict case 70 , predict result/given label= 0.601546/1
predict case 71 , predict result/given label= 0.474719/1
predict case 72 , predict result/given label= 0.896147/1
predict case 73 , predict result/given label= 0.882641/1
predict case 74 , predict result/given label= 0.398770/1
predict case 75 , predict result/given label= 0.924525/1
predict case 76 , predict result/given label= 0.878685/1
predict case 77 , predict result/given label= 0.847403/1
predict case 78 , predict result/given label= 0.626157/1
predict case 79 , predict result/given label= 0.882485/1
predict case 80 , predict result/given label= 0.547229/1
predict case 81 , predict result/given label= 0.482765/1
predict case 82 , predict result/given label= 0.405083/1
predict case 83 , predict result/given label= 0.381386/1
predict case 84 , predict result/given label= 0.764277/1
predict case 85 , predict result/given label= 0.877588/1
predict case 86 , predict result/given label= 0.727195/1
predict case 87 , predict result/given label= 0.929066/1
predict case 88 , predict result/given label= 0.312413/1
predict case 89 , predict result/given label= 0.925810/1
predict case 90 , predict result/given label= 0.279630/1
predict case 91 , predict result/given label= 0.803378/1
predict case 92 , predict result/given label= 0.887743/1
predict case 93 , predict result/given label= 0.420186/1
predict case 94 , predict result/given label= 0.432375/1
predict case 95 , predict result/given label= 0.793481/1
predict case 96 , predict result/given label= 0.929950/1
predict case 97 , predict result/given label= 0.357612/1
predict case 98 , predict result/given label= 0.184455/1
predict case 99 , predict result/given label= 0.360596/1
predict case 100 , predict result/given label= 0.402877/1
predict case 101 , predict result/given label= 0.415978/1
predict case 102 , predict result/given label= 0.361799/1
predict case 103 , predict result/given label= 0.665055/1
predict case 104 , predict result/given label= 0.923707/1
predict case 105 , predict result/given label= 0.416664/1
predict case 106 , predict result/given label= 0.711607/1
predict case 107 , predict result/given label= 0.916289/1
predict case 108 , predict result/given label= 0.516290/1
predict case 109 , predict result/given label= 0.390665/1
predict case 110 , predict result/given label= 0.480224/1
predict case 111 , predict result/given label= 0.394064/1
predict case 112 , predict result/given label= 0.207473/1
predict case 113 , predict result/given label= 0.894642/1
predict case 114 , predict result/given label= 0.924411/1
predict case 115 , predict result/given label= 0.601598/1
predict case 116 , predict result/given label= 0.437717/1
predict case 117 , predict result/given label= 0.761386/1
predict case 118 , predict result/given label= 0.390361/1
predict case 119 , predict result/given label= 0.932064/1
predict case 120 , predict result/given label= 0.573636/1
predict case 121 , predict result/given label= 0.337629/1
predict case 122 , predict result/given label= 0.781624/1
predict case 123 , predict result/given label= 0.927988/1
predict case 124 , predict result/given label= 0.368315/1
predict case 125 , predict result/given label= 0.853595/1
predict case 126 , predict result/given label= 0.443773/1
predict case 127 , predict result/given label= 0.932374/1
predict case 128 , predict result/given label= 0.907183/1
predict case 129 , predict result/given label= 0.925245/1
predict case 130 , predict result/given label= 0.859301/1
predict case 131 , predict result/given label= 0.844717/1
predict case 132 , predict result/given label= 0.903046/1
predict case 133 , predict result/given label= 0.437880/1
predict case 134 , predict result/given label= 0.851973/1
predict case 135 , predict result/given label= 0.924937/1
predict case 136 , predict result/given label= 0.333436/1
predict case 137 , predict result/given label= 0.898525/1
predict case 138 , predict result/given label= 0.852731/1
predict case 139 , predict result/given label= 0.878456/1
predict case 140 , predict result/given label= 0.847657/1
predict case 141 , predict result/given label= 0.596646/1
predict case 142 , predict result/given label= 0.848951/1
predict case 143 , predict result/given label= 0.359564/1
predict case 144 , predict result/given label= 0.393468/1
predict case 145 , predict result/given label= 0.592970/1
predict case 146 , predict result/given label= 0.933033/1
predict case 147 , predict result/given label= 0.539756/1
predict case 148 , predict result/given label= 0.544579/1
predict case 149 , predict result/given label= 0.711937/1
predict case 150 , predict result/given label= 0.454663/1
predict case 151 , predict result/given label= 0.211375/1
predict case 152 , predict result/given label= 0.863353/1
predict case 153 , predict result/given label= 0.446466/1
predict case 154 , predict result/given label= 0.462146/1
predict case 155 , predict result/given label= 0.424456/1
predict case 156 , predict result/given label= 0.511869/1
predict case 157 , predict result/given label= 0.540062/1
predict case 158 , predict result/given label= 0.275203/1
predict case 159 , predict result/given label= 0.624903/1
predict case 160 , predict result/given label= 0.739853/1
predict case 161 , predict result/given label= 0.924993/1
predict case 162 , predict result/given label= 0.897018/1
predict case 163 , predict result/given label= 0.699407/1
predict case 164 , predict result/given label= 0.893229/1
predict case 165 , predict result/given label= 0.491148/1
predict case 166 , predict result/given label= 0.900422/1
predict case 167 , predict result/given label= 0.727536/1
predict case 168 , predict result/given label= 0.862863/1
predict case 169 , predict result/given label= 0.627617/1
predict case 170 , predict result/given label= 0.898824/1
predict case 171 , predict result/given label= 0.872786/1
predict case 172 , predict result/given label= 0.880525/1
predict case 173 , predict result/given label= 0.418823/1
predict case 174 , predict result/given label= 0.449442/1
predict case 175 , predict result/given label= 0.476325/1
predict case 176 , predict result/given label= 0.337557/1
predict case 177 , predict result/given label= 0.930247/1
predict case 178 , predict result/given label= 0.924170/1
predict case 179 , predict result/given label= 0.840983/1
predict case 180 , predict result/given label= 0.875601/1
predict case 181 , predict result/given label= 0.841637/1
predict case 182 , predict result/given label= 0.916177/1
predict case 183 , predict result/given label= 0.931513/1
predict case 184 , predict result/given label= 0.926037/1
predict case 185 , predict result/given label= 0.931791/1
predict case 186 , predict result/given label= 0.488504/1
predict case 187 , predict result/given label= 0.441112/1
predict case 188 , predict result/given label= 0.407052/1
predict case 189 , predict result/given label= 0.930527/1
predict case 190 , predict result/given label= 0.477164/1
predict case 191 , predict result/given label= 0.227894/1
predict case 192 , predict result/given label= 0.475385/1
predict case 193 , predict result/given label= 0.849124/1
predict case 194 , predict result/given label= 0.463772/1
predict case 195 , predict result/given label= 0.435769/1
predict case 196 , predict result/given label= 0.208709/1
predict case 197 , predict result/given label= 0.510161/1
predict case 198 , predict result/given label= 0.779149/1
predict case 199 , predict result/given label= 0.235748/1
predict case 200 , predict result/given label= 0.409261/1
predict case 201 , predict result/given label= 0.848135/1
predict case 202 , predict result/given label= 0.583139/1
predict case 203 , predict result/given label= 0.398937/1
predict case 204 , predict result/given label= 0.924782/1
predict case 205 , predict result/given label= 0.256158/1
predict case 206 , predict result/given label= 0.473820/1
predict case 207 , predict result/given label= 0.417397/1
predict case 208 , predict result/given label= 0.421772/1
predict case 209 , predict result/given label= 0.475373/1
predict case 210 , predict result/given label= 0.346213/1
predict case 211 , predict result/given label= 0.604473/1
predict case 212 , predict result/given label= 0.665934/1
predict case 213 , predict result/given label= 0.301970/1
predict case 214 , predict result/given label= 0.283546/1
predict case 215 , predict result/given label= 0.430967/1
predict case 216 , predict result/given label= 0.612975/1
predict case 217 , predict result/given label= 0.287342/1
predict case 218 , predict result/given label= 0.769626/1
predict case 219 , predict result/given label= 0.891005/1
predict case 220 , predict result/given label= 0.280677/1
predict case 221 , predict result/given label= 0.726395/1
predict case 222 , predict result/given label= 0.896727/1
predict case 223 , predict result/given label= 0.924395/1
predict case 224 , predict result/given label= 0.768638/1
predict case 225 , predict result/given label= 0.844108/1
predict case 226 , predict result/given label= 0.906523/1
predict case 227 , predict result/given label= 0.627621/1
predict case 228 , predict result/given label= 0.513285/1
predict case 229 , predict result/given label= 0.381505/1
predict case 230 , predict result/given label= 0.877479/1
predict case 231 , predict result/given label= 0.871145/1
predict case 232 , predict result/given label= 0.346498/1
predict case 233 , predict result/given label= 0.477861/1
predict case 234 , predict result/given label= 0.781624/1
predict case 235 , predict result/given label= 0.563737/1
predict case 236 , predict result/given label= 0.634663/1
predict case 237 , predict result/given label= 0.578674/1
predict case 238 , predict result/given label= 0.424722/1
predict case 239 , predict result/given label= 0.344838/1
predict case 240 , predict result/given label= 0.519616/1
predict case 241 , predict result/given label= 0.477852/1
predict case 242 , predict result/given label= 0.374871/1
predict case 243 , predict result/given label= 0.567812/1
predict case 244 , predict result/given label= 0.629640/1
predict case 245 , predict result/given label= 0.280784/1
predict case 246 , predict result/given label= 0.503841/1
predict case 247 , predict result/given label= 0.757720/1
predict case 248 , predict result/given label= 0.924430/1
predict case 249 , predict result/given label= 0.284835/1
predict case 250 , predict result/given label= 0.538565/1
predict case 251 , predict result/given label= 0.520353/1
predict case 252 , predict result/given label= 0.908836/1
predict case 253 , predict result/given label= 0.499886/1
predict case 254 , predict result/given label= 0.871736/1
predict case 255 , predict result/given label= 0.437420/1
predict case 256 , predict result/given label= 0.725254/1
predict case 257 , predict result/given label= 0.528695/1
predict case 258 , predict result/given label= 0.916028/1
predict case 259 , predict result/given label= 0.603142/1
predict case 260 , predict result/given label= 0.827992/1
predict case 261 , predict result/given label= 0.781217/1
predict case 262 , predict result/given label= 0.887125/1
predict case 263 , predict result/given label= 0.342992/1
predict case 264 , predict result/given label= 0.568928/1
predict case 265 , predict result/given label= 0.439194/1
predict case 266 , predict result/given label= 0.901929/1
predict case 267 , predict result/given label= 0.631950/1
predict case 268 , predict result/given label= 0.830392/1
predict case 269 , predict result/given label= 0.546564/1
predict case 270 , predict result/given label= 0.204322/1
predict case 271 , predict result/given label= 0.869895/1
