predict case 0 , predict result/given label= 0.229125/1
predict case 1 , predict result/given label= 0.327062/1
predict case 2 , predict result/given label= 0.470212/1
predict case 3 , predict result/given label= 0.746826/1
predict case 4 , predict result/given label= 0.555150/1
predict case 5 , predict result/given label= 0.538248/1
predict case 6 , predict result/given label= 0.707273/1
predict case 7 , predict result/given label= 0.269180/1
predict case 8 , predict result/given label= 0.749823/1
predict case 9 , predict result/given label= 0.094673/1
predict case 10 , predict result/given label= 0.259991/1
predict case 11 , predict result/given label= 0.643351/1
predict case 12 , predict result/given label= 0.713463/1
predict case 13 , predict result/given label= 0.348780/1
predict case 14 , predict result/given label= 0.511219/1
predict case 15 , predict result/given label= 0.591269/1
predict case 16 , predict result/given label= 0.713350/1
predict case 17 , predict result/given label= 0.653669/1
predict case 18 , predict result/given label= 0.742890/1
predict case 19 , predict result/given label= 0.501718/1
predict case 20 , predict result/given label= 0.418899/1
predict case 21 , predict result/given label= 0.424647/1
predict case 22 , predict result/given label= 0.546951/1
predict case 23 , predict result/given label= 0.220470/1
predict case 24 , predict result/given label= 0.678161/1
predict case 25 , predict result/given label= 0.270650/1
predict case 26 , predict result/given label= 0.545748/1
predict case 27 , predict result/given label= 0.513069/1
predict case 28 , predict result/given label= 0.210348/1
predict case 29 , predict result/given label= 0.538248/1
predict case 30 , predict result/given label= 0.781919/1
predict case 31 , predict result/given label= 0.194730/1
predict case 32 , predict result/given label= 0.590527/1
predict case 33 , predict result/given label= 0.380216/1
predict case 34 , predict result/given label= 0.620978/1
predict case 35 , predict result/given label= 0.813001/1
predict case 36 , predict result/given label= 0.578125/1
predict case 37 , predict result/given label= 0.746757/1
predict case 38 , predict result/given label= 0.518876/1
predict case 39 , predict result/given label= 0.170472/1
predict case 40 , predict result/given label= 0.602804/1
predict case 41 , predict result/given label= 0.555222/1
predict case 42 , predict result/given label= 0.672628/1
predict case 43 , predict result/given label= 0.517685/1
predict case 44 , predict result/given label= 0.505165/1
predict case 45 , predict result/given label= 0.621100/1
predict case 46 , predict result/given label= 0.704321/1
predict case 47 , predict result/given label= 0.778750/1
predict case 48 , predict result/given label= 0.199646/1
predict case 49 , predict result/given label= 0.537574/1
predict case 50 , predict result/given label= 0.085316/1
predict case 51 , predict result/given label= 0.149807/1
predict case 52 , predict result/given label= 0.194825/1
predict case 53 , predict result/given label= 0.538476/1
predict case 54 , predict result/given label= 0.545748/1
predict case 55 , predict result/given label= 0.098563/1
predict case 56 , predict result/given label= 0.172774/1
predict case 57 , predict result/given label= 0.513918/0
predict case 58 , predict result/given label= 0.778636/0
predict case 59 , predict result/given label= 0.538111/0
predict case 60 , predict result/given label= 0.412888/0
predict case 61 , predict result/given label= 0.409266/0
predict case 62 , predict result/given label= 0.512999/0
predict case 63 , predict result/given label= 0.545748/0
predict case 64 , predict result/given label= 0.584615/0
predict case 65 , predict result/given label= 0.418923/0
predict case 66 , predict result/given label= 0.596564/0
predict case 67 , predict result/given label= 0.184207/0
predict case 68 , predict result/given label= 0.498995/0
predict case 69 , predict result/given label= 0.400962/0
predict case 70 , predict result/given label= 0.546205/0
predict case 71 , predict result/given label= 0.109774/0
predict case 72 , predict result/given label= 0.505003/0
predict case 73 , predict result/given label= 0.779606/0
predict case 74 , predict result/given label= 0.149888/0
predict case 75 , predict result/given label= 0.121444/0
predict case 76 , predict result/given label= 0.327001/0
predict case 77 , predict result/given label= 0.510992/0
predict case 78 , predict result/given label= 0.401834/0
predict case 79 , predict result/given label= 0.596308/0
predict case 80 , predict result/given label= 0.327001/0
predict case 81 , predict result/given label= 0.513784/0
predict case 82 , predict result/given label= 0.538248/0
predict case 83 , predict result/given label= 0.401054/0
predict case 84 , predict result/given label= 0.407022/0
predict case 85 , predict result/given label= 0.396583/0
predict case 86 , predict result/given label= 0.513691/0
predict case 87 , predict result/given label= 0.167681/0
predict case 88 , predict result/given label= 0.510992/0
predict case 89 , predict result/given label= 0.161587/0
predict case 90 , predict result/given label= 0.499396/0
predict case 91 , predict result/given label= 0.511195/0
predict case 92 , predict result/given label= 0.259742/0
predict case 93 , predict result/given label= 0.711092/0
predict case 94 , predict result/given label= 0.513225/0
predict case 95 , predict result/given label= 0.194393/0
predict case 96 , predict result/given label= 0.512464/0
predict case 97 , predict result/given label= 0.149806/0
predict case 98 , predict result/given label= 0.545722/0
predict case 99 , predict result/given label= 0.546429/0
predict case 100 , predict result/given label= 0.395236/0
predict case 101 , predict result/given label= 0.149886/0
predict case 102 , predict result/given label= 0.149804/0
predict case 103 , predict result/given label= 0.105460/0
predict case 104 , predict result/given label= 0.149806/0
predict case 105 , predict result/given label= 0.513202/0
predict case 106 , predict result/given label= 0.590525/0
predict case 107 , predict result/given label= 0.538248/0
predict case 108 , predict result/given label= 0.419032/0
predict case 109 , predict result/given label= 0.197860/0
predict case 110 , predict result/given label= 0.408294/0
predict case 111 , predict result/given label= 0.407191/0
predict case 112 , predict result/given label= 0.495325/0
predict case 113 , predict result/given label= 0.511196/0
