predict case 0 , predict result/given label= 0.816601/1
predict case 1 , predict result/given label= 0.262824/1
predict case 2 , predict result/given label= 0.539678/1
predict case 3 , predict result/given label= 0.262287/1
predict case 4 , predict result/given label= 0.123987/1
predict case 5 , predict result/given label= 0.609268/1
predict case 6 , predict result/given label= 0.620101/1
predict case 7 , predict result/given label= 0.891424/1
predict case 8 , predict result/given label= 0.538485/1
predict case 9 , predict result/given label= 0.467459/1
predict case 10 , predict result/given label= 0.434496/1
predict case 11 , predict result/given label= 0.471290/1
predict case 12 , predict result/given label= 0.776128/1
predict case 13 , predict result/given label= 0.675005/1
predict case 14 , predict result/given label= 0.892332/1
predict case 15 , predict result/given label= 0.642951/1
predict case 16 , predict result/given label= 0.836225/1
predict case 17 , predict result/given label= 0.470001/1
predict case 18 , predict result/given label= 0.853468/1
predict case 19 , predict result/given label= 0.806934/1
predict case 20 , predict result/given label= 0.105508/1
predict case 21 , predict result/given label= 0.836198/1
predict case 22 , predict result/given label= 0.857306/1
predict case 23 , predict result/given label= 0.479018/1
predict case 24 , predict result/given label= 0.212096/1
predict case 25 , predict result/given label= 0.780072/1
predict case 26 , predict result/given label= 0.897200/1
predict case 27 , predict result/given label= 0.452906/1
predict case 28 , predict result/given label= 0.711467/1
predict case 29 , predict result/given label= 0.806965/1
predict case 30 , predict result/given label= 0.542227/1
predict case 31 , predict result/given label= 0.670400/1
predict case 32 , predict result/given label= 0.620584/1
predict case 33 , predict result/given label= 0.115330/1
predict case 34 , predict result/given label= 0.520076/1
predict case 35 , predict result/given label= 0.455959/1
predict case 36 , predict result/given label= 0.568686/1
predict case 37 , predict result/given label= 0.691540/1
predict case 38 , predict result/given label= 0.518859/1
predict case 39 , predict result/given label= 0.883261/1
predict case 40 , predict result/given label= 0.491409/1
predict case 41 , predict result/given label= 0.305985/1
predict case 42 , predict result/given label= 0.776503/1
predict case 43 , predict result/given label= 0.681703/1
predict case 44 , predict result/given label= 0.148290/1
predict case 45 , predict result/given label= 0.792329/1
predict case 46 , predict result/given label= 0.432431/1
predict case 47 , predict result/given label= 0.588859/1
predict case 48 , predict result/given label= 0.698657/1
predict case 49 , predict result/given label= 0.229119/1
predict case 50 , predict result/given label= 0.539992/1
predict case 51 , predict result/given label= 0.413681/1
predict case 52 , predict result/given label= 0.654695/1
predict case 53 , predict result/given label= 0.240294/1
predict case 54 , predict result/given label= 0.737976/1
predict case 55 , predict result/given label= 0.345013/1
predict case 56 , predict result/given label= 0.809167/1
predict case 57 , predict result/given label= 0.464239/0
predict case 58 , predict result/given label= 0.103892/0
predict case 59 , predict result/given label= 0.072331/0
predict case 60 , predict result/given label= 0.441434/0
predict case 61 , predict result/given label= 0.235734/0
predict case 62 , predict result/given label= 0.467014/0
predict case 63 , predict result/given label= 0.462372/0
predict case 64 , predict result/given label= 0.267370/0
predict case 65 , predict result/given label= 0.267680/0
predict case 66 , predict result/given label= 0.434423/0
predict case 67 , predict result/given label= 0.262334/0
predict case 68 , predict result/given label= 0.100228/0
predict case 69 , predict result/given label= 0.464303/0
predict case 70 , predict result/given label= 0.457481/0
predict case 71 , predict result/given label= 0.458615/0
predict case 72 , predict result/given label= 0.506789/0
predict case 73 , predict result/given label= 0.120603/0
predict case 74 , predict result/given label= 0.564948/0
predict case 75 , predict result/given label= 0.426553/0
predict case 76 , predict result/given label= 0.382999/0
predict case 77 , predict result/given label= 0.188062/0
predict case 78 , predict result/given label= 0.642817/0
predict case 79 , predict result/given label= 0.456874/0
predict case 80 , predict result/given label= 0.500696/0
predict case 81 , predict result/given label= 0.368106/0
predict case 82 , predict result/given label= 0.466399/0
predict case 83 , predict result/given label= 0.413660/0
predict case 84 , predict result/given label= 0.071250/0
predict case 85 , predict result/given label= 0.240773/0
predict case 86 , predict result/given label= 0.091538/0
predict case 87 , predict result/given label= 0.720181/0
predict case 88 , predict result/given label= 0.773369/0
predict case 89 , predict result/given label= 0.266405/0
predict case 90 , predict result/given label= 0.193541/0
predict case 91 , predict result/given label= 0.413516/0
predict case 92 , predict result/given label= 0.305013/0
predict case 93 , predict result/given label= 0.725372/0
predict case 94 , predict result/given label= 0.627982/0
predict case 95 , predict result/given label= 0.462936/0
predict case 96 , predict result/given label= 0.422449/0
predict case 97 , predict result/given label= 0.457714/0
predict case 98 , predict result/given label= 0.860157/0
predict case 99 , predict result/given label= 0.509886/0
predict case 100 , predict result/given label= 0.325869/0
predict case 101 , predict result/given label= 0.791896/0
predict case 102 , predict result/given label= 0.073265/0
predict case 103 , predict result/given label= 0.836226/0
predict case 104 , predict result/given label= 0.311668/0
predict case 105 , predict result/given label= 0.175548/0
predict case 106 , predict result/given label= 0.240101/0
predict case 107 , predict result/given label= 0.462351/0
predict case 108 , predict result/given label= 0.095326/0
predict case 109 , predict result/given label= 0.277373/0
predict case 110 , predict result/given label= 0.178470/0
predict case 111 , predict result/given label= 0.069573/0
predict case 112 , predict result/given label= 0.714450/0
predict case 113 , predict result/given label= 0.859259/0
