predict case 0 , predict result/given label= 0.737546/1
predict case 1 , predict result/given label= 0.487505/1
predict case 2 , predict result/given label= 0.225172/1
predict case 3 , predict result/given label= 0.253223/1
predict case 4 , predict result/given label= 0.234122/1
predict case 5 , predict result/given label= 0.246287/1
predict case 6 , predict result/given label= 0.501165/1
predict case 7 , predict result/given label= 0.461265/1
predict case 8 , predict result/given label= 0.462500/1
predict case 9 , predict result/given label= 0.714198/1
predict case 10 , predict result/given label= 0.724838/1
predict case 11 , predict result/given label= 0.565133/1
predict case 12 , predict result/given label= 0.629080/1
predict case 13 , predict result/given label= 0.322766/1
predict case 14 , predict result/given label= 0.536486/1
predict case 15 , predict result/given label= 0.502241/1
predict case 16 , predict result/given label= 0.374800/1
predict case 17 , predict result/given label= 0.347484/1
predict case 18 , predict result/given label= 0.353058/1
predict case 19 , predict result/given label= 0.438972/1
predict case 20 , predict result/given label= 0.315230/1
predict case 21 , predict result/given label= 0.156396/1
predict case 22 , predict result/given label= 0.332119/1
predict case 23 , predict result/given label= 0.506723/1
predict case 24 , predict result/given label= 0.161636/1
predict case 25 , predict result/given label= 0.401103/1
predict case 26 , predict result/given label= 0.309321/1
predict case 27 , predict result/given label= 0.318376/1
predict case 28 , predict result/given label= 0.786788/1
predict case 29 , predict result/given label= 0.592173/1
predict case 30 , predict result/given label= 0.248728/1
predict case 31 , predict result/given label= 0.502323/1
predict case 32 , predict result/given label= 0.323987/1
predict case 33 , predict result/given label= 0.242788/1
predict case 34 , predict result/given label= 0.513205/1
predict case 35 , predict result/given label= 0.520386/1
predict case 36 , predict result/given label= 0.630791/1
predict case 37 , predict result/given label= 0.576794/1
predict case 38 , predict result/given label= 0.485184/1
predict case 39 , predict result/given label= 0.307134/1
predict case 40 , predict result/given label= 0.234801/1
predict case 41 , predict result/given label= 0.486893/1
predict case 42 , predict result/given label= 0.432331/1
predict case 43 , predict result/given label= 0.722224/1
predict case 44 , predict result/given label= 0.470315/1
predict case 45 , predict result/given label= 0.297652/1
predict case 46 , predict result/given label= 0.757326/1
predict case 47 , predict result/given label= 0.490926/1
predict case 48 , predict result/given label= 0.622498/1
predict case 49 , predict result/given label= 0.535532/1
predict case 50 , predict result/given label= 0.371860/1
predict case 51 , predict result/given label= 0.480592/1
predict case 52 , predict result/given label= 0.267147/1
predict case 53 , predict result/given label= 0.729572/1
predict case 54 , predict result/given label= 0.217907/1
predict case 55 , predict result/given label= 0.450684/1
predict case 56 , predict result/given label= 0.784406/1
predict case 57 , predict result/given label= 0.441244/1
predict case 58 , predict result/given label= 0.378367/1
predict case 59 , predict result/given label= 0.602379/1
predict case 60 , predict result/given label= 0.163392/1
predict case 61 , predict result/given label= 0.689670/1
predict case 62 , predict result/given label= 0.477797/1
predict case 63 , predict result/given label= 0.591589/1
predict case 64 , predict result/given label= 0.681702/1
predict case 65 , predict result/given label= 0.140982/1
predict case 66 , predict result/given label= 0.165236/1
predict case 67 , predict result/given label= 0.869713/1
predict case 68 , predict result/given label= 0.501853/1
predict case 69 , predict result/given label= 0.220667/1
predict case 70 , predict result/given label= 0.322428/1
predict case 71 , predict result/given label= 0.235925/1
predict case 72 , predict result/given label= 0.505286/1
predict case 73 , predict result/given label= 0.787596/1
predict case 74 , predict result/given label= 0.507488/1
predict case 75 , predict result/given label= 0.855909/1
predict case 76 , predict result/given label= 0.651744/1
predict case 77 , predict result/given label= 0.339849/1
predict case 78 , predict result/given label= 0.355160/1
predict case 79 , predict result/given label= 0.693561/1
predict case 80 , predict result/given label= 0.735116/1
predict case 81 , predict result/given label= 0.459466/1
predict case 82 , predict result/given label= 0.402696/1
predict case 83 , predict result/given label= 0.761146/1
predict case 84 , predict result/given label= 0.591761/1
predict case 85 , predict result/given label= 0.548505/1
predict case 86 , predict result/given label= 0.453781/1
predict case 87 , predict result/given label= 0.231182/1
predict case 88 , predict result/given label= 0.156650/1
predict case 89 , predict result/given label= 0.418286/1
predict case 90 , predict result/given label= 0.446246/1
predict case 91 , predict result/given label= 0.463319/1
predict case 92 , predict result/given label= 0.772801/1
predict case 93 , predict result/given label= 0.579369/1
predict case 94 , predict result/given label= 0.626342/1
predict case 95 , predict result/given label= 0.464097/1
predict case 96 , predict result/given label= 0.570977/1
predict case 97 , predict result/given label= 0.374352/1
predict case 98 , predict result/given label= 0.343534/1
predict case 99 , predict result/given label= 0.102430/1
predict case 100 , predict result/given label= 0.307981/1
predict case 101 , predict result/given label= 0.400428/1
predict case 102 , predict result/given label= 0.789398/1
predict case 103 , predict result/given label= 0.262491/1
predict case 104 , predict result/given label= 0.483833/1
predict case 105 , predict result/given label= 0.534645/1
predict case 106 , predict result/given label= 0.593704/1
predict case 107 , predict result/given label= 0.457720/1
predict case 108 , predict result/given label= 0.704610/1
predict case 109 , predict result/given label= 0.568993/1
predict case 110 , predict result/given label= 0.154598/1
predict case 111 , predict result/given label= 0.479352/1
predict case 112 , predict result/given label= 0.695932/1
predict case 113 , predict result/given label= 0.108323/1
predict case 114 , predict result/given label= 0.418816/1
predict case 115 , predict result/given label= 0.603534/1
predict case 116 , predict result/given label= 0.807595/1
predict case 117 , predict result/given label= 0.446421/1
predict case 118 , predict result/given label= 0.285811/1
predict case 119 , predict result/given label= 0.731971/1
predict case 120 , predict result/given label= 0.637109/1
predict case 121 , predict result/given label= 0.455905/1
predict case 122 , predict result/given label= 0.456858/1
predict case 123 , predict result/given label= 0.789669/1
predict case 124 , predict result/given label= 0.339298/1
predict case 125 , predict result/given label= 0.357300/1
predict case 126 , predict result/given label= 0.226317/1
predict case 127 , predict result/given label= 0.532257/1
predict case 128 , predict result/given label= 0.733397/1
predict case 129 , predict result/given label= 0.568600/1
predict case 130 , predict result/given label= 0.490439/1
predict case 131 , predict result/given label= 0.619747/1
predict case 132 , predict result/given label= 0.250996/1
predict case 133 , predict result/given label= 0.090020/1
predict case 134 , predict result/given label= 0.169650/1
predict case 135 , predict result/given label= 0.765182/1
predict case 136 , predict result/given label= 0.492267/1
predict case 137 , predict result/given label= 0.729302/1
predict case 138 , predict result/given label= 0.395230/1
predict case 139 , predict result/given label= 0.406018/1
predict case 140 , predict result/given label= 0.699222/1
predict case 141 , predict result/given label= 0.817851/1
predict case 142 , predict result/given label= 0.207896/1
predict case 143 , predict result/given label= 0.321561/1
predict case 144 , predict result/given label= 0.503087/1
predict case 145 , predict result/given label= 0.507986/1
predict case 146 , predict result/given label= 0.868127/1
predict case 147 , predict result/given label= 0.429561/1
predict case 148 , predict result/given label= 0.735258/1
predict case 149 , predict result/given label= 0.219543/1
predict case 150 , predict result/given label= 0.404896/1
predict case 151 , predict result/given label= 0.166599/1
predict case 152 , predict result/given label= 0.446027/1
predict case 153 , predict result/given label= 0.476680/1
predict case 154 , predict result/given label= 0.814834/1
predict case 155 , predict result/given label= 0.414840/1
predict case 156 , predict result/given label= 0.323739/1
predict case 157 , predict result/given label= 0.175417/1
predict case 158 , predict result/given label= 0.328522/1
predict case 159 , predict result/given label= 0.466967/1
predict case 160 , predict result/given label= 0.141962/1
predict case 161 , predict result/given label= 0.381887/1
predict case 162 , predict result/given label= 0.105659/1
predict case 163 , predict result/given label= 0.264604/1
predict case 164 , predict result/given label= 0.476169/1
predict case 165 , predict result/given label= 0.432375/1
predict case 166 , predict result/given label= 0.641931/1
predict case 167 , predict result/given label= 0.171285/1
predict case 168 , predict result/given label= 0.325657/1
predict case 169 , predict result/given label= 0.539474/1
predict case 170 , predict result/given label= 0.760982/1
predict case 171 , predict result/given label= 0.475864/1
predict case 172 , predict result/given label= 0.358822/1
predict case 173 , predict result/given label= 0.444971/1
predict case 174 , predict result/given label= 0.626752/1
predict case 175 , predict result/given label= 0.314388/1
predict case 176 , predict result/given label= 0.581204/1
predict case 177 , predict result/given label= 0.668665/1
predict case 178 , predict result/given label= 0.347537/1
predict case 179 , predict result/given label= 0.348467/1
predict case 180 , predict result/given label= 0.214154/1
predict case 181 , predict result/given label= 0.396533/1
predict case 182 , predict result/given label= 0.160534/1
predict case 183 , predict result/given label= 0.245010/1
predict case 184 , predict result/given label= 0.227215/1
predict case 185 , predict result/given label= 0.319198/1
predict case 186 , predict result/given label= 0.785137/1
predict case 187 , predict result/given label= 0.587190/1
predict case 188 , predict result/given label= 0.359243/1
predict case 189 , predict result/given label= 0.271908/1
predict case 190 , predict result/given label= 0.429299/1
predict case 191 , predict result/given label= 0.793050/1
predict case 192 , predict result/given label= 0.848069/1
predict case 193 , predict result/given label= 0.642863/1
predict case 194 , predict result/given label= 0.440816/1
predict case 195 , predict result/given label= 0.580396/1
predict case 196 , predict result/given label= 0.180702/1
predict case 197 , predict result/given label= 0.439883/1
predict case 198 , predict result/given label= 0.465986/1
predict case 199 , predict result/given label= 0.500837/1
predict case 200 , predict result/given label= 0.692443/1
predict case 201 , predict result/given label= 0.449897/1
predict case 202 , predict result/given label= 0.505879/1
predict case 203 , predict result/given label= 0.573570/1
predict case 204 , predict result/given label= 0.432587/1
predict case 205 , predict result/given label= 0.521707/1
predict case 206 , predict result/given label= 0.495336/1
predict case 207 , predict result/given label= 0.698263/1
predict case 208 , predict result/given label= 0.788372/1
predict case 209 , predict result/given label= 0.322141/1
predict case 210 , predict result/given label= 0.614991/1
predict case 211 , predict result/given label= 0.240570/1
predict case 212 , predict result/given label= 0.455135/1
predict case 213 , predict result/given label= 0.518776/1
predict case 214 , predict result/given label= 0.468817/1
predict case 215 , predict result/given label= 0.579735/1
predict case 216 , predict result/given label= 0.811532/1
predict case 217 , predict result/given label= 0.154886/1
predict case 218 , predict result/given label= 0.260546/1
predict case 219 , predict result/given label= 0.734264/1
predict case 220 , predict result/given label= 0.243385/1
predict case 221 , predict result/given label= 0.474441/1
predict case 222 , predict result/given label= 0.860645/1
predict case 223 , predict result/given label= 0.456464/1
predict case 224 , predict result/given label= 0.221535/1
predict case 225 , predict result/given label= 0.588979/1
predict case 226 , predict result/given label= 0.664930/1
predict case 227 , predict result/given label= 0.210935/1
predict case 228 , predict result/given label= 0.241577/1
predict case 229 , predict result/given label= 0.417575/1
predict case 230 , predict result/given label= 0.239872/1
predict case 231 , predict result/given label= 0.818051/1
predict case 232 , predict result/given label= 0.428101/0
predict case 233 , predict result/given label= 0.318948/0
predict case 234 , predict result/given label= 0.314116/0
predict case 235 , predict result/given label= 0.727435/0
predict case 236 , predict result/given label= 0.642255/0
predict case 237 , predict result/given label= 0.325149/0
predict case 238 , predict result/given label= 0.583516/0
predict case 239 , predict result/given label= 0.498435/0
