predict case 0 , predict result/given label= 0.343772/1
predict case 1 , predict result/given label= 0.774093/1
predict case 2 , predict result/given label= 0.490399/1
predict case 3 , predict result/given label= 0.419857/1
predict case 4 , predict result/given label= 0.541080/1
predict case 5 , predict result/given label= 0.713431/1
predict case 6 , predict result/given label= 0.299646/1
predict case 7 , predict result/given label= 0.735730/1
predict case 8 , predict result/given label= 0.396625/1
predict case 9 , predict result/given label= 0.467485/1
predict case 10 , predict result/given label= 0.662736/1
predict case 11 , predict result/given label= 0.441287/1
predict case 12 , predict result/given label= 0.567645/1
predict case 13 , predict result/given label= 0.268412/1
predict case 14 , predict result/given label= 0.819866/1
predict case 15 , predict result/given label= 0.237457/1
predict case 16 , predict result/given label= 0.502501/1
predict case 17 , predict result/given label= 0.649874/1
predict case 18 , predict result/given label= 0.838265/1
predict case 19 , predict result/given label= 0.329444/1
predict case 20 , predict result/given label= 0.165725/1
predict case 21 , predict result/given label= 0.870187/1
predict case 22 , predict result/given label= 0.479348/1
predict case 23 , predict result/given label= 0.778141/1
predict case 24 , predict result/given label= 0.750608/1
predict case 25 , predict result/given label= 0.465819/1
predict case 26 , predict result/given label= 0.515059/1
predict case 27 , predict result/given label= 0.490866/1
predict case 28 , predict result/given label= 0.335605/1
predict case 29 , predict result/given label= 0.360633/1
predict case 30 , predict result/given label= 0.465925/1
predict case 31 , predict result/given label= 0.530900/1
predict case 32 , predict result/given label= 0.394098/1
predict case 33 , predict result/given label= 0.787133/1
predict case 34 , predict result/given label= 0.751067/1
predict case 35 , predict result/given label= 0.684971/1
predict case 36 , predict result/given label= 0.598809/1
predict case 37 , predict result/given label= 0.301917/1
predict case 38 , predict result/given label= 0.445897/1
predict case 39 , predict result/given label= 0.450318/1
predict case 40 , predict result/given label= 0.289553/1
predict case 41 , predict result/given label= 0.619462/1
predict case 42 , predict result/given label= 0.593480/1
predict case 43 , predict result/given label= 0.728766/1
predict case 44 , predict result/given label= 0.346464/1
predict case 45 , predict result/given label= 0.700663/1
predict case 46 , predict result/given label= 0.525638/1
predict case 47 , predict result/given label= 0.431110/1
predict case 48 , predict result/given label= 0.428697/1
predict case 49 , predict result/given label= 0.493602/1
predict case 50 , predict result/given label= 0.519595/1
predict case 51 , predict result/given label= 0.844239/1
predict case 52 , predict result/given label= 0.841822/1
predict case 53 , predict result/given label= 0.768393/1
predict case 54 , predict result/given label= 0.657764/1
predict case 55 , predict result/given label= 0.495135/1
predict case 56 , predict result/given label= 0.286237/1
predict case 57 , predict result/given label= 0.441652/1
predict case 58 , predict result/given label= 0.838273/1
predict case 59 , predict result/given label= 0.613454/1
predict case 60 , predict result/given label= 0.899653/1
predict case 61 , predict result/given label= 0.628313/1
predict case 62 , predict result/given label= 0.609916/1
predict case 63 , predict result/given label= 0.535956/1
predict case 64 , predict result/given label= 0.368594/1
predict case 65 , predict result/given label= 0.534039/1
predict case 66 , predict result/given label= 0.878266/1
predict case 67 , predict result/given label= 0.616546/1
predict case 68 , predict result/given label= 0.272394/1
predict case 69 , predict result/given label= 0.154428/1
predict case 70 , predict result/given label= 0.322396/1
predict case 71 , predict result/given label= 0.608580/1
predict case 72 , predict result/given label= 0.315221/1
predict case 73 , predict result/given label= 0.339650/1
predict case 74 , predict result/given label= 0.905512/1
predict case 75 , predict result/given label= 0.645326/1
predict case 76 , predict result/given label= 0.413485/1
predict case 77 , predict result/given label= 0.518487/1
predict case 78 , predict result/given label= 0.623062/1
predict case 79 , predict result/given label= 0.831583/1
predict case 80 , predict result/given label= 0.746277/1
predict case 81 , predict result/given label= 0.244206/1
predict case 82 , predict result/given label= 0.532287/1
predict case 83 , predict result/given label= 0.453963/1
predict case 84 , predict result/given label= 0.645029/1
predict case 85 , predict result/given label= 0.809990/1
predict case 86 , predict result/given label= 0.446390/1
predict case 87 , predict result/given label= 0.391423/1
predict case 88 , predict result/given label= 0.668210/1
predict case 89 , predict result/given label= 0.375302/1
predict case 90 , predict result/given label= 0.511334/1
predict case 91 , predict result/given label= 0.437823/1
predict case 92 , predict result/given label= 0.505180/1
predict case 93 , predict result/given label= 0.542041/1
predict case 94 , predict result/given label= 0.311556/1
predict case 95 , predict result/given label= 0.464014/1
predict case 96 , predict result/given label= 0.652151/1
predict case 97 , predict result/given label= 0.556213/1
predict case 98 , predict result/given label= 0.574896/1
predict case 99 , predict result/given label= 0.828425/1
predict case 100 , predict result/given label= 0.342426/1
predict case 101 , predict result/given label= 0.918886/1
predict case 102 , predict result/given label= 0.749545/1
predict case 103 , predict result/given label= 0.422995/1
predict case 104 , predict result/given label= 0.805243/1
predict case 105 , predict result/given label= 0.682100/1
predict case 106 , predict result/given label= 0.649554/1
predict case 107 , predict result/given label= 0.460682/1
