predict case 0 , predict result/given label= 0.549443/1
predict case 1 , predict result/given label= 0.447262/1
predict case 2 , predict result/given label= 0.389717/1
predict case 3 , predict result/given label= 0.586191/1
predict case 4 , predict result/given label= 0.502475/1
predict case 5 , predict result/given label= 0.182938/1
predict case 6 , predict result/given label= 0.192622/1
predict case 7 , predict result/given label= 0.594480/1
predict case 8 , predict result/given label= 0.200829/1
predict case 9 , predict result/given label= 0.114410/1
predict case 10 , predict result/given label= 0.526406/1
predict case 11 , predict result/given label= 0.529449/1
predict case 12 , predict result/given label= 0.202174/1
predict case 13 , predict result/given label= 0.637116/1
predict case 14 , predict result/given label= 0.162487/1
predict case 15 , predict result/given label= 0.559752/1
predict case 16 , predict result/given label= 0.268270/1
predict case 17 , predict result/given label= 0.460470/1
predict case 18 , predict result/given label= 0.548859/1
predict case 19 , predict result/given label= 0.274072/1
predict case 20 , predict result/given label= 0.382329/1
predict case 21 , predict result/given label= 0.391975/1
predict case 22 , predict result/given label= 0.567182/1
predict case 23 , predict result/given label= 0.394614/1
predict case 24 , predict result/given label= 0.276018/1
predict case 25 , predict result/given label= 0.637432/1
predict case 26 , predict result/given label= 0.484358/1
predict case 27 , predict result/given label= 0.538379/1
predict case 28 , predict result/given label= 0.454562/1
predict case 29 , predict result/given label= 0.413190/1
predict case 30 , predict result/given label= 0.768796/1
predict case 31 , predict result/given label= 0.457153/1
predict case 32 , predict result/given label= 0.337109/1
predict case 33 , predict result/given label= 0.447610/1
predict case 34 , predict result/given label= 0.208936/1
predict case 35 , predict result/given label= 0.693277/1
predict case 36 , predict result/given label= 0.297158/1
predict case 37 , predict result/given label= 0.584771/1
predict case 38 , predict result/given label= 0.549917/1
predict case 39 , predict result/given label= 0.468606/1
predict case 40 , predict result/given label= 0.484109/1
predict case 41 , predict result/given label= 0.398337/1
predict case 42 , predict result/given label= 0.755021/1
predict case 43 , predict result/given label= 0.467237/1
predict case 44 , predict result/given label= 0.392943/1
predict case 45 , predict result/given label= 0.497128/1
predict case 46 , predict result/given label= 0.509333/1
predict case 47 , predict result/given label= 0.665169/1
predict case 48 , predict result/given label= 0.564528/1
predict case 49 , predict result/given label= 0.549966/1
predict case 50 , predict result/given label= 0.396576/1
predict case 51 , predict result/given label= 0.569834/1
predict case 52 , predict result/given label= 0.452401/1
predict case 53 , predict result/given label= 0.400893/1
predict case 54 , predict result/given label= 0.636666/1
predict case 55 , predict result/given label= 0.688632/1
predict case 56 , predict result/given label= 0.449026/1
predict case 57 , predict result/given label= 0.371978/1
predict case 58 , predict result/given label= 0.343806/1
predict case 59 , predict result/given label= 0.288887/1
predict case 60 , predict result/given label= 0.466512/1
predict case 61 , predict result/given label= 0.427041/1
predict case 62 , predict result/given label= 0.500727/1
predict case 63 , predict result/given label= 0.402509/1
predict case 64 , predict result/given label= 0.495818/1
predict case 65 , predict result/given label= 0.446690/1
predict case 66 , predict result/given label= 0.729667/1
predict case 67 , predict result/given label= 0.389900/1
predict case 68 , predict result/given label= 0.384838/1
predict case 69 , predict result/given label= 0.562209/1
predict case 70 , predict result/given label= 0.628393/1
predict case 71 , predict result/given label= 0.219859/1
predict case 72 , predict result/given label= 0.379869/1
predict case 73 , predict result/given label= 0.073455/1
predict case 74 , predict result/given label= 0.512065/1
predict case 75 , predict result/given label= 0.624880/1
predict case 76 , predict result/given label= 0.441420/1
predict case 77 , predict result/given label= 0.515712/1
predict case 78 , predict result/given label= 0.519376/1
predict case 79 , predict result/given label= 0.759493/1
predict case 80 , predict result/given label= 0.398204/1
predict case 81 , predict result/given label= 0.658416/1
predict case 82 , predict result/given label= 0.626644/1
predict case 83 , predict result/given label= 0.432610/1
predict case 84 , predict result/given label= 0.467684/1
predict case 85 , predict result/given label= 0.144056/1
predict case 86 , predict result/given label= 0.618092/1
predict case 87 , predict result/given label= 0.238903/1
predict case 88 , predict result/given label= 0.396033/1
predict case 89 , predict result/given label= 0.485279/1
predict case 90 , predict result/given label= 0.396935/1
predict case 91 , predict result/given label= 0.405046/1
predict case 92 , predict result/given label= 0.444781/1
predict case 93 , predict result/given label= 0.749872/1
predict case 94 , predict result/given label= 0.362732/1
predict case 95 , predict result/given label= 0.599950/1
predict case 96 , predict result/given label= 0.252895/1
predict case 97 , predict result/given label= 0.398330/1
predict case 98 , predict result/given label= 0.374036/1
predict case 99 , predict result/given label= 0.261335/1
predict case 100 , predict result/given label= 0.427089/1
predict case 101 , predict result/given label= 0.540622/1
predict case 102 , predict result/given label= 0.630466/1
predict case 103 , predict result/given label= 0.383100/1
predict case 104 , predict result/given label= 0.136172/1
predict case 105 , predict result/given label= 0.486249/1
predict case 106 , predict result/given label= 0.456171/1
predict case 107 , predict result/given label= 0.629864/1
predict case 108 , predict result/given label= 0.650122/1
predict case 109 , predict result/given label= 0.380883/1
predict case 110 , predict result/given label= 0.506117/1
predict case 111 , predict result/given label= 0.373151/1
predict case 112 , predict result/given label= 0.396148/1
predict case 113 , predict result/given label= 0.417140/1
predict case 114 , predict result/given label= 0.516310/1
predict case 115 , predict result/given label= 0.427961/1
predict case 116 , predict result/given label= 0.396928/1
predict case 117 , predict result/given label= 0.559591/1
predict case 118 , predict result/given label= 0.468187/1
predict case 119 , predict result/given label= 0.629264/1
predict case 120 , predict result/given label= 0.497579/1
predict case 121 , predict result/given label= 0.451136/1
predict case 122 , predict result/given label= 0.427917/1
predict case 123 , predict result/given label= 0.602709/1
predict case 124 , predict result/given label= 0.491819/1
predict case 125 , predict result/given label= 0.572278/1
predict case 126 , predict result/given label= 0.699821/1
predict case 127 , predict result/given label= 0.622182/1
predict case 128 , predict result/given label= 0.341008/1
predict case 129 , predict result/given label= 0.267382/1
predict case 130 , predict result/given label= 0.551072/1
predict case 131 , predict result/given label= 0.550884/1
predict case 132 , predict result/given label= 0.421782/1
predict case 133 , predict result/given label= 0.635561/1
predict case 134 , predict result/given label= 0.394518/1
predict case 135 , predict result/given label= 0.489501/1
predict case 136 , predict result/given label= 0.540580/1
predict case 137 , predict result/given label= 0.328604/1
predict case 138 , predict result/given label= 0.358446/1
predict case 139 , predict result/given label= 0.469013/1
predict case 140 , predict result/given label= 0.635692/1
predict case 141 , predict result/given label= 0.578648/1
predict case 142 , predict result/given label= 0.226898/1
predict case 143 , predict result/given label= 0.326279/1
predict case 144 , predict result/given label= 0.439666/1
predict case 145 , predict result/given label= 0.375214/1
predict case 146 , predict result/given label= 0.356471/1
predict case 147 , predict result/given label= 0.584002/1
predict case 148 , predict result/given label= 0.539882/1
predict case 149 , predict result/given label= 0.434102/1
predict case 150 , predict result/given label= 0.251472/1
predict case 151 , predict result/given label= 0.435269/1
predict case 152 , predict result/given label= 0.505257/1
predict case 153 , predict result/given label= 0.362678/1
predict case 154 , predict result/given label= 0.557641/1
predict case 155 , predict result/given label= 0.731310/1
predict case 156 , predict result/given label= 0.486065/1
predict case 157 , predict result/given label= 0.454897/1
predict case 158 , predict result/given label= 0.361873/1
predict case 159 , predict result/given label= 0.442000/1
predict case 160 , predict result/given label= 0.441299/1
predict case 161 , predict result/given label= 0.461426/1
predict case 162 , predict result/given label= 0.363592/1
predict case 163 , predict result/given label= 0.582077/1
predict case 164 , predict result/given label= 0.439538/1
predict case 165 , predict result/given label= 0.224482/1
predict case 166 , predict result/given label= 0.370016/1
predict case 167 , predict result/given label= 0.423060/1
predict case 168 , predict result/given label= 0.484655/1
predict case 169 , predict result/given label= 0.412132/1
predict case 170 , predict result/given label= 0.700725/1
predict case 171 , predict result/given label= 0.390356/1
predict case 172 , predict result/given label= 0.457364/1
predict case 173 , predict result/given label= 0.736760/1
predict case 174 , predict result/given label= 0.276707/1
predict case 175 , predict result/given label= 0.635141/1
predict case 176 , predict result/given label= 0.117541/1
predict case 177 , predict result/given label= 0.521055/1
predict case 178 , predict result/given label= 0.752302/1
predict case 179 , predict result/given label= 0.654252/1
predict case 180 , predict result/given label= 0.446538/1
predict case 181 , predict result/given label= 0.567072/1
predict case 182 , predict result/given label= 0.544377/1
predict case 183 , predict result/given label= 0.498001/1
predict case 184 , predict result/given label= 0.232283/1
predict case 185 , predict result/given label= 0.330718/1
predict case 186 , predict result/given label= 0.365087/1
predict case 187 , predict result/given label= 0.597674/1
predict case 188 , predict result/given label= 0.334510/1
predict case 189 , predict result/given label= 0.462956/1
predict case 190 , predict result/given label= 0.572596/1
predict case 191 , predict result/given label= 0.645869/1
predict case 192 , predict result/given label= 0.560323/1
predict case 193 , predict result/given label= 0.628840/1
predict case 194 , predict result/given label= 0.108029/1
predict case 195 , predict result/given label= 0.226854/1
predict case 196 , predict result/given label= 0.455715/1
predict case 197 , predict result/given label= 0.441859/1
predict case 198 , predict result/given label= 0.776812/1
predict case 199 , predict result/given label= 0.661286/1
predict case 200 , predict result/given label= 0.429112/1
predict case 201 , predict result/given label= 0.655531/1
predict case 202 , predict result/given label= 0.294102/1
predict case 203 , predict result/given label= 0.321062/1
predict case 204 , predict result/given label= 0.165793/1
predict case 205 , predict result/given label= 0.596267/1
predict case 206 , predict result/given label= 0.481284/1
predict case 207 , predict result/given label= 0.247473/1
predict case 208 , predict result/given label= 0.450173/1
predict case 209 , predict result/given label= 0.540837/1
predict case 210 , predict result/given label= 0.419536/1
predict case 211 , predict result/given label= 0.075218/1
predict case 212 , predict result/given label= 0.473079/1
predict case 213 , predict result/given label= 0.625036/1
predict case 214 , predict result/given label= 0.541573/1
predict case 215 , predict result/given label= 0.403293/1
predict case 216 , predict result/given label= 0.575781/1
predict case 217 , predict result/given label= 0.565458/1
predict case 218 , predict result/given label= 0.147908/1
predict case 219 , predict result/given label= 0.161821/1
predict case 220 , predict result/given label= 0.686879/1
predict case 221 , predict result/given label= 0.624036/1
predict case 222 , predict result/given label= 0.560291/1
predict case 223 , predict result/given label= 0.498246/1
predict case 224 , predict result/given label= 0.610498/1
predict case 225 , predict result/given label= 0.402301/1
predict case 226 , predict result/given label= 0.293186/1
predict case 227 , predict result/given label= 0.527370/1
predict case 228 , predict result/given label= 0.096074/1
predict case 229 , predict result/given label= 0.405045/1
predict case 230 , predict result/given label= 0.546223/1
predict case 231 , predict result/given label= 0.621098/1
predict case 232 , predict result/given label= 0.329362/0
predict case 233 , predict result/given label= 0.452775/0
predict case 234 , predict result/given label= 0.396914/0
predict case 235 , predict result/given label= 0.345173/0
predict case 236 , predict result/given label= 0.594049/0
predict case 237 , predict result/given label= 0.515570/0
predict case 238 , predict result/given label= 0.486179/0
predict case 239 , predict result/given label= 0.631378/0
predict case 240 , predict result/given label= 0.452222/0
predict case 241 , predict result/given label= 0.421908/0
predict case 242 , predict result/given label= 0.568583/0
predict case 243 , predict result/given label= 0.623838/0
predict case 244 , predict result/given label= 0.515123/0
predict case 245 , predict result/given label= 0.567145/0
predict case 246 , predict result/given label= 0.482175/0
predict case 247 , predict result/given label= 0.403725/0
predict case 248 , predict result/given label= 0.688760/0
predict case 249 , predict result/given label= 0.383068/0
predict case 250 , predict result/given label= 0.450364/0
predict case 251 , predict result/given label= 0.424188/0
predict case 252 , predict result/given label= 0.490887/0
predict case 253 , predict result/given label= 0.461172/0
predict case 254 , predict result/given label= 0.791378/0
predict case 255 , predict result/given label= 0.523081/0
predict case 256 , predict result/given label= 0.402857/0
predict case 257 , predict result/given label= 0.457212/0
predict case 258 , predict result/given label= 0.449882/0
predict case 259 , predict result/given label= 0.279581/0
predict case 260 , predict result/given label= 0.558979/0
predict case 261 , predict result/given label= 0.334819/0
predict case 262 , predict result/given label= 0.500609/0
predict case 263 , predict result/given label= 0.454838/0
predict case 264 , predict result/given label= 0.461446/0
predict case 265 , predict result/given label= 0.426623/0
predict case 266 , predict result/given label= 0.398393/0
predict case 267 , predict result/given label= 0.619059/0
predict case 268 , predict result/given label= 0.453769/0
predict case 269 , predict result/given label= 0.455712/0
predict case 270 , predict result/given label= 0.461109/0
predict case 271 , predict result/given label= 0.634903/0
predict case 272 , predict result/given label= 0.521580/0
predict case 273 , predict result/given label= 0.544806/0
predict case 274 , predict result/given label= 0.579618/0
predict case 275 , predict result/given label= 0.402495/0
predict case 276 , predict result/given label= 0.620286/0
predict case 277 , predict result/given label= 0.462859/0
predict case 278 , predict result/given label= 0.462358/0
predict case 279 , predict result/given label= 0.619411/0
predict case 280 , predict result/given label= 0.562694/0
predict case 281 , predict result/given label= 0.391902/0
predict case 282 , predict result/given label= 0.333035/0
predict case 283 , predict result/given label= 0.314237/0
predict case 284 , predict result/given label= 0.491987/0
predict case 285 , predict result/given label= 0.473630/0
predict case 286 , predict result/given label= 0.374978/0
predict case 287 , predict result/given label= 0.657336/0
predict case 288 , predict result/given label= 0.343195/0
predict case 289 , predict result/given label= 0.377739/0
predict case 290 , predict result/given label= 0.596226/0
predict case 291 , predict result/given label= 0.389185/0
predict case 292 , predict result/given label= 0.773136/0
predict case 293 , predict result/given label= 0.577203/0
predict case 294 , predict result/given label= 0.410120/0
predict case 295 , predict result/given label= 0.432630/0
predict case 296 , predict result/given label= 0.511005/0
predict case 297 , predict result/given label= 0.404369/0
predict case 298 , predict result/given label= 0.502987/0
predict case 299 , predict result/given label= 0.441304/0
predict case 300 , predict result/given label= 0.444357/0
predict case 301 , predict result/given label= 0.455712/0
predict case 302 , predict result/given label= 0.521099/0
predict case 303 , predict result/given label= 0.166204/0
predict case 304 , predict result/given label= 0.449823/0
predict case 305 , predict result/given label= 0.327052/0
predict case 306 , predict result/given label= 0.522314/0
predict case 307 , predict result/given label= 0.625822/0
predict case 308 , predict result/given label= 0.369472/0
predict case 309 , predict result/given label= 0.484696/0
predict case 310 , predict result/given label= 0.290943/0
predict case 311 , predict result/given label= 0.563538/0
predict case 312 , predict result/given label= 0.696236/0
predict case 313 , predict result/given label= 0.462321/0
predict case 314 , predict result/given label= 0.424925/0
predict case 315 , predict result/given label= 0.334577/0
predict case 316 , predict result/given label= 0.427117/0
predict case 317 , predict result/given label= 0.402487/0
predict case 318 , predict result/given label= 0.447983/0
predict case 319 , predict result/given label= 0.569787/0
predict case 320 , predict result/given label= 0.481946/0
predict case 321 , predict result/given label= 0.543336/0
predict case 322 , predict result/given label= 0.540394/0
predict case 323 , predict result/given label= 0.415447/0
predict case 324 , predict result/given label= 0.394996/0
predict case 325 , predict result/given label= 0.637889/0
predict case 326 , predict result/given label= 0.306621/0
predict case 327 , predict result/given label= 0.457672/0
predict case 328 , predict result/given label= 0.603775/0
predict case 329 , predict result/given label= 0.428556/0
predict case 330 , predict result/given label= 0.377754/0
predict case 331 , predict result/given label= 0.525361/0
predict case 332 , predict result/given label= 0.485237/0
predict case 333 , predict result/given label= 0.493098/0
predict case 334 , predict result/given label= 0.488982/0
predict case 335 , predict result/given label= 0.562742/0
predict case 336 , predict result/given label= 0.645974/0
predict case 337 , predict result/given label= 0.532757/0
predict case 338 , predict result/given label= 0.457830/0
predict case 339 , predict result/given label= 0.470936/0
predict case 340 , predict result/given label= 0.313713/0
predict case 341 , predict result/given label= 0.402870/0
predict case 342 , predict result/given label= 0.620853/0
predict case 343 , predict result/given label= 0.403471/0
predict case 344 , predict result/given label= 0.466670/0
predict case 345 , predict result/given label= 0.712535/0
predict case 346 , predict result/given label= 0.566042/0
predict case 347 , predict result/given label= 0.692147/0
predict case 348 , predict result/given label= 0.596149/0
predict case 349 , predict result/given label= 0.566633/0
predict case 350 , predict result/given label= 0.465217/0
predict case 351 , predict result/given label= 0.708138/0
predict case 352 , predict result/given label= 0.637471/0
predict case 353 , predict result/given label= 0.511009/0
predict case 354 , predict result/given label= 0.266994/0
predict case 355 , predict result/given label= 0.423424/0
predict case 356 , predict result/given label= 0.625086/0
predict case 357 , predict result/given label= 0.321395/0
predict case 358 , predict result/given label= 0.454248/0
predict case 359 , predict result/given label= 0.461040/0
predict case 360 , predict result/given label= 0.453007/0
predict case 361 , predict result/given label= 0.432613/0
predict case 362 , predict result/given label= 0.452983/0
predict case 363 , predict result/given label= 0.390591/0
predict case 364 , predict result/given label= 0.396935/0
predict case 365 , predict result/given label= 0.556051/0
predict case 366 , predict result/given label= 0.565433/0
predict case 367 , predict result/given label= 0.454163/0
predict case 368 , predict result/given label= 0.489104/0
predict case 369 , predict result/given label= 0.453876/0
predict case 370 , predict result/given label= 0.521564/0
predict case 371 , predict result/given label= 0.463208/0
predict case 372 , predict result/given label= 0.485706/0
predict case 373 , predict result/given label= 0.292767/0
predict case 374 , predict result/given label= 0.712058/0
predict case 375 , predict result/given label= 0.625109/0
predict case 376 , predict result/given label= 0.457713/0
predict case 377 , predict result/given label= 0.636322/0
predict case 378 , predict result/given label= 0.334816/0
predict case 379 , predict result/given label= 0.397023/0
predict case 380 , predict result/given label= 0.542948/0
predict case 381 , predict result/given label= 0.413584/0
predict case 382 , predict result/given label= 0.554031/0
predict case 383 , predict result/given label= 0.455721/0
predict case 384 , predict result/given label= 0.291237/0
predict case 385 , predict result/given label= 0.306702/0
predict case 386 , predict result/given label= 0.635608/0
predict case 387 , predict result/given label= 0.461071/0
predict case 388 , predict result/given label= 0.353907/0
predict case 389 , predict result/given label= 0.329456/0
predict case 390 , predict result/given label= 0.332587/0
predict case 391 , predict result/given label= 0.488982/0
predict case 392 , predict result/given label= 0.279554/0
predict case 393 , predict result/given label= 0.325957/0
predict case 394 , predict result/given label= 0.167484/0
predict case 395 , predict result/given label= 0.396979/0
predict case 396 , predict result/given label= 0.581895/0
predict case 397 , predict result/given label= 0.461026/0
predict case 398 , predict result/given label= 0.389217/0
predict case 399 , predict result/given label= 0.484709/0
predict case 400 , predict result/given label= 0.490078/0
predict case 401 , predict result/given label= 0.636353/0
predict case 402 , predict result/given label= 0.658581/0
predict case 403 , predict result/given label= 0.334814/0
predict case 404 , predict result/given label= 0.398443/0
predict case 405 , predict result/given label= 0.629941/0
predict case 406 , predict result/given label= 0.329115/0
predict case 407 , predict result/given label= 0.404271/0
predict case 408 , predict result/given label= 0.483745/0
predict case 409 , predict result/given label= 0.525147/0
predict case 410 , predict result/given label= 0.513145/0
predict case 411 , predict result/given label= 0.380666/0
predict case 412 , predict result/given label= 0.319034/0
predict case 413 , predict result/given label= 0.382059/0
predict case 414 , predict result/given label= 0.261940/0
predict case 415 , predict result/given label= 0.391426/0
predict case 416 , predict result/given label= 0.491402/0
predict case 417 , predict result/given label= 0.622202/0
predict case 418 , predict result/given label= 0.550925/0
predict case 419 , predict result/given label= 0.445931/0
predict case 420 , predict result/given label= 0.327053/0
predict case 421 , predict result/given label= 0.566831/0
predict case 422 , predict result/given label= 0.570533/0
predict case 423 , predict result/given label= 0.457414/0
predict case 424 , predict result/given label= 0.490686/0
predict case 425 , predict result/given label= 0.396914/0
predict case 426 , predict result/given label= 0.466496/0
predict case 427 , predict result/given label= 0.637443/0
predict case 428 , predict result/given label= 0.452347/0
predict case 429 , predict result/given label= 0.550609/0
predict case 430 , predict result/given label= 0.421908/0
predict case 431 , predict result/given label= 0.452264/0
predict case 432 , predict result/given label= 0.509297/0
predict case 433 , predict result/given label= 0.391896/0
predict case 434 , predict result/given label= 0.625831/0
predict case 435 , predict result/given label= 0.457720/0
predict case 436 , predict result/given label= 0.458396/0
predict case 437 , predict result/given label= 0.491968/0
predict case 438 , predict result/given label= 0.490889/0
predict case 439 , predict result/given label= 0.544892/0
predict case 440 , predict result/given label= 0.526544/0
predict case 441 , predict result/given label= 0.505634/0
predict case 442 , predict result/given label= 0.735720/0
predict case 443 , predict result/given label= 0.319020/0
predict case 444 , predict result/given label= 0.456041/0
predict case 445 , predict result/given label= 0.453876/0
predict case 446 , predict result/given label= 0.382104/0
predict case 447 , predict result/given label= 0.519595/0
predict case 448 , predict result/given label= 0.378471/0
predict case 449 , predict result/given label= 0.822857/0
predict case 450 , predict result/given label= 0.324235/0
predict case 451 , predict result/given label= 0.456750/0
predict case 452 , predict result/given label= 0.369981/0
predict case 453 , predict result/given label= 0.771642/0
predict case 454 , predict result/given label= 0.581362/0
predict case 455 , predict result/given label= 0.462865/0
predict case 456 , predict result/given label= 0.380398/0
predict case 457 , predict result/given label= 0.525378/0
predict case 458 , predict result/given label= 0.326750/0
predict case 459 , predict result/given label= 0.520598/0
predict case 460 , predict result/given label= 0.421614/0
predict case 461 , predict result/given label= 0.347979/0
predict case 462 , predict result/given label= 0.319020/0
predict case 463 , predict result/given label= 0.482637/0
