predict case 0 , predict result/given label= 0.593887/1
predict case 1 , predict result/given label= 0.552666/1
predict case 2 , predict result/given label= 0.573177/1
predict case 3 , predict result/given label= 0.428089/1
predict case 4 , predict result/given label= 0.873695/1
predict case 5 , predict result/given label= 0.354207/1
predict case 6 , predict result/given label= 0.579987/1
predict case 7 , predict result/given label= 0.306254/1
predict case 8 , predict result/given label= 0.659598/1
predict case 9 , predict result/given label= 0.546876/1
predict case 10 , predict result/given label= 0.784416/1
predict case 11 , predict result/given label= 0.737513/1
predict case 12 , predict result/given label= 0.777665/1
predict case 13 , predict result/given label= 0.822775/1
predict case 14 , predict result/given label= 0.609871/1
predict case 15 , predict result/given label= 0.758164/1
predict case 16 , predict result/given label= 0.452138/1
predict case 17 , predict result/given label= 0.315119/1
predict case 18 , predict result/given label= 0.592130/1
predict case 19 , predict result/given label= 0.410966/1
predict case 20 , predict result/given label= 0.696250/1
predict case 21 , predict result/given label= 0.838519/1
predict case 22 , predict result/given label= 0.796909/1
predict case 23 , predict result/given label= 0.155727/1
predict case 24 , predict result/given label= 0.389972/1
predict case 25 , predict result/given label= 0.544352/1
predict case 26 , predict result/given label= 0.825604/1
predict case 27 , predict result/given label= 0.468824/1
predict case 28 , predict result/given label= 0.826760/1
predict case 29 , predict result/given label= 0.521960/1
predict case 30 , predict result/given label= 0.608078/1
predict case 31 , predict result/given label= 0.563593/1
predict case 32 , predict result/given label= 0.373189/1
predict case 33 , predict result/given label= 0.687725/1
predict case 34 , predict result/given label= 0.240097/1
predict case 35 , predict result/given label= 0.285905/1
predict case 36 , predict result/given label= 0.197740/1
predict case 37 , predict result/given label= 0.693574/1
predict case 38 , predict result/given label= 0.415547/1
predict case 39 , predict result/given label= 0.376977/1
predict case 40 , predict result/given label= 0.449445/1
predict case 41 , predict result/given label= 0.855018/1
predict case 42 , predict result/given label= 0.426560/1
predict case 43 , predict result/given label= 0.386794/1
predict case 44 , predict result/given label= 0.469905/1
predict case 45 , predict result/given label= 0.485810/1
predict case 46 , predict result/given label= 0.573687/1
predict case 47 , predict result/given label= 0.450968/1
predict case 48 , predict result/given label= 0.307678/1
predict case 49 , predict result/given label= 0.215172/1
predict case 50 , predict result/given label= 0.480811/1
predict case 51 , predict result/given label= 0.524082/1
predict case 52 , predict result/given label= 0.589255/1
predict case 53 , predict result/given label= 0.365269/1
predict case 54 , predict result/given label= 0.590606/1
predict case 55 , predict result/given label= 0.564327/1
predict case 56 , predict result/given label= 0.496722/1
predict case 57 , predict result/given label= 0.456062/1
predict case 58 , predict result/given label= 0.386676/1
predict case 59 , predict result/given label= 0.272294/1
predict case 60 , predict result/given label= 0.474608/1
predict case 61 , predict result/given label= 0.473338/1
predict case 62 , predict result/given label= 0.282648/1
predict case 63 , predict result/given label= 0.532780/1
predict case 64 , predict result/given label= 0.843187/1
predict case 65 , predict result/given label= 0.478403/1
predict case 66 , predict result/given label= 0.482599/1
predict case 67 , predict result/given label= 0.189404/1
predict case 68 , predict result/given label= 0.478786/1
predict case 69 , predict result/given label= 0.820276/1
predict case 70 , predict result/given label= 0.508079/1
predict case 71 , predict result/given label= 0.856193/1
predict case 72 , predict result/given label= 0.842305/1
predict case 73 , predict result/given label= 0.542950/1
predict case 74 , predict result/given label= 0.377790/1
predict case 75 , predict result/given label= 0.284727/1
predict case 76 , predict result/given label= 0.882010/1
predict case 77 , predict result/given label= 0.437307/1
predict case 78 , predict result/given label= 0.493068/1
predict case 79 , predict result/given label= 0.520631/1
predict case 80 , predict result/given label= 0.286455/1
predict case 81 , predict result/given label= 0.831022/1
predict case 82 , predict result/given label= 0.462940/1
predict case 83 , predict result/given label= 0.458708/1
predict case 84 , predict result/given label= 0.842091/1
predict case 85 , predict result/given label= 0.277937/1
predict case 86 , predict result/given label= 0.356515/1
predict case 87 , predict result/given label= 0.590552/1
predict case 88 , predict result/given label= 0.874144/1
predict case 89 , predict result/given label= 0.425041/1
predict case 90 , predict result/given label= 0.615309/1
predict case 91 , predict result/given label= 0.840101/1
predict case 92 , predict result/given label= 0.245648/1
predict case 93 , predict result/given label= 0.395007/1
predict case 94 , predict result/given label= 0.588075/1
predict case 95 , predict result/given label= 0.606053/1
predict case 96 , predict result/given label= 0.348841/1
predict case 97 , predict result/given label= 0.391162/1
predict case 98 , predict result/given label= 0.826030/1
predict case 99 , predict result/given label= 0.872663/1
predict case 100 , predict result/given label= 0.559653/1
predict case 101 , predict result/given label= 0.846772/1
predict case 102 , predict result/given label= 0.259562/1
predict case 103 , predict result/given label= 0.752757/1
predict case 104 , predict result/given label= 0.488997/1
predict case 105 , predict result/given label= 0.499224/1
predict case 106 , predict result/given label= 0.472421/1
predict case 107 , predict result/given label= 0.272152/1
predict case 108 , predict result/given label= 0.464699/1
predict case 109 , predict result/given label= 0.191961/1
predict case 110 , predict result/given label= 0.476803/1
predict case 111 , predict result/given label= 0.316067/1
predict case 112 , predict result/given label= 0.278853/1
predict case 113 , predict result/given label= 0.658375/1
predict case 114 , predict result/given label= 0.592470/1
predict case 115 , predict result/given label= 0.149586/1
predict case 116 , predict result/given label= 0.274670/1
predict case 117 , predict result/given label= 0.306684/1
predict case 118 , predict result/given label= 0.470052/1
predict case 119 , predict result/given label= 0.529602/1
predict case 120 , predict result/given label= 0.397080/1
predict case 121 , predict result/given label= 0.479594/1
predict case 122 , predict result/given label= 0.564912/1
predict case 123 , predict result/given label= 0.283886/1
predict case 124 , predict result/given label= 0.211983/1
predict case 125 , predict result/given label= 0.750902/1
predict case 126 , predict result/given label= 0.909158/1
predict case 127 , predict result/given label= 0.595403/1
