predict case 0 , predict result/given label= 0.250457/1
predict case 1 , predict result/given label= 0.284417/1
predict case 2 , predict result/given label= 0.093104/1
predict case 3 , predict result/given label= 0.819516/1
predict case 4 , predict result/given label= 0.078859/1
predict case 5 , predict result/given label= 0.221040/1
predict case 6 , predict result/given label= 0.763229/1
predict case 7 , predict result/given label= 0.073717/1
predict case 8 , predict result/given label= 0.909104/1
predict case 9 , predict result/given label= 0.659889/1
predict case 10 , predict result/given label= 0.399337/1
predict case 11 , predict result/given label= 0.075522/1
predict case 12 , predict result/given label= 0.796301/1
predict case 13 , predict result/given label= 0.582632/1
predict case 14 , predict result/given label= 0.927706/1
predict case 15 , predict result/given label= 0.774645/1
predict case 16 , predict result/given label= 0.470006/1
predict case 17 , predict result/given label= 0.917029/1
predict case 18 , predict result/given label= 0.079668/1
predict case 19 , predict result/given label= 0.869715/1
predict case 20 , predict result/given label= 0.358955/1
predict case 21 , predict result/given label= 0.073261/1
predict case 22 , predict result/given label= 0.921466/1
predict case 23 , predict result/given label= 0.581095/1
predict case 24 , predict result/given label= 0.914283/1
predict case 25 , predict result/given label= 0.482391/1
predict case 26 , predict result/given label= 0.422626/1
predict case 27 , predict result/given label= 0.067529/1
predict case 28 , predict result/given label= 0.153239/1
predict case 29 , predict result/given label= 0.879679/1
predict case 30 , predict result/given label= 0.663227/1
predict case 31 , predict result/given label= 0.207676/1
predict case 32 , predict result/given label= 0.232553/1
predict case 33 , predict result/given label= 0.568031/1
predict case 34 , predict result/given label= 0.816464/1
predict case 35 , predict result/given label= 0.091510/1
predict case 36 , predict result/given label= 0.903302/1
predict case 37 , predict result/given label= 0.580551/1
predict case 38 , predict result/given label= 0.604324/1
predict case 39 , predict result/given label= 0.171414/1
predict case 40 , predict result/given label= 0.700471/1
predict case 41 , predict result/given label= 0.335712/1
predict case 42 , predict result/given label= 0.636434/1
predict case 43 , predict result/given label= 0.255353/1
predict case 44 , predict result/given label= 0.656761/1
predict case 45 , predict result/given label= 0.074999/1
predict case 46 , predict result/given label= 0.254677/1
predict case 47 , predict result/given label= 0.583908/1
predict case 48 , predict result/given label= 0.304300/1
predict case 49 , predict result/given label= 0.839137/1
predict case 50 , predict result/given label= 0.811485/1
predict case 51 , predict result/given label= 0.092548/1
predict case 52 , predict result/given label= 0.068138/1
predict case 53 , predict result/given label= 0.508836/1
predict case 54 , predict result/given label= 0.345727/1
predict case 55 , predict result/given label= 0.877224/1
predict case 56 , predict result/given label= 0.202412/1
predict case 57 , predict result/given label= 0.400009/1
predict case 58 , predict result/given label= 0.218739/1
predict case 59 , predict result/given label= 0.087353/1
predict case 60 , predict result/given label= 0.347057/1
predict case 61 , predict result/given label= 0.807788/1
predict case 62 , predict result/given label= 0.583678/1
predict case 63 , predict result/given label= 0.232451/1
predict case 64 , predict result/given label= 0.066559/1
predict case 65 , predict result/given label= 0.924380/1
predict case 66 , predict result/given label= 0.826084/1
predict case 67 , predict result/given label= 0.582663/1
predict case 68 , predict result/given label= 0.450922/1
predict case 69 , predict result/given label= 0.788625/1
predict case 70 , predict result/given label= 0.778341/1
predict case 71 , predict result/given label= 0.090945/1
predict case 72 , predict result/given label= 0.445888/1
predict case 73 , predict result/given label= 0.455183/1
predict case 74 , predict result/given label= 0.501800/1
predict case 75 , predict result/given label= 0.402237/1
predict case 76 , predict result/given label= 0.558364/1
predict case 77 , predict result/given label= 0.469907/1
predict case 78 , predict result/given label= 0.913400/1
predict case 79 , predict result/given label= 0.400900/1
predict case 80 , predict result/given label= 0.501902/1
predict case 81 , predict result/given label= 0.281562/1
predict case 82 , predict result/given label= 0.913440/1
predict case 83 , predict result/given label= 0.232601/1
predict case 84 , predict result/given label= 0.126046/1
predict case 85 , predict result/given label= 0.373305/1
predict case 86 , predict result/given label= 0.077559/1
predict case 87 , predict result/given label= 0.249961/1
predict case 88 , predict result/given label= 0.745526/1
