predict case 0 , predict result/given label= 0.455550/1
predict case 1 , predict result/given label= 0.804167/1
predict case 2 , predict result/given label= 0.331444/1
predict case 3 , predict result/given label= 0.683553/1
predict case 4 , predict result/given label= 0.435335/1
predict case 5 , predict result/given label= 0.759452/1
predict case 6 , predict result/given label= 0.328328/1
predict case 7 , predict result/given label= 0.077952/1
predict case 8 , predict result/given label= 0.458785/1
predict case 9 , predict result/given label= 0.173532/1
predict case 10 , predict result/given label= 0.402354/1
predict case 11 , predict result/given label= 0.555822/1
predict case 12 , predict result/given label= 0.138215/1
predict case 13 , predict result/given label= 0.804167/1
predict case 14 , predict result/given label= 0.553276/1
predict case 15 , predict result/given label= 0.332165/1
predict case 16 , predict result/given label= 0.074602/1
predict case 17 , predict result/given label= 0.273369/1
predict case 18 , predict result/given label= 0.149809/1
predict case 19 , predict result/given label= 0.683610/1
predict case 20 , predict result/given label= 0.187434/1
predict case 21 , predict result/given label= 0.074532/1
predict case 22 , predict result/given label= 0.552838/1
predict case 23 , predict result/given label= 0.422206/1
predict case 24 , predict result/given label= 0.450011/1
predict case 25 , predict result/given label= 0.740042/1
predict case 26 , predict result/given label= 0.843835/1
predict case 27 , predict result/given label= 0.332176/1
predict case 28 , predict result/given label= 0.521822/1
predict case 29 , predict result/given label= 0.077159/1
predict case 30 , predict result/given label= 0.268535/1
predict case 31 , predict result/given label= 0.563763/1
predict case 32 , predict result/given label= 0.456290/1
predict case 33 , predict result/given label= 0.589774/1
predict case 34 , predict result/given label= 0.075567/1
predict case 35 , predict result/given label= 0.561244/1
predict case 36 , predict result/given label= 0.328317/1
predict case 37 , predict result/given label= 0.281380/1
predict case 38 , predict result/given label= 0.524935/1
predict case 39 , predict result/given label= 0.820506/1
predict case 40 , predict result/given label= 0.822503/1
predict case 41 , predict result/given label= 0.125891/1
predict case 42 , predict result/given label= 0.444784/1
predict case 43 , predict result/given label= 0.304593/1
predict case 44 , predict result/given label= 0.521789/1
predict case 45 , predict result/given label= 0.845976/1
predict case 46 , predict result/given label= 0.422218/1
predict case 47 , predict result/given label= 0.924791/1
predict case 48 , predict result/given label= 0.924275/1
predict case 49 , predict result/given label= 0.306065/1
predict case 50 , predict result/given label= 0.490850/1
predict case 51 , predict result/given label= 0.325681/1
predict case 52 , predict result/given label= 0.274630/1
predict case 53 , predict result/given label= 0.559137/1
predict case 54 , predict result/given label= 0.686334/1
predict case 55 , predict result/given label= 0.488855/1
predict case 56 , predict result/given label= 0.176929/1
predict case 57 , predict result/given label= 0.075648/1
predict case 58 , predict result/given label= 0.681621/1
predict case 59 , predict result/given label= 0.067896/1
predict case 60 , predict result/given label= 0.458917/1
predict case 61 , predict result/given label= 0.276040/1
predict case 62 , predict result/given label= 0.174883/1
predict case 63 , predict result/given label= 0.792212/1
predict case 64 , predict result/given label= 0.492702/1
predict case 65 , predict result/given label= 0.859906/1
predict case 66 , predict result/given label= 0.798916/1
predict case 67 , predict result/given label= 0.270962/1
predict case 68 , predict result/given label= 0.132337/1
predict case 69 , predict result/given label= 0.496859/1
predict case 70 , predict result/given label= 0.847802/1
predict case 71 , predict result/given label= 0.187454/1
predict case 72 , predict result/given label= 0.122644/1
predict case 73 , predict result/given label= 0.416664/1
predict case 74 , predict result/given label= 0.561743/1
predict case 75 , predict result/given label= 0.587861/1
predict case 76 , predict result/given label= 0.521833/1
predict case 77 , predict result/given label= 0.179528/1
predict case 78 , predict result/given label= 0.329814/1
predict case 79 , predict result/given label= 0.924186/1
predict case 80 , predict result/given label= 0.442320/1
predict case 81 , predict result/given label= 0.145778/1
predict case 82 , predict result/given label= 0.587931/1
predict case 83 , predict result/given label= 0.490950/1
predict case 84 , predict result/given label= 0.129088/1
predict case 85 , predict result/given label= 0.740037/1
predict case 86 , predict result/given label= 0.544956/1
predict case 87 , predict result/given label= 0.456364/1
predict case 88 , predict result/given label= 0.439169/1
predict case 89 , predict result/given label= 0.825028/1
predict case 90 , predict result/given label= 0.521833/1
predict case 91 , predict result/given label= 0.160492/1
predict case 92 , predict result/given label= 0.818684/1
predict case 93 , predict result/given label= 0.763525/1
predict case 94 , predict result/given label= 0.521822/1
predict case 95 , predict result/given label= 0.683644/1
predict case 96 , predict result/given label= 0.521789/1
predict case 97 , predict result/given label= 0.442216/1
predict case 98 , predict result/given label= 0.825028/1
predict case 99 , predict result/given label= 0.804113/1
predict case 100 , predict result/given label= 0.424649/1
predict case 101 , predict result/given label= 0.400947/1
predict case 102 , predict result/given label= 0.740041/1
predict case 103 , predict result/given label= 0.821258/1
predict case 104 , predict result/given label= 0.452564/1
predict case 105 , predict result/given label= 0.329180/1
predict case 106 , predict result/given label= 0.444809/1
predict case 107 , predict result/given label= 0.342793/0
predict case 108 , predict result/given label= 0.269591/0
