predict case 0 , predict result/given label= 0.539205/1
predict case 1 , predict result/given label= 0.582218/1
predict case 2 , predict result/given label= 0.567962/1
predict case 3 , predict result/given label= 0.434255/1
predict case 4 , predict result/given label= 0.241955/1
predict case 5 , predict result/given label= 0.408583/1
predict case 6 , predict result/given label= 0.560341/1
predict case 7 , predict result/given label= 0.906965/1
predict case 8 , predict result/given label= 0.768624/1
predict case 9 , predict result/given label= 0.481525/1
predict case 10 , predict result/given label= 0.891106/1
predict case 11 , predict result/given label= 0.314799/1
predict case 12 , predict result/given label= 0.302010/1
predict case 13 , predict result/given label= 0.490655/1
predict case 14 , predict result/given label= 0.902787/1
predict case 15 , predict result/given label= 0.928344/1
predict case 16 , predict result/given label= 0.804840/1
predict case 17 , predict result/given label= 0.790406/1
predict case 18 , predict result/given label= 0.459039/1
predict case 19 , predict result/given label= 0.405382/1
predict case 20 , predict result/given label= 0.776128/1
predict case 21 , predict result/given label= 0.696748/1
predict case 22 , predict result/given label= 0.832009/1
predict case 23 , predict result/given label= 0.516541/1
predict case 24 , predict result/given label= 0.805130/1
predict case 25 , predict result/given label= 0.681155/1
predict case 26 , predict result/given label= 0.523319/1
predict case 27 , predict result/given label= 0.850659/1
predict case 28 , predict result/given label= 0.656252/1
predict case 29 , predict result/given label= 0.812986/1
predict case 30 , predict result/given label= 0.479572/1
predict case 31 , predict result/given label= 0.837436/1
predict case 32 , predict result/given label= 0.904793/1
predict case 33 , predict result/given label= 0.807998/1
predict case 34 , predict result/given label= 0.359948/1
predict case 35 , predict result/given label= 0.376597/1
predict case 36 , predict result/given label= 0.841258/1
predict case 37 , predict result/given label= 0.791172/1
predict case 38 , predict result/given label= 0.513478/1
predict case 39 , predict result/given label= 0.473378/1
predict case 40 , predict result/given label= 0.420158/1
predict case 41 , predict result/given label= 0.719489/1
predict case 42 , predict result/given label= 0.701869/1
predict case 43 , predict result/given label= 0.661180/1
predict case 44 , predict result/given label= 0.108746/1
predict case 45 , predict result/given label= 0.632141/1
