predict case 0 , predict result/given label= 0.680286/1
predict case 1 , predict result/given label= 0.511533/1
predict case 2 , predict result/given label= 0.527458/1
predict case 3 , predict result/given label= 0.742722/1
predict case 4 , predict result/given label= 0.443558/1
predict case 5 , predict result/given label= 0.846381/1
predict case 6 , predict result/given label= 0.448053/1
predict case 7 , predict result/given label= 0.739104/1
predict case 8 , predict result/given label= 0.283899/1
predict case 9 , predict result/given label= 0.355061/1
predict case 10 , predict result/given label= 0.428345/1
predict case 11 , predict result/given label= 0.925139/1
predict case 12 , predict result/given label= 0.511515/1
predict case 13 , predict result/given label= 0.537202/1
predict case 14 , predict result/given label= 0.806711/1
predict case 15 , predict result/given label= 0.836300/1
predict case 16 , predict result/given label= 0.622115/1
predict case 17 , predict result/given label= 0.773634/1
predict case 18 , predict result/given label= 0.835574/1
predict case 19 , predict result/given label= 0.828927/1
predict case 20 , predict result/given label= 0.852255/1
predict case 21 , predict result/given label= 0.910533/1
predict case 22 , predict result/given label= 0.537923/1
predict case 23 , predict result/given label= 0.912535/1
predict case 24 , predict result/given label= 0.550534/1
predict case 25 , predict result/given label= 0.771915/1
predict case 26 , predict result/given label= 0.829598/1
predict case 27 , predict result/given label= 0.912101/1
predict case 28 , predict result/given label= 0.219309/1
predict case 29 , predict result/given label= 0.372668/1
predict case 30 , predict result/given label= 0.443524/1
predict case 31 , predict result/given label= 0.674450/1
predict case 32 , predict result/given label= 0.318402/1
predict case 33 , predict result/given label= 0.912440/1
predict case 34 , predict result/given label= 0.369119/1
predict case 35 , predict result/given label= 0.774729/1
predict case 36 , predict result/given label= 0.659050/1
predict case 37 , predict result/given label= 0.827682/1
predict case 38 , predict result/given label= 0.551316/1
predict case 39 , predict result/given label= 0.267672/1
predict case 40 , predict result/given label= 0.277596/1
predict case 41 , predict result/given label= 0.887593/1
predict case 42 , predict result/given label= 0.534526/1
predict case 43 , predict result/given label= 0.771758/1
predict case 44 , predict result/given label= 0.444609/1
predict case 45 , predict result/given label= 0.450477/1
predict case 46 , predict result/given label= 0.855714/1
predict case 47 , predict result/given label= 0.660349/1
predict case 48 , predict result/given label= 0.299885/1
predict case 49 , predict result/given label= 0.227744/1
predict case 50 , predict result/given label= 0.817723/1
predict case 51 , predict result/given label= 0.448068/1
predict case 52 , predict result/given label= 0.300677/1
predict case 53 , predict result/given label= 0.282999/1
predict case 54 , predict result/given label= 0.546071/1
predict case 55 , predict result/given label= 0.779399/1
predict case 56 , predict result/given label= 0.421075/1
predict case 57 , predict result/given label= 0.926930/1
predict case 58 , predict result/given label= 0.669616/1
predict case 59 , predict result/given label= 0.661754/1
predict case 60 , predict result/given label= 0.521540/1
predict case 61 , predict result/given label= 0.514771/1
predict case 62 , predict result/given label= 0.919314/1
predict case 63 , predict result/given label= 0.641434/1
predict case 64 , predict result/given label= 0.740220/1
predict case 65 , predict result/given label= 0.283777/1
predict case 66 , predict result/given label= 0.401632/1
predict case 67 , predict result/given label= 0.283898/1
predict case 68 , predict result/given label= 0.529785/1
predict case 69 , predict result/given label= 0.509216/1
predict case 70 , predict result/given label= 0.531557/1
predict case 71 , predict result/given label= 0.379857/1
predict case 72 , predict result/given label= 0.524372/1
predict case 73 , predict result/given label= 0.884113/1
predict case 74 , predict result/given label= 0.714633/1
predict case 75 , predict result/given label= 0.646309/1
predict case 76 , predict result/given label= 0.492774/1
predict case 77 , predict result/given label= 0.774819/1
predict case 78 , predict result/given label= 0.484821/1
predict case 79 , predict result/given label= 0.924176/1
predict case 80 , predict result/given label= 0.838358/1
predict case 81 , predict result/given label= 0.622096/1
predict case 82 , predict result/given label= 0.835910/1
predict case 83 , predict result/given label= 0.857674/1
predict case 84 , predict result/given label= 0.487819/1
predict case 85 , predict result/given label= 0.536011/1
predict case 86 , predict result/given label= 0.676673/1
predict case 87 , predict result/given label= 0.483763/1
predict case 88 , predict result/given label= 0.450468/1
predict case 89 , predict result/given label= 0.844771/1
predict case 90 , predict result/given label= 0.525304/1
predict case 91 , predict result/given label= 0.530850/1
predict case 92 , predict result/given label= 0.243116/1
predict case 93 , predict result/given label= 0.256898/1
predict case 94 , predict result/given label= 0.145475/1
predict case 95 , predict result/given label= 0.919017/1
predict case 96 , predict result/given label= 0.367812/1
predict case 97 , predict result/given label= 0.629968/1
predict case 98 , predict result/given label= 0.849379/1
predict case 99 , predict result/given label= 0.743086/1
predict case 100 , predict result/given label= 0.538796/1
predict case 101 , predict result/given label= 0.562155/1
predict case 102 , predict result/given label= 0.600547/1
predict case 103 , predict result/given label= 0.907373/1
predict case 104 , predict result/given label= 0.292809/1
predict case 105 , predict result/given label= 0.470910/1
predict case 106 , predict result/given label= 0.878697/1
predict case 107 , predict result/given label= 0.741788/1
predict case 108 , predict result/given label= 0.739733/1
predict case 109 , predict result/given label= 0.917878/1
predict case 110 , predict result/given label= 0.522500/1
predict case 111 , predict result/given label= 0.598525/1
predict case 112 , predict result/given label= 0.915248/1
predict case 113 , predict result/given label= 0.735446/1
predict case 114 , predict result/given label= 0.736286/1
predict case 115 , predict result/given label= 0.427870/1
predict case 116 , predict result/given label= 0.846515/1
predict case 117 , predict result/given label= 0.589436/1
predict case 118 , predict result/given label= 0.771918/1
predict case 119 , predict result/given label= 0.526298/1
predict case 120 , predict result/given label= 0.484920/1
predict case 121 , predict result/given label= 0.489471/1
predict case 122 , predict result/given label= 0.273580/1
predict case 123 , predict result/given label= 0.230954/1
predict case 124 , predict result/given label= 0.567269/1
predict case 125 , predict result/given label= 0.638342/1
predict case 126 , predict result/given label= 0.385174/1
predict case 127 , predict result/given label= 0.366773/1
predict case 128 , predict result/given label= 0.270121/1
predict case 129 , predict result/given label= 0.483624/1
predict case 130 , predict result/given label= 0.169245/1
predict case 131 , predict result/given label= 0.248073/1
predict case 132 , predict result/given label= 0.192741/1
predict case 133 , predict result/given label= 0.896888/1
predict case 134 , predict result/given label= 0.407303/1
predict case 135 , predict result/given label= 0.738809/1
predict case 136 , predict result/given label= 0.926265/1
predict case 137 , predict result/given label= 0.290173/1
predict case 138 , predict result/given label= 0.273502/1
predict case 139 , predict result/given label= 0.927674/1
predict case 140 , predict result/given label= 0.230966/1
predict case 141 , predict result/given label= 0.461800/1
predict case 142 , predict result/given label= 0.247751/1
predict case 143 , predict result/given label= 0.164265/1
predict case 144 , predict result/given label= 0.771015/1
predict case 145 , predict result/given label= 0.645775/1
predict case 146 , predict result/given label= 0.365780/1
predict case 147 , predict result/given label= 0.290527/1
predict case 148 , predict result/given label= 0.295053/1
predict case 149 , predict result/given label= 0.444884/1
predict case 150 , predict result/given label= 0.919421/1
predict case 151 , predict result/given label= 0.776850/1
predict case 152 , predict result/given label= 0.503754/1
predict case 153 , predict result/given label= 0.227109/1
predict case 154 , predict result/given label= 0.446494/1
predict case 155 , predict result/given label= 0.530979/1
predict case 156 , predict result/given label= 0.875835/1
predict case 157 , predict result/given label= 0.705901/1
predict case 158 , predict result/given label= 0.527579/1
