predict case 0 , predict result/given label= 0.835499/1
predict case 1 , predict result/given label= 0.285714/1
predict case 2 , predict result/given label= 0.607037/1
predict case 3 , predict result/given label= 0.374398/1
predict case 4 , predict result/given label= 0.639400/1
predict case 5 , predict result/given label= 0.826472/1
predict case 6 , predict result/given label= 0.502646/1
predict case 7 , predict result/given label= 0.154112/1
predict case 8 , predict result/given label= 0.174478/1
predict case 9 , predict result/given label= 0.182503/1
predict case 10 , predict result/given label= 0.360718/1
predict case 11 , predict result/given label= 0.925066/1
predict case 12 , predict result/given label= 0.901669/1
predict case 13 , predict result/given label= 0.726842/1
predict case 14 , predict result/given label= 0.159902/1
predict case 15 , predict result/given label= 0.100038/1
predict case 16 , predict result/given label= 0.896025/1
predict case 17 , predict result/given label= 0.900499/1
predict case 18 , predict result/given label= 0.299853/1
predict case 19 , predict result/given label= 0.924679/1
predict case 20 , predict result/given label= 0.934275/1
predict case 21 , predict result/given label= 0.148707/1
predict case 22 , predict result/given label= 0.482768/1
predict case 23 , predict result/given label= 0.080350/1
predict case 24 , predict result/given label= 0.303077/1
predict case 25 , predict result/given label= 0.875461/1
predict case 26 , predict result/given label= 0.287153/1
predict case 27 , predict result/given label= 0.071273/1
predict case 28 , predict result/given label= 0.611639/1
predict case 29 , predict result/given label= 0.314666/1
predict case 30 , predict result/given label= 0.359768/1
predict case 31 , predict result/given label= 0.073230/1
predict case 32 , predict result/given label= 0.929943/1
predict case 33 , predict result/given label= 0.321336/1
predict case 34 , predict result/given label= 0.259471/1
predict case 35 , predict result/given label= 0.806225/1
predict case 36 , predict result/given label= 0.529325/1
predict case 37 , predict result/given label= 0.519236/1
predict case 38 , predict result/given label= 0.259565/1
predict case 39 , predict result/given label= 0.726222/1
predict case 40 , predict result/given label= 0.350161/1
predict case 41 , predict result/given label= 0.408757/1
predict case 42 , predict result/given label= 0.459397/1
predict case 43 , predict result/given label= 0.110293/1
predict case 44 , predict result/given label= 0.076706/1
predict case 45 , predict result/given label= 0.449808/1
predict case 46 , predict result/given label= 0.488902/1
predict case 47 , predict result/given label= 0.700071/1
predict case 48 , predict result/given label= 0.075567/1
predict case 49 , predict result/given label= 0.234079/1
predict case 50 , predict result/given label= 0.927183/1
predict case 51 , predict result/given label= 0.884018/1
predict case 52 , predict result/given label= 0.340756/1
predict case 53 , predict result/given label= 0.784602/1
predict case 54 , predict result/given label= 0.192686/1
predict case 55 , predict result/given label= 0.147301/1
predict case 56 , predict result/given label= 0.250649/1
predict case 57 , predict result/given label= 0.209742/1
predict case 58 , predict result/given label= 0.261597/1
predict case 59 , predict result/given label= 0.116351/1
predict case 60 , predict result/given label= 0.072356/1
predict case 61 , predict result/given label= 0.863142/1
predict case 62 , predict result/given label= 0.693364/1
predict case 63 , predict result/given label= 0.495511/1
predict case 64 , predict result/given label= 0.840053/1
predict case 65 , predict result/given label= 0.069341/1
predict case 66 , predict result/given label= 0.108525/1
predict case 67 , predict result/given label= 0.892920/1
predict case 68 , predict result/given label= 0.764044/1
predict case 69 , predict result/given label= 0.924762/1
predict case 70 , predict result/given label= 0.117292/1
predict case 71 , predict result/given label= 0.924422/1
predict case 72 , predict result/given label= 0.882095/1
predict case 73 , predict result/given label= 0.628738/1
predict case 74 , predict result/given label= 0.379284/1
predict case 75 , predict result/given label= 0.362668/1
