predict case 0 , predict result/given label= 0.634827/1
predict case 1 , predict result/given label= 0.616451/1
predict case 2 , predict result/given label= 0.565645/1
predict case 3 , predict result/given label= 0.093412/1
predict case 4 , predict result/given label= 0.095897/1
predict case 5 , predict result/given label= 0.111370/1
predict case 6 , predict result/given label= 0.063729/1
predict case 7 , predict result/given label= 0.518412/1
predict case 8 , predict result/given label= 0.224185/1
predict case 9 , predict result/given label= 0.094457/1
predict case 10 , predict result/given label= 0.198633/1
predict case 11 , predict result/given label= 0.148287/1
predict case 12 , predict result/given label= 0.536833/1
predict case 13 , predict result/given label= 0.269488/1
predict case 14 , predict result/given label= 0.262828/1
predict case 15 , predict result/given label= 0.164101/1
predict case 16 , predict result/given label= 0.440393/1
predict case 17 , predict result/given label= 0.298129/1
predict case 18 , predict result/given label= 0.264423/1
predict case 19 , predict result/given label= 0.417203/1
predict case 20 , predict result/given label= 0.563432/1
predict case 21 , predict result/given label= 0.224113/1
predict case 22 , predict result/given label= 0.526082/1
predict case 23 , predict result/given label= 0.211119/1
predict case 24 , predict result/given label= 0.654580/1
predict case 25 , predict result/given label= 0.141267/1
predict case 26 , predict result/given label= 0.657147/1
predict case 27 , predict result/given label= 0.582964/1
predict case 28 , predict result/given label= 0.268859/1
predict case 29 , predict result/given label= 0.246914/1
predict case 30 , predict result/given label= 0.068373/1
predict case 31 , predict result/given label= 0.211212/1
predict case 32 , predict result/given label= 0.467742/1
predict case 33 , predict result/given label= 0.091533/1
predict case 34 , predict result/given label= 0.439525/1
predict case 35 , predict result/given label= 0.074887/1
predict case 36 , predict result/given label= 0.275524/0
predict case 37 , predict result/given label= 0.059100/0
predict case 38 , predict result/given label= 0.166545/0
predict case 39 , predict result/given label= 0.128666/0
predict case 40 , predict result/given label= 0.211217/0
predict case 41 , predict result/given label= 0.082008/0
predict case 42 , predict result/given label= 0.215985/0
predict case 43 , predict result/given label= 0.196038/0
predict case 44 , predict result/given label= 0.226130/0
predict case 45 , predict result/given label= 0.459174/0
predict case 46 , predict result/given label= 0.507085/0
predict case 47 , predict result/given label= 0.166484/0
predict case 48 , predict result/given label= 0.552009/0
predict case 49 , predict result/given label= 0.265811/0
predict case 50 , predict result/given label= 0.558263/0
predict case 51 , predict result/given label= 0.607798/0
predict case 52 , predict result/given label= 0.507079/0
predict case 53 , predict result/given label= 0.564166/0
predict case 54 , predict result/given label= 0.523245/0
predict case 55 , predict result/given label= 0.271577/0
predict case 56 , predict result/given label= 0.164053/0
predict case 57 , predict result/given label= 0.467743/0
predict case 58 , predict result/given label= 0.068802/0
predict case 59 , predict result/given label= 0.468442/0
predict case 60 , predict result/given label= 0.468451/0
predict case 61 , predict result/given label= 0.192173/0
predict case 62 , predict result/given label= 0.549852/0
predict case 63 , predict result/given label= 0.073921/0
predict case 64 , predict result/given label= 0.411096/0
predict case 65 , predict result/given label= 0.155649/0
predict case 66 , predict result/given label= 0.295919/0
predict case 67 , predict result/given label= 0.555408/0
predict case 68 , predict result/given label= 0.075381/0
predict case 69 , predict result/given label= 0.275448/0
predict case 70 , predict result/given label= 0.211589/0
predict case 71 , predict result/given label= 0.507085/0
